:Product: 200806_ace_mag_1h.txt
:Issued: 2008 Jul 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 06 01  0000   54618       0    0    -1.8     3.6     3.4     5.3    39.8   116.2
2008 06 01  0100   54618    3600    0    -1.4     0.2    -0.4     1.5   -15.2   170.0
2008 06 01  0200   54618    7200    0    -2.3    -2.6     3.0     4.6    40.7   229.2
2008 06 01  0300   54618   10800    0    -5.7    -1.3     1.4     6.0    13.9   192.4
2008 06 01  0400   54618   14400    0    -5.9    -0.0     1.8     6.2    16.7   180.4
2008 06 01  0500   54618   18000    0    -3.7     0.2     1.9     4.2    26.4   177.2
2008 06 01  0600   54618   21600    0    -3.0     1.5     3.6     4.9    46.7   152.7
2008 06 01  0700   54618   25200    0    -3.8     2.4     1.3     4.6    16.2   147.8
2008 06 01  0800   54618   28800    0    -4.0     1.2     1.9     4.6    24.3   163.5
2008 06 01  0900   54618   32400    0    -3.5     3.1     0.9     4.8    11.1   138.4
2008 06 01  1000   54618   36000    0    -4.4     2.0    -0.3     4.8    -3.3   155.9
2008 06 01  1100   54618   39600    0    -3.8     3.4     0.0     5.1     0.2   138.1
2008 06 01  1200   54618   43200    0    -3.7     3.0    -0.3     4.8    -3.7   140.9
2008 06 01  1300   54618   46800    0    -5.0     1.2    -0.7     5.2    -7.2   166.5
2008 06 01  1400   54618   50400    0    -4.6    -0.2    -1.6     4.9   -18.6   182.8
2008 06 01  1500   54618   54000    0    -3.9     1.0    -2.1     4.5   -28.2   165.6
2008 06 01  1600   54618   57600    0    -2.6     1.9     1.4     3.5    24.4   143.4
2008 06 01  1700   54618   61200    0    -3.5     1.8     0.9     4.0    12.3   152.5
2008 06 01  1800   54618   64800    0    -2.4     2.1    -0.4     3.2    -8.0   139.5
2008 06 01  1900   54618   68400    0    -2.4     1.5     2.4     3.7    40.5   148.7
2008 06 01  2000   54618   72000    0    -1.9     2.5     1.6     3.5    27.6   127.7
2008 06 01  2100   54618   75600    0    -2.2     1.1     0.7     2.6    16.5   153.5
2008 06 01  2200   54618   79200    0    -0.0     1.8     0.8     2.0    24.0    90.6
2008 06 01  2300   54618   82800    0     0.8     2.4     1.5     2.9    30.8    70.8
2008 06 02  0000   54619       0    0    -0.7     2.0     1.2     2.4    29.4   108.3
2008 06 02  0100   54619    3600    0     1.7     0.5     0.6     1.9    19.1    15.2
