:Product: 201910_ace_sis_1h.txt
:Issued: 2019 Oct 24 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2019 10 01  0000   58757       0      0    2.33e+00    0    1.63e+00
2019 10 01  0100   58757    3600      0    2.31e+00    0    1.62e+00
2019 10 01  0200   58757    7200      0    2.32e+00    0    1.62e+00
2019 10 01  0300   58757   10800      0    2.32e+00    0    1.63e+00
2019 10 01  0400   58757   14400      0    2.31e+00    0    1.62e+00
2019 10 01  0500   58757   18000      0    2.34e+00    0    1.64e+00
2019 10 01  0600   58757   21600      0    2.32e+00    0    1.63e+00
2019 10 01  0700   58757   25200      0    2.32e+00    0    1.62e+00
2019 10 01  0800   58757   28800      0    2.31e+00    0    1.62e+00
2019 10 01  0900   58757   32400      0    2.32e+00    0    1.63e+00
2019 10 01  1000   58757   36000      0    2.32e+00    0    1.62e+00
2019 10 01  1100   58757   39600      0    2.32e+00    0    1.62e+00
2019 10 01  1200   58757   43200      0    2.32e+00    0    1.63e+00
2019 10 01  1300   58757   46800      0    2.33e+00    0    1.63e+00
2019 10 01  1400   58757   50400      0    2.35e+00    0    1.64e+00
2019 10 01  1500   58757   54000      0    2.34e+00    0    1.64e+00
2019 10 01  1600   58757   57600      0    2.35e+00    0    1.66e+00
2019 10 01  1700   58757   61200      0    2.27e+00    0    1.59e+00
2019 10 01  1800   58757   64800      0    2.36e+00    0    1.65e+00
2019 10 01  1900   58757   68400      0    2.33e+00    0    1.64e+00
2019 10 01  2000   58757   72000      0    2.34e+00    0    1.64e+00
2019 10 01  2100   58757   75600      0    2.36e+00    0    1.65e+00
2019 10 01  2200   58757   79200      0    2.34e+00    0    1.64e+00
2019 10 01  2300   58757   82800      0    2.34e+00    0    1.64e+00
2019 10 02  0000   58758       0      0    2.35e+00    0    1.64e+00
2019 10 02  0100   58758    3600      0    2.34e+00    0    1.64e+00
2019 10 02  0200   58758    7200      0    2.32e+00    0    1.62e+00
2019 10 02  0300   58758   10800      0    2.34e+00    0    1.64e+00
2019 10 02  0400   58758   14400      0    2.33e+00    0    1.63e+00
2019 10 02  0500   58758   18000      0    2.36e+00    0    1.65e+00
2019 10 02  0600   58758   21600      0    2.34e+00    0    1.64e+00
2019 10 02  0700   58758   25200      0    2.35e+00    0    1.65e+00
2019 10 02  0800   58758   28800      0    2.33e+00    0    1.63e+00
2019 10 02  0900   58758   32400      0    2.33e+00    0    1.64e+00
2019 10 02  1000   58758   36000      0    2.33e+00    0    1.63e+00
2019 10 02  1100   58758   39600      0    2.34e+00    0    1.64e+00
2019 10 02  1200   58758   43200      0    2.32e+00    0    1.62e+00
2019 10 02  1300   58758   46800      0    2.34e+00    0    1.64e+00
2019 10 02  1400   58758   50400      0    2.35e+00    0    1.65e+00
2019 10 02  1500   58758   54000      0    2.34e+00    0    1.64e+00
2019 10 02  1600   58758   57600      0    2.33e+00    0    1.63e+00
2019 10 02  1700   58758   61200      0    2.33e+00    0    1.63e+00
2019 10 02  1800   58758   64800      0    2.36e+00    0    1.65e+00
2019 10 02  1900   58758   68400      0    2.31e+00    0    1.63e+00
2019 10 02  2000   58758   72000      0    2.33e+00    0    1.63e+00
2019 10 02  2100   58758   75600      0    2.34e+00    0    1.64e+00
2019 10 02  2200   58758   79200      9   -1.00e+05    9   -1.00e+05
2019 10 02  2300   58758   82800      0    2.32e+00    0    1.63e+00
2019 10 03  0000   58759       0      0    2.33e+00    0    1.63e+00
2019 10 03  0100   58759    3600      0    2.34e+00    0    1.64e+00
2019 10 03  0200   58759    7200      0    2.34e+00    0    1.64e+00
2019 10 03  0300   58759   10800      0    2.33e+00    0    1.63e+00
2019 10 03  0400   58759   14400      0    2.36e+00    0    1.65e+00
2019 10 03  0500   58759   18000      0    2.35e+00    0    1.64e+00
2019 10 03  0600   58759   21600      0    2.33e+00    0    1.64e+00
2019 10 03  0700   58759   25200      0    2.34e+00    0    1.63e+00
2019 10 03  0800   58759   28800      0    2.33e+00    0    1.63e+00
2019 10 03  0900   58759   32400      0    2.35e+00    0    1.65e+00
2019 10 03  1000   58759   36000      0    2.36e+00    0    1.65e+00
2019 10 03  1100   58759   39600      0    2.37e+00    0    1.66e+00
2019 10 03  1200   58759   43200      0    2.34e+00    0    1.64e+00
2019 10 03  1300   58759   46800      0    2.36e+00    0    1.66e+00
2019 10 03  1400   58759   50400      0    2.35e+00    0    1.64e+00
2019 10 03  1500   58759   54000      0    2.33e+00    0    1.63e+00
2019 10 03  1600   58759   57600      0    2.36e+00    0    1.65e+00
2019 10 03  1700   58759   61200      0    2.38e+00    0    1.68e+00
2019 10 03  1800   58759   64800      0    2.37e+00    0    1.66e+00
2019 10 03  1900   58759   68400      0    2.30e+00    0    1.61e+00
2019 10 03  2000   58759   72000      0    2.36e+00    0    1.66e+00
2019 10 03  2100   58759   75600      9   -1.00e+05    9   -1.00e+05
2019 10 03  2200   58759   79200      0    2.35e+00    0    1.64e+00
2019 10 03  2300   58759   82800      0    2.35e+00    0    1.64e+00
2019 10 04  0000   58760       0      0    2.36e+00    0    1.65e+00
2019 10 04  0100   58760    3600      0    2.37e+00    0    1.66e+00
2019 10 04  0200   58760    7200      0    2.36e+00    0    1.65e+00
2019 10 04  0300   58760   10800      0    2.36e+00    0    1.65e+00
2019 10 04  0400   58760   14400      0    2.35e+00    0    1.64e+00
2019 10 04  0500   58760   18000      0    2.37e+00    0    1.66e+00
2019 10 04  0600   58760   21600      0    2.35e+00    0    1.65e+00
2019 10 04  0700   58760   25200      0    2.38e+00    0    1.68e+00
2019 10 04  0800   58760   28800      0    2.34e+00    0    1.64e+00
2019 10 04  0900   58760   32400      0    2.33e+00    0    1.63e+00
2019 10 04  1000   58760   36000      0    2.33e+00    0    1.64e+00
2019 10 04  1100   58760   39600      0    2.36e+00    0    1.65e+00
2019 10 04  1200   58760   43200      0    2.34e+00    0    1.64e+00
2019 10 04  1300   58760   46800      0    2.35e+00    0    1.65e+00
2019 10 04  1400   58760   50400      0    2.33e+00    0    1.63e+00
2019 10 04  1500   58760   54000      0    2.35e+00    0    1.65e+00
2019 10 04  1600   58760   57600      0    2.33e+00    0    1.63e+00
2019 10 04  1700   58760   61200      0    2.34e+00    0    1.64e+00
2019 10 04  1800   58760   64800      0    2.35e+00    0    1.64e+00
2019 10 04  1900   58760   68400      0    2.34e+00    0    1.64e+00
2019 10 04  2000   58760   72000      0    2.37e+00    0    1.66e+00
2019 10 04  2100   58760   75600      0    2.37e+00    0    1.66e+00
2019 10 04  2200   58760   79200      0    2.28e+00    0    1.58e+00
2019 10 04  2300   58760   82800      0    2.33e+00    0    1.63e+00
2019 10 05  0000   58761       0      0    2.33e+00    0    1.63e+00
2019 10 05  0100   58761    3600      0    2.35e+00    0    1.65e+00
2019 10 05  0200   58761    7200      0    2.35e+00    0    1.65e+00
2019 10 05  0300   58761   10800      0    2.33e+00    0    1.64e+00
2019 10 05  0400   58761   14400      0    2.35e+00    0    1.64e+00
2019 10 05  0500   58761   18000      0    2.34e+00    0    1.63e+00
2019 10 05  0600   58761   21600      0    2.33e+00    0    1.63e+00
2019 10 05  0700   58761   25200      0    2.33e+00    0    1.63e+00
2019 10 05  0800   58761   28800      0    2.35e+00    0    1.65e+00
2019 10 05  0900   58761   32400      0    2.34e+00    0    1.63e+00
2019 10 05  1000   58761   36000      0    2.35e+00    0    1.65e+00
2019 10 05  1100   58761   39600      0    2.34e+00    0    1.64e+00
2019 10 05  1200   58761   43200      0    2.35e+00    0    1.65e+00
2019 10 05  1300   58761   46800      0    2.36e+00    0    1.66e+00
2019 10 05  1400   58761   50400      0    2.35e+00    0    1.65e+00
2019 10 05  1500   58761   54000      0    2.34e+00    0    1.65e+00
2019 10 05  1600   58761   57600      0    2.32e+00    0    1.64e+00
2019 10 05  1700   58761   61200      0    2.35e+00    0    1.66e+00
2019 10 05  1800   58761   64800      9   -1.00e+05    9   -1.00e+05
2019 10 05  1900   58761   68400      0    2.34e+00    0    1.64e+00
2019 10 05  2000   58761   72000      0    2.34e+00    0    1.64e+00
2019 10 05  2100   58761   75600      9   -1.00e+05    9   -1.00e+05
2019 10 05  2200   58761   79200      0    2.34e+00    0    1.64e+00
2019 10 05  2300   58761   82800      0    2.33e+00    0    1.63e+00
2019 10 06  0000   58762       0      0    2.34e+00    0    1.65e+00
2019 10 06  0100   58762    3600      0    2.34e+00    0    1.64e+00
2019 10 06  0200   58762    7200      0    2.33e+00    0    1.63e+00
2019 10 06  0300   58762   10800      0    2.33e+00    0    1.63e+00
2019 10 06  0400   58762   14400      0    2.34e+00    0    1.64e+00
2019 10 06  0500   58762   18000      0    2.34e+00    0    1.64e+00
2019 10 06  0600   58762   21600      0    2.33e+00    0    1.63e+00
2019 10 06  0700   58762   25200      0    2.34e+00    0    1.64e+00
2019 10 06  0800   58762   28800      0    2.34e+00    0    1.64e+00
2019 10 06  0900   58762   32400      0    2.34e+00    0    1.64e+00
2019 10 06  1000   58762   36000      0    2.34e+00    0    1.64e+00
2019 10 06  1100   58762   39600      0    2.34e+00    0    1.64e+00
2019 10 06  1200   58762   43200      0    2.36e+00    0    1.65e+00
2019 10 06  1300   58762   46800      0    2.36e+00    0    1.66e+00
2019 10 06  1400   58762   50400      0    2.35e+00    0    1.65e+00
2019 10 06  1500   58762   54000      0    2.32e+00    0    1.63e+00
2019 10 06  1600   58762   57600      0    2.33e+00    0    1.63e+00
2019 10 06  1700   58762   61200      0    2.34e+00    0    1.64e+00
2019 10 06  1800   58762   64800      0    2.34e+00    0    1.64e+00
2019 10 06  1900   58762   68400      0    2.33e+00    0    1.63e+00
2019 10 06  2000   58762   72000      0    2.33e+00    0    1.64e+00
2019 10 06  2100   58762   75600      9   -1.00e+05    9   -1.00e+05
2019 10 06  2200   58762   79200      0    2.32e+00    0    1.62e+00
2019 10 06  2300   58762   82800      0    2.33e+00    0    1.63e+00
2019 10 07  0000   58763       0      0    2.34e+00    0    1.64e+00
2019 10 07  0100   58763    3600      0    2.34e+00    0    1.64e+00
2019 10 07  0200   58763    7200      0    2.33e+00    0    1.64e+00
2019 10 07  0300   58763   10800      0    2.32e+00    0    1.63e+00
2019 10 07  0400   58763   14400      0    2.33e+00    0    1.64e+00
2019 10 07  0500   58763   18000      0    2.34e+00    0    1.64e+00
2019 10 07  0600   58763   21600      0    2.33e+00    0    1.64e+00
2019 10 07  0700   58763   25200      0    2.32e+00    0    1.62e+00
2019 10 07  0800   58763   28800      0    2.32e+00    0    1.62e+00
2019 10 07  0900   58763   32400      0    2.34e+00    0    1.64e+00
2019 10 07  1000   58763   36000      0    2.33e+00    0    1.64e+00
2019 10 07  1100   58763   39600      0    2.32e+00    0    1.63e+00
2019 10 07  1200   58763   43200      0    2.34e+00    0    1.64e+00
2019 10 07  1300   58763   46800      0    2.33e+00    0    1.64e+00
2019 10 07  1400   58763   50400      0    2.32e+00    0    1.63e+00
2019 10 07  1500   58763   54000      0    2.32e+00    0    1.63e+00
2019 10 07  1600   58763   57600      0    2.33e+00    0    1.65e+00
2019 10 07  1700   58763   61200      0    2.33e+00    0    1.65e+00
2019 10 07  1800   58763   64800      0    2.33e+00    0    1.63e+00
2019 10 07  1900   58763   68400      0    2.34e+00    0    1.65e+00
2019 10 07  2000   58763   72000      0    2.34e+00    0    1.64e+00
2019 10 07  2100   58763   75600      0    2.34e+00    0    1.64e+00
2019 10 07  2200   58763   79200      0    2.36e+00    0    1.66e+00
2019 10 07  2300   58763   82800      0    2.35e+00    0    1.65e+00
2019 10 08  0000   58764       0      0    2.36e+00    0    1.65e+00
2019 10 08  0100   58764    3600      0    2.33e+00    0    1.63e+00
2019 10 08  0200   58764    7200      0    2.34e+00    0    1.64e+00
2019 10 08  0300   58764   10800      0    2.32e+00    0    1.62e+00
2019 10 08  0400   58764   14400      0    2.35e+00    0    1.65e+00
2019 10 08  0500   58764   18000      0    2.32e+00    0    1.62e+00
2019 10 08  0600   58764   21600      0    2.32e+00    0    1.62e+00
2019 10 08  0700   58764   25200      0    2.32e+00    0    1.63e+00
2019 10 08  0800   58764   28800      0    2.33e+00    0    1.63e+00
2019 10 08  0900   58764   32400      0    2.33e+00    0    1.64e+00
2019 10 08  1000   58764   36000      0    2.31e+00    0    1.62e+00
2019 10 08  1100   58764   39600      0    2.33e+00    0    1.63e+00
2019 10 08  1200   58764   43200      0    2.32e+00    0    1.63e+00
2019 10 08  1300   58764   46800      0    2.32e+00    0    1.63e+00
2019 10 08  1400   58764   50400      0    2.34e+00    0    1.63e+00
2019 10 08  1500   58764   54000      0    2.34e+00    0    1.64e+00
2019 10 08  1600   58764   57600      0    2.35e+00    0    1.64e+00
2019 10 08  1700   58764   61200      0    2.36e+00    0    1.65e+00
2019 10 08  1800   58764   64800      0    2.32e+00    0    1.62e+00
2019 10 08  1900   58764   68400      0    5.38e+01    0    2.80e+01
2019 10 08  2000   58764   72000      0    2.31e+00    0    1.62e+00
2019 10 08  2100   58764   75600      0    2.36e+00    0    1.66e+00
2019 10 08  2200   58764   79200      0    2.35e+00    0    1.65e+00
2019 10 08  2300   58764   82800      0    2.35e+00    0    1.64e+00
2019 10 09  0000   58765       0      0    2.35e+00    0    1.65e+00
2019 10 09  0100   58765    3600      0    2.34e+00    0    1.64e+00
2019 10 09  0200   58765    7200      0    2.33e+00    0    1.64e+00
2019 10 09  0300   58765   10800      0    2.35e+00    0    1.65e+00
2019 10 09  0400   58765   14400      0    2.36e+00    0    1.66e+00
2019 10 09  0500   58765   18000      0    2.35e+00    0    1.65e+00
2019 10 09  0600   58765   21600      0    2.36e+00    0    1.65e+00
2019 10 09  0700   58765   25200      0    2.37e+00    0    1.66e+00
2019 10 09  0800   58765   28800      0    2.37e+00    0    1.66e+00
2019 10 09  0900   58765   32400      0    2.36e+00    0    1.65e+00
2019 10 09  1000   58765   36000      0    2.35e+00    0    1.65e+00
2019 10 09  1100   58765   39600      0    2.35e+00    0    1.64e+00
2019 10 09  1200   58765   43200      0    2.34e+00    0    1.64e+00
2019 10 09  1300   58765   46800      0    2.39e+00    0    1.67e+00
2019 10 09  1400   58765   50400      0    2.36e+00    0    1.66e+00
2019 10 09  1500   58765   54000      0    2.37e+00    0    1.66e+00
2019 10 09  1600   58765   57600      0    2.37e+00    0    1.66e+00
2019 10 09  1700   58765   61200      0    2.39e+00    0    1.67e+00
2019 10 09  1800   58765   64800      0    2.36e+00    0    1.66e+00
2019 10 09  1900   58765   68400      0    2.38e+00    0    1.67e+00
2019 10 09  2000   58765   72000      0    2.38e+00    0    1.67e+00
2019 10 09  2100   58765   75600      0    2.36e+00    0    1.66e+00
2019 10 09  2200   58765   79200      0    2.37e+00    0    1.66e+00
2019 10 09  2300   58765   82800      0    2.38e+00    0    1.67e+00
2019 10 10  0000   58766       0      0    2.38e+00    0    1.67e+00
2019 10 10  0100   58766    3600      0    2.35e+00    0    1.64e+00
2019 10 10  0200   58766    7200      0    2.35e+00    0    1.65e+00
2019 10 10  0300   58766   10800      0    2.34e+00    0    1.64e+00
2019 10 10  0400   58766   14400      0    2.35e+00    0    1.65e+00
2019 10 10  0500   58766   18000      0    2.37e+00    0    1.66e+00
2019 10 10  0600   58766   21600      0    2.35e+00    0    1.64e+00
2019 10 10  0700   58766   25200      0    2.36e+00    0    1.65e+00
2019 10 10  0800   58766   28800      0    2.37e+00    0    1.66e+00
2019 10 10  0900   58766   32400      0    2.36e+00    0    1.65e+00
2019 10 10  1000   58766   36000      0    2.38e+00    0    1.67e+00
2019 10 10  1100   58766   39600      0    2.38e+00    0    1.67e+00
2019 10 10  1200   58766   43200      0    2.37e+00    0    1.66e+00
2019 10 10  1300   58766   46800      0    2.36e+00    0    1.66e+00
2019 10 10  1400   58766   50400      0    2.35e+00    0    1.65e+00
2019 10 10  1500   58766   54000      0    2.34e+00    0    1.64e+00
2019 10 10  1600   58766   57600      0    2.36e+00    0    1.66e+00
