:Product: 201603_ace_swepam_1h.txt
:Issued: 2016 Mar 31 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2016 03 01  0000   57448       0    0       12.0      308.2     3.59e+04
2016 03 01  0100   57448    3600    0        9.9      305.3     2.79e+04
2016 03 01  0200   57448    7200    0        9.5      317.9     3.35e+04
2016 03 01  0300   57448   10800    0        6.5      337.8     5.78e+04
2016 03 01  0400   57448   14400    1        4.7      375.4     1.12e+05
2016 03 01  0500   57448   18000    0        1.3      389.3     1.19e+05
2016 03 01  0600   57448   21600    0        1.2      388.2     1.19e+05
2016 03 01  0700   57448   25200    0        4.2      398.2     9.64e+04
2016 03 01  0800   57448   28800    0        1.7      389.0     1.08e+05
2016 03 01  0900   57448   32400    0        1.5      382.5     1.03e+05
2016 03 01  1000   57448   36000    0        2.9      380.9     1.11e+05
2016 03 01  1100   57448   39600    0        3.6      385.3     1.24e+05
2016 03 01  1200   57448   43200    0        4.7      377.8     9.48e+04
2016 03 01  1300   57448   46800    1        6.9      384.4     1.16e+05
2016 03 01  1400   57448   50400    0        7.0      388.2     1.26e+05
2016 03 01  1500   57448   54000    1        5.8      392.9     1.22e+05
2016 03 01  1600   57448   57600    0        7.7      389.4     1.13e+05
2016 03 01  1700   57448   61200    0        7.6      392.5     6.45e+04
2016 03 01  1800   57448   64800    0        8.2      392.3     5.78e+04
2016 03 01  1900   57448   68400    0        7.0      383.7     7.47e+04
2016 03 01  2000   57448   72000    0        8.4      374.3     7.32e+04
2016 03 01  2100   57448   75600    0       10.3      384.1     1.17e+05
2016 03 01  2200   57448   79200    0        8.1      382.6     1.21e+05
2016 03 01  2300   57448   82800    1        7.6      379.6     8.58e+04
2016 03 02  0000   57449       0    0        8.1      385.4     9.52e+04
2016 03 02  0100   57449    3600    1        7.1      382.3     9.83e+04
2016 03 02  0200   57449    7200    1        7.0      377.8     8.97e+04
2016 03 02  0300   57449   10800    0        7.6      378.7     8.55e+04
2016 03 02  0400   57449   14400    1        7.1      390.5     1.09e+05
2016 03 02  0500   57449   18000    0        6.3      398.0     1.15e+05
2016 03 02  0600   57449   21600    0        7.2      401.8     1.30e+05
2016 03 02  0700   57449   25200    0        7.4      399.0     9.67e+04
2016 03 02  0800   57449   28800    0        5.7      406.3     9.91e+04
2016 03 02  0900   57449   32400    0        4.3      420.6     1.15e+05
2016 03 02  1000   57449   36000    0        4.6      430.4     1.08e+05
2016 03 02  1100   57449   39600    0        5.1      438.6     1.07e+05
2016 03 02  1200   57449   43200    1        4.6      442.3     1.13e+05
2016 03 02  1300   57449   46800    0        5.2      443.3     1.15e+05
2016 03 02  1400   57449   50400    0        5.1      438.7     1.08e+05
2016 03 02  1500   57449   54000    0        4.5      444.3     9.39e+04
2016 03 02  1600   57449   57600    0        4.3      471.3     7.42e+04
2016 03 02  1700   57449   61200    0        3.9      459.0     8.17e+04
2016 03 02  1800   57449   64800    0        4.3      464.7     7.89e+04
2016 03 02  1900   57449   68400    0        4.9      452.7     5.18e+04
2016 03 02  2000   57449   72000    0        4.6      453.7     6.52e+04
2016 03 02  2100   57449   75600    0        4.2      443.4     5.99e+04
2016 03 02  2200   57449   79200    1        3.6      442.0     7.49e+04
2016 03 02  2300   57449   82800    0        3.0      449.8     8.43e+04
2016 03 03  0000   57450       0    1        3.3      445.3     8.77e+04
2016 03 03  0100   57450    3600    0        2.7      451.0     9.40e+04
2016 03 03  0200   57450    7200    0        2.4      461.7     8.61e+04
2016 03 03  0300   57450   10800    0        2.0      461.6     6.85e+04
2016 03 03  0400   57450   14400    0        2.2      450.6     8.32e+04
2016 03 03  0500   57450   18000    0        3.4      443.0     8.23e+04
2016 03 03  0600   57450   21600    0        2.7      443.2     9.19e+04
2016 03 03  0700   57450   25200    0        3.5      441.0     8.00e+04
2016 03 03  0800   57450   28800    0        4.2      443.2     7.04e+04
2016 03 03  0900   57450   32400    0        4.2      440.5     7.18e+04
2016 03 03  1000   57450   36000    0        3.6      446.6     5.61e+04
2016 03 03  1100   57450   39600    1        3.4      441.6     7.33e+04
2016 03 03  1200   57450   43200    1        2.9      433.5     1.11e+05
2016 03 03  1300   57450   46800    0        3.1      425.6     1.12e+05
2016 03 03  1400   57450   50400    0        3.6      435.2     7.34e+04
2016 03 03  1500   57450   54000    0        3.4      433.3     5.96e+04
2016 03 03  1600   57450   57600    0        3.7      434.0     6.44e+04
2016 03 03  1700   57450   61200    0        2.7      429.7     8.45e+04
2016 03 03  1800   57450   64800    0        2.7      434.1     8.77e+04
2016 03 03  1900   57450   68400    0        2.7      429.7     1.09e+05
2016 03 03  2000   57450   72000    0        3.1      440.3     7.41e+04
2016 03 03  2100   57450   75600    0        2.7      426.6     1.01e+05
2016 03 03  2200   57450   79200    1        2.2      424.0     8.24e+04
2016 03 03  2300   57450   82800    0        1.5      428.3     8.33e+04
2016 03 04  0000   57451       0    0        1.3      420.9     9.09e+04
2016 03 04  0100   57451    3600    0        2.8      407.0     8.47e+04
2016 03 04  0200   57451    7200    0        2.5      409.6     7.68e+04
2016 03 04  0300   57451   10800    0        3.3      408.3     7.36e+04
2016 03 04  0400   57451   14400    0        3.3      407.9     7.96e+04
2016 03 04  0500   57451   18000    0        3.3      402.3     6.75e+04
2016 03 04  0600   57451   21600    3    -9999.9    -9999.9    -1.00e+05
2016 03 04  0700   57451   25200    0        2.1      396.0     5.69e+04
2016 03 04  0800   57451   28800    0        2.0      388.6     4.44e+04
2016 03 04  0900   57451   32400    0        2.1      389.6     5.12e+04
2016 03 04  1000   57451   36000    0        3.0      386.7     4.93e+04
2016 03 04  1100   57451   39600    0        3.4      382.9     4.75e+04
2016 03 04  1200   57451   43200    0        3.5      379.6     4.48e+04
2016 03 04  1300   57451   46800    0        2.3      380.1     5.81e+04
2016 03 04  1400   57451   50400    0        2.2      377.6     5.21e+04
2016 03 04  1500   57451   54000    0        5.6      369.9     6.16e+04
2016 03 04  1600   57451   57600    0        2.7      367.3     4.78e+04
2016 03 04  1700   57451   61200    0        3.7      368.2     2.48e+04
2016 03 04  1800   57451   64800    0        4.2      371.0     1.70e+04
2016 03 04  1900   57451   68400    0        3.6      363.9     2.82e+04
2016 03 04  2000   57451   72000    0        4.0      368.4     1.82e+04
2016 03 04  2100   57451   75600    0        3.5      357.9     2.99e+04
2016 03 04  2200   57451   79200    3    -9999.9    -9999.9    -1.00e+05
2016 03 04  2300   57451   82800    0        2.8      346.8     4.27e+04
2016 03 05  0000   57452       0    0        3.1      355.6     2.69e+04
2016 03 05  0100   57452    3600    0        3.3      357.1     2.18e+04
2016 03 05  0200   57452    7200    0        3.8      360.8     2.49e+04
2016 03 05  0300   57452   10800    0        3.1      357.4     4.28e+04
2016 03 05  0400   57452   14400    0        2.8      360.1     5.43e+04
2016 03 05  0500   57452   18000    0        2.2      358.3     6.67e+04
2016 03 05  0600   57452   21600    0        2.3      363.1     5.43e+04
2016 03 05  0700   57452   25200    0        3.2      352.6     6.51e+04
2016 03 05  0800   57452   28800    0        1.7      359.9     7.34e+04
2016 03 05  0900   57452   32400    0        1.6      366.7     8.16e+04
2016 03 05  1000   57452   36000    0        3.5      379.2     7.47e+04
2016 03 05  1100   57452   39600    0        5.0      375.6     8.82e+04
2016 03 05  1200   57452   43200    0        5.5      372.0     7.01e+04
2016 03 05  1300   57452   46800    0        5.6      371.6     5.96e+04
2016 03 05  1400   57452   50400    0        6.4      371.4     5.94e+04
2016 03 05  1500   57452   54000    0        7.7      371.5     5.66e+04
2016 03 05  1600   57452   57600    0        8.8      371.4     4.99e+04
2016 03 05  1700   57452   61200    0        9.6      369.9     3.30e+04
2016 03 05  1800   57452   64800    0        8.0      363.8     3.11e+04
2016 03 05  1900   57452   68400    0        5.4      357.5     2.92e+04
2016 03 05  2000   57452   72000    0        7.4      361.0     2.13e+04
2016 03 05  2100   57452   75600    0        8.0      361.7     2.20e+04
2016 03 05  2200   57452   79200    0        9.1      364.9     2.71e+04
2016 03 05  2300   57452   82800    0        9.9      363.3     2.34e+04
2016 03 06  0000   57453       0    0       11.4      360.4     2.21e+04
2016 03 06  0100   57453    3600    0       14.9      364.3     2.32e+04
2016 03 06  0200   57453    7200    0       16.3      357.6     2.41e+04
2016 03 06  0300   57453   10800    0       18.1      356.1     2.70e+04
2016 03 06  0400   57453   14400    0       20.3      361.9     2.34e+04
2016 03 06  0500   57453   18000    0       15.9      362.6     2.09e+04
2016 03 06  0600   57453   21600    0       18.8      364.4     4.08e+04
2016 03 06  0700   57453   25200    0       10.7      368.9     3.34e+04
2016 03 06  0800   57453   28800    0       11.9      365.8     2.86e+04
2016 03 06  0900   57453   32400    0       14.1      360.7     2.45e+04
2016 03 06  1000   57453   36000    0       10.4      360.9     3.11e+04
2016 03 06  1100   57453   39600    0       13.7      368.0     3.08e+04
2016 03 06  1200   57453   43200    0       16.7      374.7     4.42e+04
2016 03 06  1300   57453   46800    0       20.0      386.7     7.12e+04
2016 03 06  1400   57453   50400    0       22.7      385.5     8.49e+04
2016 03 06  1500   57453   54000    0       24.3      399.1     1.05e+05
2016 03 06  1600   57453   57600    0       20.7      400.9     9.30e+04
2016 03 06  1700   57453   61200    0       13.0      432.2     1.53e+05
2016 03 06  1800   57453   64800    0       11.4      457.1     2.38e+05
2016 03 06  1900   57453   68400    1        8.6      472.2     3.75e+05
2016 03 06  2000   57453   72000    0        6.7      480.2     4.24e+05
2016 03 06  2100   57453   75600    1        6.6      490.0     4.75e+05
2016 03 06  2200   57453   79200    0        5.7      512.4     4.72e+05
2016 03 06  2300   57453   82800    0        6.5      516.2     4.17e+05
2016 03 07  0000   57454       0    1        4.0      510.9     4.34e+05
2016 03 07  0100   57454    3600    0        4.6      507.2     3.68e+05
2016 03 07  0200   57454    7200    1        1.7      512.7     2.53e+05
2016 03 07  0300   57454   10800    0        1.6      506.7     2.10e+05
2016 03 07  0400   57454   14400    0        1.4      564.7     1.82e+05
2016 03 07  0500   57454   18000    0        1.8      568.7     1.44e+05
2016 03 07  0600   57454   21600    1        1.7      571.0     1.56e+05
2016 03 07  0700   57454   25200    0        1.5      554.7     1.55e+05
2016 03 07  0800   57454   28800    1        1.3      546.0     1.22e+05
2016 03 07  0900   57454   32400    0        2.6      549.7     1.26e+05
2016 03 07  1000   57454   36000    0        1.2      552.1     1.49e+05
2016 03 07  1100   57454   39600    0        1.2      570.0     1.77e+05
2016 03 07  1200   57454   43200    0        1.5      585.5     1.89e+05
2016 03 07  1300   57454   46800    0        1.2      586.4     1.81e+05
2016 03 07  1400   57454   50400    0        1.5      570.7     1.62e+05
2016 03 07  1500   57454   54000    3    -9999.9    -9999.9    -1.00e+05
2016 03 07  1600   57454   57600    0        1.3      549.8     1.52e+05
2016 03 07  1700   57454   61200    0        1.0      540.7     1.84e+05
2016 03 07  1800   57454   64800    0        1.0      543.4     1.90e+05
2016 03 07  1900   57454   68400    0        1.7      541.0     1.76e+05
2016 03 07  2000   57454   72000    0        1.8      518.0     1.63e+05
2016 03 07  2100   57454   75600    0        1.6      511.6     1.41e+05
2016 03 07  2200   57454   79200    0        1.3      495.5     1.25e+05
