:Product: 200810_ace_loc_1h.txt
:Issued: 2008 Oct 31 2310 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2008 10 01  0000   54740       0     246.6     -1.1    -25.0
2008 10 01  0100   54740    3600     246.6     -1.2    -25.0
2008 10 01  0200   54740    7200     246.6     -1.2    -25.1
2008 10 01  0300   54740   10800     246.6     -1.3    -25.1
2008 10 01  0400   54740   14400     246.5     -1.3    -25.1
2008 10 01  0500   54740   18000     246.5     -1.4    -25.1
2008 10 01  0600   54740   21600     246.5     -1.4    -25.1
2008 10 01  0700   54740   25200     246.5     -1.5    -25.1
2008 10 01  0800   54740   28800     246.5     -1.5    -25.1
2008 10 01  0900   54740   32400     246.5     -1.6    -25.1
2008 10 01  1000   54740   36000     246.5     -1.6    -25.1
2008 10 01  1100   54740   39600     246.5     -1.7    -25.1
2008 10 01  1200   54740   43200     246.5     -1.7    -25.1
2008 10 01  1300   54740   46800     246.5     -1.8    -25.1
2008 10 01  1400   54740   50400     246.5     -1.8    -25.1
2008 10 01  1500   54740   54000     246.5     -1.9    -25.1
2008 10 01  1600   54740   57600     246.5     -1.9    -25.1
2008 10 01  1700   54740   61200     246.5     -2.0    -25.1
2008 10 01  1800   54740   64800     246.4     -2.0    -25.1
2008 10 01  1900   54740   68400     246.4     -2.1    -25.1
2008 10 01  2000   54740   72000     246.4     -2.1    -25.1
2008 10 01  2100   54740   75600     246.4     -2.2    -25.1
2008 10 01  2200   54740   79200     246.4     -2.2    -25.1
2008 10 01  2300   54740   82800     246.4     -2.3    -25.2
2008 10 02  0000   54741       0     246.4     -2.4    -25.2
2008 10 02  0100   54741    3600     246.4     -2.4    -25.2
2008 10 02  0200   54741    7200     246.4     -2.5    -25.2
2008 10 02  0300   54741   10800     246.4     -2.5    -25.2
2008 10 02  0400   54741   14400     246.4     -2.6    -25.2
2008 10 02  0500   54741   18000     246.4     -2.6    -25.2
2008 10 02  0600   54741   21600     246.4     -2.7    -25.2
2008 10 02  0700   54741   25200     246.3     -2.7    -25.2
2008 10 02  0800   54741   28800     246.3     -2.8    -25.2
2008 10 02  0900   54741   32400     246.3     -2.8    -25.2
2008 10 02  1000   54741   36000     246.3     -2.9    -25.2
2008 10 02  1100   54741   39600     246.3     -2.9    -25.2
2008 10 02  1200   54741   43200     246.3     -3.0    -25.2
2008 10 02  1300   54741   46800     246.3     -3.0    -25.2
2008 10 02  1400   54741   50400     246.3     -3.1    -25.2
2008 10 02  1500   54741   54000     246.3     -3.1    -25.2
2008 10 02  1600   54741   57600     246.3     -3.2    -25.2
2008 10 02  1700   54741   61200     246.3     -3.2    -25.2
2008 10 02  1800   54741   64800     246.3     -3.3    -25.2
2008 10 02  1900   54741   68400     246.2     -3.4    -25.2
2008 10 02  2000   54741   72000     246.2     -3.4    -25.2
2008 10 02  2100   54741   75600     246.2     -3.5    -25.2
2008 10 02  2200   54741   79200     246.2     -3.5    -25.2
2008 10 02  2300   54741   82800     246.2     -3.6    -25.2
2008 10 03  0000   54742       0     246.2     -3.6    -25.2
2008 10 03  0100   54742    3600     246.2     -3.7    -25.2
2008 10 03  0200   54742    7200     246.2     -3.7    -25.3
2008 10 03  0300   54742   10800     246.2     -3.8    -25.3
2008 10 03  0400   54742   14400     246.2     -3.8    -25.3
2008 10 03  0500   54742   18000     246.2     -3.9    -25.3
2008 10 03  0600   54742   21600     246.2     -3.9    -25.3
2008 10 03  0700   54742   25200     246.1     -4.0    -25.3
2008 10 03  0800   54742   28800     246.1     -4.0    -25.3
2008 10 03  0900   54742   32400     246.1     -4.1    -25.3
2008 10 03  1000   54742   36000     246.1     -4.1    -25.3
2008 10 03  1100   54742   39600     246.1     -4.2    -25.3
2008 10 03  1200   54742   43200     246.1     -4.3    -25.3
2008 10 03  1300   54742   46800     246.1     -4.3    -25.3
2008 10 03  1400   54742   50400     246.1     -4.4    -25.3
2008 10 03  1500   54742   54000     246.1     -4.4    -25.3
2008 10 03  1600   54742   57600     246.1     -4.5    -25.3
2008 10 03  1700   54742   61200     246.0     -4.5    -25.3
2008 10 03  1800   54742   64800     246.0     -4.6    -25.3
2008 10 03  1900   54742   68400     246.0     -4.6    -25.3
2008 10 03  2000   54742   72000     246.0     -4.7    -25.3
2008 10 03  2100   54742   75600     246.0     -4.7    -25.3
2008 10 03  2200   54742   79200     246.0     -4.8    -25.3
