:Product: 201908_ace_swepam_1h.txt
:Issued: 2019 Aug 23 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2019 08 01  0000   58696       0    0        2.7      524.1     1.59e+05
2019 08 01  0100   58696    3600    0        1.8      531.4     1.35e+05
2019 08 01  0200   58696    7200    0        2.0      520.9     1.37e+05
2019 08 01  0300   58696   10800    0        1.9      551.7     1.04e+05
2019 08 01  0400   58696   14400    0        1.8      554.4     1.95e+05
2019 08 01  0500   58696   18000    0        1.5      544.3     1.18e+05
2019 08 01  0600   58696   21600    0        1.7      539.1     1.22e+05
2019 08 01  0700   58696   25200    0        1.6      541.7     1.48e+05
2019 08 01  0800   58696   28800    0        1.7      541.1     1.23e+05
2019 08 01  0900   58696   32400    0        1.5      539.2     9.59e+04
2019 08 01  1000   58696   36000    0        1.5      533.9     9.38e+04
2019 08 01  1100   58696   39600    0        1.3      519.0     8.00e+04
2019 08 01  1200   58696   43200    0        1.4      513.6     8.08e+04
2019 08 01  1300   58696   46800    0        1.9      513.6     8.76e+04
2019 08 01  1400   58696   50400    0        3.6      502.7     1.30e+05
2019 08 01  1500   58696   54000    1        5.9      503.5     1.20e+05
2019 08 01  1600   58696   57600    0        4.1      498.4     1.48e+05
2019 08 01  1700   58696   61200    1        3.3      493.3     1.35e+05
2019 08 01  1800   58696   64800    0        2.7      506.6     1.22e+05
2019 08 01  1900   58696   68400    0        2.5      488.5     1.20e+05
2019 08 01  2000   58696   72000    0        2.2      494.3     9.80e+04
2019 08 01  2100   58696   75600    0        2.6      487.9     9.86e+04
2019 08 01  2200   58696   79200    0        2.5      485.7     9.62e+04
2019 08 01  2300   58696   82800    0        2.4      490.0     9.54e+04
2019 08 02  0000   58697       0    0        2.3      482.0     8.59e+04
2019 08 02  0100   58697    3600    0        1.7      487.7     7.24e+04
2019 08 02  0200   58697    7200    0        2.0      473.9     7.81e+04
2019 08 02  0300   58697   10800    0        1.9      472.6     7.68e+04
2019 08 02  0400   58697   14400    1        1.9      473.0     1.12e+05
2019 08 02  0500   58697   18000    0        1.9      472.4     1.03e+05
2019 08 02  0600   58697   21600    0        2.2      468.0     6.96e+04
2019 08 02  0700   58697   25200    0        2.7      470.1     1.42e+05
2019 08 02  0800   58697   28800    0        2.1      454.1     7.53e+04
2019 08 02  0900   58697   32400    0        1.4      465.2     1.15e+05
2019 08 02  1000   58697   36000    0        1.7      462.3     6.65e+04
2019 08 02  1100   58697   39600    0        1.9      444.7     8.90e+04
2019 08 02  1200   58697   43200    0        2.2      438.0     7.73e+04
2019 08 02  1300   58697   46800    0        3.2      432.7     5.20e+04
2019 08 02  1400   58697   50400    0        4.0      428.5     5.30e+04
2019 08 02  1500   58697   54000    9    -9999.9    -9999.9    -1.00e+05
2019 08 02  1600   58697   57600    0        4.8      418.8     2.68e+04
2019 08 02  1700   58697   61200    0        4.9      412.6     2.64e+04
2019 08 02  1800   58697   64800    9    -9999.9    -9999.9    -1.00e+05
2019 08 02  1900   58697   68400    0        4.5      408.2     2.33e+04
2019 08 02  2000   58697   72000    0        5.0      406.5     2.02e+04
2019 08 02  2100   58697   75600    0        4.5      398.5     2.18e+04
2019 08 02  2200   58697   79200    0        4.1      394.6     3.02e+04
2019 08 02  2300   58697   82800    0        4.1      393.1     2.95e+04
2019 08 03  0000   58698       0    0        3.3      393.0     3.60e+04
2019 08 03  0100   58698    3600    0        3.1      389.6     3.65e+04
2019 08 03  0200   58698    7200    0        3.2      382.8     3.34e+04
2019 08 03  0300   58698   10800    0        2.5      386.6     2.92e+04
2019 08 03  0400   58698   14400    0        2.8      382.4     2.89e+04
2019 08 03  0500   58698   18000    0        2.6      381.5     2.76e+04
2019 08 03  0600   58698   21600    0        2.6      378.6     2.65e+04
2019 08 03  0700   58698   25200    0        2.8      379.9     2.81e+04
2019 08 03  0800   58698   28800    0        2.8      377.9     3.06e+04
2019 08 03  0900   58698   32400    0        3.0      374.5     2.95e+04
2019 08 03  1000   58698   36000    0        3.7      367.8     2.91e+04
2019 08 03  1100   58698   39600    0        3.7      365.0     2.97e+04
2019 08 03  1200   58698   43200    0        3.4      365.5     2.56e+04
2019 08 03  1300   58698   46800    0        3.5      367.1     2.56e+04
2019 08 03  1400   58698   50400    0        3.7      367.2     2.84e+04
2019 08 03  1500   58698   54000    0        3.8      367.5     2.75e+04
2019 08 03  1600   58698   57600    0        4.1      363.3     2.48e+04
2019 08 03  1700   58698   61200    9    -9999.9    -9999.9    -1.00e+05
2019 08 03  1800   58698   64800    0        4.5      359.9     1.86e+04
2019 08 03  1900   58698   68400    0        4.3      356.2     2.18e+04
2019 08 03  2000   58698   72000    0        4.0      352.5     3.06e+04
2019 08 03  2100   58698   75600    0        4.0      349.0     3.24e+04
2019 08 03  2200   58698   79200    1        3.1      344.5     4.16e+04
2019 08 03  2300   58698   82800    0        2.9      346.1     4.61e+04
2019 08 04  0000   58699       0    0        3.1      351.1     4.60e+04
2019 08 04  0100   58699    3600    0        5.0      351.2     3.19e+04
2019 08 04  0200   58699    7200    0        4.0      348.6     3.23e+04
2019 08 04  0300   58699   10800    0        4.0      347.2     2.97e+04
2019 08 04  0400   58699   14400    0        2.8      340.2     3.89e+04
2019 08 04  0500   58699   18000    0        2.8      342.3     3.76e+04
2019 08 04  0600   58699   21600    0        3.7      357.6     3.94e+04
2019 08 04  0700   58699   25200    0        3.2      368.2     3.92e+04
2019 08 04  0800   58699   28800    0        2.8      369.6     4.99e+04
2019 08 04  0900   58699   32400    0        0.8      345.3     2.63e+04
2019 08 04  1000   58699   36000    0        0.9      343.3     4.48e+04
2019 08 04  1100   58699   39600    1        0.9      341.6     5.44e+04
2019 08 04  1200   58699   43200    1        0.5      340.5     4.07e+04
2019 08 04  1300   58699   46800    1        0.5      335.9     4.11e+04
2019 08 04  1400   58699   50400    0        0.5      332.8     3.68e+04
2019 08 04  1500   58699   54000    0        1.3      328.4     2.02e+04
2019 08 04  1600   58699   57600    0        1.7      323.3     1.18e+04
2019 08 04  1700   58699   61200    0        1.9      335.7     1.94e+04
2019 08 04  1800   58699   64800    0        2.1      318.7     1.11e+04
2019 08 04  1900   58699   68400    0        2.3      319.1     1.08e+04
2019 08 04  2000   58699   72000    0        2.4      317.8     1.09e+04
2019 08 04  2100   58699   75600    0        2.4      316.0     1.13e+04
2019 08 04  2200   58699   79200    1        2.7      311.5     1.15e+04
2019 08 04  2300   58699   82800    0        1.5      315.1     1.18e+04
2019 08 05  0000   58700       0    0        1.6      315.4     1.46e+04
2019 08 05  0100   58700    3600    0        2.4      344.4     6.79e+04
2019 08 05  0200   58700    7200    1        5.1      382.7     7.62e+04
2019 08 05  0300   58700   10800    0        8.1      449.3     1.90e+05
2019 08 05  0400   58700   14400    1        8.7      453.8     2.20e+05
2019 08 05  0500   58700   18000    1        8.3      457.4     2.44e+05
2019 08 05  0600   58700   21600    0        9.7      463.7     2.50e+05
2019 08 05  0700   58700   25200    0       10.7      491.3     3.96e+05
2019 08 05  0800   58700   28800    0        7.6      511.4     4.01e+05
2019 08 05  0900   58700   32400    1        7.6      540.2     4.30e+05
2019 08 05  1000   58700   36000    3    -9999.9    -9999.9    -1.00e+05
2019 08 05  1100   58700   39600    0        5.4      636.3     3.99e+05
2019 08 05  1200   58700   43200    0        5.0      643.0     3.46e+05
2019 08 05  1300   58700   46800    0        5.1      646.4     3.44e+05
2019 08 05  1400   58700   50400    1        4.1      646.9     3.18e+05
2019 08 05  1500   58700   54000    0        4.1      648.4     3.72e+05
2019 08 05  1600   58700   57600    1        3.2      655.1     3.88e+05
2019 08 05  1700   58700   61200    0        2.8      673.2     4.75e+05
2019 08 05  1800   58700   64800    0        1.6      684.8     2.94e+05
2019 08 05  1900   58700   68400    0        1.7      678.3     2.75e+05
2019 08 05  2000   58700   72000    0        1.7      699.5     2.49e+05
2019 08 05  2100   58700   75600    0        1.6      703.0     2.11e+05
2019 08 05  2200   58700   79200    0        1.2      711.4     2.57e+05
2019 08 05  2300   58700   82800    0        1.6      698.0     2.15e+05
2019 08 06  0000   58701       0    0        1.0      713.3     2.37e+05
2019 08 06  0100   58701    3600    0        1.2      710.6     2.29e+05
2019 08 06  0200   58701    7200    0        1.1      711.6     2.66e+05
2019 08 06  0300   58701   10800    0        0.8      718.1     2.49e+05
2019 08 06  0400   58701   14400    0        1.6      712.0     2.25e+05
2019 08 06  0500   58701   18000    0        1.1      703.5     2.37e+05
2019 08 06  0600   58701   21600    0        0.4      695.4     2.52e+05
2019 08 06  0700   58701   25200    0        1.7      672.3     4.16e+05
2019 08 06  0800   58701   28800    0        1.0      675.2     1.93e+05
2019 08 06  0900   58701   32400    0        1.0      677.2     2.09e+05
2019 08 06  1000   58701   36000    0        1.1      663.7     3.37e+05
2019 08 06  1100   58701   39600    0        1.0      640.6     2.21e+05
2019 08 06  1200   58701   43200    0        0.7      655.8     2.26e+05
2019 08 06  1300   58701   46800    0        0.2      603.3     1.37e+05
2019 08 06  1400   58701   50400    0        1.7      620.9     1.70e+05
2019 08 06  1500   58701   54000    0        1.7      624.1     1.71e+05
2019 08 06  1600   58701   57600    0        1.5      618.1     1.81e+05
2019 08 06  1700   58701   61200    0        1.7      603.9     1.78e+05
2019 08 06  1800   58701   64800    9    -9999.9    -9999.9    -1.00e+05
2019 08 06  1900   58701   68400    9    -9999.9    -9999.9    -1.00e+05
2019 08 06  2000   58701   72000    0        2.0      625.0     1.64e+05
2019 08 06  2100   58701   75600    0        1.9      625.7     1.67e+05
2019 08 06  2200   58701   79200    0        2.2      618.9     1.83e+05
2019 08 06  2300   58701   82800    0        1.9      608.5     1.97e+05
2019 08 07  0000   58702       0    0        2.2      596.9     1.78e+05
2019 08 07  0100   58702    3600    1        2.1      590.5     1.58e+05
2019 08 07  0200   58702    7200    1        2.1      580.1     1.44e+05
2019 08 07  0300   58702   10800    0        2.0      575.8     1.63e+05
2019 08 07  0400   58702   14400    1        1.9      571.4     1.61e+05
2019 08 07  0500   58702   18000    1        3.7      582.8     2.34e+05
2019 08 07  0600   58702   21600    0        2.1      559.7     1.91e+05
2019 08 07  0700   58702   25200    0        1.8      544.8     1.80e+05
2019 08 07  0800   58702   28800    1        2.1      534.5     1.96e+05
2019 08 07  0900   58702   32400    0        2.2      538.9     1.97e+05
2019 08 07  1000   58702   36000    0        3.4      532.6     3.25e+05
2019 08 07  1100   58702   39600    0        3.3      512.1     1.95e+05
2019 08 07  1200   58702   43200    1        5.7      504.7     1.55e+05
