:Product: 201012_ace_loc_1h.txt
:Issued: 2010 Dec 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2010 12 01  0000   55531       0     218.2      3.8     12.3
2010 12 01  0100   55531    3600     218.2      3.9     12.3
2010 12 01  0200   55531    7200     218.2      3.9     12.4
2010 12 01  0300   55531   10800     218.2      4.0     12.4
2010 12 01  0400   55531   14400     218.2      4.1     12.4
2010 12 01  0500   55531   18000     218.2      4.1     12.5
2010 12 01  0600   55531   21600     218.2      4.2     12.5
2010 12 01  0700   55531   25200     218.2      4.3     12.5
2010 12 01  0800   55531   28800     218.2      4.3     12.5
2010 12 01  0900   55531   32400     218.2      4.4     12.6
2010 12 01  1000   55531   36000     218.2      4.5     12.6
2010 12 01  1100   55531   39600     218.2      4.5     12.6
2010 12 01  1200   55531   43200     218.2      4.6     12.7
2010 12 01  1300   55531   46800     218.2      4.7     12.7
2010 12 01  1400   55531   50400     218.2      4.7     12.7
2010 12 01  1500   55531   54000     218.3      4.8     12.7
2010 12 01  1600   55531   57600     218.3      4.9     12.8
2010 12 01  1700   55531   61200     218.3      4.9     12.8
2010 12 01  1800   55531   64800     218.3      5.0     12.8
2010 12 01  1900   55531   68400     218.3      5.1     12.9
2010 12 01  2000   55531   72000     218.3      5.1     12.9
2010 12 01  2100   55531   75600     218.3      5.2     12.9
2010 12 01  2200   55531   79200     218.3      5.3     12.9
2010 12 01  2300   55531   82800     218.3      5.3     13.0
2010 12 02  0000   55532       0     218.3      5.4     13.0
2010 12 02  0100   55532    3600     218.3      5.5     13.0
2010 12 02  0200   55532    7200     218.3      5.5     13.1
2010 12 02  0300   55532   10800     218.3      5.6     13.1
2010 12 02  0400   55532   14400     218.3      5.7     13.1
2010 12 02  0500   55532   18000     218.3      5.7     13.1
2010 12 02  0600   55532   21600     218.3      5.8     13.2
2010 12 02  0700   55532   25200     218.3      5.9     13.2
2010 12 02  0800   55532   28800     218.3      5.9     13.2
2010 12 02  0900   55532   32400     218.3      6.0     13.3
2010 12 02  1000   55532   36000     218.3      6.1     13.3
2010 12 02  1100   55532   39600     218.4      6.1     13.3
2010 12 02  1200   55532   43200     218.4      6.2     13.3
2010 12 02  1300   55532   46800     218.4      6.3     13.4
2010 12 02  1400   55532   50400     218.4      6.3     13.4
2010 12 02  1500   55532   54000     218.4      6.4     13.4
2010 12 02  1600   55532   57600     218.4      6.5     13.4
2010 12 02  1700   55532   61200     218.4      6.5     13.5
2010 12 02  1800   55532   64800     218.4      6.6     13.5
2010 12 02  1900   55532   68400     218.4      6.7     13.5
2010 12 02  2000   55532   72000     218.4      6.7     13.6
2010 12 02  2100   55532   75600     218.4      6.8     13.6
2010 12 02  2200   55532   79200     218.4      6.9     13.6
2010 12 02  2300   55532   82800     218.4      6.9     13.6
2010 12 03  0000   55533       0     218.4      7.0     13.7
2010 12 03  0100   55533    3600     218.4      7.1     13.7
2010 12 03  0200   55533    7200     218.4      7.1     13.7
2010 12 03  0300   55533   10800     218.4      7.2     13.8
2010 12 03  0400   55533   14400     218.4      7.3     13.8
2010 12 03  0500   55533   18000     218.4      7.3     13.8
2010 12 03  0600   55533   21600     218.4      7.4     13.8
2010 12 03  0700   55533   25200     218.4      7.5     13.9
2010 12 03  0800   55533   28800     218.5      7.5     13.9
2010 12 03  0900   55533   32400     218.5      7.6     13.9
2010 12 03  1000   55533   36000     218.5      7.7     13.9
2010 12 03  1100   55533   39600     218.5      7.7     14.0
2010 12 03  1200   55533   43200     218.5      7.8     14.0
2010 12 03  1300   55533   46800     218.5      7.9     14.0
2010 12 03  1400   55533   50400     218.5      7.9     14.1
2010 12 03  1500   55533   54000     218.5      8.0     14.1
