:Product: 202401_ace_mag_1h.txt
:Issued: 2024 Jan 29 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2024 01 01  0000   60310       0    0     2.9    -1.0    -2.8     4.2   -42.3   341.3
2024 01 01  0100   60310    3600    0     2.1    -1.7    -1.7     3.2   -32.1   320.2
2024 01 01  0200   60310    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  0300   60310   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  0400   60310   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  0500   60310   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  0600   60310   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  0700   60310   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  0800   60310   28800    0    -1.9    -3.7    -3.6     5.5   -41.0   242.3
2024 01 01  0900   60310   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  1000   60310   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  1100   60310   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  1200   60310   43200    0     1.8    -2.3     0.7     3.0    13.8   307.2
2024 01 01  1300   60310   46800    0    -1.9    -1.1    -4.1     4.6   -61.9   209.8
2024 01 01  1400   60310   50400    0    -4.2    -1.5    -6.8     8.1   -56.8   199.1
2024 01 01  1500   60310   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  1600   60310   57600    0    -0.8    -9.4    -4.0    10.2   -22.8   265.4
2024 01 01  1700   60310   61200    0     0.9   -10.0    -0.5    10.1    -2.9   274.9
2024 01 01  1800   60310   64800    0     1.8    -8.8     3.3     9.6    19.9   281.7
2024 01 01  1900   60310   68400    0     1.3   -10.1    -0.1    10.2    -0.7   277.5
2024 01 01  2000   60310   72000    0    -2.3    -6.3    -7.3     9.9   -47.2   250.3
2024 01 01  2100   60310   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  2200   60310   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 01  2300   60310   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0000   60311       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0100   60311    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0200   60311    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0300   60311   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0400   60311   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0500   60311   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0600   60311   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0700   60311   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0800   60311   28800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  0900   60311   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  1000   60311   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  1100   60311   39600    0     4.7    -2.0     2.8     5.8    29.1   336.2
2024 01 02  1200   60311   43200    0     2.0    -1.8    -5.4     6.0   -63.6   317.0
2024 01 02  1300   60311   46800    2     3.5    -1.6    -0.7     3.9   -10.6   335.4
2024 01 02  1400   60311   50400    0     2.4     1.5    -4.5     5.3   -57.5    30.9
2024 01 02  1500   60311   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  1600   60311   57600    0     2.5    -0.1     5.3     5.9    65.0   357.8
2024 01 02  1700   60311   61200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  1800   60311   64800    0     1.2    -7.5     0.2     7.6     1.3   278.9
2024 01 02  1900   60311   68400    0     2.8    -2.8     2.3     4.6    30.5   315.0
2024 01 02  2000   60311   72000    0     2.9    -5.4     0.9     6.2     8.0   298.5
2024 01 02  2100   60311   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  2200   60311   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 02  2300   60311   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0000   60312       0    0     4.5     1.6     4.5     6.5    43.3    20.3
2024 01 03  0100   60312    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0200   60312    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0300   60312   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0400   60312   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0500   60312   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0600   60312   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0700   60312   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0800   60312   28800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  0900   60312   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  1000   60312   36000    0     4.4    -1.5    -1.5     4.8   -17.4   340.8
2024 01 03  1100   60312   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  1200   60312   43200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 01 03  1300   60312   46800    0     4.2    -0.0     0.3     4.2     4.3   359.9
2024 01 03  1400   60312   50400    0     4.5    -1.5     3.9     6.2    39.2   341.3
