:Product: 201103_ace_loc_1h.txt
:Issued: 2011 Mar 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2011 03 01  0000   55621       0     244.1    -11.2    -13.7
2011 03 01  0100   55621    3600     244.1    -11.3    -13.7
2011 03 01  0200   55621    7200     244.1    -11.3    -13.7
2011 03 01  0300   55621   10800     244.1    -11.4    -13.8
2011 03 01  0400   55621   14400     244.1    -11.4    -13.8
2011 03 01  0500   55621   18000     244.1    -11.5    -13.8
2011 03 01  0600   55621   21600     244.1    -11.6    -13.8
2011 03 01  0700   55621   25200     244.1    -11.6    -13.9
2011 03 01  0800   55621   28800     244.1    -11.7    -13.9
2011 03 01  0900   55621   32400     244.1    -11.7    -13.9
2011 03 01  1000   55621   36000     244.1    -11.8    -13.9
2011 03 01  1100   55621   39600     244.1    -11.8    -14.0
2011 03 01  1200   55621   43200     244.1    -11.9    -14.0
2011 03 01  1300   55621   46800     244.1    -11.9    -14.0
2011 03 01  1400   55621   50400     244.1    -12.0    -14.0
2011 03 01  1500   55621   54000     244.1    -12.0    -14.1
2011 03 01  1600   55621   57600     244.0    -12.1    -14.1
2011 03 01  1700   55621   61200     244.0    -12.1    -14.1
2011 03 01  1800   55621   64800     244.0    -12.2    -14.1
2011 03 01  1900   55621   68400     244.0    -12.3    -14.2
2011 03 01  2000   55621   72000     244.0    -12.3    -14.2
2011 03 01  2100   55621   75600     244.0    -12.4    -14.2
2011 03 01  2200   55621   79200     244.0    -12.4    -14.2
2011 03 01  2300   55621   82800     244.0    -12.5    -14.3
2011 03 02  0000   55622       0     244.0    -12.5    -14.3
2011 03 02  0100   55622    3600     244.0    -12.6    -14.3
2011 03 02  0200   55622    7200     244.0    -12.6    -14.3
2011 03 02  0300   55622   10800     244.0    -12.7    -14.4
2011 03 02  0400   55622   14400     244.0    -12.7    -14.4
2011 03 02  0500   55622   18000     244.0    -12.8    -14.4
2011 03 02  0600   55622   21600     244.0    -12.8    -14.4
2011 03 02  0700   55622   25200     244.0    -12.9    -14.5
2011 03 02  0800   55622   28800     244.0    -12.9    -14.5
2011 03 02  0900   55622   32400     244.0    -13.0    -14.5
2011 03 02  1000   55622   36000     244.0    -13.0    -14.5
2011 03 02  1100   55622   39600     244.0    -13.1    -14.6
2011 03 02  1200   55622   43200     244.0    -13.1    -14.6
2011 03 02  1300   55622   46800     244.0    -13.2    -14.6
2011 03 02  1400   55622   50400     244.0    -13.3    -14.6
2011 03 02  1500   55622   54000     244.0    -13.3    -14.7
2011 03 02  1600   55622   57600     244.0    -13.4    -14.7
2011 03 02  1700   55622   61200     244.0    -13.4    -14.7
2011 03 02  1800   55622   64800     244.0    -13.5    -14.7
2011 03 02  1900   55622   68400     244.0    -13.5    -14.8
2011 03 02  2000   55622   72000     244.0    -13.6    -14.8
2011 03 02  2100   55622   75600     244.0    -13.6    -14.8
2011 03 02  2200   55622   79200     244.0    -13.7    -14.8
2011 03 02  2300   55622   82800     244.0    -13.7    -14.9
2011 03 03  0000   55623       0     244.0    -13.8    -14.9
2011 03 03  0100   55623    3600     244.0    -13.8    -14.9
2011 03 03  0200   55623    7200     244.0    -13.9    -14.9
2011 03 03  0300   55623   10800     244.0    -13.9    -15.0
2011 03 03  0400   55623   14400     244.0    -14.0    -15.0
2011 03 03  0500   55623   18000     244.0    -14.0    -15.0
2011 03 03  0600   55623   21600     244.0    -14.1    -15.0
2011 03 03  0700   55623   25200     244.0    -14.1    -15.0
2011 03 03  0800   55623   28800     244.0    -14.2    -15.1
2011 03 03  0900   55623   32400     244.0    -14.2    -15.1
2011 03 03  1000   55623   36000     243.9    -14.3    -15.1
2011 03 03  1100   55623   39600     243.9    -14.3    -15.1
2011 03 03  1200   55623   43200     243.9    -14.4    -15.2
2011 03 03  1300   55623   46800     243.9    -14.4    -15.2
2011 03 03  1400   55623   50400     243.9    -14.5    -15.2
2011 03 03  1500   55623   54000     243.9    -14.5    -15.2
2011 03 03  1600   55623   57600     243.9    -14.6    -15.3
2011 03 03  1700   55623   61200     243.9    -14.6    -15.3
2011 03 03  1800   55623   64800     243.9    -14.7    -15.3
2011 03 03  1900   55623   68400     243.9    -14.7    -15.3
2011 03 03  2000   55623   72000     243.9    -14.8    -15.4
2011 03 03  2100   55623   75600     243.9    -14.8    -15.4
2011 03 03  2200   55623   79200     243.9    -14.9    -15.4
2011 03 03  2300   55623   82800     243.9    -14.9    -15.4
2011 03 04  0000   55624       0     243.9    -15.0    -15.5
2011 03 04  0100   55624    3600     243.9    -15.0    -15.5
2011 03 04  0200   55624    7200     243.9    -15.1    -15.5
2011 03 04  0300   55624   10800     243.9    -15.2    -15.5
2011 03 04  0400   55624   14400     243.9    -15.2    -15.5
2011 03 04  0500   55624   18000     243.9    -15.3    -15.6
2011 03 04  0600   55624   21600     243.8    -15.3    -15.6
2011 03 04  0700   55624   25200     243.8    -15.4    -15.6
2011 03 04  0800   55624   28800     243.8    -15.4    -15.6
2011 03 04  0900   55624   32400     243.8    -15.5    -15.7
2011 03 04  1000   55624   36000     243.8    -15.5    -15.7
2011 03 04  1100   55624   39600     243.8    -15.6    -15.7
2011 03 04  1200   55624   43200     243.8    -15.6    -15.7
2011 03 04  1300   55624   46800     243.8    -15.7    -15.8
2011 03 04  1400   55624   50400     243.8    -15.7    -15.8
2011 03 04  1500   55624   54000     243.8    -15.8    -15.8
2011 03 04  1600   55624   57600     243.8    -15.8    -15.8
2011 03 04  1700   55624   61200     243.8    -15.9    -15.8
2011 03 04  1800   55624   64800     243.8    -15.9    -15.9
2011 03 04  1900   55624   68400     243.8    -16.0    -15.9
2011 03 04  2000   55624   72000     243.8    -16.0    -15.9
2011 03 04  2100   55624   75600     243.8    -16.1    -15.9
2011 03 04  2200   55624   79200     243.7    -16.1    -16.0
2011 03 04  2300   55624   82800     243.7    -16.2    -16.0
2011 03 05  0000   55625       0     243.7    -16.2    -16.0
2011 03 05  0100   55625    3600     243.7    -16.3    -16.0
2011 03 05  0200   55625    7200     243.7    -16.3    -16.1
2011 03 05  0300   55625   10800     243.7    -16.3    -16.1
2011 03 05  0400   55625   14400     243.7    -16.4    -16.1
2011 03 05  0500   55625   18000     243.7    -16.4    -16.1
2011 03 05  0600   55625   21600     243.7    -16.5    -16.1
2011 03 05  0700   55625   25200     243.7    -16.5    -16.2
2011 03 05  0800   55625   28800     243.7    -16.6    -16.2
2011 03 05  0900   55625   32400     243.7    -16.6    -16.2
2011 03 05  1000   55625   36000     243.7    -16.7    -16.2
2011 03 05  1100   55625   39600     243.6    -16.7    -16.3
2011 03 05  1200   55625   43200     243.6    -16.8    -16.3
2011 03 05  1300   55625   46800     243.6    -16.8    -16.3
2011 03 05  1400   55625   50400     243.6    -16.9    -16.3
2011 03 05  1500   55625   54000     243.6    -16.9    -16.4
2011 03 05  1600   55625   57600     243.6    -17.0    -16.4
2011 03 05  1700   55625   61200     243.6    -17.0    -16.4
2011 03 05  1800   55625   64800     243.6    -17.1    -16.4
2011 03 05  1900   55625   68400     243.6    -17.1    -16.4
2011 03 05  2000   55625   72000     243.6    -17.2    -16.5
2011 03 05  2100   55625   75600     243.6    -17.2    -16.5
2011 03 05  2200   55625   79200     243.6    -17.3    -16.5
2011 03 05  2300   55625   82800     243.5    -17.3    -16.5
2011 03 06  0000   55626       0     243.5    -17.4    -16.6
2011 03 06  0100   55626    3600     243.5    -17.4    -16.6
2011 03 06  0200   55626    7200     243.5    -17.5    -16.6
2011 03 06  0300   55626   10800     243.5    -17.5    -16.6
2011 03 06  0400   55626   14400     243.5    -17.6    -16.6
2011 03 06  0500   55626   18000     243.5    -17.6    -16.7
2011 03 06  0600   55626   21600     243.5    -17.7    -16.7
2011 03 06  0700   55626   25200     243.5    -17.7    -16.7
2011 03 06  0800   55626   28800     243.5    -17.8    -16.7
2011 03 06  0900   55626   32400     243.5    -17.8    -16.8
2011 03 06  1000   55626   36000     243.4    -17.9    -16.8
2011 03 06  1100   55626   39600     243.4    -17.9    -16.8
2011 03 06  1200   55626   43200     243.4    -18.0    -16.8
2011 03 06  1300   55626   46800     243.4    -18.0    -16.8
2011 03 06  1400   55626   50400     243.4    -18.1    -16.9
2011 03 06  1500   55626   54000     243.4    -18.1    -16.9
