:Product: 201401_ace_mag_1h.txt
:Issued: 2014 Feb 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 01 01  0000   56658       0    0    -0.9     5.4    -0.8     5.5    -8.8    99.5
2014 01 01  0100   56658    3600    0    -2.0     4.4    -1.7     5.2   -19.6   114.9
2014 01 01  0200   56658    7200    0    -1.9     4.0    -3.3     5.5   -36.8   116.0
2014 01 01  0300   56658   10800    0    -2.4     4.9    -3.5     6.5   -32.7   116.2
2014 01 01  0400   56658   14400    0    -3.8     4.6    -2.7     6.5   -24.4   129.4
2014 01 01  0500   56658   18000    0    -2.5     4.6    -3.3     6.2   -31.7   118.6
2014 01 01  0600   56658   21600    0    -3.1     5.1    -2.1     6.3   -19.6   121.2
2014 01 01  0700   56658   25200    0    -5.5     3.8     4.3     8.0    32.5   145.1
2014 01 01  0800   56658   28800    0    -2.9     7.1     0.6     7.7     4.7   111.9
2014 01 01  0900   56658   32400    0     0.5     7.1    -5.3     8.9   -36.8    86.2
2014 01 01  1000   56658   36000    0     0.6     9.0    -6.9    11.3   -37.7    86.4
2014 01 01  1100   56658   39600    0     4.1     4.2    -8.6    10.4   -55.5    45.9
2014 01 01  1200   56658   43200    0     4.6     5.7    -9.5    12.0   -52.2    51.5
2014 01 01  1300   56658   46800    0    -3.4     9.3    -4.8    11.0   -26.0   110.0
2014 01 01  1400   56658   50400    0    -8.0     8.2     2.3    11.8    11.4   134.3
2014 01 01  1500   56658   54000    0   -11.0     6.5     3.0    13.1    13.1   149.3
2014 01 01  1600   56658   57600    0    -3.9     9.4    -1.1    10.2    -6.1   112.8
2014 01 01  1700   56658   61200    0    -4.4     9.6    -2.3    10.8   -12.5   114.5
2014 01 01  1800   56658   64800    0    -6.0     8.6    -2.3    10.7   -12.3   124.8
2014 01 01  1900   56658   68400    0    -6.3     8.4    -3.5    11.1   -18.5   126.7
2014 01 01  2000   56658   72000    0    -6.8     5.4     2.6     9.1    16.6   141.6
2014 01 01  2100   56658   75600    0    -4.6     5.8     2.9     8.0    21.3   128.3
2014 01 01  2200   56658   79200    0    -5.8     1.1     2.3     6.3    21.0   169.4
2014 01 01  2300   56658   82800    0    -6.1     1.3    -0.4     6.2    -3.3   168.1
2014 01 02  0000   56659       0    0    -3.3     5.4    -1.6     6.5   -14.3   121.6
2014 01 02  0100   56659    3600    0    -2.8     6.1    -2.4     7.1   -19.7   114.5
2014 01 02  0200   56659    7200    0    -2.6     6.9    -3.2     8.0   -23.7   110.7
2014 01 02  0300   56659   10800    0    -4.1     3.2     1.9     5.5    19.4   141.8
2014 01 02  0400   56659   14400    0    -2.5    -2.2    -0.1     3.3    -1.7   220.7
2014 01 02  0500   56659   18000    0    -3.3     1.4    -1.5     3.9   -23.1   156.3
2014 01 02  0600   56659   21600    0    -3.9     2.9     0.5     4.9     5.9   143.5
2014 01 02  0700   56659   25200    0    -4.9     2.8    -1.0     5.8    -9.9   150.6
2014 01 02  0800   56659   28800    0    -2.1     3.8    -3.3     5.5   -37.0   118.4
