:Product: 201306_ace_loc_1h.txt
:Issued: 2013 Jun 30 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2013 06 01  0000   56444       0     233.7     39.5     18.4
2013 06 01  0100   56444    3600     233.7     39.5     18.4
2013 06 01  0200   56444    7200     233.7     39.6     18.4
2013 06 01  0300   56444   10800     233.8     39.6     18.4
2013 06 01  0400   56444   14400     233.8     39.6     18.4
2013 06 01  0500   56444   18000     233.8     39.6     18.5
2013 06 01  0600   56444   21600     233.8     39.6     18.5
2013 06 01  0700   56444   25200     233.9     39.6     18.5
2013 06 01  0800   56444   28800     233.9     39.6     18.5
2013 06 01  0900   56444   32400     233.9     39.6     18.6
2013 06 01  1000   56444   36000     233.9     39.6     18.6
2013 06 01  1100   56444   39600     234.0     39.6     18.6
2013 06 01  1200   56444   43200     234.0     39.6     18.6
2013 06 01  1300   56444   46800     234.0     39.6     18.6
2013 06 01  1400   56444   50400     234.0     39.7     18.7
2013 06 01  1500   56444   54000     234.1     39.7     18.7
2013 06 01  1600   56444   57600     234.1     39.7     18.7
2013 06 01  1700   56444   61200     234.1     39.7     18.7
2013 06 01  1800   56444   64800     234.1     39.7     18.7
2013 06 01  1900   56444   68400     234.2     39.7     18.8
2013 06 01  2000   56444   72000     234.2     39.7     18.8
2013 06 01  2100   56444   75600     234.2     39.7     18.8
2013 06 01  2200   56444   79200     234.2     39.7     18.8
2013 06 01  2300   56444   82800     234.3     39.7     18.8
2013 06 02  0000   56445       0     234.3     39.7     18.9
2013 06 02  0100   56445    3600     234.3     39.7     18.9
2013 06 02  0200   56445    7200     234.3     39.7     18.9
2013 06 02  0300   56445   10800     234.4     39.7     18.9
2013 06 02  0400   56445   14400     234.4     39.8     18.9
2013 06 02  0500   56445   18000     234.4     39.8     19.0
2013 06 02  0600   56445   21600     234.4     39.8     19.0
2013 06 02  0700   56445   25200     234.5     39.8     19.0
2013 06 02  0800   56445   28800     234.5     39.8     19.0
2013 06 02  0900   56445   32400     234.5     39.8     19.0
2013 06 02  1000   56445   36000     234.5     39.8     19.1
2013 06 02  1100   56445   39600     234.6     39.8     19.1
2013 06 02  1200   56445   43200     234.6     39.8     19.1
2013 06 02  1300   56445   46800     234.6     39.8     19.1
2013 06 02  1400   56445   50400     234.6     39.8     19.1
2013 06 02  1500   56445   54000     234.7     39.8     19.2
2013 06 02  1600   56445   57600     234.7     39.8     19.2
2013 06 02  1700   56445   61200     234.7     39.8     19.2
2013 06 02  1800   56445   64800     234.7     39.9     19.2
2013 06 02  1900   56445   68400     234.8     39.9     19.2
2013 06 02  2000   56445   72000     234.8     39.9     19.3
2013 06 02  2100   56445   75600     234.8     39.9     19.3
2013 06 02  2200   56445   79200     234.8     39.9     19.3
2013 06 02  2300   56445   82800     234.9     39.9     19.3
2013 06 03  0000   56446       0     234.9     39.9     19.3
2013 06 03  0100   56446    3600     234.9     39.9     19.4
2013 06 03  0200   56446    7200     234.9     39.9     19.4
2013 06 03  0300   56446   10800     235.0     39.9     19.4
2013 06 03  0400   56446   14400     235.0     39.9     19.4
2013 06 03  0500   56446   18000     235.0     39.9     19.4
2013 06 03  0600   56446   21600     235.0     39.9     19.5
2013 06 03  0700   56446   25200     235.1     39.9     19.5
2013 06 03  0800   56446   28800     235.1     39.9     19.5
2013 06 03  0900   56446   32400     235.1     40.0     19.5
2013 06 03  1000   56446   36000     235.1     40.0     19.5
2013 06 03  1100   56446   39600     235.2     40.0     19.6
2013 06 03  1200   56446   43200     235.2     40.0     19.6
2013 06 03  1300   56446   46800     235.2     40.0     19.6
2013 06 03  1400   56446   50400     235.2     40.0     19.6
2013 06 03  1500   56446   54000     235.3     40.0     19.6
2013 06 03  1600   56446   57600     235.3     40.0     19.7
2013 06 03  1700   56446   61200     235.3     40.0     19.7
2013 06 03  1800   56446   64800     235.3     40.0     19.7
