:Product: 202401_ace_sis_1h.txt
:Issued: 2024 Jan 25 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2024 01 01  0000   60310       0      0    1.18e+00    0    5.91e-01
2024 01 01  0100   60310    3600      0    1.09e+00    0    5.62e-01
2024 01 01  0200   60310    7200      9   -1.00e+05    9   -1.00e+05
2024 01 01  0300   60310   10800      9   -1.00e+05    9   -1.00e+05
2024 01 01  0400   60310   14400      9   -1.00e+05    9   -1.00e+05
2024 01 01  0500   60310   18000      9   -1.00e+05    9   -1.00e+05
2024 01 01  0600   60310   21600      9   -1.00e+05    9   -1.00e+05
2024 01 01  0700   60310   25200      9   -1.00e+05    9   -1.00e+05
2024 01 01  0800   60310   28800      0    1.35e+00    0    5.98e-01
2024 01 01  0900   60310   32400      9   -1.00e+05    9   -1.00e+05
2024 01 01  1000   60310   36000      9   -1.00e+05    9   -1.00e+05
2024 01 01  1100   60310   39600      9   -1.00e+05    9   -1.00e+05
2024 01 01  1200   60310   43200      0    1.48e+00    0    6.07e-01
2024 01 01  1300   60310   46800      0    1.48e+00    0    6.19e-01
2024 01 01  1400   60310   50400      0    1.40e+00    0    6.37e-01
2024 01 01  1500   60310   54000      9   -1.00e+05    9   -1.00e+05
2024 01 01  1600   60310   57600      0    1.25e+00    0    5.91e-01
2024 01 01  1700   60310   61200      0    1.22e+00    0    5.93e-01
2024 01 01  1800   60310   64800      0    1.25e+00    0    6.18e-01
2024 01 01  1900   60310   68400      0    1.16e+00    0    6.38e-01
2024 01 01  2000   60310   72000      0    1.16e+00    0    6.41e-01
2024 01 01  2100   60310   75600      9   -1.00e+05    9   -1.00e+05
2024 01 01  2200   60310   79200      9   -1.00e+05    9   -1.00e+05
2024 01 01  2300   60310   82800      9   -1.00e+05    9   -1.00e+05
2024 01 02  0000   60311       0      9   -1.00e+05    9   -1.00e+05
2024 01 02  0100   60311    3600      9   -1.00e+05    9   -1.00e+05
2024 01 02  0200   60311    7200      9   -1.00e+05    9   -1.00e+05
2024 01 02  0300   60311   10800      9   -1.00e+05    9   -1.00e+05
2024 01 02  0400   60311   14400      9   -1.00e+05    9   -1.00e+05
2024 01 02  0500   60311   18000      9   -1.00e+05    9   -1.00e+05
2024 01 02  0600   60311   21600      9   -1.00e+05    9   -1.00e+05
2024 01 02  0700   60311   25200      9   -1.00e+05    9   -1.00e+05
2024 01 02  0800   60311   28800      9   -1.00e+05    9   -1.00e+05
2024 01 02  0900   60311   32400      9   -1.00e+05    9   -1.00e+05
2024 01 02  1000   60311   36000      9   -1.00e+05    9   -1.00e+05
2024 01 02  1100   60311   39600      0    2.00e+00    0    6.89e-01
2024 01 02  1200   60311   43200      0    2.06e+00    0    8.10e-01
2024 01 02  1300   60311   46800      0    2.12e+00    0    7.86e-01
2024 01 02  1400   60311   50400      0    2.31e+00    0    7.46e-01
2024 01 02  1500   60311   54000      9   -1.00e+05    9   -1.00e+05
2024 01 02  1600   60311   57600      0    2.43e+00    0    8.59e-01
2024 01 02  1700   60311   61200      0    2.73e+00    0    8.58e-01
2024 01 02  1800   60311   64800      0    2.75e+00    0    8.51e-01
2024 01 02  1900   60311   68400      0    3.39e+00    0    9.30e-01
2024 01 02  2000   60311   72000      0    3.73e+00    0    9.56e-01
2024 01 02  2100   60311   75600      9   -1.00e+05    9   -1.00e+05
2024 01 02  2200   60311   79200      9   -1.00e+05    9   -1.00e+05
2024 01 02  2300   60311   82800      9   -1.00e+05    9   -1.00e+05
2024 01 03  0000   60312       0      9   -1.00e+05    9   -1.00e+05
2024 01 03  0100   60312    3600      9   -1.00e+05    9   -1.00e+05
2024 01 03  0200   60312    7200      9   -1.00e+05    9   -1.00e+05
2024 01 03  0300   60312   10800      9   -1.00e+05    9   -1.00e+05
2024 01 03  0400   60312   14400      9   -1.00e+05    9   -1.00e+05
2024 01 03  0500   60312   18000      9   -1.00e+05    9   -1.00e+05
2024 01 03  0600   60312   21600      9   -1.00e+05    9   -1.00e+05
2024 01 03  0700   60312   25200      9   -1.00e+05    9   -1.00e+05
2024 01 03  0800   60312   28800      9   -1.00e+05    9   -1.00e+05
2024 01 03  0900   60312   32400      9   -1.00e+05    9   -1.00e+05
2024 01 03  1000   60312   36000      0    8.40e+00    0    1.27e+00
2024 01 03  1100   60312   39600      9   -1.00e+05    9   -1.00e+05
2024 01 03  1200   60312   43200      9   -1.00e+05    9   -1.00e+05
2024 01 03  1300   60312   46800      0    9.07e+00    0    1.36e+00
2024 01 03  1400   60312   50400      0    9.28e+00    0    1.37e+00
2024 01 03  1500   60312   54000      9   -1.00e+05    9   -1.00e+05
2024 01 03  1600   60312   57600      0    9.21e+00    0    1.28e+00
2024 01 03  1700   60312   61200      0    9.01e+00    0    1.26e+00
2024 01 03  1800   60312   64800      0    1.17e+01    0    1.58e+00
2024 01 03  1900   60312   68400      0    1.23e+01    0    1.47e+00
2024 01 03  2000   60312   72000      0    1.33e+01    0    1.65e+00
2024 01 03  2100   60312   75600      9   -1.00e+05    9   -1.00e+05
2024 01 03  2200   60312   79200      9   -1.00e+05    9   -1.00e+05
2024 01 03  2300   60312   82800      9   -1.00e+05    9   -1.00e+05
2024 01 04  0000   60313       0      9   -1.00e+05    9   -1.00e+05
2024 01 04  0100   60313    3600      9   -1.00e+05    9   -1.00e+05
2024 01 04  0200   60313    7200      9   -1.00e+05    9   -1.00e+05
2024 01 04  0300   60313   10800      9   -1.00e+05    9   -1.00e+05
2024 01 04  0400   60313   14400      9   -1.00e+05    9   -1.00e+05
2024 01 04  0500   60313   18000      9   -1.00e+05    9   -1.00e+05
2024 01 04  0600   60313   21600      9   -1.00e+05    9   -1.00e+05
2024 01 04  0700   60313   25200      9   -1.00e+05    9   -1.00e+05
2024 01 04  0800   60313   28800      9   -1.00e+05    9   -1.00e+05
2024 01 04  0900   60313   32400      9   -1.00e+05    9   -1.00e+05
2024 01 04  1000   60313   36000      0    2.89e+02    0    1.97e+01
2024 01 04  1100   60313   39600      0    2.91e+02    0    1.99e+01
2024 01 04  1200   60313   43200      0    2.82e+02    0    1.72e+01
2024 01 04  1300   60313   46800      0    3.36e+02    0    2.53e+01
2024 01 04  1400   60313   50400      0    3.06e+02    0    2.35e+01
2024 01 04  1500   60313   54000      9   -1.00e+05    9   -1.00e+05
2024 01 04  1600   60313   57600      0    2.71e+02    0    1.96e+01
2024 01 04  1700   60313   61200      0    2.45e+02    0    1.97e+01
2024 01 04  1800   60313   64800      0    2.33e+02    0    1.80e+01
2024 01 04  1900   60313   68400      0    2.19e+02    0    1.53e+01
2024 01 04  2000   60313   72000      0    2.04e+02    0    2.15e+01
2024 01 04  2100   60313   75600      9   -1.00e+05    9   -1.00e+05
2024 01 04  2200   60313   79200      9   -1.00e+05    9   -1.00e+05
2024 01 04  2300   60313   82800      9   -1.00e+05    9   -1.00e+05
2024 01 05  0000   60314       0      9   -1.00e+05    9   -1.00e+05
2024 01 05  0100   60314    3600      9   -1.00e+05    9   -1.00e+05
2024 01 05  0200   60314    7200      0    1.63e+02    0    7.64e+00
2024 01 05  0300   60314   10800      9   -1.00e+05    9   -1.00e+05
2024 01 05  0400   60314   14400      9   -1.00e+05    9   -1.00e+05
2024 01 05  0500   60314   18000      9   -1.00e+05    9   -1.00e+05
2024 01 05  0600   60314   21600      9   -1.00e+05    9   -1.00e+05
2024 01 05  0700   60314   25200      9   -1.00e+05    9   -1.00e+05
2024 01 05  0800   60314   28800      0    1.30e+02    0    1.49e+01
2024 01 05  0900   60314   32400      9   -1.00e+05    9   -1.00e+05
2024 01 05  1000   60314   36000      0    1.19e+02    0    1.51e+01
2024 01 05  1100   60314   39600      0    1.17e+02    0    1.51e+01
2024 01 05  1200   60314   43200      0    1.06e+02    0    1.51e+01
2024 01 05  1300   60314   46800      0    9.72e+01    0    1.30e+01
