:Product: 201104_ace_loc_1h.txt
:Issued: 2011 Apr 30 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2011 04 01  0000   55652       0     234.9    -40.3    -22.9
2011 04 01  0100   55652    3600     234.9    -40.3    -22.8
2011 04 01  0200   55652    7200     234.9    -40.3    -22.8
2011 04 01  0300   55652   10800     234.9    -40.3    -22.8
2011 04 01  0400   55652   14400     234.9    -40.3    -22.8
2011 04 01  0500   55652   18000     234.9    -40.4    -22.8
2011 04 01  0600   55652   21600     234.8    -40.4    -22.8
2011 04 01  0700   55652   25200     234.8    -40.4    -22.8
2011 04 01  0800   55652   28800     234.8    -40.4    -22.8
2011 04 01  0900   55652   32400     234.8    -40.4    -22.8
2011 04 01  1000   55652   36000     234.8    -40.4    -22.8
2011 04 01  1100   55652   39600     234.8    -40.4    -22.8
2011 04 01  1200   55652   43200     234.8    -40.4    -22.8
2011 04 01  1300   55652   46800     234.7    -40.4    -22.8
2011 04 01  1400   55652   50400     234.7    -40.4    -22.8
2011 04 01  1500   55652   54000     234.7    -40.4    -22.8
2011 04 01  1600   55652   57600     234.7    -40.4    -22.8
2011 04 01  1700   55652   61200     234.7    -40.4    -22.8
2011 04 01  1800   55652   64800     234.7    -40.4    -22.8
2011 04 01  1900   55652   68400     234.7    -40.4    -22.8
2011 04 01  2000   55652   72000     234.6    -40.4    -22.8
2011 04 01  2100   55652   75600     234.6    -40.4    -22.8
2011 04 01  2200   55652   79200     234.6    -40.4    -22.8
2011 04 01  2300   55652   82800     234.6    -40.4    -22.8
2011 04 02  0000   55653       0     234.6    -40.5    -22.7
2011 04 02  0100   55653    3600     234.6    -40.5    -22.7
2011 04 02  0200   55653    7200     234.6    -40.5    -22.7
2011 04 02  0300   55653   10800     234.5    -40.5    -22.7
2011 04 02  0400   55653   14400     234.5    -40.5    -22.7
2011 04 02  0500   55653   18000     234.5    -40.5    -22.7
2011 04 02  0600   55653   21600     234.5    -40.5    -22.7
2011 04 02  0700   55653   25200     234.5    -40.5    -22.7
2011 04 02  0800   55653   28800     234.5    -40.5    -22.7
2011 04 02  0900   55653   32400     234.5    -40.5    -22.7
2011 04 02  1000   55653   36000     234.4    -40.5    -22.7
2011 04 02  1100   55653   39600     234.4    -40.5    -22.7
2011 04 02  1200   55653   43200     234.4    -40.5    -22.7
2011 04 02  1300   55653   46800     234.4    -40.5    -22.7
2011 04 02  1400   55653   50400     234.4    -40.5    -22.7
2011 04 02  1500   55653   54000     234.4    -40.5    -22.7
2011 04 02  1600   55653   57600     234.3    -40.5    -22.7
2011 04 02  1700   55653   61200     234.3    -40.5    -22.7
2011 04 02  1800   55653   64800     234.3    -40.5    -22.7
2011 04 02  1900   55653   68400     234.3    -40.5    -22.7
2011 04 02  2000   55653   72000     234.3    -40.5    -22.6
2011 04 02  2100   55653   75600     234.3    -40.5    -22.6
2011 04 02  2200   55653   79200     234.3    -40.5    -22.6
2011 04 02  2300   55653   82800     234.2    -40.5    -22.6
2011 04 03  0000   55654       0     234.2    -40.5    -22.6
2011 04 03  0100   55654    3600     234.2    -40.5    -22.6
2011 04 03  0200   55654    7200     234.2    -40.5    -22.6
2011 04 03  0300   55654   10800     234.2    -40.5    -22.6
2011 04 03  0400   55654   14400     234.2    -40.5    -22.6
2011 04 03  0500   55654   18000     234.1    -40.5    -22.6
2011 04 03  0600   55654   21600     234.1    -40.5    -22.6
2011 04 03  0700   55654   25200     234.1    -40.5    -22.6
2011 04 03  0800   55654   28800     234.1    -40.5    -22.6
2011 04 03  0900   55654   32400     234.1    -40.5    -22.6
2011 04 03  1000   55654   36000     234.1    -40.5    -22.6
2011 04 03  1100   55654   39600     234.0    -40.5    -22.6
2011 04 03  1200   55654   43200     234.0    -40.5    -22.6
2011 04 03  1300   55654   46800     234.0    -40.5    -22.5
2011 04 03  1400   55654   50400     234.0    -40.5    -22.5
2011 04 03  1500   55654   54000     234.0    -40.5    -22.5
2011 04 03  1600   55654   57600     234.0    -40.5    -22.5
2011 04 03  1700   55654   61200     234.0    -40.5    -22.5
2011 04 03  1800   55654   64800     233.9    -40.5    -22.5
2011 04 03  1900   55654   68400     233.9    -40.5    -22.5
2011 04 03  2000   55654   72000     233.9    -40.5    -22.5
2011 04 03  2100   55654   75600     233.9    -40.5    -22.5
2011 04 03  2200   55654   79200     233.9    -40.5    -22.5
2011 04 03  2300   55654   82800     233.9    -40.5    -22.5
2011 04 04  0000   55655       0     233.8    -40.5    -22.5
2011 04 04  0100   55655    3600     233.8    -40.5    -22.5
2011 04 04  0200   55655    7200     233.8    -40.5    -22.5
2011 04 04  0300   55655   10800     233.8    -40.5    -22.5
2011 04 04  0400   55655   14400     233.8    -40.5    -22.4
2011 04 04  0500   55655   18000     233.8    -40.5    -22.4
2011 04 04  0600   55655   21600     233.7    -40.5    -22.4
2011 04 04  0700   55655   25200     233.7    -40.5    -22.4
2011 04 04  0800   55655   28800     233.7    -40.5    -22.4
2011 04 04  0900   55655   32400     233.7    -40.5    -22.4
2011 04 04  1000   55655   36000     233.7    -40.5    -22.4
2011 04 04  1100   55655   39600     233.6    -40.5    -22.4
2011 04 04  1200   55655   43200     233.6    -40.5    -22.4
2011 04 04  1300   55655   46800     233.6    -40.5    -22.4
2011 04 04  1400   55655   50400     233.6    -40.5    -22.4
2011 04 04  1500   55655   54000     233.6    -40.5    -22.4
2011 04 04  1600   55655   57600     233.6    -40.5    -22.4
2011 04 04  1700   55655   61200     233.5    -40.5    -22.4
2011 04 04  1800   55655   64800     233.5    -40.5    -22.3
2011 04 04  1900   55655   68400     233.5    -40.5    -22.3
2011 04 04  2000   55655   72000     233.5    -40.5    -22.3
2011 04 04  2100   55655   75600     233.5    -40.5    -22.3
2011 04 04  2200   55655   79200     233.5    -40.5    -22.3
2011 04 04  2300   55655   82800     233.4    -40.5    -22.3
2011 04 05  0000   55656       0     233.4    -40.5    -22.3
2011 04 05  0100   55656    3600     233.4    -40.5    -22.3
2011 04 05  0200   55656    7200     233.4    -40.5    -22.3
2011 04 05  0300   55656   10800     233.4    -40.5    -22.3
2011 04 05  0400   55656   14400     233.3    -40.5    -22.3
2011 04 05  0500   55656   18000     233.3    -40.5    -22.3
2011 04 05  0600   55656   21600     233.3    -40.5    -22.3
2011 04 05  0700   55656   25200     233.3    -40.5    -22.2
2011 04 05  0800   55656   28800     233.3    -40.5    -22.2
2011 04 05  0900   55656   32400     233.3    -40.5    -22.2
2011 04 05  1000   55656   36000     233.2    -40.5    -22.2
2011 04 05  1100   55656   39600     233.2    -40.5    -22.2
2011 04 05  1200   55656   43200     233.2    -40.5    -22.2
2011 04 05  1300   55656   46800     233.2    -40.5    -22.2
2011 04 05  1400   55656   50400     233.2    -40.5    -22.2
2011 04 05  1500   55656   54000     233.1    -40.5    -22.2
2011 04 05  1600   55656   57600     233.1    -40.5    -22.2
2011 04 05  1700   55656   61200     233.1    -40.5    -22.2
2011 04 05  1800   55656   64800     233.1    -40.5    -22.2
2011 04 05  1900   55656   68400     233.1    -40.4    -22.1
2011 04 05  2000   55656   72000     233.1    -40.4    -22.1
2011 04 05  2100   55656   75600     233.0    -40.4    -22.1
2011 04 05  2200   55656   79200     233.0    -40.4    -22.1
2011 04 05  2300   55656   82800     233.0    -40.4    -22.1
2011 04 06  0000   55657       0     233.0    -40.4    -22.1
2011 04 06  0100   55657    3600     233.0    -40.4    -22.1
2011 04 06  0200   55657    7200     232.9    -40.4    -22.1
2011 04 06  0300   55657   10800     232.9    -40.4    -22.1
