:Product: 201312_ace_loc_1h.txt
:Issued: 2013 Dec 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2013 12 01  0000   56627       0     230.4     39.2     18.4
2013 12 01  0100   56627    3600     230.4     39.2     18.4
2013 12 01  0200   56627    7200     230.4     39.2     18.4
2013 12 01  0300   56627   10800     230.4     39.2     18.5
2013 12 01  0400   56627   14400     230.5     39.2     18.5
2013 12 01  0500   56627   18000     230.5     39.2     18.5
2013 12 01  0600   56627   21600     230.5     39.2     18.5
2013 12 01  0700   56627   25200     230.5     39.2     18.6
2013 12 01  0800   56627   28800     230.5     39.2     18.6
2013 12 01  0900   56627   32400     230.6     39.2     18.6
2013 12 01  1000   56627   36000     230.6     39.2     18.6
2013 12 01  1100   56627   39600     230.6     39.2     18.7
2013 12 01  1200   56627   43200     230.6     39.2     18.7
2013 12 01  1300   56627   46800     230.6     39.2     18.7
2013 12 01  1400   56627   50400     230.6     39.2     18.7
2013 12 01  1500   56627   54000     230.7     39.2     18.7
2013 12 01  1600   56627   57600     230.7     39.2     18.8
2013 12 01  1700   56627   61200     230.7     39.2     18.8
2013 12 01  1800   56627   64800     230.7     39.2     18.8
2013 12 01  1900   56627   68400     230.7     39.2     18.8
2013 12 01  2000   56627   72000     230.8     39.2     18.9
2013 12 01  2100   56627   75600     230.8     39.2     18.9
2013 12 01  2200   56627   79200     230.8     39.2     18.9
2013 12 01  2300   56627   82800     230.8     39.2     18.9
2013 12 02  0000   56628       0     230.8     39.2     18.9
2013 12 02  0100   56628    3600     230.9     39.2     19.0
2013 12 02  0200   56628    7200     230.9     39.2     19.0
2013 12 02  0300   56628   10800     230.9     39.2     19.0
2013 12 02  0400   56628   14400     230.9     39.2     19.0
2013 12 02  0500   56628   18000     230.9     39.2     19.1
2013 12 02  0600   56628   21600     230.9     39.2     19.1
2013 12 02  0700   56628   25200     231.0     39.2     19.1
2013 12 02  0800   56628   28800     231.0     39.2     19.1
2013 12 02  0900   56628   32400     231.0     39.2     19.1
2013 12 02  1000   56628   36000     231.0     39.2     19.2
2013 12 02  1100   56628   39600     231.0     39.2     19.2
2013 12 02  1200   56628   43200     231.1     39.2     19.2
2013 12 02  1300   56628   46800     231.1     39.2     19.2
2013 12 02  1400   56628   50400     231.1     39.2     19.2
2013 12 02  1500   56628   54000     231.1     39.2     19.3
2013 12 02  1600   56628   57600     231.1     39.2     19.3
2013 12 02  1700   56628   61200     231.1     39.2     19.3
2013 12 02  1800   56628   64800     231.2     39.2     19.3
2013 12 02  1900   56628   68400     231.2     39.2     19.4
2013 12 02  2000   56628   72000     231.2     39.2     19.4
2013 12 02  2100   56628   75600     231.2     39.2     19.4
2013 12 02  2200   56628   79200     231.2     39.2     19.4
2013 12 02  2300   56628   82800     231.2     39.2     19.4
2013 12 03  0000   56629       0     231.3     39.2     19.5
2013 12 03  0100   56629    3600     231.3     39.2     19.5
2013 12 03  0200   56629    7200     231.3     39.2     19.5
2013 12 03  0300   56629   10800     231.3     39.2     19.5
2013 12 03  0400   56629   14400     231.3     39.2     19.5
2013 12 03  0500   56629   18000     231.3     39.2     19.6
2013 12 03  0600   56629   21600     231.4     39.2     19.6
2013 12 03  0700   56629   25200     231.4     39.2     19.6
2013 12 03  0800   56629   28800     231.4     39.1     19.6
2013 12 03  0900   56629   32400     231.4     39.1     19.6
2013 12 03  1000   56629   36000     231.4     39.1     19.7
2013 12 03  1100   56629   39600     231.4     39.1     19.7
2013 12 03  1200   56629   43200     231.5     39.1     19.7
2013 12 03  1300   56629   46800     231.5     39.1     19.7
2013 12 03  1400   56629   50400     231.5     39.1     19.7
2013 12 03  1500   56629   54000     231.5     39.1     19.8
2013 12 03  1600   56629   57600     231.5     39.1     19.8
2013 12 03  1700   56629   61200     231.5     39.1     19.8
2013 12 03  1800   56629   64800     231.6     39.1     19.8
2013 12 03  1900   56629   68400     231.6     39.1     19.9
2013 12 03  2000   56629   72000     231.6     39.1     19.9
2013 12 03  2100   56629   75600     231.6     39.1     19.9
2013 12 03  2200   56629   79200     231.6     39.1     19.9
2013 12 03  2300   56629   82800     231.6     39.1     19.9
2013 12 04  0000   56630       0     231.7     39.1     20.0
2013 12 04  0100   56630    3600     231.7     39.1     20.0
2013 12 04  0200   56630    7200     231.7     39.1     20.0
2013 12 04  0300   56630   10800     231.7     39.1     20.0
2013 12 04  0400   56630   14400     231.7     39.1     20.0
2013 12 04  0500   56630   18000     231.7     39.1     20.0
2013 12 04  0600   56630   21600     231.7     39.1     20.1
2013 12 04  0700   56630   25200     231.8     39.1     20.1
2013 12 04  0800   56630   28800     231.8     39.1     20.1
2013 12 04  0900   56630   32400     231.8     39.1     20.1
2013 12 04  1000   56630   36000     231.8     39.0     20.1
2013 12 04  1100   56630   39600     231.8     39.0     20.2
2013 12 04  1200   56630   43200     231.8     39.0     20.2
2013 12 04  1300   56630   46800     231.8     39.0     20.2
2013 12 04  1400   56630   50400     231.9     39.0     20.2
2013 12 04  1500   56630   54000     231.9     39.0     20.2
2013 12 04  1600   56630   57600     231.9     39.0     20.3
2013 12 04  1700   56630   61200     231.9     39.0     20.3
2013 12 04  1800   56630   64800     231.9     39.0     20.3
2013 12 04  1900   56630   68400     231.9     39.0     20.3
2013 12 04  2000   56630   72000     231.9     39.0     20.3
2013 12 04  2100   56630   75600     232.0     39.0     20.4
2013 12 04  2200   56630   79200     232.0     39.0     20.4
2013 12 04  2300   56630   82800     232.0     39.0     20.4
2013 12 05  0000   56631       0     232.0     39.0     20.4
2013 12 05  0100   56631    3600     232.0     39.0     20.4
2013 12 05  0200   56631    7200     232.0     38.9     20.5
2013 12 05  0300   56631   10800     232.0     38.9     20.5
2013 12 05  0400   56631   14400     232.1     38.9     20.5
2013 12 05  0500   56631   18000     232.1     38.9     20.5
2013 12 05  0600   56631   21600     232.1     38.9     20.5
2013 12 05  0700   56631   25200     232.1     38.9     20.5
2013 12 05  0800   56631   28800     232.1     38.9     20.6
2013 12 05  0900   56631   32400     232.1     38.9     20.6
2013 12 05  1000   56631   36000     232.1     38.9     20.6
2013 12 05  1100   56631   39600     232.2     38.9     20.6
2013 12 05  1200   56631   43200     232.2     38.9     20.6
2013 12 05  1300   56631   46800     232.2     38.9     20.7
2013 12 05  1400   56631   50400     232.2     38.9     20.7
2013 12 05  1500   56631   54000     232.2     38.8     20.7
2013 12 05  1600   56631   57600     232.2     38.8     20.7
2013 12 05  1700   56631   61200     232.2     38.8     20.7
2013 12 05  1800   56631   64800     232.3     38.8     20.7
2013 12 05  1900   56631   68400     232.3     38.8     20.8
2013 12 05  2000   56631   72000     232.3     38.8     20.8
2013 12 05  2100   56631   75600     232.3     38.8     20.8
2013 12 05  2200   56631   79200     232.3     38.8     20.8
2013 12 05  2300   56631   82800     232.3     38.8     20.8
2013 12 06  0000   56632       0     232.3     38.8     20.8
2013 12 06  0100   56632    3600     232.3     38.8     20.9
2013 12 06  0200   56632    7200     232.4     38.7     20.9
2013 12 06  0300   56632   10800     232.4     38.7     20.9
2013 12 06  0400   56632   14400     232.4     38.7     20.9
2013 12 06  0500   56632   18000     232.4     38.7     20.9
2013 12 06  0600   56632   21600     232.4     38.7     21.0
2013 12 06  0700   56632   25200     232.4     38.7     21.0
2013 12 06  0800   56632   28800     232.4     38.7     21.0
2013 12 06  0900   56632   32400     232.4     38.7     21.0
2013 12 06  1000   56632   36000     232.5     38.7     21.0
2013 12 06  1100   56632   39600     232.5     38.6     21.0
2013 12 06  1200   56632   43200     232.5     38.6     21.1
2013 12 06  1300   56632   46800     232.5     38.6     21.1
2013 12 06  1400   56632   50400     232.5     38.6     21.1
2013 12 06  1500   56632   54000     232.5     38.6     21.1
2013 12 06  1600   56632   57600     232.5     38.6     21.1
2013 12 06  1700   56632   61200     232.5     38.6     21.1
2013 12 06  1800   56632   64800     232.6     38.6     21.2
2013 12 06  1900   56632   68400     232.6     38.5     21.2
