:Product: 201712_ace_mag_1h.txt
:Issued: 2017 Dec 23 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2017 12 01  0000   58088       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  0100   58088    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  0200   58088    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  0300   58088   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  0400   58088   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  0500   58088   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  0600   58088   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  0700   58088   25200    0     3.3    -2.1     1.2     4.1    16.9   328.0
2017 12 01  0800   58088   28800    0     2.6     0.2     2.8     3.9    47.2     3.5
2017 12 01  0900   58088   32400    0     4.0    -2.8     2.6     5.5    28.0   324.7
2017 12 01  1000   58088   36000    0     0.6    -4.5     0.1     4.6     1.1   277.6
2017 12 01  1100   58088   39600    0     0.4    -2.3    -0.9     2.5   -20.2   278.6
2017 12 01  1200   58088   43200    0     2.7    -1.8     0.5     3.3     8.5   326.2
2017 12 01  1300   58088   46800    0     1.7    -0.2    -0.7     1.8   -21.8   354.0
2017 12 01  1400   58088   50400    0    -0.5     0.3    -2.4     2.5   -75.8   151.3
2017 12 01  1500   58088   54000    0    -0.2    -1.8    -1.7     2.5   -43.7   263.5
2017 12 01  1600   58088   57600    0    -1.3    -3.8    -0.9     4.1   -13.0   250.6
2017 12 01  1700   58088   61200    0     0.7    -2.3    -1.4     2.8   -29.6   285.6
2017 12 01  1800   58088   64800    0     0.6    -2.4     0.7     2.6    16.5   283.2
2017 12 01  1900   58088   68400    0     0.5    -1.5     2.0     2.6    52.4   288.3
2017 12 01  2000   58088   72000    0     2.1    -0.4     0.2     2.1     4.6   349.3
2017 12 01  2100   58088   75600    0     1.4    -2.0     1.3     2.7    27.5   305.3
2017 12 01  2200   58088   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 01  2300   58088   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0000   58089       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0100   58089    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0200   58089    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0300   58089   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0400   58089   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0500   58089   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0600   58089   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  0700   58089   25200    0    -2.8    -2.2     3.0     4.7    40.5   217.2
2017 12 02  0800   58089   28800    0    -4.4    -1.7     3.3     5.8    35.0   200.6
2017 12 02  0900   58089   32400    0    -4.2    -3.0     2.4     5.7    25.1   215.3
2017 12 02  1000   58089   36000    0    -1.7    -3.8     1.3     4.4    17.8   246.2
2017 12 02  1100   58089   39600    0    -1.5    -3.5     2.3     4.4    31.3   246.8
2017 12 02  1200   58089   43200    0    -1.8    -4.8     1.0     5.2    11.5   249.5
2017 12 02  1300   58089   46800    0    -0.7    -5.1    -0.7     5.2    -7.9   261.9
2017 12 02  1400   58089   50400    0    -1.0    -3.5    -2.9     4.6   -38.0   254.4
2017 12 02  1500   58089   54000    0    -1.6    -2.8    -1.7     3.7   -28.2   240.7
2017 12 02  1600   58089   57600    0    -2.8    -1.5    -1.6     3.6   -26.8   207.7
2017 12 02  1700   58089   61200    0    -2.2    -0.7    -1.8     2.9   -37.6   197.6
2017 12 02  1800   58089   64800    0    -1.5    -1.2    -1.6     2.5   -38.8   219.6
2017 12 02  1900   58089   68400    0    -3.0    -1.8     0.3     3.5     5.4   211.0
2017 12 02  2000   58089   72000    0    -3.2    -1.8     1.0     3.8    15.8   210.1
2017 12 02  2100   58089   75600    0    -3.2    -2.4     0.1     4.0     1.3   216.4
2017 12 02  2200   58089   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 02  2300   58089   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0000   58090       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0100   58090    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0200   58090    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0300   58090   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0400   58090   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0500   58090   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0600   58090   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 12 03  0700   58090   25200    0     2.7    -0.8    -0.6     2.9   -11.7   343.1
2017 12 03  0800   58090   28800    0     1.0    -1.9    -0.7     2.2   -19.2   297.9
2017 12 03  0900   58090   32400    0     1.6    -2.3    -0.2     2.8    -4.7   305.1
2017 12 03  1000   58090   36000    0     1.3    -2.5     0.1     2.8     2.5   297.0
2017 12 03  1100   58090   39600    0     0.7    -2.5     0.4     2.6     9.0   286.5
2017 12 03  1200   58090   43200    0     0.3    -2.4     0.8     2.6    17.6   277.0
2017 12 03  1300   58090   46800    0    -0.8    -3.0     0.8     3.3    14.4   254.9
2017 12 03  1400   58090   50400    0    -1.3    -2.5     1.5     3.2    27.5   242.9
2017 12 03  1500   58090   54000    0     0.5    -2.3     1.7     2.9    35.2   281.8
2017 12 03  1600   58090   57600    0     0.0     0.1     2.4     2.4    87.7    62.6
2017 12 03  1700   58090   61200    0     1.9    -1.8     2.6     3.7    44.8   317.1
2017 12 03  1800   58090   64800    0     1.4    -3.5     0.1     3.8     1.3   292.1
2017 12 03  1900   58090   68400    0     0.6    -2.7    -1.8     3.3   -32.0   283.0
