:Product: 202403_ace_mag_1h.txt
:Issued: 2024 Mar 19 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2024 03 01  0000   60370       0    0    -4.1    -0.4    -3.3     5.3   -39.2   185.3
2024 03 01  0100   60370    3600    0    -3.8     0.2    -3.5     5.2   -42.2   177.0
2024 03 01  0200   60370    7200    0    -3.5    -0.9    -4.1     5.4   -48.5   194.4
2024 03 01  0300   60370   10800    0    -2.9    -1.9    -4.0     5.2   -49.1   213.3
2024 03 01  0400   60370   14400    0    -2.8    -2.3    -3.6     5.1   -44.8   218.8
2024 03 01  0500   60370   18000    0    -2.8    -2.4    -3.3     5.0   -42.1   220.0
2024 03 01  0600   60370   21600    0    -2.8    -1.4    -3.5     4.7   -47.4   206.8
2024 03 01  0700   60370   25200    0     0.7    -1.8    -1.7     2.5   -41.5   291.7
2024 03 01  0800   60370   28800    0     0.1    -2.2    -1.7     2.8   -37.6   271.7
2024 03 01  0900   60370   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 03 01  1000   60370   36000    0     3.0    -1.7    -1.6     3.8   -25.4   330.1
2024 03 01  1100   60370   39600    0     2.6    -2.3    -1.0     3.6   -16.8   319.5
2024 03 01  1200   60370   43200    0     1.2    -2.1    -1.8     3.0   -35.9   298.9
2024 03 01  1300   60370   46800    0     1.8    -2.7    -1.6     3.6   -26.8   303.4
2024 03 01  1400   60370   50400    0    -1.0    -1.9    -3.7     4.2   -60.0   242.9
2024 03 01  1500   60370   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 03 01  1600   60370   57600    0    -2.2    -0.8    -3.7     4.4   -58.1   200.0
2024 03 01  1700   60370   61200    0    -1.4    -0.7    -3.9     4.2   -68.2   205.1
2024 03 01  1800   60370   64800    0    -4.1    -0.8    -2.2     4.8   -28.1   191.0
2024 03 01  1900   60370   68400    0    -2.8    -2.0    -2.5     4.3   -36.7   215.3
2024 03 01  2000   60370   72000    0    -2.2    -1.4    -3.2     4.1   -51.1   212.4
2024 03 01  2100   60370   75600    0    -1.3    -0.9    -3.8     4.1   -67.3   215.0
2024 03 01  2200   60370   79200    0    -0.2    -1.8    -3.3     3.7   -61.5   262.0
2024 03 01  2300   60370   82800    0    -0.5    -0.9    -3.6     3.8   -74.6   239.4
2024 03 02  0000   60371       0    0    -1.3    -1.1    -3.3     3.7   -62.6   222.1
2024 03 02  0100   60371    3600    0    -1.2    -1.3    -3.2     3.7   -61.9   227.4
2024 03 02  0200   60371    7200    0     0.3    -2.8    -2.2     3.6   -38.1   275.7
2024 03 02  0300   60371   10800    0     0.5    -2.4    -1.9     3.1   -37.7   282.7
2024 03 02  0400   60371   14400    0     0.1    -1.6    -2.3     2.8   -55.2   273.0
2024 03 02  0500   60371   18000    0     1.3    -0.7    -2.4     2.8   -58.2   330.0
2024 03 02  0600   60371   21600    0     1.0    -0.8    -2.5     2.8   -63.0   321.9
2024 03 02  0700   60371   25200    0     1.9    -1.0    -1.5     2.6   -34.4   331.3
2024 03 02  0800   60371   28800    0    -0.0    -1.0    -1.5     1.8   -55.6   268.2
2024 03 02  0900   60371   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 03 02  1000   60371   36000    0     0.8     0.1    -2.3     2.4   -71.6     5.2
2024 03 02  1100   60371   39600    0     0.5     0.2    -2.1     2.2   -74.3    22.3
2024 03 02  1200   60371   43200    0    -0.2    -1.1    -1.3     1.7   -48.6   259.0
2024 03 02  1300   60371   46800    0     0.6    -0.9    -1.6     1.9   -54.1   304.5
2024 03 02  1400   60371   50400    0     0.6    -0.8    -2.0     2.3   -62.6   308.5
2024 03 02  1500   60371   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2024 03 02  1600   60371   57600    0     2.3    -1.6    -0.3     2.8    -6.9   325.3
2024 03 02  1700   60371   61200    0     2.9    -1.3    -0.9     3.3   -15.2   335.4
2024 03 02  1800   60371   64800    0     2.5     0.2    -1.9     3.1   -38.2     4.4
2024 03 02  1900   60371   68400    0     2.3    -0.2    -1.8     2.9   -37.8   355.9
2024 03 02  2000   60371   72000    0     2.5     0.2    -2.1     3.3   -39.6     4.5
2024 03 02  2100   60371   75600    0     0.1     1.4    -2.6     2.9   -60.9    86.4
2024 03 02  2200   60371   79200    0    -0.0     1.3    -2.5     2.8   -62.9    90.1
2024 03 02  2300   60371   82800    0     0.4     1.3    -2.4     2.8   -60.8    72.1
2024 03 03  0000   60372       0    0     2.8    -1.0    -0.4     3.0    -8.5   339.7
