:Product: 201605_ace_mag_1h.txt
:Issued: 2016 May 19 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2016 05 01  0000   57509       0    0     5.9    -5.1    -0.5     7.8    -3.6   318.9
2016 05 01  0100   57509    3600    0     5.8    -5.7     0.1     8.1     0.7   315.4
2016 05 01  0200   57509    7200    0     6.3    -4.4    -0.6     7.7    -4.7   325.0
2016 05 01  0300   57509   10800    0     5.4    -3.8    -2.2     7.0   -18.8   325.0
2016 05 01  0400   57509   14400    0     2.9    -5.3    -3.8     7.1   -32.1   299.1
2016 05 01  0500   57509   18000    0     4.7    -5.9    -1.5     7.7   -11.5   308.8
2016 05 01  0600   57509   21600    0     6.0    -0.1    -1.6     6.3   -15.0   359.2
2016 05 01  0700   57509   25200    0     6.0    -2.5     1.2     6.6    10.2   337.6
2016 05 01  0800   57509   28800    0     3.5     5.5     0.4     6.6     3.6    57.9
2016 05 01  0900   57509   32400    0     1.4     4.8    -1.8     5.3   -20.0    73.8
2016 05 01  1000   57509   36000    0    -1.4    -4.0    -2.8     5.1   -33.8   250.3
2016 05 01  1100   57509   39600    0     0.3    -0.6    -5.8     5.9   -83.9   295.7
2016 05 01  1200   57509   43200    0     2.3    -6.5    -3.9     8.0   -29.7   289.7
2016 05 01  1300   57509   46800    0     4.0    -8.0    -2.9     9.5   -18.1   296.6
2016 05 01  1400   57509   50400    0     4.1    -8.6    -1.9     9.7   -11.4   295.4
2016 05 01  1500   57509   54000    0     5.1    -1.4    -5.1     7.4   -43.8   344.5
2016 05 01  1600   57509   57600    0     6.6     0.3    -7.7    10.1   -49.4     2.5
2016 05 01  1700   57509   61200    0     6.2     1.3    -6.7     9.2   -46.4    11.7
2016 05 01  1800   57509   64800    0     6.9    -1.9    -5.9     9.3   -39.7   344.4
2016 05 01  1900   57509   68400    0     4.4    -5.9    -0.7     7.4    -5.5   307.1
2016 05 01  2000   57509   72000    0     4.5    -3.8    -4.9     7.6   -39.8   319.8
2016 05 01  2100   57509   75600    0     1.4     0.2    -6.3     6.4   -77.4     7.9
2016 05 01  2200   57509   79200    0     0.9    -1.4    -4.3     4.6   -69.0   304.2
