:Product: 201301_ace_loc_1h.txt
:Issued: 2013 Jan 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2013 01 01  0000   56293       0     236.2     30.2     22.0
2013 01 01  0100   56293    3600     236.2     30.1     21.9
2013 01 01  0200   56293    7200     236.2     30.1     21.9
2013 01 01  0300   56293   10800     236.3     30.0     21.9
2013 01 01  0400   56293   14400     236.3     30.0     21.9
2013 01 01  0500   56293   18000     236.3     30.0     21.9
2013 01 01  0600   56293   21600     236.3     29.9     21.9
2013 01 01  0700   56293   25200     236.4     29.9     21.9
2013 01 01  0800   56293   28800     236.4     29.8     21.9
2013 01 01  0900   56293   32400     236.4     29.8     21.9
2013 01 01  1000   56293   36000     236.4     29.7     21.9
2013 01 01  1100   56293   39600     236.4     29.7     21.8
2013 01 01  1200   56293   43200     236.5     29.7     21.8
2013 01 01  1300   56293   46800     236.5     29.6     21.8
2013 01 01  1400   56293   50400     236.5     29.6     21.8
2013 01 01  1500   56293   54000     236.5     29.5     21.8
2013 01 01  1600   56293   57600     236.5     29.5     21.8
2013 01 01  1700   56293   61200     236.6     29.4     21.8
2013 01 01  1800   56293   64800     236.6     29.4     21.8
2013 01 01  1900   56293   68400     236.6     29.3     21.8
2013 01 01  2000   56293   72000     236.6     29.3     21.8
2013 01 01  2100   56293   75600     236.7     29.3     21.7
2013 01 01  2200   56293   79200     236.7     29.2     21.7
2013 01 01  2300   56293   82800     236.7     29.2     21.7
2013 01 02  0000   56294       0     236.7     29.1     21.7
2013 01 02  0100   56294    3600     236.7     29.1     21.7
2013 01 02  0200   56294    7200     236.8     29.0     21.7
2013 01 02  0300   56294   10800     236.8     29.0     21.7
2013 01 02  0400   56294   14400     236.8     28.9     21.6
2013 01 02  0500   56294   18000     236.8     28.9     21.6
2013 01 02  0600   56294   21600     236.8     28.9     21.6
2013 01 02  0700   56294   25200     236.9     28.8     21.6
2013 01 02  0800   56294   28800     236.9     28.8     21.6
2013 01 02  0900   56294   32400     236.9     28.7     21.6
2013 01 02  1000   56294   36000     236.9     28.7     21.6
2013 01 02  1100   56294   39600     237.0     28.6     21.6
2013 01 02  1200   56294   43200     237.0     28.6     21.6
2013 01 02  1300   56294   46800     237.0     28.5     21.6
2013 01 02  1400   56294   50400     237.0     28.5     21.5
2013 01 02  1500   56294   54000     237.0     28.5     21.5
2013 01 02  1600   56294   57600     237.1     28.4     21.5
2013 01 02  1700   56294   61200     237.1     28.4     21.5
2013 01 02  1800   56294   64800     237.1     28.3     21.5
2013 01 02  1900   56294   68400     237.1     28.3     21.5
2013 01 02  2000   56294   72000     237.1     28.2     21.5
2013 01 02  2100   56294   75600     237.2     28.2     21.5
