:Product: 200904_ace_mag_1h.txt
:Issued: 2009 May 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2009 04 01  0000   54922       0    0    -3.0     1.0     1.4     3.4    24.0   162.1
2009 04 01  0100   54922    3600    0    -2.7     1.3     1.6     3.4    28.2   155.3
2009 04 01  0200   54922    7200    0    -2.1     1.6     1.2     2.9    24.8   143.5
2009 04 01  0300   54922   10800    0    -2.4     1.8     1.3     3.3    24.0   143.1
2009 04 01  0400   54922   14400    0    -1.2     1.8     2.1     3.0    45.2   123.8
2009 04 01  0500   54922   18000    0    -1.7     1.3     1.8     2.7    40.0   142.4
2009 04 01  0600   54922   21600    0    -3.0     0.3     1.4     3.3    25.5   173.9
2009 04 01  0700   54922   25200    0    -3.6     0.9    -0.1     3.7    -1.7   165.2
2009 04 01  0800   54922   28800    0    -2.8     1.0    -0.9     3.1   -16.0   160.7
2009 04 01  0900   54922   32400    0    -2.8     0.8    -1.0     3.1   -18.2   164.8
2009 04 01  1000   54922   36000    0    -0.0     1.5     1.5     2.1    45.1    91.2
2009 04 01  1100   54922   39600    0     1.1     0.4     0.8     1.4    34.3    22.0
2009 04 01  1200   54922   43200    0    -0.7     1.5     1.7     2.3    46.3   114.5
2009 04 01  1300   54922   46800    0    -0.3     1.2     1.1     1.7    39.6   102.6
2009 04 01  1400   54922   50400    0    -0.1     2.3     1.3     2.7    28.7    93.4
2009 04 01  1500   54922   54000    0    -0.8     2.1     1.5     2.7    34.5   112.2
2009 04 01  1600   54922   57600    0    -0.3     2.2     1.6     2.7    36.1    97.4
2009 04 01  1700   54922   61200    0    -0.0     2.0     1.4     2.4    35.6    91.3
2009 04 01  1800   54922   64800    0     0.0     0.3     0.4     0.5    49.6    88.3
2009 04 01  1900   54922   68400    0     0.4    -2.3    -1.0     2.6   -23.6   279.8
2009 04 01  2000   54922   72000    0    -0.2    -3.2    -1.8     3.7   -29.1   266.8
2009 04 01  2100   54922   75600    0    -0.4    -2.2    -2.3     3.2   -46.1   259.2
2009 04 01  2200   54922   79200    0     0.4     1.1     1.4     1.8    51.4    71.3
2009 04 01  2300   54922   82800    0     1.2     2.5     2.8     3.9    45.6    64.5
2009 04 02  0000   54923       0    0     0.4     3.4     2.2     4.1    32.7    83.2
2009 04 02  0100   54923    3600    0    -1.0     3.6     1.8     4.2    25.9   105.0
2009 04 02  0200   54923    7200    0    -1.8     3.4     1.4     4.1    19.5   117.2
2009 04 02  0300   54923   10800    0    -1.7     3.1     0.9     3.6    14.4   118.2
2009 04 02  0400   54923   14400    0    -3.0     2.7     0.6     4.1     8.5   137.4
2009 04 02  0500   54923   18000    0    -3.3     2.5     0.3     4.2     4.5   142.9
2009 04 02  0600   54923   21600    0    -3.4     2.4    -0.2     4.1    -3.0   145.1
2009 04 02  0700   54923   25200    0    -3.9     1.5    -0.6     4.2    -7.8   158.5
2009 04 02  0800   54923   28800    0    -3.7     1.2    -1.0     4.0   -14.4   161.6
2009 04 02  0900   54923   32400    0    -3.8     1.3    -1.3     4.2   -18.4   160.5
2009 04 02  1000   54923   36000    0    -3.9     0.5    -1.7     4.3   -23.2   173.0
2009 04 02  1100   54923   39600    0    -3.8    -0.6    -1.7     4.2   -24.5   189.6
2009 04 02  1200   54923   43200    0    -3.6     0.1    -1.9     4.1   -27.8   178.2
2009 04 02  1300   54923   46800    0    -3.0     0.0    -2.1     3.7   -34.9   179.3
2009 04 02  1400   54923   50400    0    -2.6     0.6    -2.6     3.7   -44.0   167.8
2009 04 02  1500   54923   54000    0    -3.1     0.4    -2.3     3.9   -35.8   172.6
2009 04 02  1600   54923   57600    0    -3.3     0.4    -2.4     4.1   -35.1   173.1
2009 04 02  1700   54923   61200    0    -3.8     1.0    -1.3     4.2   -17.8   164.7
2009 04 02  1800   54923   64800    0    -3.5     1.9    -0.2     4.0    -2.8   151.9
2009 04 02  1900   54923   68400    0    -2.9     1.7     0.9     3.5    14.9   149.7
2009 04 02  2000   54923   72000    0    -2.6     2.1     2.1     3.9    31.6   140.9
2009 04 02  2100   54923   75600    0    -3.5     2.1     2.1     4.6    26.9   148.3
2009 04 02  2200   54923   79200    0    -3.7     1.5     1.4     4.2    19.3   157.7
2009 04 02  2300   54923   82800    0    -3.5     1.8     1.1     4.1    15.9   153.1
2009 04 03  0000   54924       0    0    -2.8     2.2     0.9     3.6    15.1   141.7
2009 04 03  0100   54924    3600    0    -2.9     1.4     0.9     3.3    14.9   153.6
2009 04 03  0200   54924    7200    0    -2.5     1.4     0.5     3.0    10.6   150.9
2009 04 03  0300   54924   10800    0    -3.1     1.1     0.8     3.4    13.5   160.8
2009 04 03  0400   54924   14400    0    -2.4     1.0     1.1     2.8    23.7   156.4
2009 04 03  0500   54924   18000    0    -1.4     0.8     1.1     2.0    34.5   149.3
2009 04 03  0600   54924   21600    0    -1.6     0.8     1.0     2.0    29.7   154.5
2009 04 03  0700   54924   25200    0    -1.4     0.2     1.2     1.9    40.2   173.8
2009 04 03  0800   54924   28800    0    -0.4    -0.8     1.3     1.6    57.4   242.7
2009 04 03  0900   54924   32400    0     1.2    -1.4     0.3     1.9    10.1   310.8
2009 04 03  1000   54924   36000    0     0.8    -2.0    -0.1     2.2    -3.2   292.4
