:Product: 201204_ace_sis_1h.txt
:Issued: 2012 May 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2012 04 01  0000   56018       0      0    1.60e+00    0    1.01e+00
2012 04 01  0100   56018    3600      0    1.59e+00    0    9.98e-01
2012 04 01  0200   56018    7200      0    1.61e+00    0    1.01e+00
2012 04 01  0300   56018   10800      0    1.61e+00    0    1.00e+00
2012 04 01  0400   56018   14400      0    1.62e+00    0    1.01e+00
2012 04 01  0500   56018   18000      0    1.64e+00    0    1.03e+00
2012 04 01  0600   56018   21600      0    1.62e+00    0    1.01e+00
2012 04 01  0700   56018   25200      0    1.66e+00    0    1.02e+00
2012 04 01  0800   56018   28800      0    1.65e+00    0    1.02e+00
2012 04 01  0900   56018   32400      0    1.66e+00    0    1.03e+00
2012 04 01  1000   56018   36000      0    1.66e+00    0    1.03e+00
2012 04 01  1100   56018   39600      0    1.66e+00    0    1.02e+00
2012 04 01  1200   56018   43200      0    1.66e+00    0    1.03e+00
2012 04 01  1300   56018   46800      0    1.68e+00    0    1.04e+00
2012 04 01  1400   56018   50400      0    1.64e+00    0    1.02e+00
2012 04 01  1500   56018   54000      0    1.67e+00    0    1.03e+00
2012 04 01  1600   56018   57600      0    1.66e+00    0    1.03e+00
2012 04 01  1700   56018   61200      0    1.64e+00    0    1.03e+00
2012 04 01  1800   56018   64800      0    1.64e+00    0    1.03e+00
2012 04 01  1900   56018   68400      0    1.66e+00    0    1.03e+00
2012 04 01  2000   56018   72000      0    1.65e+00    0    1.02e+00
2012 04 01  2100   56018   75600      0    1.65e+00    0    1.02e+00
2012 04 01  2200   56018   79200      0    1.64e+00    0    1.03e+00
2012 04 01  2300   56018   82800      0    1.61e+00    0    1.01e+00
2012 04 02  0000   56019       0      0    1.64e+00    0    1.03e+00
2012 04 02  0100   56019    3600      0    1.64e+00    0    1.03e+00
2012 04 02  0200   56019    7200      0    1.62e+00    0    1.02e+00
2012 04 02  0300   56019   10800      0    1.62e+00    0    1.01e+00
2012 04 02  0400   56019   14400      0    1.61e+00    0    1.01e+00
2012 04 02  0500   56019   18000      0    1.57e+00    0    9.91e-01
2012 04 02  0600   56019   21600      0    1.59e+00    0    9.98e-01
2012 04 02  0700   56019   25200      0    1.57e+00    0    9.93e-01
2012 04 02  0800   56019   28800      0    1.57e+00    0    9.93e-01
2012 04 02  0900   56019   32400      0    1.56e+00    0    9.89e-01
2012 04 02  1000   56019   36000      0    1.64e+00    0    1.01e+00
2012 04 02  1100   56019   39600      0    1.64e+00    0    1.02e+00
2012 04 02  1200   56019   43200      0    1.61e+00    0    1.00e+00
2012 04 02  1300   56019   46800      0    1.57e+00    0    9.99e-01
2012 04 02  1400   56019   50400      0    1.55e+00    0    9.87e-01
2012 04 02  1500   56019   54000      0    1.56e+00    0    9.92e-01
2012 04 02  1600   56019   57600      0    1.56e+00    0    9.96e-01
2012 04 02  1700   56019   61200      0    1.55e+00    0    9.96e-01
2012 04 02  1800   56019   64800      0    1.54e+00    0    9.87e-01
2012 04 02  1900   56019   68400      0    1.57e+00    0    9.96e-01
2012 04 02  2000   56019   72000      0    1.57e+00    0    9.93e-01
2012 04 02  2100   56019   75600      0    1.57e+00    0    9.98e-01
2012 04 02  2200   56019   79200      0    1.57e+00    0    9.87e-01
2012 04 02  2300   56019   82800      0    1.58e+00    0    9.93e-01
2012 04 03  0000   56020       0      0    1.61e+00    0    1.01e+00
2012 04 03  0100   56020    3600      0    1.56e+00    0    9.92e-01
2012 04 03  0200   56020    7200      0    1.52e+00    0    9.90e-01
2012 04 03  0300   56020   10800      0    1.54e+00    0    9.92e-01
2012 04 03  0400   56020   14400      0    1.59e+00    0    1.00e+00
2012 04 03  0500   56020   18000      0    1.49e+00    0    9.80e-01
2012 04 03  0600   56020   21600      0    1.48e+00    0    9.81e-01
2012 04 03  0700   56020   25200      0    1.48e+00    0    9.88e-01
2012 04 03  0800   56020   28800      0    1.48e+00    0    9.84e-01
2012 04 03  0900   56020   32400      0    1.47e+00    0    9.77e-01
2012 04 03  1000   56020   36000      0    1.47e+00    0    9.79e-01
2012 04 03  1100   56020   39600      0    1.46e+00    0    9.77e-01
2012 04 03  1200   56020   43200      0    1.47e+00    0    9.89e-01
2012 04 03  1300   56020   46800      0    1.46e+00    0    9.85e-01
2012 04 03  1400   56020   50400      0    1.46e+00    0    9.85e-01
2012 04 03  1500   56020   54000      0    1.48e+00    0    1.00e+00
2012 04 03  1600   56020   57600      0    1.46e+00    0    9.86e-01
2012 04 03  1700   56020   61200      0    1.44e+00    0    9.82e-01
2012 04 03  1800   56020   64800      0    1.44e+00    0    9.84e-01
2012 04 03  1900   56020   68400      0    1.44e+00    0    9.83e-01
2012 04 03  2000   56020   72000      0    1.44e+00    0    9.87e-01
2012 04 03  2100   56020   75600      0    1.44e+00    0    9.83e-01
2012 04 03  2200   56020   79200      0    1.43e+00    0    9.79e-01
2012 04 03  2300   56020   82800      0    1.44e+00    0    9.84e-01
2012 04 04  0000   56021       0      0    1.44e+00    0    9.90e-01
2012 04 04  0100   56021    3600      0    1.42e+00    0    9.79e-01
2012 04 04  0200   56021    7200      0    1.44e+00    0    9.86e-01
2012 04 04  0300   56021   10800      0    1.43e+00    0    9.81e-01
2012 04 04  0400   56021   14400      0    1.44e+00    0    9.94e-01
2012 04 04  0500   56021   18000      0    1.40e+00    0    9.66e-01
2012 04 04  0600   56021   21600      0    1.40e+00    0    9.61e-01
2012 04 04  0700   56021   25200      0    1.41e+00    0    9.72e-01
2012 04 04  0800   56021   28800      0    1.39e+00    0    9.62e-01
2012 04 04  0900   56021   32400      0    1.38e+00    0    9.57e-01
2012 04 04  1000   56021   36000      0    1.39e+00    0    9.55e-01
2012 04 04  1100   56021   39600      0    1.38e+00    0    9.54e-01
2012 04 04  1200   56021   43200      0    1.39e+00    0    9.58e-01
2012 04 04  1300   56021   46800      0    1.38e+00    0    9.55e-01
2012 04 04  1400   56021   50400      0    1.39e+00    0    9.59e-01
2012 04 04  1500   56021   54000      0    1.39e+00    0    9.60e-01
2012 04 04  1600   56021   57600      0    1.39e+00    0    9.60e-01
2012 04 04  1700   56021   61200      9   -1.00e+05    9   -1.00e+05
2012 04 04  1800   56021   64800      0    1.39e+00    0    9.59e-01
2012 04 04  1900   56021   68400      0    1.38e+00    0    9.54e-01
2012 04 04  2000   56021   72000      0    1.35e+00    0    9.39e-01
2012 04 04  2100   56021   75600      0    1.34e+00    0    9.24e-01
2012 04 04  2200   56021   79200      0    1.35e+00    0    9.32e-01
2012 04 04  2300   56021   82800      0    1.35e+00    0    9.30e-01
2012 04 05  0000   56022       0      0    1.36e+00    0    9.39e-01
2012 04 05  0100   56022    3600      0    1.36e+00    0    9.39e-01
2012 04 05  0200   56022    7200      0    1.35e+00    0    9.29e-01
2012 04 05  0300   56022   10800      0    1.37e+00    0    9.48e-01
2012 04 05  0400   56022   14400      0    1.39e+00    0    9.53e-01
2012 04 05  0500   56022   18000      0    1.38e+00    0    9.53e-01
2012 04 05  0600   56022   21600      0    1.37e+00    0    9.48e-01
2012 04 05  0700   56022   25200      0    1.39e+00    0    9.67e-01
2012 04 05  0800   56022   28800      0    1.39e+00    0    9.57e-01
2012 04 05  0900   56022   32400      0    1.39e+00    0    9.58e-01
2012 04 05  1000   56022   36000      0    1.39e+00    0    9.61e-01
2012 04 05  1100   56022   39600      0    1.38e+00    0    9.53e-01
2012 04 05  1200   56022   43200      0    1.36e+00    0    9.45e-01
2012 04 05  1300   56022   46800      0    1.37e+00    0    9.49e-01
2012 04 05  1400   56022   50400      0    1.36e+00    0    9.41e-01
2012 04 05  1500   56022   54000      0    1.36e+00    0    9.45e-01
2012 04 05  1600   56022   57600      0    1.34e+00    0    9.36e-01
2012 04 05  1700   56022   61200      0    1.36e+00    0    9.44e-01
2012 04 05  1800   56022   64800      0    1.34e+00    0    9.32e-01
2012 04 05  1900   56022   68400      0    1.31e+00    0    9.12e-01
2012 04 05  2000   56022   72000      0    1.29e+00    0    8.99e-01
2012 04 05  2100   56022   75600      0    1.26e+00    0    8.84e-01
2012 04 05  2200   56022   79200      0    1.26e+00    0    8.84e-01
2012 04 05  2300   56022   82800      0    1.29e+00    0    8.88e-01
2012 04 06  0000   56023       0      0    1.34e+00    0    9.03e-01
2012 04 06  0100   56023    3600      0    1.35e+00    0    9.04e-01
2012 04 06  0200   56023    7200      0    1.39e+00    0    9.00e-01
2012 04 06  0300   56023   10800      0    1.40e+00    0    9.11e-01
2012 04 06  0400   56023   14400      0    1.40e+00    0    9.08e-01
2012 04 06  0500   56023   18000      0    1.40e+00    0    9.04e-01
2012 04 06  0600   56023   21600      0    1.38e+00    0    8.93e-01
2012 04 06  0700   56023   25200      0    1.38e+00    0    8.94e-01
2012 04 06  0800   56023   28800      0    1.38e+00    0    8.99e-01
2012 04 06  0900   56023   32400      0    1.38e+00    0    9.01e-01
2012 04 06  1000   56023   36000      0    1.39e+00    0    9.07e-01
2012 04 06  1100   56023   39600      0    1.36e+00    0    8.95e-01
2012 04 06  1200   56023   43200      0    1.36e+00    0    8.96e-01
2012 04 06  1300   56023   46800      0    1.35e+00    0    8.97e-01
2012 04 06  1400   56023   50400      0    1.34e+00    0    8.97e-01
2012 04 06  1500   56023   54000      0    1.35e+00    0    8.97e-01
2012 04 06  1600   56023   57600      0    1.34e+00    0    8.98e-01
2012 04 06  1700   56023   61200      0    1.32e+00    0    8.88e-01
2012 04 06  1800   56023   64800      0    1.32e+00    0    8.91e-01
2012 04 06  1900   56023   68400      0    1.32e+00    0    8.96e-01
2012 04 06  2000   56023   72000      0    1.32e+00    0    8.96e-01
2012 04 06  2100   56023   75600      0    1.32e+00    0    8.96e-01
2012 04 06  2200   56023   79200      0    1.32e+00    0    8.99e-01
2012 04 06  2300   56023   82800      0    1.32e+00    0    8.97e-01
2012 04 07  0000   56024       0      0    1.31e+00    0    9.00e-01
2012 04 07  0100   56024    3600      0    1.29e+00    0    8.84e-01
2012 04 07  0200   56024    7200      0    1.30e+00    0    8.92e-01
2012 04 07  0300   56024   10800      0    1.29e+00    0    8.89e-01
