:Product: 200907_ace_mag_1h.txt
:Issued: 2009 Aug 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2009 07 01  0000   55013       0    0     1.3     1.4    -0.6     2.0   -16.8    46.8
2009 07 01  0100   55013    3600    0     0.5    -1.0    -1.0     1.6   -42.2   295.1
2009 07 01  0200   55013    7200    0     0.4    -1.1    -0.3     1.2   -13.2   288.8
2009 07 01  0300   55013   10800    0     1.8     0.1     0.6     1.9    18.1     1.7
2009 07 01  0400   55013   14400    0     1.1    -1.4     0.8     1.9    24.0   309.1
2009 07 01  0500   55013   18000    0     0.7    -0.9     0.2     1.2    12.3   307.1
2009 07 01  0600   55013   21600    0     1.3     0.2    -0.6     1.4   -23.6     7.3
2009 07 01  0700   55013   25200    0     1.6    -0.9     0.3     1.9     8.5   330.3
2009 07 01  0800   55013   28800    0     1.0    -1.2     1.0     1.9    33.9   308.6
2009 07 01  0900   55013   32400    0     1.8    -0.4     1.2     2.2    33.2   347.0
2009 07 01  1000   55013   36000    0     2.2    -0.4     0.2     2.3     5.9   350.3
2009 07 01  1100   55013   39600    0     2.2     0.0    -0.1     2.2    -3.1     1.1
2009 07 01  1200   55013   43200    0     1.9    -0.8     0.8     2.2    22.2   337.7
