:Product: 201201_ace_loc_1h.txt
:Issued: 2012 Jan 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2012 01 01  0000   55927       0     230.4     40.6     21.9
2012 01 01  0100   55927    3600     230.4     40.6     21.9
2012 01 01  0200   55927    7200     230.4     40.6     21.9
2012 01 01  0300   55927   10800     230.4     40.6     21.8
2012 01 01  0400   55927   14400     230.5     40.6     21.8
2012 01 01  0500   55927   18000     230.5     40.6     21.8
2012 01 01  0600   55927   21600     230.5     40.6     21.8
2012 01 01  0700   55927   25200     230.5     40.6     21.8
2012 01 01  0800   55927   28800     230.5     40.5     21.8
2012 01 01  0900   55927   32400     230.5     40.5     21.8
2012 01 01  1000   55927   36000     230.5     40.5     21.8
2012 01 01  1100   55927   39600     230.6     40.5     21.8
2012 01 01  1200   55927   43200     230.6     40.5     21.8
2012 01 01  1300   55927   46800     230.6     40.5     21.8
2012 01 01  1400   55927   50400     230.6     40.5     21.8
2012 01 01  1500   55927   54000     230.6     40.5     21.7
2012 01 01  1600   55927   57600     230.6     40.4     21.7
2012 01 01  1700   55927   61200     230.6     40.4     21.7
2012 01 01  1800   55927   64800     230.7     40.4     21.7
2012 01 01  1900   55927   68400     230.7     40.4     21.7
2012 01 01  2000   55927   72000     230.7     40.4     21.7
2012 01 01  2100   55927   75600     230.7     40.4     21.7
2012 01 01  2200   55927   79200     230.7     40.4     21.7
2012 01 01  2300   55927   82800     230.7     40.4     21.7
2012 01 02  0000   55928       0     230.7     40.3     21.7
2012 01 02  0100   55928    3600     230.8     40.3     21.7
2012 01 02  0200   55928    7200     230.8     40.3     21.7
2012 01 02  0300   55928   10800     230.8     40.3     21.6
2012 01 02  0400   55928   14400     230.8     40.3     21.6
2012 01 02  0500   55928   18000     230.8     40.3     21.6
2012 01 02  0600   55928   21600     230.8     40.3     21.6
2012 01 02  0700   55928   25200     230.8     40.2     21.6
2012 01 02  0800   55928   28800     230.9     40.2     21.6
2012 01 02  0900   55928   32400     230.9     40.2     21.6
2012 01 02  1000   55928   36000     230.9     40.2     21.6
2012 01 02  1100   55928   39600     230.9     40.2     21.6
2012 01 02  1200   55928   43200     230.9     40.2     21.6
2012 01 02  1300   55928   46800     230.9     40.1     21.6
2012 01 02  1400   55928   50400     230.9     40.1     21.6
2012 01 02  1500   55928   54000     231.0     40.1     21.5
2012 01 02  1600   55928   57600     231.0     40.1     21.5
2012 01 02  1700   55928   61200     231.0     40.1     21.5
2012 01 02  1800   55928   64800     231.0     40.1     21.5
2012 01 02  1900   55928   68400     231.0     40.1     21.5
2012 01 02  2000   55928   72000     231.0     40.0     21.5
2012 01 02  2100   55928   75600     231.0     40.0     21.5
2012 01 02  2200   55928   79200     231.1     40.0     21.5
2012 01 02  2300   55928   82800     231.1     40.0     21.5
2012 01 03  0000   55929       0     231.1     40.0     21.5
2012 01 03  0100   55929    3600     231.1     40.0     21.4
2012 01 03  0200   55929    7200     231.1     39.9     21.4
2012 01 03  0300   55929   10800     231.1     39.9     21.4
2012 01 03  0400   55929   14400     231.1     39.9     21.4
2012 01 03  0500   55929   18000     231.2     39.9     21.4
2012 01 03  0600   55929   21600     231.2     39.9     21.4
2012 01 03  0700   55929   25200     231.2     39.8     21.4
2012 01 03  0800   55929   28800     231.2     39.8     21.4
2012 01 03  0900   55929   32400     231.2     39.8     21.4
2012 01 03  1000   55929   36000     231.2     39.8     21.4
2012 01 03  1100   55929   39600     231.2     39.8     21.3
2012 01 03  1200   55929   43200     231.3     39.8     21.3
2012 01 03  1300   55929   46800     231.3     39.7     21.3
2012 01 03  1400   55929   50400     231.3     39.7     21.3
2012 01 03  1500   55929   54000     231.3     39.7     21.3
2012 01 03  1600   55929   57600     231.3     39.7     21.3
2012 01 03  1700   55929   61200     231.3     39.7     21.3
2012 01 03  1800   55929   64800     231.3     39.6     21.3
2012 01 03  1900   55929   68400     231.4     39.6     21.3
2012 01 03  2000   55929   72000     231.4     39.6     21.3
2012 01 03  2100   55929   75600     231.4     39.6     21.2
2012 01 03  2200   55929   79200     231.4     39.6     21.2
2012 01 03  2300   55929   82800     231.4     39.5     21.2
2012 01 04  0000   55930       0     231.4     39.5     21.2
2012 01 04  0100   55930    3600     231.4     39.5     21.2
2012 01 04  0200   55930    7200     231.5     39.5     21.2
2012 01 04  0300   55930   10800     231.5     39.5     21.2
2012 01 04  0400   55930   14400     231.5     39.4     21.2
2012 01 04  0500   55930   18000     231.5     39.4     21.2
2012 01 04  0600   55930   21600     231.5     39.4     21.1
2012 01 04  0700   55930   25200     231.5     39.4     21.1
2012 01 04  0800   55930   28800     231.6     39.3     21.1
2012 01 04  0900   55930   32400     231.6     39.3     21.1
2012 01 04  1000   55930   36000     231.6     39.3     21.1
2012 01 04  1100   55930   39600     231.6     39.3     21.1
2012 01 04  1200   55930   43200     231.6     39.3     21.1
2012 01 04  1300   55930   46800     231.6     39.2     21.1
2012 01 04  1400   55930   50400     231.6     39.2     21.1
2012 01 04  1500   55930   54000     231.7     39.2     21.0
2012 01 04  1600   55930   57600     231.7     39.2     21.0
2012 01 04  1700   55930   61200     231.7     39.1     21.0
2012 01 04  1800   55930   64800     231.7     39.1     21.0
2012 01 04  1900   55930   68400     231.7     39.1     21.0
2012 01 04  2000   55930   72000     231.7     39.1     21.0
2012 01 04  2100   55930   75600     231.8     39.1     21.0
2012 01 04  2200   55930   79200     231.8     39.0     21.0
2012 01 04  2300   55930   82800     231.8     39.0     20.9
2012 01 05  0000   55931       0     231.8     39.0     20.9
2012 01 05  0100   55931    3600     231.8     39.0     20.9
2012 01 05  0200   55931    7200     231.8     38.9     20.9
2012 01 05  0300   55931   10800     231.8     38.9     20.9
2012 01 05  0400   55931   14400     231.9     38.9     20.9
2012 01 05  0500   55931   18000     231.9     38.9     20.9
2012 01 05  0600   55931   21600     231.9     38.8     20.9
2012 01 05  0700   55931   25200     231.9     38.8     20.9
2012 01 05  0800   55931   28800     231.9     38.8     20.8
2012 01 05  0900   55931   32400     231.9     38.8     20.8
2012 01 05  1000   55931   36000     232.0     38.7     20.8
2012 01 05  1100   55931   39600     232.0     38.7     20.8
2012 01 05  1200   55931   43200     232.0     38.7     20.8
2012 01 05  1300   55931   46800     232.0     38.7     20.8
2012 01 05  1400   55931   50400     232.0     38.6     20.8
2012 01 05  1500   55931   54000     232.0     38.6     20.8
2012 01 05  1600   55931   57600     232.1     38.6     20.7
2012 01 05  1700   55931   61200     232.1     38.6     20.7
2012 01 05  1800   55931   64800     232.1     38.5     20.7
2012 01 05  1900   55931   68400     232.1     38.5     20.7
2012 01 05  2000   55931   72000     232.1     38.5     20.7
2012 01 05  2100   55931   75600     232.1     38.5     20.7
2012 01 05  2200   55931   79200     232.2     38.4     20.7
