:Product: 202312_ace_loc_1h.txt
:Issued: 2023 Dec 24 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2023 12 01  0000   60279       0     218.3     17.9     22.8
2023 12 01  0100   60279    3600     218.3     17.9     22.7
2023 12 01  0200   60279    7200     218.3     18.0     22.7
2023 12 01  0300   60279   10800     218.3     18.0     22.7
2023 12 01  0400   60279   14400     218.3     18.1     22.7
2023 12 01  0500   60279   18000     218.3     18.1     22.7
2023 12 01  0600   60279   21600     218.3     18.2     22.7
2023 12 01  0700   60279   25200     218.4     18.2     22.7
2023 12 01  0800   60279   28800     218.4     18.3     22.7
2023 12 01  0900   60279   32400     218.4     18.3     22.7
2023 12 01  1000   60279   36000     218.4     18.4     22.7
2023 12 01  1100   60279   39600     218.4     18.4     22.6
2023 12 01  1200   60279   43200     218.4     18.5     22.6
2023 12 01  1300   60279   46800     218.4     18.5     22.6
2023 12 01  1400   60279   50400     218.4     18.6     22.6
2023 12 01  1500   60279   54000     218.4     18.6     22.6
2023 12 01  1600   60279   57600     218.5     18.7     22.6
2023 12 01  1700   60279   61200     218.5     18.7     22.6
2023 12 01  1800   60279   64800     218.5     18.8     22.6
2023 12 01  1900   60279   68400     218.5     18.8     22.6
2023 12 01  2000   60279   72000     218.5     18.9     22.6
2023 12 01  2100   60279   75600     218.5     18.9     22.5
2023 12 01  2200   60279   79200     218.5     19.0     22.5
2023 12 01  2300   60279   82800     218.5     19.0     22.5
2023 12 02  0000   60280       0     218.5     19.0     22.5
2023 12 02  0100   60280    3600     218.6     19.1     22.5
2023 12 02  0200   60280    7200     218.6     19.1     22.5
