:Product: 200910_ace_mag_1h.txt
:Issued: 2009 Nov 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2009 10 01  0000   55105       0    0     0.3    -4.6    -1.5     4.8   -18.3   274.1
2009 10 01  0100   55105    3600    0    -0.1    -4.2    -1.3     4.4   -16.9   269.1
2009 10 01  0200   55105    7200    0    -0.9    -3.8    -2.8     4.8   -35.4   257.0
2009 10 01  0300   55105   10800    0    -0.4    -5.3    -1.5     5.5   -15.8   265.7
2009 10 01  0400   55105   14400    0    -0.2    -4.8     0.9     4.9    10.7   267.2
2009 10 01  0500   55105   18000    0    -0.4    -5.3     0.3     5.3     3.8   265.6
2009 10 01  0600   55105   21600    0    -0.6    -5.4    -1.0     5.5   -10.1   263.3
2009 10 01  0700   55105   25200    0    -0.7    -3.9    -0.6     4.0    -8.1   260.3
2009 10 01  0800   55105   28800    0    -0.6    -3.7     0.9     3.8    14.2   261.2
2009 10 01  0900   55105   32400    0     0.9    -3.2     2.1     4.0    32.1   284.8
2009 10 01  1000   55105   36000    0     1.6    -3.4     1.2     3.9    17.4   295.6
2009 10 01  1100   55105   39600    0     2.1    -3.3     1.6     4.2    21.5   302.7
2009 10 01  1200   55105   43200    0     2.5    -3.3     1.7     4.5    22.2   306.6
2009 10 01  1300   55105   46800    0     1.6    -3.8     1.6     4.4    21.8   292.4
2009 10 01  1400   55105   50400    0     1.6    -3.4     1.1     4.0    16.5   295.1
2009 10 01  1500   55105   54000    0     0.9    -3.5     1.9     4.1    28.5   284.1
2009 10 01  1600   55105   57600    0     1.5    -3.5     0.1     3.8     1.9   292.7
2009 10 01  1700   55105   61200    0     2.1    -3.1    -0.0     3.8    -0.3   304.3
2009 10 01  1800   55105   64800    0     1.3    -2.6     1.5     3.2    27.0   296.3
2009 10 01  1900   55105   68400    0     0.7    -3.0     0.9     3.2    16.3   283.1
2009 10 01  2000   55105   72000    0     2.2    -2.0    -1.3     3.2   -23.6   318.1
2009 10 01  2100   55105   75600    0     0.0    -2.6     1.0     2.8    21.9   270.6
2009 10 01  2200   55105   79200    0     1.7    -1.0    -1.4     2.4   -35.2   329.9
2009 10 01  2300   55105   82800    0     1.0    -0.1    -2.5     2.6   -68.0   354.4
2009 10 02  0000   55106       0    0     1.8    -0.3    -1.5     2.4   -38.3   349.4
2009 10 02  0100   55106    3600    0     2.3     0.2    -0.7     2.4   -17.0     5.5
2009 10 02  0200   55106    7200    0     2.2     0.3    -0.1     2.3    -1.7     7.8
2009 10 02  0300   55106   10800    0     1.8    -0.7    -0.4     2.0   -10.1   338.2
2009 10 02  0400   55106   14400    0     1.8     0.4    -0.0     1.8    -0.2    12.1
2009 10 02  0500   55106   18000    0     0.5    -1.1    -0.5     1.3   -21.6   292.2
2009 10 02  0600   55106   21600    0    -0.6    -1.2    -0.2     1.3   -10.2   244.5
2009 10 02  0700   55106   25200    0    -0.0    -0.9     0.0     0.9     3.2   268.2
2009 10 02  0800   55106   28800    0     1.5    -0.1    -0.7     1.6   -25.0   356.4
2009 10 02  0900   55106   32400    0     1.6    -0.2    -0.8     1.8   -28.2   354.4
2009 10 02  1000   55106   36000    0     1.6    -0.2    -0.8     1.8   -28.2   352.6
2009 10 02  1100   55106   39600    0     1.3    -0.4    -1.1     1.7   -37.8   341.6
2009 10 02  1200   55106   43200    0     1.0    -0.4     1.4     1.8    51.3   337.3
2009 10 02  1300   55106   46800    0     0.2    -0.6     2.3     2.4    74.2   287.6
2009 10 02  1400   55106   50400    0     1.1    -1.8     0.7     2.3    18.6   302.0
2009 10 02  1500   55106   54000    0     1.1    -1.8    -0.6     2.2   -15.6   303.1
2009 10 02  1600   55106   57600    0    -0.1    -1.0     1.5     1.8    57.6   264.4
