:Product: 201211_ace_swepam_1h.txt
:Issued: 2012 Dec 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2012 11 01  0000   56232       0    0       14.6      361.3     1.98e+04
2012 11 01  0100   56232    3600    3    -9999.9    -9999.9    -1.00e+05
2012 11 01  0200   56232    7200    0       13.5      370.3     1.11e+04
2012 11 01  0300   56232   10800    0       15.7      371.9     1.18e+04
2012 11 01  0400   56232   14400    0        4.4      363.2     1.43e+04
2012 11 01  0500   56232   18000    3    -9999.9    -9999.9    -1.00e+05
2012 11 01  0600   56232   21600    0        2.8      351.1     3.25e+04
2012 11 01  0700   56232   25200    0        1.7      350.5     3.23e+04
2012 11 01  0800   56232   28800    0        0.7      352.3     3.61e+04
2012 11 01  0900   56232   32400    0        0.5      356.5     2.07e+04
2012 11 01  1000   56232   36000    0        0.6      348.8     2.36e+04
2012 11 01  1100   56232   39600    0        0.5      342.4     3.16e+04
2012 11 01  1200   56232   43200    0        1.7      345.8     2.84e+04
2012 11 01  1300   56232   46800    0        2.1      342.4     2.89e+04
2012 11 01  1400   56232   50400    0        6.8      342.6     1.89e+04
2012 11 01  1500   56232   54000    0        6.1      337.4     1.81e+04
2012 11 01  1600   56232   57600    0        4.5      336.4     1.75e+04
2012 11 01  1700   56232   61200    0        2.2      337.1     2.16e+04
2012 11 01  1800   56232   64800    0        2.7      326.0     1.56e+04
2012 11 01  1900   56232   68400    0        2.7      320.3     1.15e+04
2012 11 01  2000   56232   72000    0        3.1      316.8     2.12e+04
2012 11 01  2100   56232   75600    0        2.7      314.5     1.03e+04
2012 11 01  2200   56232   79200    0        2.3      315.0     1.84e+04
2012 11 01  2300   56232   82800    0        3.0      322.8     1.51e+04
2012 11 02  0000   56233       0    0        0.7      311.2     1.35e+04
2012 11 02  0100   56233    3600    0        0.5      307.7     1.59e+04
2012 11 02  0200   56233    7200    0        1.0      321.4     3.97e+04
2012 11 02  0300   56233   10800    9    -9999.9    -9999.9    -1.00e+05
2012 11 02  0400   56233   14400    0       10.9      307.6     1.57e+04
2012 11 02  0500   56233   18000    0        5.9      304.7     1.79e+04
2012 11 02  0600   56233   21600    0        5.0      301.0     2.46e+04
2012 11 02  0700   56233   25200    0        5.5      299.8     1.86e+04
2012 11 02  0800   56233   28800    0        2.3      302.0     3.01e+04
2012 11 02  0900   56233   32400    1        0.5      357.5     3.58e+04
2012 11 02  1000   56233   36000    1        0.0      426.0     7.49e+04
2012 11 02  1100   56233   39600    0        0.3      376.6     5.28e+04
2012 11 02  1200   56233   43200    0        1.3      300.7     2.45e+04
2012 11 02  1300   56233   46800    0        1.9      303.4     3.04e+04
2012 11 02  1400   56233   50400    0        2.3      307.3     2.87e+04
2012 11 02  1500   56233   54000    0        2.4      304.8     2.31e+04
2012 11 02  1600   56233   57600    0        3.2      300.6     1.80e+04
2012 11 02  1700   56233   61200    0        3.4      297.7     1.66e+04
2012 11 02  1800   56233   64800    0        1.9      299.6     2.27e+04
2012 11 02  1900   56233   68400    0        2.7      297.1     2.13e+04
2012 11 02  2000   56233   72000    0        3.3      301.4     1.50e+04
2012 11 02  2100   56233   75600    0        2.8      299.8     1.50e+04
2012 11 02  2200   56233   79200    0        3.4      301.2     1.33e+04
2012 11 02  2300   56233   82800    0        2.3      295.0     2.20e+04
2012 11 03  0000   56234       0    0        1.9      293.8     2.16e+04
2012 11 03  0100   56234    3600    0        2.3      297.0     1.48e+04
2012 11 03  0200   56234    7200    0        3.0      298.3     1.27e+04
2012 11 03  0300   56234   10800    0        3.4      297.3     1.24e+04
2012 11 03  0400   56234   14400    0        3.2      300.5     1.42e+04
2012 11 03  0500   56234   18000    0        2.1      300.7     1.69e+04
2012 11 03  0600   56234   21600    1        1.3      301.3     1.66e+04
2012 11 03  0700   56234   25200    0        0.6      303.0     2.22e+04
2012 11 03  0800   56234   28800    0        0.8      305.6     2.73e+04
2012 11 03  0900   56234   32400    1        1.0      305.1     2.35e+04
2012 11 03  1000   56234   36000    0        1.4      306.5     1.99e+04
2012 11 03  1100   56234   39600    0        1.4      300.2     1.76e+04
2012 11 03  1200   56234   43200    0        1.0      302.1     1.47e+04
