:Product: 202101_ace_sis_1h.txt
:Issued: 2021 Jan 30 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2021 01 01  0000   59215       0      0    2.65e+00    0    1.86e+00
2021 01 01  0100   59215    3600      0    2.71e+00    0    1.91e+00
2021 01 01  0200   59215    7200      0    2.67e+00    0    1.88e+00
2021 01 01  0300   59215   10800      0    2.69e+00    0    1.89e+00
2021 01 01  0400   59215   14400      0    2.66e+00    0    1.87e+00
2021 01 01  0500   59215   18000      0    2.68e+00    0    1.89e+00
2021 01 01  0600   59215   21600      0    2.69e+00    0    1.89e+00
2021 01 01  0700   59215   25200      0    2.67e+00    0    1.88e+00
2021 01 01  0800   59215   28800      0    2.68e+00    0    1.89e+00
2021 01 01  0900   59215   32400      0    2.65e+00    0    1.86e+00
2021 01 01  1000   59215   36000      0    2.67e+00    0    1.88e+00
2021 01 01  1100   59215   39600      0    2.64e+00    0    1.86e+00
2021 01 01  1200   59215   43200      0    2.69e+00    0    1.89e+00
2021 01 01  1300   59215   46800      0    2.67e+00    0    1.88e+00
2021 01 01  1400   59215   50400      0    2.70e+00    0    1.90e+00
2021 01 01  1500   59215   54000      0    2.67e+00    0    1.88e+00
2021 01 01  1600   59215   57600      0    2.68e+00    0    1.88e+00
2021 01 01  1700   59215   61200      0    2.70e+00    0    1.90e+00
2021 01 01  1800   59215   64800      0    2.69e+00    0    1.89e+00
2021 01 01  1900   59215   68400      9   -1.00e+05    9   -1.00e+05
2021 01 01  2000   59215   72000      0    2.67e+00    0    1.88e+00
2021 01 01  2100   59215   75600      9   -1.00e+05    9   -1.00e+05
2021 01 01  2200   59215   79200      9   -1.00e+05    9   -1.00e+05
2021 01 01  2300   59215   82800      9   -1.00e+05    9   -1.00e+05
2021 01 02  0000   59216       0      0    2.70e+00    0    1.89e+00
2021 01 02  0100   59216    3600      0    2.68e+00    0    1.88e+00
2021 01 02  0200   59216    7200      0    2.70e+00    0    1.89e+00
2021 01 02  0300   59216   10800      0    2.68e+00    0    1.88e+00
2021 01 02  0400   59216   14400      0    2.69e+00    0    1.89e+00
2021 01 02  0500   59216   18000      0    2.68e+00    0    1.88e+00
2021 01 02  0600   59216   21600      0    2.69e+00    0    1.89e+00
2021 01 02  0700   59216   25200      0    2.67e+00    0    1.87e+00
2021 01 02  0800   59216   28800      0    2.69e+00    0    1.89e+00
2021 01 02  0900   59216   32400      0    2.69e+00    0    1.89e+00
2021 01 02  1000   59216   36000      0    2.67e+00    0    1.88e+00
2021 01 02  1100   59216   39600      0    2.70e+00    0    1.91e+00
2021 01 02  1200   59216   43200      0    2.66e+00    0    1.87e+00
2021 01 02  1300   59216   46800      0    2.70e+00    0    1.89e+00
2021 01 02  1400   59216   50400      0    2.67e+00    0    1.88e+00
2021 01 02  1500   59216   54000      0    2.70e+00    0    1.90e+00
2021 01 02  1600   59216   57600      0    2.67e+00    0    1.88e+00
2021 01 02  1700   59216   61200      0    2.67e+00    0    1.87e+00
2021 01 02  1800   59216   64800      0    2.65e+00    0    1.86e+00
2021 01 02  1900   59216   68400      0    2.67e+00    0    1.88e+00
2021 01 02  2000   59216   72000      0    2.70e+00    0    1.90e+00
2021 01 02  2100   59216   75600      9   -1.00e+05    9   -1.00e+05
2021 01 02  2200   59216   79200      9   -1.00e+05    9   -1.00e+05
2021 01 02  2300   59216   82800      0    2.66e+00    0    1.86e+00
2021 01 03  0000   59217       0      0    2.67e+00    0    1.87e+00
2021 01 03  0100   59217    3600      0    2.68e+00    0    1.88e+00
2021 01 03  0200   59217    7200      0    2.67e+00    0    1.88e+00
2021 01 03  0300   59217   10800      0    2.70e+00    0    1.90e+00
2021 01 03  0400   59217   14400      0    2.66e+00    0    1.87e+00
2021 01 03  0500   59217   18000      0    2.69e+00    0    1.89e+00
2021 01 03  0600   59217   21600      0    2.67e+00    0    1.88e+00
2021 01 03  0700   59217   25200      0    2.66e+00    0    1.87e+00
