:Product: 201306_ace_mag_1h.txt
:Issued: 2013 Jul 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2013 06 01  0000   56444       0    0    -1.9    -3.4   -11.5    12.1   -71.2   240.7
2013 06 01  0100   56444    3600    0    -2.1     2.4   -19.7    19.9   -80.6   131.2
2013 06 01  0200   56444    7200    0    -3.3     2.1   -14.8    15.3   -75.3   147.4
2013 06 01  0300   56444   10800    0    -5.9     9.0   -16.1    19.4   -56.2   123.5
2013 06 01  0400   56444   14400    0    -7.2     7.4   -16.0    19.0   -57.2   134.1
2013 06 01  0500   56444   18000    0    -5.7     0.3   -17.5    18.5   -71.9   176.7
2013 06 01  0600   56444   21600    0    -6.2    -0.7   -11.1    12.7   -60.4   186.7
2013 06 01  0700   56444   25200    0    -3.9    17.4     5.2    18.6    16.3   102.7
2013 06 01  0800   56444   28800    0    -9.3     6.6    -6.1    12.9   -28.0   144.4
2013 06 01  0900   56444   32400    0    -7.6     9.6    -4.2    13.0   -19.1   128.3
2013 06 01  1000   56444   36000    0   -10.1     8.7    -1.6    13.4    -7.0   139.2
2013 06 01  1100   56444   39600    0    -6.2     2.9    -5.0     8.4   -36.1   155.1
2013 06 01  1200   56444   43200    0    -6.3     6.5    -0.0     9.0    -0.1   133.9
2013 06 01  1300   56444   46800    0    -8.0     1.2     1.8     8.3    12.6   171.4
2013 06 01  1400   56444   50400    0    -6.6     5.0     0.4     8.3     3.0   142.6
2013 06 01  1500   56444   54000    0    -8.9     6.0     0.5    10.7     2.7   145.9
2013 06 01  1600   56444   57600    0    -7.9     7.5     4.0    11.6    20.4   136.6
2013 06 01  1700   56444   61200    0    -9.1     5.8     1.7    10.9     8.9   147.4
2013 06 01  1800   56444   64800    0    -7.1     5.1     2.3     9.0    14.8   144.6
2013 06 01  1900   56444   68400    0    -6.1     7.8     1.2    10.0     6.8   127.9
2013 06 01  2000   56444   72000    0    -6.2     8.0     1.3    10.2     7.3   127.8
2013 06 01  2100   56444   75600    0    -5.3     7.8     1.5     9.5     9.1   124.0
2013 06 01  2200   56444   79200    0    -6.5    10.2     1.5    12.1     7.1   122.4
2013 06 01  2300   56444   82800    0    -7.1     9.7     0.9    12.0     4.1   126.4
2013 06 02  0000   56445       0    0    -5.3     0.0     7.2     8.9    53.9   179.5
2013 06 02  0100   56445    3600    0    -6.1     7.1     0.1     9.4     0.5   130.5
2013 06 02  0200   56445    7200    0    -3.3     2.7    -0.7     4.4    -9.0   140.5
2013 06 02  0300   56445   10800    0    -1.7     1.1    -1.9     2.7   -42.9   146.8
2013 06 02  0400   56445   14400    0    -3.1     1.9     0.0     3.6     0.0   148.9
2013 06 02  0500   56445   18000    0    -3.8    -1.3     0.5     4.1     7.3   199.4
2013 06 02  0600   56445   21600    0    -4.3     1.1     0.6     4.5     7.4   165.5
2013 06 02  0700   56445   25200    0    -4.3     0.3    -1.7     4.7   -21.5   175.9
2013 06 02  0800   56445   28800    0    -3.7    -1.2    -2.5     4.7   -32.0   197.9
2013 06 02  0900   56445   32400    0    -2.0    -3.5    -2.1     4.5   -27.4   240.3
2013 06 02  1000   56445   36000    0    -1.0    -1.1    -0.5     1.6   -18.9   227.5
2013 06 02  1100   56445   39600    0    -2.9     2.4     0.6     3.8     8.4   140.3
2013 06 02  1200   56445   43200    0    -3.2     1.0     1.0     3.5    16.2   162.3
2013 06 02  1300   56445   46800    0    -3.5     0.8     0.5     3.6     7.5   166.2
2013 06 02  1400   56445   50400    0    -3.1     0.6    -1.4     3.4   -24.5   169.8
2013 06 02  1500   56445   54000    0    -2.8     1.1    -0.1     3.0    -2.8   159.3
2013 06 02  1600   56445   57600    0    -2.8     2.4     0.5     3.7     8.3   139.8
2013 06 02  1700   56445   61200    0    -2.8     0.8     1.9     3.5    33.4   164.1
2013 06 02  1800   56445   64800    0    -3.6     1.1    -0.3     3.8    -5.3   162.5
2013 06 02  1900   56445   68400    0    -4.0     1.5    -0.7     4.3    -9.0   160.0
2013 06 02  2000   56445   72000    0    -3.8    -0.5     2.2     4.4    29.6   188.0
2013 06 02  2100   56445   75600    0    -4.5    -1.2     1.5     4.9    18.0   194.7
2013 06 02  2200   56445   79200    0    -3.9     0.9    -0.4     4.1    -5.6   166.5
2013 06 02  2300   56445   82800    0    -4.5     0.8    -0.7     4.6    -8.1   170.0
2013 06 03  0000   56446       0    0    -3.4     0.3     0.3     3.4     4.9   174.8
2013 06 03  0100   56446    3600    0    -2.9     1.6     1.7     3.8    27.0   150.8
2013 06 03  0200   56446    7200    0    -2.1     3.2     1.2     4.0    17.4   123.5
2013 06 03  0300   56446   10800    0    -3.7     2.8     0.1     4.6     0.6   143.4
2013 06 03  0400   56446   14400    0    -2.9     1.9     0.5     3.5     8.4   146.5
2013 06 03  0500   56446   18000    0    -3.3     1.3     0.3     3.5     4.9   158.0
2013 06 03  0600   56446   21600    0    -0.8     0.9     1.7     2.1    56.0   130.1
2013 06 03  0700   56446   25200    0    -1.7     1.6     1.0     2.5    24.4   137.5
2013 06 03  0800   56446   28800    0    -2.3     1.8     0.6     3.0    12.4   141.1
2013 06 03  0900   56446   32400    0    -1.6     1.9    -0.0     2.5    -0.8   129.3
2013 06 03  1000   56446   36000    0    -2.3     1.5     0.3     2.8     5.5   148.0
2013 06 03  1100   56446   39600    0    -3.0     0.9     1.0     3.3    17.2   164.0
2013 06 03  1200   56446   43200    0     1.0     2.1    -0.8     2.5   -18.8    64.9
2013 06 03  1300   56446   46800    0    -1.1     1.7     0.9     2.2    22.9   122.8
2013 06 03  1400   56446   50400    0    -1.2     1.5     1.7     2.6    42.2   128.4
2013 06 03  1500   56446   54000    0    -2.3     2.0    -0.3     3.1    -5.8   139.3
2013 06 03  1600   56446   57600    0    -2.6     0.5     0.5     2.7     9.8   168.3
2013 06 03  1700   56446   61200    0    -2.2     1.0    -1.5     2.8   -32.5   156.0
2013 06 03  1800   56446   64800    0    -2.7     0.2    -1.3     3.0   -26.4   176.0
2013 06 03  1900   56446   68400    0    -2.0     1.0    -1.9     3.0   -39.8   152.8
2013 06 03  2000   56446   72000    0    -1.8     1.4    -0.8     2.4   -20.0   141.7
2013 06 03  2100   56446   75600    0    -1.5    -0.2    -2.3     2.7   -57.2   189.5
2013 06 03  2200   56446   79200    0    -2.0    -0.3    -1.4     2.4   -34.3   189.6
2013 06 03  2300   56446   82800    0    -2.0     0.4    -1.4     2.5   -33.8   169.4
2013 06 04  0000   56447       0    0    -1.9     0.1    -1.7     2.6   -42.1   178.0
2013 06 04  0100   56447    3600    0    -2.9    -0.0    -0.2     2.9    -3.1   180.6
2013 06 04  0200   56447    7200    0    -2.3     1.2    -1.0     2.8   -20.5   152.2
2013 06 04  0300   56447   10800    0    -0.2     2.3     0.6     2.4    13.6    96.0
2013 06 04  0400   56447   14400    0     0.1     1.9    -1.2     2.3   -31.6    87.7
2013 06 04  0500   56447   18000    0    -1.6     0.9    -0.9     2.0   -27.4   150.9
2013 06 04  0600   56447   21600    0    -2.3     0.5     0.5     2.4    11.5   167.5
2013 06 04  0700   56447   25200    0    -2.0     1.2     0.7     2.5    16.0   149.0
2013 06 04  0800   56447   28800    0    -0.7     2.0    -1.2     2.4   -30.3   108.4
2013 06 04  0900   56447   32400    0    -1.5     1.5    -0.4     2.2    -9.6   134.0
2013 06 04  1000   56447   36000    0    -2.1     1.8    -0.6     2.9   -11.9   138.6
2013 06 04  1100   56447   39600    0    -2.7     0.6    -0.1     2.8    -1.4   168.0
2013 06 04  1200   56447   43200    0    -3.4     0.4     0.4     3.4     6.5   173.1
2013 06 04  1300   56447   46800    0    -2.4    -0.7     1.5     2.9    30.9   196.9
2013 06 04  1400   56447   50400    0    -1.1     0.3     1.9     2.2    58.4   167.1
2013 06 04  1500   56447   54000    2     0.2     1.4     2.1     2.5    55.2    83.5
2013 06 04  1600   56447   57600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 06 04  1700   56447   61200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 06 04  1800   56447   64800    0     1.2     2.3     0.5     2.7    11.1    62.2
2013 06 04  1900   56447   68400    0     0.6     2.4     0.0     2.5     0.9    75.2
2013 06 04  2000   56447   72000    0    -2.0    -2.3    -0.2     3.0    -4.3   228.3
2013 06 04  2100   56447   75600    0    -0.4     1.2    -1.3     1.8   -47.6   110.9
2013 06 04  2200   56447   79200    0    -1.4     0.2    -2.1     2.5   -56.8   171.1
2013 06 04  2300   56447   82800    0    -0.8     2.5    -0.2     2.7    -4.9   108.2
2013 06 05  0000   56448       0    0     1.9     1.5     0.6     2.5    13.3    38.9
2013 06 05  0100   56448    3600    0    -0.0     1.5     1.0     1.9    34.5    90.8
2013 06 05  0200   56448    7200    0    -1.3    -0.3    -1.1     1.8   -38.4   192.1
2013 06 05  0300   56448   10800    0    -0.0     0.8    -0.9     1.2   -48.1    91.9
2013 06 05  0400   56448   14400    0     2.2     1.3     0.5     2.6    10.8    30.0
2013 06 05  0500   56448   18000    0     0.4     1.5     1.1     1.9    33.7    76.5
2013 06 05  0600   56448   21600    0    -1.1     2.0     0.2     2.3     4.8   118.4
2013 06 05  0700   56448   25200    0    -1.3     1.6    -0.9     2.3   -24.4   127.4
2013 06 05  0800   56448   28800    0    -0.8     1.1    -2.2     2.6   -59.2   125.5
2013 06 05  0900   56448   32400    0    -1.4    -0.5    -0.7     1.7   -24.6   197.4
2013 06 05  1000   56448   36000    0    -3.0    -1.2    -0.2     3.2    -3.2   201.3
2013 06 05  1100   56448   39600    0    -3.2    -1.2     0.4     3.4     7.0   200.4
2013 06 05  1200   56448   43200    0    -3.1    -0.3     0.4     3.1     7.1   184.9
2013 06 05  1300   56448   46800    0    -1.9    -0.6    -0.4     2.0   -10.9   198.0
2013 06 05  1400   56448   50400    0     1.4     2.9    -0.4     3.2    -6.8    64.0
2013 06 05  1500   56448   54000    0     2.4     2.3    -1.1     3.5   -17.5    43.4
2013 06 05  1600   56448   57600    0     1.8     2.1    -1.1     3.0   -21.3    48.3
2013 06 05  1700   56448   61200    0     0.0     1.3    -0.2     1.3    -9.8    88.5
2013 06 05  1800   56448   64800    0    -1.1    -0.1    -1.0     1.5   -41.4   184.5
2013 06 05  1900   56448   68400    0     0.4     1.4    -1.6     2.2   -47.8    75.3
2013 06 05  2000   56448   72000    0     1.0     1.1    -2.1     2.6   -55.2    48.3
2013 06 05  2100   56448   75600    0     0.8     2.0    -0.8     2.3   -20.1    69.1
2013 06 05  2200   56448   79200    0     0.1     2.1    -0.4     2.1   -11.8    87.5
2013 06 05  2300   56448   82800    0     0.5     1.6    -0.4     1.7   -11.7    72.4
2013 06 06  0000   56449       0    0     0.7     1.8     0.1     2.0     3.6    67.6
2013 06 06  0100   56449    3600    0     0.1     2.2    -0.7     2.3   -18.7    87.7
2013 06 06  0200   56449    7200    0     1.0     3.1    -2.0     3.8   -31.7    72.8
2013 06 06  0300   56449   10800    0    -0.9     3.7    -2.7     4.7   -36.0   103.9
2013 06 06  0400   56449   14400    0    -2.3     2.0    -0.4     3.1    -7.6   138.4
2013 06 06  0500   56449   18000    0    -0.5     4.3    -2.4     4.9   -28.8    96.7
2013 06 06  0600   56449   21600    0    -2.0     3.2    -3.3     5.0   -41.4   121.8
2013 06 06  0700   56449   25200    0    -1.4     3.0    -4.2     5.3   -51.3   114.6
2013 06 06  0800   56449   28800    0    -1.5     4.3    -3.1     5.5   -34.0   109.8
2013 06 06  0900   56449   32400    0    -0.0     3.5    -4.8     5.9   -54.1    90.6
2013 06 06  1000   56449   36000    0     0.6     5.5    -4.0     6.8   -36.0    83.8
2013 06 06  1100   56449   39600    0     0.2     6.4    -4.6     7.9   -35.7    88.0
2013 06 06  1200   56449   43200    0     0.8     7.2     2.0     7.5    15.0    83.7
2013 06 06  1300   56449   46800    0     0.0     5.0    -2.7     5.7   -28.1    89.9
2013 06 06  1400   56449   50400    0    -0.4     0.5    -2.7     2.8   -76.6   130.9
2013 06 06  1500   56449   54000    0    -3.9    -6.8     1.9     8.1    13.4   239.8
2013 06 06  1600   56449   57600    0    -5.2    -8.8     0.8    10.3     4.4   239.2
2013 06 06  1700   56449   61200    0    -5.6    -8.4    -3.2    10.6   -17.5   236.1
2013 06 06  1800   56449   64800    0    -5.4    -9.1    -4.7    11.6   -24.2   239.4
2013 06 06  1900   56449   68400    0    -5.9    -8.6    -6.5    12.3   -32.0   235.6
2013 06 06  2000   56449   72000    0    -6.5    -5.3    -8.5    12.0   -45.3   219.2
2013 06 06  2100   56449   75600    0    -6.7    -2.7   -10.5    12.7   -55.6   202.2
2013 06 06  2200   56449   79200    0    -7.4    -1.9   -10.8    13.3   -54.6   194.4
2013 06 06  2300   56449   82800    0    -7.0     0.8   -11.3    13.3   -58.0   173.5
2013 06 07  0000   56450       0    0    -5.5     2.7   -11.7    13.2   -62.1   153.9
2013 06 07  0100   56450    3600    0    -5.8     4.0   -11.0    13.0   -57.4   145.5
2013 06 07  0200   56450    7200    0    -5.0     1.9   -10.6    11.9   -63.1   159.1
2013 06 07  0300   56450   10800    0    -5.3     5.3    -9.1    11.7   -50.5   134.9
2013 06 07  0400   56450   14400    0    -5.0     8.0    -7.9    12.3   -40.2   121.8
2013 06 07  0500   56450   18000    0    -3.9     7.7    -8.2    11.9   -43.5   116.5
2013 06 07  0600   56450   21600    0    -3.7     8.3    -7.1    11.5   -38.2   114.0
2013 06 07  0700   56450   25200    0    -0.6     9.1    -5.2    10.5   -29.6    93.5
2013 06 07  0800   56450   28800    0     0.7     8.2    -5.9    10.2   -35.6    84.9
2013 06 07  0900   56450   32400    0    -1.7     7.9    -4.6     9.3   -29.8   102.2
2013 06 07  1000   56450   36000    0    -2.6     8.2    -3.7     9.3   -23.1   107.4
2013 06 07  1100   56450   39600    0    -2.8     6.3    -4.6     8.3   -33.5   114.0
2013 06 07  1200   56450   43200    0    -2.8     7.5    -3.5     8.7   -23.6   110.8
2013 06 07  1300   56450   46800    0    -1.8     7.6    -2.7     8.2   -19.3   103.4
2013 06 07  1400   56450   50400    0    -2.5     7.6    -4.0     9.0   -26.6   108.4
2013 06 07  1500   56450   54000    0    -2.7     5.3     4.3     7.4    35.9   116.6
2013 06 07  1600   56450   57600    0    -2.6     5.4     5.4     8.1    41.9   115.9
2013 06 07  1700   56450   61200    0    -2.4     7.0     2.7     7.9    20.1   108.6
2013 06 07  1800   56450   64800    0    -0.5     7.0     4.2     8.2    31.0    93.8
2013 06 07  1900   56450   68400    0    -2.1     2.0     7.9     8.4    69.7   136.1
2013 06 07  2000   56450   72000    0    -1.2    -0.2     9.2     9.3    82.3   188.3
2013 06 07  2100   56450   75600    0    -3.3     3.0     8.2     9.4    61.2   137.8
2013 06 07  2200   56450   79200    0    -3.0     0.5     8.4     8.9    69.8   171.5
2013 06 07  2300   56450   82800    0    -2.1    -4.5     3.8     6.3    37.0   245.4
2013 06 08  0000   56451       0    0    -1.5     6.7     2.0     7.2    16.6   102.6
2013 06 08  0100   56451    3600    0    -1.5     2.7    -2.8     4.2   -42.5   119.3
2013 06 08  0200   56451    7200    0    -0.9    -5.9     0.3     6.0     3.1   261.4
2013 06 08  0300   56451   10800    0    -2.6    -3.9     1.4     4.9    16.3   235.6
2013 06 08  0400   56451   14400    0    -3.8     5.0     2.0     6.6    17.2   127.5
2013 06 08  0500   56451   18000    0    -3.2    -0.7     2.0     3.8    31.0   193.2
2013 06 08  0600   56451   21600    0    -3.6    -3.5     2.5     5.6    26.3   224.7
2013 06 08  0700   56451   25200    0    -2.6     0.5     2.2     3.4    39.0   169.6
2013 06 08  0800   56451   28800    0    -3.0     1.5     2.3     4.0    34.9   153.9
2013 06 08  0900   56451   32400    0    -2.0     0.4     1.7     2.6    40.2   167.9
2013 06 08  1000   56451   36000    0    -1.7     0.2     0.1     1.7     4.9   173.6
2013 06 08  1100   56451   39600    0    -2.8     0.5     0.7     3.0    13.6   169.7
2013 06 08  1200   56451   43200    0    -3.0     0.8     0.8     3.2    14.1   165.4
2013 06 08  1300   56451   46800    0    -3.4     1.0     0.6     3.6     9.7   162.7
2013 06 08  1400   56451   50400    0    -3.4     1.1     0.5     3.6     8.4   161.6
2013 06 08  1500   56451   54000    0    -3.3     1.4     0.2     3.6     3.4   157.0
2013 06 08  1600   56451   57600    0    -3.2     1.5    -0.0     3.5    -0.4   154.3
2013 06 08  1700   56451   61200    0    -2.8     1.3    -0.0     3.1    -0.1   155.3
2013 06 08  1800   56451   64800    0    -3.2     0.6     0.1     3.2     1.0   169.4
2013 06 08  1900   56451   68400    0    -3.1     0.7    -0.0     3.2    -0.9   168.0
2013 06 08  2000   56451   72000    0    -0.3    -0.5    -0.5     0.7   -45.5   241.1
2013 06 08  2100   56451   75600    0     0.2    -0.5    -0.8     0.9   -57.2   291.1
2013 06 08  2200   56451   79200    0    -0.7    -0.3    -0.7     1.0   -42.7   202.9
2013 06 08  2300   56451   82800    0    -1.9    -0.0    -0.8     2.1   -23.6   180.9
2013 06 09  0000   56452       0    0    -2.0    -0.2    -0.6     2.1   -15.9   186.8
2013 06 09  0100   56452    3600    0    -2.5     0.2     0.2     2.5     5.5   174.8
2013 06 09  0200   56452    7200    0    -3.4     0.5     0.9     3.6    15.2   171.1
2013 06 09  0300   56452   10800    0    -4.7     1.7     1.2     5.1    13.8   160.6
2013 06 09  0400   56452   14400    0    -3.3     0.3     2.7     4.3    38.9   174.8
2013 06 09  0500   56452   18000    0     2.2    -3.1    -0.5     3.8    -8.0   304.7
2013 06 09  0600   56452   21600    0    -0.2    -0.3     1.9     2.0    79.4   233.2
2013 06 09  0700   56452   25200    0     0.8     1.6    -1.1     2.1   -32.2    62.6
2013 06 09  0800   56452   28800    0     0.5     1.3    -0.8     1.7   -29.0    68.1
2013 06 09  0900   56452   32400    0    -0.0     2.1    -2.0     2.9   -43.9    91.4
2013 06 09  1000   56452   36000    0     0.7     1.8    -1.3     2.3   -35.0    68.3
2013 06 09  1100   56452   39600    0     2.1    -1.2    -2.7     3.6   -48.5   328.9
2013 06 09  1200   56452   43200    0     2.4    -2.2    -2.7     4.2   -39.6   318.4
2013 06 09  1300   56452   46800    0     1.1    -2.7    -2.3     3.7   -38.2   291.7
2013 06 09  1400   56452   50400    0     3.0    -2.1    -4.1     5.5   -47.6   324.9
2013 06 09  1500   56452   54000    0     3.7    -3.6    -2.8     5.9   -28.1   315.4
2013 06 09  1600   56452   57600    0     2.7    -2.1    -1.3     3.7   -21.5   321.2
2013 06 09  1700   56452   61200    0     2.3    -2.6    -2.1     4.1   -31.7   311.1
2013 06 09  1800   56452   64800    0     0.4     2.0     1.4     2.5    33.4    79.1
2013 06 09  1900   56452   68400    0    -1.6     4.1    -0.7     4.5    -8.8   111.6
2013 06 09  2000   56452   72000    0    -1.8     4.9    -1.1     5.4   -12.3   110.4
2013 06 09  2100   56452   75600    0    -1.1     3.5     1.9     4.1    28.3   107.0
2013 06 09  2200   56452   79200    0    -1.1     1.3    -0.3     1.7   -10.8   129.0
2013 06 09  2300   56452   82800    0    -3.4    -1.0    -1.7     4.0   -25.9   196.3
2013 06 10  0000   56453       0    0    -3.4     0.2    -3.3     4.8   -44.5   176.0
2013 06 10  0100   56453    3600    0    -1.7    -0.5    -3.8     4.2   -65.5   196.0
2013 06 10  0200   56453    7200    0    -0.8    -1.2    -4.5     4.8   -72.5   235.7
2013 06 10  0300   56453   10800    0    -0.4    -5.0    -4.9     7.0   -44.4   265.8
2013 06 10  0400   56453   14400    0     0.7    -6.3     2.7     6.9    23.2   276.3
2013 06 10  0500   56453   18000    0    -0.8     4.2     3.5     5.6    39.1   100.7
2013 06 10  0600   56453   21600    0    -1.6     7.6     1.8     8.0    12.8   102.2
2013 06 10  0700   56453   25200    0     0.2     6.2    -3.1     6.9   -26.4    88.1
2013 06 10  0800   56453   28800    0    -0.5     7.2    -1.8     7.4   -14.4    93.6
2013 06 10  0900   56453   32400    0    -0.1     2.7    -4.3     5.1   -58.1    93.1
2013 06 10  1000   56453   36000    0     0.4    -2.3    -0.7     2.5   -15.5   278.8
2013 06 10  1100   56453   39600    0     0.3     3.6    -0.3     3.6    -5.4    85.6
2013 06 10  1200   56453   43200    0     0.8     6.5    -1.0     6.7    -8.4    83.3
2013 06 10  1300   56453   46800    0    -4.5     0.9    -0.9     4.6   -11.3   168.7
2013 06 10  1400   56453   50400    0    -5.3     0.9    -0.8     5.4    -8.0   170.4
2013 06 10  1500   56453   54000    0    -4.3     0.1    -1.1     4.5   -13.9   178.8
2013 06 10  1600   56453   57600    0    -5.1     0.1     0.1     5.1     1.2   178.6
2013 06 10  1700   56453   61200    0    -4.6     1.7     1.3     5.1    15.1   159.8
2013 06 10  1800   56453   64800    0    -4.6     3.3     1.8     5.9    17.8   144.6
2013 06 10  1900   56453   68400    0    -4.5     3.4     2.6     6.2    24.7   142.9
2013 06 10  2000   56453   72000    0    -5.9     1.7     0.5     6.2     5.0   164.4
2013 06 10  2100   56453   75600    0    -4.7     3.1     2.8     6.3    26.0   146.4
2013 06 10  2200   56453   79200    0    -5.1     3.3     2.9     6.8    25.5   147.3
2013 06 10  2300   56453   82800    0    -4.7     2.3     2.6     5.8    26.5   154.0
2013 06 11  0000   56454       0    0    -4.9     3.0     3.3     6.6    30.4   148.5
2013 06 11  0100   56454    3600    0    -4.8     3.3     3.9     7.0    33.4   145.0
2013 06 11  0200   56454    7200    0    -4.1     4.9     3.1     7.1    25.4   129.9
2013 06 11  0300   56454   10800    0    -4.2     4.0     2.9     6.5    26.1   136.1
2013 06 11  0400   56454   14400    0    -4.0    -0.2     3.9     5.6    43.8   182.7
2013 06 11  0500   56454   18000    0    -3.5     4.2     2.9     6.2    28.2   130.1
2013 06 11  0600   56454   21600    0    -4.1     5.2     1.1     6.7     9.2   128.2
2013 06 11  0700   56454   25200    0    -3.9     3.8    -1.2     5.6   -12.3   135.5
2013 06 11  0800   56454   28800    0    -1.7     6.9     1.2     7.2     9.2   104.2
2013 06 11  0900   56454   32400    0    -0.6     7.3     0.1     7.4     0.7    94.6
2013 06 11  1000   56454   36000    0    -0.6     7.1    -1.7     7.3   -13.2    95.0
2013 06 11  1100   56454   39600    0    -2.5     6.1    -2.4     7.1   -19.7   112.2
2013 06 11  1200   56454   43200    0    -0.9    -2.0    -2.7     3.5   -51.6   245.9
2013 06 11  1300   56454   46800    0    -2.4    -0.4    -1.6     2.9   -33.8   189.8
2013 06 11  1400   56454   50400    0    -5.2    -0.4    -3.1     6.1   -30.6   184.9
2013 06 11  1500   56454   54000    0    -6.7    -1.4    -1.0     7.0    -8.2   191.6
2013 06 11  1600   56454   57600    0    -7.7    -0.2     0.7     7.8     5.3   181.5
2013 06 11  1700   56454   61200    0    -2.7     1.0     0.9     3.0    17.2   159.4
2013 06 11  1800   56454   64800    2    -3.7     1.8    -0.3     4.1    -4.8   154.0
2013 06 11  1900   56454   68400    2    -2.9     3.3     0.7     4.4     8.5   130.8
2013 06 11  2000   56454   72000    2    -3.5     4.2    -0.5     5.5    -5.3   129.3
2013 06 11  2100   56454   75600    2    -2.8     5.2    -0.6     5.9    -6.2   118.9
2013 06 11  2200   56454   79200    2    -2.3     3.1    -2.1     4.4   -28.5   126.1
2013 06 11  2300   56454   82800    0    -2.1     3.8     0.2     4.4     3.2   119.4
2013 06 12  0000   56455       0    0    -0.7     1.1     1.4     1.8    47.8   122.0
2013 06 12  0100   56455    3600    0    -2.0     1.7     1.8     3.2    34.0   139.5
2013 06 12  0200   56455    7200    0    -2.0     2.9     0.2     3.5     3.3   124.1
2013 06 12  0300   56455   10800    0    -2.1     1.7     2.0     3.4    36.0   141.5
2013 06 12  0400   56455   14400    0    -0.8     2.5    -0.7     2.7   -13.8   107.9
2013 06 12  0500   56455   18000    0    -3.1     1.8    -1.4     3.9   -21.7   150.1
2013 06 12  0600   56455   21600    0    -3.5     2.6     0.3     4.3     3.6   143.2
2013 06 12  0700   56455   25200    0    -3.8     1.8    -1.0     4.3   -12.7   154.1
2013 06 12  0800   56455   28800    0    -3.0     1.8     0.1     3.5     1.0   148.5
2013 06 12  0900   56455   32400    0    -3.0     1.4    -0.2     3.3    -4.2   155.2
2013 06 12  1000   56455   36000    0    -3.7     1.3    -0.6     4.0    -8.9   160.7
2013 06 12  1100   56455   39600    0    -3.7     0.0    -1.2     3.9   -17.4   179.6
2013 06 12  1200   56455   43200    0    -2.8     1.2    -0.5     3.1    -9.2   156.4
2013 06 12  1300   56455   46800    0    -1.6     1.4    -1.2     2.5   -29.7   139.4
2013 06 12  1400   56455   50400    0    -1.3     2.9     1.1     3.4    19.0   114.7
2013 06 12  1500   56455   54000    0    -1.4     2.9     0.9     3.4    15.6   115.8
2013 06 12  1600   56455   57600    0    -3.5     0.2     0.7     3.6    11.7   176.4
2013 06 12  1700   56455   61200    0    -3.0    -0.6     2.6     4.0    40.5   191.3
2013 06 12  1800   56455   64800    0    -2.6     0.2     1.1     2.9    22.9   175.0
2013 06 12  1900   56455   68400    0    -3.5     0.5     0.1     3.5     1.0   171.8
2013 06 12  2000   56455   72000    0    -3.7     0.9    -0.0     3.8    -0.4   166.5
2013 06 12  2100   56455   75600    0    -3.5     0.4    -0.7     3.6   -10.7   173.7
2013 06 12  2200   56455   79200    0    -3.6    -0.6    -1.7     4.0   -24.5   189.5
2013 06 12  2300   56455   82800    0    -3.7     0.4    -1.4     4.0   -21.2   173.3
2013 06 13  0000   56456       0    0    -3.6     1.0    -1.1     3.9   -16.2   163.7
2013 06 13  0100   56456    3600    0    -2.9     1.3    -0.5     3.2    -8.1   156.1
2013 06 13  0200   56456    7200    0    -2.1     2.4     1.3     3.4    22.4   131.1
2013 06 13  0300   56456   10800    0    -0.1     2.3     2.3     3.3    43.8    92.5
2013 06 13  0400   56456   14400    0     1.6     1.7     1.9     3.0    38.3    47.4
2013 06 13  0500   56456   18000    0     2.1     2.3     1.3     3.4    23.0    47.4
2013 06 13  0600   56456   21600    0     1.7     2.5     0.1     3.0     2.2    56.6
2013 06 13  0700   56456   25200    0     1.5     2.7    -0.5     3.2    -8.9    61.0
2013 06 13  0800   56456   28800    0     1.5     2.4     0.1     2.9     2.7    57.9
2013 06 13  0900   56456   32400    0    -0.0     2.0     0.4     2.0    10.4    91.1
2013 06 13  1000   56456   36000    0     0.7     1.5     0.3     1.6    11.8    66.1
2013 06 13  1100   56456   39600    0     0.9     1.4     0.3     1.7     8.5    58.1
2013 06 13  1200   56456   43200    0     0.0     1.7    -0.6     1.8   -20.6    88.6
