:Product: 200812_ace_swepam_1h.txt
:Issued: 2009 Jan 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 12 01  0000   54801       0    9    -9999.9    -9999.9    -1.00e+05
2008 12 01  0100   54801    3600    0        0.5      351.2     5.23e+04
2008 12 01  0200   54801    7200    1    -9999.9    -9999.9    -1.00e+05
2008 12 01  0300   54801   10800    0        0.3      346.1     5.64e+04
2008 12 01  0400   54801   14400    0        0.7      326.1     6.41e+04
2008 12 01  0500   54801   18000    0        0.4      343.3     4.57e+04
2008 12 01  0600   54801   21600    0        0.6      312.3     2.00e+04
2008 12 01  0700   54801   25200    0        0.7      311.9     1.66e+04
2008 12 01  0800   54801   28800    0        0.6      311.4     1.82e+04
2008 12 01  0900   54801   32400    0        0.7      310.4     2.55e+04
2008 12 01  1000   54801   36000    0        0.8      307.9     1.77e+04
2008 12 01  1100   54801   39600    0        0.7      306.5     1.60e+04
2008 12 01  1200   54801   43200    0        0.8      301.2     1.35e+04
2008 12 01  1300   54801   46800    0        0.5      304.4     1.54e+04
2008 12 01  1400   54801   50400    0        0.4      304.6     2.16e+04
2008 12 01  1500   54801   54000    0        0.5      302.7     2.12e+04
2008 12 01  1600   54801   57600    0        0.7      299.0     1.46e+04
2008 12 01  1700   54801   61200    0        0.8      305.5     1.59e+04
2008 12 01  1800   54801   64800    0        0.7      303.4     1.29e+04
2008 12 01  1900   54801   68400    0        1.0      303.8     1.24e+04
2008 12 01  2000   54801   72000    0        1.2      305.2     1.26e+04
2008 12 01  2100   54801   75600    0        1.1      300.9     1.27e+04
2008 12 01  2200   54801   79200    0        1.3      299.9     1.39e+04
2008 12 01  2300   54801   82800    0        1.1      292.7     1.28e+04
2008 12 02  0000   54802       0    0        1.0      287.1     1.39e+04
2008 12 02  0100   54802    3600    0        1.0      292.1     1.56e+04
2008 12 02  0200   54802    7200    0        1.2      290.7     1.42e+04
2008 12 02  0300   54802   10800    0        1.1      284.6     1.39e+04
2008 12 02  0400   54802   14400    0        0.9      284.0     1.61e+04
2008 12 02  0500   54802   18000    0        1.1      284.7     1.44e+04
2008 12 02  0600   54802   21600    0        1.2      286.2     1.33e+04
2008 12 02  0700   54802   25200    0        1.3      287.6     1.58e+04
2008 12 02  0800   54802   28800    0        1.5      291.7     1.31e+04
2008 12 02  0900   54802   32400    0        1.5      286.6     1.31e+04
2008 12 02  1000   54802   36000    0        1.4      283.9     1.19e+04
2008 12 02  1100   54802   39600    0        1.2      280.4     1.53e+04
2008 12 02  1200   54802   43200    0        1.1      286.0     1.74e+04
2008 12 02  1300   54802   46800    0        1.7      289.5     1.28e+04
2008 12 02  1400   54802   50400    0        1.4      286.6     1.34e+04
2008 12 02  1500   54802   54000    0        2.3      291.9     1.23e+04
2008 12 02  1600   54802   57600    0        2.2      292.5     1.37e+04
2008 12 02  1700   54802   61200    0        2.4      292.5     1.29e+04
2008 12 02  1800   54802   64800    0        2.5      296.2     1.46e+04
2008 12 02  1900   54802   68400    0        2.9      295.4     1.48e+04
2008 12 02  2000   54802   72000    0        3.5      295.8     1.54e+04
2008 12 02  2100   54802   75600    0        3.1      292.5     1.35e+04
2008 12 02  2200   54802   79200    0        3.9      294.3     1.46e+04
2008 12 02  2300   54802   82800    0        4.0      293.6     1.55e+04
2008 12 03  0000   54803       0    0        3.4      295.9     1.64e+04
2008 12 03  0100   54803    3600    0        3.6      294.3     1.31e+04
2008 12 03  0200   54803    7200    0        4.0      296.6     1.24e+04
2008 12 03  0300   54803   10800    0        5.2      292.8     1.39e+04
2008 12 03  0400   54803   14400    0        5.0      290.0     1.49e+04
2008 12 03  0500   54803   18000    0        3.7      300.0     1.67e+04
2008 12 03  0600   54803   21600    0        3.5      310.3     1.82e+04
2008 12 03  0700   54803   25200    0        2.2      314.4     2.83e+04
2008 12 03  0800   54803   28800    0        2.5      320.3     3.71e+04
2008 12 03  0900   54803   32400    0        6.8      333.0     5.82e+04
2008 12 03  1000   54803   36000    0        9.2      328.4     5.38e+04
2008 12 03  1100   54803   39600    0       15.8      329.8     4.13e+04
2008 12 03  1200   54803   43200    0       15.5      323.2     3.48e+04
2008 12 03  1300   54803   46800    0       11.9      313.2     3.32e+04
2008 12 03  1400   54803   50400    0       12.3      317.4     3.73e+04
2008 12 03  1500   54803   54000    0        6.9      332.7     6.82e+04
2008 12 03  1600   54803   57600    0        2.3      372.9     1.08e+05
2008 12 03  1700   54803   61200    0        1.9      378.3     1.17e+05
2008 12 03  1800   54803   64800    0        3.2      389.2     1.13e+05
2008 12 03  1900   54803   68400    0        3.5      386.1     1.09e+05
2008 12 03  2000   54803   72000    0        1.9      421.2     1.43e+05
2008 12 03  2100   54803   75600    0        3.8      443.3     1.37e+05
2008 12 03  2200   54803   79200    0        3.4      468.8     1.23e+05
2008 12 03  2300   54803   82800    9    -9999.9    -9999.9    -1.00e+05
2008 12 04  0000   54804       0    0        1.3      428.9     6.53e+04
2008 12 04  0100   54804    3600    9    -9999.9    -9999.9    -1.00e+05
