:Product: 201705_ace_loc_1h.txt
:Issued: 2017 May 15 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2017 05 01  0000   57874       0     244.6     26.9      6.5
2017 05 01  0100   57874    3600     244.6     26.9      6.5
2017 05 01  0200   57874    7200     244.6     26.8      6.5
2017 05 01  0300   57874   10800     244.6     26.8      6.6
2017 05 01  0400   57874   14400     244.6     26.7      6.6
2017 05 01  0500   57874   18000     244.6     26.7      6.6
2017 05 01  0600   57874   21600     244.6     26.7      6.7
2017 05 01  0700   57874   25200     244.6     26.6      6.7
2017 05 01  0800   57874   28800     244.7     26.6      6.7
2017 05 01  0900   57874   32400     244.7     26.5      6.8
2017 05 01  1000   57874   36000     244.7     26.5      6.8
2017 05 01  1100   57874   39600     244.7     26.5      6.8
2017 05 01  1200   57874   43200     244.7     26.4      6.9
2017 05 01  1300   57874   46800     244.7     26.4      6.9
2017 05 01  1400   57874   50400     244.7     26.3      6.9
2017 05 01  1500   57874   54000     244.7     26.3      7.0
2017 05 01  1600   57874   57600     244.7     26.2      7.0
2017 05 01  1700   57874   61200     244.7     26.2      7.0
2017 05 01  1800   57874   64800     244.7     26.2      7.1
2017 05 01  1900   57874   68400     244.8     26.1      7.1
2017 05 01  2000   57874   72000     244.8     26.1      7.1
2017 05 01  2100   57874   75600     244.8     26.0      7.2
2017 05 01  2200   57874   79200     244.8     26.0      7.2
2017 05 01  2300   57874   82800     244.8     25.9      7.2
2017 05 02  0000   57875       0     244.8     25.9      7.3
2017 05 02  0100   57875    3600     244.8     25.9      7.3
2017 05 02  0200   57875    7200     244.8     25.8      7.3
2017 05 02  0300   57875   10800     244.8     25.8      7.4
2017 05 02  0400   57875   14400     244.8     25.7      7.4
2017 05 02  0500   57875   18000     244.8     25.7      7.4
2017 05 02  0600   57875   21600     244.9     25.6      7.5
2017 05 02  0700   57875   25200     244.9     25.6      7.5
2017 05 02  0800   57875   28800     244.9     25.5      7.5
2017 05 02  0900   57875   32400     244.9     25.5      7.6
2017 05 02  1000   57875   36000     244.9     25.5      7.6
2017 05 02  1100   57875   39600     244.9     25.4      7.6
2017 05 02  1200   57875   43200     244.9     25.4      7.6
2017 05 02  1300   57875   46800     244.9     25.3      7.7
2017 05 02  1400   57875   50400     244.9     25.3      7.7
2017 05 02  1500   57875   54000     244.9     25.2      7.7
2017 05 02  1600   57875   57600     244.9     25.2      7.8
2017 05 02  1700   57875   61200     244.9     25.1      7.8
2017 05 02  1800   57875   64800     245.0     25.1      7.8
2017 05 02  1900   57875   68400     245.0     25.1      7.9
2017 05 02  2000   57875   72000     245.0     25.0      7.9
2017 05 02  2100   57875   75600     245.0     25.0      7.9
2017 05 02  2200   57875   79200     245.0     24.9      8.0
2017 05 02  2300   57875   82800     245.0     24.9      8.0
2017 05 03  0000   57876       0     245.0     24.8      8.0
2017 05 03  0100   57876    3600     245.0     24.8      8.1
2017 05 03  0200   57876    7200     245.0     24.7      8.1
2017 05 03  0300   57876   10800     245.0     24.7      8.1
2017 05 03  0400   57876   14400     245.0     24.6      8.2
2017 05 03  0500   57876   18000     245.0     24.6      8.2
2017 05 03  0600   57876   21600     245.1     24.5      8.2
2017 05 03  0700   57876   25200     245.1     24.5      8.3
2017 05 03  0800   57876   28800     245.1     24.5      8.3
2017 05 03  0900   57876   32400     245.1     24.4      8.3
2017 05 03  1000   57876   36000     245.1     24.4      8.4
2017 05 03  1100   57876   39600     245.1     24.3      8.4
2017 05 03  1200   57876   43200     245.1     24.3      8.4
2017 05 03  1300   57876   46800     245.1     24.2      8.5
2017 05 03  1400   57876   50400     245.1     24.2      8.5
2017 05 03  1500   57876   54000     245.1     24.1      8.5
2017 05 03  1600   57876   57600     245.1     24.1      8.6
2017 05 03  1700   57876   61200     245.1     24.0      8.6
2017 05 03  1800   57876   64800     245.2     24.0      8.6
2017 05 03  1900   57876   68400     245.2     23.9      8.7
2017 05 03  2000   57876   72000     245.2     23.9      8.7
2017 05 03  2100   57876   75600     245.2     23.8      8.7
2017 05 03  2200   57876   79200     245.2     23.8      8.7
2017 05 03  2300   57876   82800     245.2     23.7      8.8
2017 05 04  0000   57877       0     245.2     23.7      8.8
2017 05 04  0100   57877    3600     245.2     23.6      8.8
2017 05 04  0200   57877    7200     245.2     23.6      8.9
2017 05 04  0300   57877   10800     245.2     23.5      8.9
2017 05 04  0400   57877   14400     245.2     23.5      8.9
2017 05 04  0500   57877   18000     245.2     23.4      9.0
2017 05 04  0600   57877   21600     245.2     23.4      9.0
2017 05 04  0700   57877   25200     245.3     23.3      9.0
2017 05 04  0800   57877   28800     245.3     23.3      9.1
2017 05 04  0900   57877   32400     245.3     23.2      9.1
2017 05 04  1000   57877   36000     245.3     23.2      9.1
2017 05 04  1100   57877   39600     245.3     23.1      9.2
2017 05 04  1200   57877   43200     245.3     23.1      9.2
2017 05 04  1300   57877   46800     245.3     23.0      9.2
2017 05 04  1400   57877   50400     245.3     23.0      9.3
2017 05 04  1500   57877   54000     245.3     22.9      9.3
2017 05 04  1600   57877   57600     245.3     22.9      9.3
2017 05 04  1700   57877   61200     245.3     22.8      9.4
2017 05 04  1800   57877   64800     245.3     22.8      9.4
2017 05 04  1900   57877   68400     245.3     22.7      9.4
2017 05 04  2000   57877   72000     245.3     22.7      9.5
2017 05 04  2100   57877   75600     245.4     22.6      9.5
2017 05 04  2200   57877   79200     245.4     22.6      9.5
2017 05 04  2300   57877   82800     245.4     22.5      9.5
2017 05 05  0000   57878       0     245.4     22.5      9.6
2017 05 05  0100   57878    3600     245.4     22.4      9.6
2017 05 05  0200   57878    7200     245.4     22.4      9.6
2017 05 05  0300   57878   10800     245.4     22.3      9.7
2017 05 05  0400   57878   14400     245.4     22.3      9.7
2017 05 05  0500   57878   18000     245.4     22.2      9.7
2017 05 05  0600   57878   21600     245.4     22.2      9.8
2017 05 05  0700   57878   25200     245.4     22.1      9.8
2017 05 05  0800   57878   28800     245.4     22.1      9.8
2017 05 05  0900   57878   32400     245.4     22.0      9.9
2017 05 05  1000   57878   36000     245.4     22.0      9.9
2017 05 05  1100   57878   39600     245.5     21.9      9.9
2017 05 05  1200   57878   43200     245.5     21.9     10.0
2017 05 05  1300   57878   46800     245.5     21.8     10.0
2017 05 05  1400   57878   50400     245.5     21.8     10.0
2017 05 05  1500   57878   54000     245.5     21.7     10.1
2017 05 05  1600   57878   57600     245.5     21.7     10.1
2017 05 05  1700   57878   61200     245.5     21.6     10.1
2017 05 05  1800   57878   64800     245.5     21.6     10.2
2017 05 05  1900   57878   68400     245.5     21.5     10.2
2017 05 05  2000   57878   72000     245.5     21.4     10.2
2017 05 05  2100   57878   75600     245.5     21.4     10.2
2017 05 05  2200   57878   79200     245.5     21.3     10.3
2017 05 05  2300   57878   82800     245.5     21.3     10.3
2017 05 06  0000   57879       0     245.6     21.2     10.3
2017 05 06  0100   57879    3600     245.6     21.2     10.4
2017 05 06  0200   57879    7200     245.6     21.1     10.4
2017 05 06  0300   57879   10800     245.6     21.1     10.4
2017 05 06  0400   57879   14400     245.6     21.0     10.5
2017 05 06  0500   57879   18000     245.6     21.0     10.5
2017 05 06  0600   57879   21600     245.6     20.9     10.5
2017 05 06  0700   57879   25200     245.6     20.9     10.6
2017 05 06  0800   57879   28800     245.6     20.8     10.6
2017 05 06  0900   57879   32400     245.6     20.8     10.6
2017 05 06  1000   57879   36000     245.6     20.7     10.7
2017 05 06  1100   57879   39600     245.6     20.6     10.7
2017 05 06  1200   57879   43200     245.6     20.6     10.7
2017 05 06  1300   57879   46800     245.7     20.5     10.7
2017 05 06  1400   57879   50400     245.7     20.5     10.8
2017 05 06  1500   57879   54000     245.7     20.4     10.8
2017 05 06  1600   57879   57600     245.7     20.4     10.8
2017 05 06  1700   57879   61200     245.7     20.3     10.9
2017 05 06  1800   57879   64800     245.7     20.3     10.9
2017 05 06  1900   57879   68400     245.7     20.2     10.9
2017 05 06  2000   57879   72000     245.7     20.2     11.0
2017 05 06  2100   57879   75600     245.7     20.1     11.0
2017 05 06  2200   57879   79200     245.7     20.0     11.0
2017 05 06  2300   57879   82800     245.7     20.0     11.1
2017 05 07  0000   57880       0     245.7     19.9     11.1
2017 05 07  0100   57880    3600     245.7     19.9     11.1
2017 05 07  0200   57880    7200     245.8     19.8     11.1
2017 05 07  0300   57880   10800     245.8     19.8     11.2
2017 05 07  0400   57880   14400     245.8     19.7     11.2
2017 05 07  0500   57880   18000     245.8     19.7     11.2
2017 05 07  0600   57880   21600     245.8     19.6     11.3
2017 05 07  0700   57880   25200     245.8     19.5     11.3
2017 05 07  0800   57880   28800     245.8     19.5     11.3
2017 05 07  0900   57880   32400     245.8     19.4     11.4
2017 05 07  1000   57880   36000     245.8     19.4     11.4
2017 05 07  1100   57880   39600     245.8     19.3     11.4
2017 05 07  1200   57880   43200     245.8     19.3     11.5
2017 05 07  1300   57880   46800     245.8     19.2     11.5
2017 05 07  1400   57880   50400     245.8     19.1     11.5
