:Product: 200805_ace_mag_1h.txt
:Issued: 2008 Jun 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 05 01  0000   54587       0    0    -2.5     2.0     3.8     5.0    49.5   141.5
2008 05 01  0100   54587    3600    0    -3.4     3.1     3.4     5.7    36.2   138.3
2008 05 01  0200   54587    7200    0    -3.4     1.6     1.5     4.0    22.7   155.0
2008 05 01  0300   54587   10800    0    -1.9     0.8     4.6     5.1    65.9   158.4
2008 05 01  0400   54587   14400    0    -2.8     3.8     0.2     4.8     2.8   126.1
2008 05 01  0500   54587   18000    0    -3.1     2.8     0.5     4.2     6.3   138.2
2008 05 01  0600   54587   21600    0    -4.7     0.8     1.7     5.1    19.3   170.4
2008 05 01  0700   54587   25200    0    -4.5     2.0     0.4     5.0     4.8   156.1
2008 05 01  0800   54587   28800    0    -3.8     1.5     1.5     4.3    19.6   159.0
2008 05 01  0900   54587   32400    0    -3.1     1.5     3.0     4.6    40.3   154.0
2008 05 01  1000   54587   36000    0    -4.1     0.9     2.5     4.9    30.8   168.0
2008 05 01  1100   54587   39600    0    -4.1     2.0     2.1     5.0    24.6   153.4
2008 05 01  1200   54587   43200    0     1.4     2.2     1.2     2.8    24.4    56.8
2008 05 01  1300   54587   46800    0     5.5     0.4     0.1     5.5     1.1     4.3
2008 05 01  1400   54587   50400    0     3.4    -0.6     3.1     4.6    42.5   349.9
2008 05 01  1500   54587   54000    0    -3.8     3.6     0.9     5.3     9.9   136.6
2008 05 01  1600   54587   57600    0    -4.8     4.1    -2.5     6.8   -21.5   139.7
2008 05 01  1700   54587   61200    0    -2.9     5.4     2.7     6.7    24.2   118.3
2008 05 01  1800   54587   64800    0    -3.7     3.6     2.9     5.9    29.2   136.1
2008 05 01  1900   54587   68400    0    -2.8     0.9    -0.5     3.0    -9.2   161.9
2008 05 01  2000   54587   72000    0    -2.2     3.5    -5.0     6.5   -49.9   122.4
2008 05 01  2100   54587   75600    0    -3.3     1.3    -4.0     5.4   -48.5   158.6
2008 05 01  2200   54587   79200    0    -2.1     3.7     0.2     4.2     3.2   120.0
2008 05 01  2300   54587   82800    0    -2.0     2.8    -5.6     6.6   -58.6   125.2
2008 05 02  0000   54588       0    0    -2.2     1.3     4.4     5.1    59.9   149.4
2008 05 02  0100   54588    3600    0    -0.1     3.8     5.2     6.5    53.7    91.1
2008 05 02  0200   54588    7200    0    -1.6     2.6     4.5     5.4    55.7   121.2
2008 05 02  0300   54588   10800    0    -1.7     6.8     0.4     7.1     3.6   104.3
2008 05 02  0400   54588   14400    0    -1.5     4.2    -2.8     5.3   -32.0   110.0
2008 05 02  0500   54588   18000    0    -4.0     4.3     0.8     5.9     7.9   132.4
2008 05 02  0600   54588   21600    0    -4.2     2.7     3.4     6.0    34.2   147.4
2008 05 02  0700   54588   25200    0    -2.9     2.3     3.4     5.0    42.3   142.2
2008 05 02  0800   54588   28800    0    -2.2     1.8     3.2     4.4    48.0   140.6
2008 05 02  0900   54588   32400    0    -3.7     2.1     0.2     4.3     3.2   151.3
2008 05 02  1000   54588   36000    0    -1.9     2.0     1.0     3.0    20.7   132.8
2008 05 02  1100   54588   39600    0     0.5     2.4    -2.6     3.6   -46.6    78.6
2008 05 02  1200   54588   43200    0    -0.5     2.4    -2.6     3.5   -46.4   102.3
2008 05 02  1300   54588   46800    0    -4.3     1.6     1.7     4.9    19.7   159.9
2008 05 02  1400   54588   50400    0    -4.7     2.0     2.3     5.6    24.6   157.4
2008 05 02  1500   54588   54000    0    -3.1     3.2     2.8     5.3    32.6   134.0
2008 05 02  1600   54588   57600    0    -4.0     1.6     3.4     5.5    38.0   158.1
2008 05 02  1700   54588   61200    0    -5.0     1.2     2.7     5.8    27.3   166.8
2008 05 02  1800   54588   64800    0    -3.6     2.2     2.6     5.0    31.4   148.2
2008 05 02  1900   54588   68400    0    -4.0     2.2     2.3     5.1    26.4   151.7
2008 05 02  2000   54588   72000    0    -2.7     2.2     0.4     3.5     7.1   140.1
2008 05 02  2100   54588   75600    0    -3.9     2.3     2.8     5.3    32.1   149.9
2008 05 02  2200   54588   79200    0    -4.0    -0.8    -0.1     4.1    -1.8   191.8
2008 05 02  2300   54588   82800    0    -3.8     1.1    -0.6     4.0    -8.4   164.3
2008 05 03  0000   54589       0    0    -3.7     1.0     0.1     3.9     1.1   165.2
2008 05 03  0100   54589    3600    0    -2.1     3.7    -0.1     4.2    -1.8   119.2
2008 05 03  0200   54589    7200    0    -1.6     2.2    -0.0     2.8    -0.7   125.6
2008 05 03  0300   54589   10800    0    -2.4     3.0     0.6     3.9     9.4   128.4
2008 05 03  0400   54589   14400    0    -5.7    -0.6     3.4     6.7    30.6   185.7
2008 05 03  0500   54589   18000    0    -6.1    -1.1     3.0     6.9    25.8   190.3
2008 05 03  0600   54589   21600    0    -5.9    -1.3     1.0     6.1     9.2   192.0
2008 05 03  0700   54589   25200    0    -4.6     0.5    -2.2     5.1   -25.0   174.4
2008 05 03  0800   54589   28800    0    -6.1     2.4     0.5     6.6     4.3   158.7
2008 05 03  0900   54589   32400    0    -6.3    -0.7     2.9     7.0    24.4   186.3
2008 05 03  1000   54589   36000    0    -5.2    -0.4     1.9     5.5    19.8   184.8
2008 05 03  1100   54589   39600    0    -4.2     5.8     1.2     7.3     9.5   126.1
2008 05 03  1200   54589   43200    0    -4.7     4.9    -1.6     7.0   -13.1   134.1
2008 05 03  1300   54589   46800    0    -2.8    -2.1     2.0     4.0    30.0   217.2
2008 05 03  1400   54589   50400    0    -3.0     0.9     2.4     3.9    37.1   163.6
2008 05 03  1500   54589   54000    0    -5.4     0.8     0.5     5.5     5.4   171.2
2008 05 03  1600   54589   57600    0    -3.6     4.6     2.1     6.2    19.9   128.7
2008 05 03  1700   54589   61200    0    -3.8     3.6     0.1     5.2     1.2   136.8
2008 05 03  1800   54589   64800    0    -4.2     4.6     1.8     6.5    16.4   132.1
2008 05 03  1900   54589   68400    0    -5.7     0.2     1.3     5.8    13.3   177.8
2008 05 03  2000   54589   72000    0    -2.4     2.6     3.7     5.1    46.3   133.4
2008 05 03  2100   54589   75600    0    -1.8     3.9     2.1     4.8    26.0   115.3
2008 05 03  2200   54589   79200    0    -4.6     4.0     1.3     6.2    11.6   138.6
2008 05 03  2300   54589   82800    0    -5.0     1.7     3.0     6.1    29.6   161.4
2008 05 04  0000   54590       0    0    -4.7     1.7     4.7     6.9    43.5   159.8
2008 05 04  0100   54590    3600    0    -6.0     1.8     0.9     6.3     8.0   163.2
2008 05 04  0200   54590    7200    0    -5.6     0.2     1.6     5.8    16.0   177.7
2008 05 04  0300   54590   10800    0    -5.4     0.0    -0.7     5.5    -7.5   179.9
2008 05 04  0400   54590   14400    0    -4.0     0.5     4.5     6.0    47.8   172.9
2008 05 04  0500   54590   18000    0    -5.0     0.1     2.0     5.4    22.0   178.7
2008 05 04  0600   54590   21600    0    -5.3     1.5    -0.5     5.5    -5.2   164.3
2008 05 04  0700   54590   25200    0    -5.0     1.9    -1.4     5.5   -14.8   159.6
2008 05 04  0800   54590   28800    0    -5.1     1.8    -1.0     5.5   -10.3   160.3
2008 05 04  0900   54590   32400    0    -2.4     2.6     2.2     4.2    31.9   133.1
2008 05 04  1000   54590   36000    0    -2.8    -0.1     3.8     4.7    54.2   182.5
2008 05 04  1100   54590   39600    0    -3.3     2.7     4.4     6.1    45.5   140.2
2008 05 04  1200   54590   43200    0    -3.9     3.7     1.5     5.6    15.4   136.2
2008 05 04  1300   54590   46800    0    -3.8     3.7     1.9     5.6    19.6   136.4
2008 05 04  1400   54590   50400    0    -2.3     4.1     2.0     5.1    22.8   119.9
2008 05 04  1500   54590   54000    0    -1.7     4.8     0.4     5.1     4.6   109.3
2008 05 04  1600   54590   57600    0    -2.8    -0.7    -1.6     3.3   -28.5   194.9
2008 05 04  1700   54590   61200    0    -4.0     4.0     0.3     5.6     2.9   135.5
2008 05 04  1800   54590   64800    0    -4.9     3.7    -0.2     6.1    -2.0   143.3
2008 05 04  1900   54590   68400    0    -2.9     3.1     3.7     5.6    41.1   133.2
2008 05 04  2000   54590   72000    0    -3.9     5.1     0.8     6.5     7.0   127.6
2008 05 04  2100   54590   75600    0    -1.3     3.4    -0.6     3.7   -10.0   111.7
2008 05 04  2200   54590   79200    0    -2.5     2.8     1.3     4.0    18.9   132.7
2008 05 04  2300   54590   82800    0    -2.1     2.2     1.1     3.2    19.4   132.7
2008 05 05  0000   54591       0    0    -4.3     1.8     1.9     5.0    21.8   157.2
2008 05 05  0100   54591    3600    0    -4.0     1.6     1.0     4.5    13.4   158.5
2008 05 05  0200   54591    7200    0    -2.4     2.9    -1.0     3.9   -14.4   129.3
2008 05 05  0300   54591   10800    0    -4.3     2.4     1.8     5.2    20.2   150.3
2008 05 05  0400   54591   14400    0    -3.6    -0.7     3.5     5.1    43.8   190.7
2008 05 05  0500   54591   18000    0    -3.0     1.3     0.1     3.3     2.1   155.9
2008 05 05  0600   54591   21600    0    -1.8     1.8    -0.5     2.6   -11.0   135.6
2008 05 05  0700   54591   25200    0    -2.7     2.9     2.9     5.0    36.3   132.8
2008 05 05  0800   54591   28800    0    -3.0     2.8     3.2     5.2    37.5   136.4
