:Product: 201207_ace_loc_1h.txt
:Issued: 2012 Jul 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2012 07 01  0000   56109       0     240.6     38.3     22.6
2012 07 01  0100   56109    3600     240.6     38.3     22.6
2012 07 01  0200   56109    7200     240.6     38.2     22.5
2012 07 01  0300   56109   10800     240.7     38.2     22.5
2012 07 01  0400   56109   14400     240.7     38.2     22.5
2012 07 01  0500   56109   18000     240.7     38.2     22.5
2012 07 01  0600   56109   21600     240.7     38.1     22.5
2012 07 01  0700   56109   25200     240.7     38.1     22.5
2012 07 01  0800   56109   28800     240.7     38.1     22.5
2012 07 01  0900   56109   32400     240.8     38.0     22.5
2012 07 01  1000   56109   36000     240.8     38.0     22.5
2012 07 01  1100   56109   39600     240.8     38.0     22.5
2012 07 01  1200   56109   43200     240.8     37.9     22.5
2012 07 01  1300   56109   46800     240.8     37.9     22.5
2012 07 01  1400   56109   50400     240.8     37.9     22.5
2012 07 01  1500   56109   54000     240.8     37.9     22.5
2012 07 01  1600   56109   57600     240.9     37.8     22.5
2012 07 01  1700   56109   61200     240.9     37.8     22.4
2012 07 01  1800   56109   64800     240.9     37.8     22.4
2012 07 01  1900   56109   68400     240.9     37.7     22.4
2012 07 01  2000   56109   72000     240.9     37.7     22.4
2012 07 01  2100   56109   75600     240.9     37.7     22.4
2012 07 01  2200   56109   79200     240.9     37.6     22.4
2012 07 01  2300   56109   82800     241.0     37.6     22.4
2012 07 02  0000   56110       0     241.0     37.6     22.4
2012 07 02  0100   56110    3600     241.0     37.5     22.4
2012 07 02  0200   56110    7200     241.0     37.5     22.4
2012 07 02  0300   56110   10800     241.0     37.5     22.4
