:Product: 201101_ace_sis_1h.txt
:Issued: 2011 Feb 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2011 01 01  0000   55562       0      0    1.84e+00    0    1.28e+00
2011 01 01  0100   55562    3600      0    1.86e+00    0    1.30e+00
2011 01 01  0200   55562    7200      0    1.85e+00    0    1.29e+00
2011 01 01  0300   55562   10800      0    1.85e+00    0    1.29e+00
2011 01 01  0400   55562   14400      0    1.83e+00    0    1.29e+00
2011 01 01  0500   55562   18000      0    1.85e+00    0    1.30e+00
2011 01 01  0600   55562   21600      0    1.85e+00    0    1.29e+00
2011 01 01  0700   55562   25200      0    1.84e+00    0    1.29e+00
2011 01 01  0800   55562   28800      0    1.86e+00    0    1.30e+00
2011 01 01  0900   55562   32400      0    1.84e+00    0    1.28e+00
2011 01 01  1000   55562   36000      0    1.84e+00    0    1.29e+00
2011 01 01  1100   55562   39600      0    1.85e+00    0    1.30e+00
2011 01 01  1200   55562   43200      0    1.83e+00    0    1.28e+00
2011 01 01  1300   55562   46800      0    1.86e+00    0    1.30e+00
2011 01 01  1400   55562   50400      0    1.85e+00    0    1.30e+00
2011 01 01  1500   55562   54000      0    1.86e+00    0    1.30e+00
2011 01 01  1600   55562   57600      0    1.87e+00    0    1.31e+00
2011 01 01  1700   55562   61200      0    1.85e+00    0    1.29e+00
2011 01 01  1800   55562   64800      0    1.88e+00    0    1.32e+00
2011 01 01  1900   55562   68400      0    1.86e+00    0    1.30e+00
2011 01 01  2000   55562   72000      0    1.87e+00    0    1.31e+00
2011 01 01  2100   55562   75600      0    1.87e+00    0    1.30e+00
2011 01 01  2200   55562   79200      0    1.86e+00    0    1.30e+00
2011 01 01  2300   55562   82800      0    1.88e+00    0    1.31e+00
2011 01 02  0000   55563       0      0    1.87e+00    0    1.31e+00
2011 01 02  0100   55563    3600      0    1.86e+00    0    1.30e+00
2011 01 02  0200   55563    7200      0    1.85e+00    0    1.29e+00
2011 01 02  0300   55563   10800      0    1.85e+00    0    1.30e+00
2011 01 02  0400   55563   14400      0    1.84e+00    0    1.29e+00
2011 01 02  0500   55563   18000      0    1.84e+00    0    1.29e+00
2011 01 02  0600   55563   21600      0    1.84e+00    0    1.29e+00
2011 01 02  0700   55563   25200      0    1.83e+00    0    1.28e+00
2011 01 02  0800   55563   28800      0    1.84e+00    0    1.29e+00
2011 01 02  0900   55563   32400      0    1.85e+00    0    1.30e+00
2011 01 02  1000   55563   36000      0    1.84e+00    0    1.29e+00
2011 01 02  1100   55563   39600      0    1.84e+00    0    1.29e+00
2011 01 02  1200   55563   43200      0    1.84e+00    0    1.29e+00
2011 01 02  1300   55563   46800      0    1.84e+00    0    1.29e+00
2011 01 02  1400   55563   50400      0    1.84e+00    0    1.29e+00
2011 01 02  1500   55563   54000      0    1.85e+00    0    1.29e+00
2011 01 02  1600   55563   57600      0    1.83e+00    0    1.29e+00
2011 01 02  1700   55563   61200      0    1.83e+00    0    1.28e+00
2011 01 02  1800   55563   64800      0    1.83e+00    0    1.28e+00
2011 01 02  1900   55563   68400      0    1.86e+00    0    1.30e+00
