:Product: 201102_ace_loc_1h.txt
:Issued: 2011 Feb 28 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2011 02 01  0000   55593       0     239.6     27.2      6.8
2011 02 01  0100   55593    3600     239.6     27.1      6.8
2011 02 01  0200   55593    7200     239.7     27.1      6.7
2011 02 01  0300   55593   10800     239.7     27.1      6.7
2011 02 01  0400   55593   14400     239.7     27.0      6.7
2011 02 01  0500   55593   18000     239.7     27.0      6.7
2011 02 01  0600   55593   21600     239.7     26.9      6.6
2011 02 01  0700   55593   25200     239.7     26.9      6.6
2011 02 01  0800   55593   28800     239.8     26.9      6.6
2011 02 01  0900   55593   32400     239.8     26.8      6.5
2011 02 01  1000   55593   36000     239.8     26.8      6.5
2011 02 01  1100   55593   39600     239.8     26.7      6.5
2011 02 01  1200   55593   43200     239.8     26.7      6.4
2011 02 01  1300   55593   46800     239.9     26.7      6.4
2011 02 01  1400   55593   50400     239.9     26.6      6.4
2011 02 01  1500   55593   54000     239.9     26.6      6.4
2011 02 01  1600   55593   57600     239.9     26.5      6.3
2011 02 01  1700   55593   61200     239.9     26.5      6.3
2011 02 01  1800   55593   64800     240.0     26.5      6.3
2011 02 01  1900   55593   68400     240.0     26.4      6.2
2011 02 01  2000   55593   72000     240.0     26.4      6.2
2011 02 01  2100   55593   75600     240.0     26.3      6.2
2011 02 01  2200   55593   79200     240.0     26.3      6.1
2011 02 01  2300   55593   82800     240.0     26.3      6.1
2011 02 02  0000   55594       0     240.1     26.2      6.1
2011 02 02  0100   55594    3600     240.1     26.2      6.1
2011 02 02  0200   55594    7200     240.1     26.1      6.0
2011 02 02  0300   55594   10800     240.1     26.1      6.0
2011 02 02  0400   55594   14400     240.1     26.1      6.0
2011 02 02  0500   55594   18000     240.1     26.0      5.9
2011 02 02  0600   55594   21600     240.2     26.0      5.9
2011 02 02  0700   55594   25200     240.2     25.9      5.9
2011 02 02  0800   55594   28800     240.2     25.9      5.8
2011 02 02  0900   55594   32400     240.2     25.8      5.8
2011 02 02  1000   55594   36000     240.2     25.8      5.8
2011 02 02  1100   55594   39600     240.3     25.8      5.7
2011 02 02  1200   55594   43200     240.3     25.7      5.7
2011 02 02  1300   55594   46800     240.3     25.7      5.7
2011 02 02  1400   55594   50400     240.3     25.6      5.7
2011 02 02  1500   55594   54000     240.3     25.6      5.6
2011 02 02  1600   55594   57600     240.3     25.6      5.6
2011 02 02  1700   55594   61200     240.4     25.5      5.6
2011 02 02  1800   55594   64800     240.4     25.5      5.5
2011 02 02  1900   55594   68400     240.4     25.4      5.5
2011 02 02  2000   55594   72000     240.4     25.4      5.5
2011 02 02  2100   55594   75600     240.4     25.4      5.4
2011 02 02  2200   55594   79200     240.4     25.3      5.4
2011 02 02  2300   55594   82800     240.4     25.3      5.4
2011 02 03  0000   55595       0     240.5     25.2      5.3
2011 02 03  0100   55595    3600     240.5     25.2      5.3
2011 02 03  0200   55595    7200     240.5     25.1      5.3
2011 02 03  0300   55595   10800     240.5     25.1      5.3
2011 02 03  0400   55595   14400     240.5     25.1      5.2
2011 02 03  0500   55595   18000     240.5     25.0      5.2
2011 02 03  0600   55595   21600     240.6     25.0      5.2
2011 02 03  0700   55595   25200     240.6     24.9      5.1
2011 02 03  0800   55595   28800     240.6     24.9      5.1
2011 02 03  0900   55595   32400     240.6     24.9      5.1
2011 02 03  1000   55595   36000     240.6     24.8      5.0
2011 02 03  1100   55595   39600     240.6     24.8      5.0
2011 02 03  1200   55595   43200     240.7     24.7      5.0
2011 02 03  1300   55595   46800     240.7     24.7      4.9
2011 02 03  1400   55595   50400     240.7     24.6      4.9
2011 02 03  1500   55595   54000     240.7     24.6      4.9
2011 02 03  1600   55595   57600     240.7     24.6      4.9
2011 02 03  1700   55595   61200     240.7     24.5      4.8
2011 02 03  1800   55595   64800     240.7     24.5      4.8
2011 02 03  1900   55595   68400     240.8     24.4      4.8
2011 02 03  2000   55595   72000     240.8     24.4      4.7
2011 02 03  2100   55595   75600     240.8     24.3      4.7
2011 02 03  2200   55595   79200     240.8     24.3      4.7
2011 02 03  2300   55595   82800     240.8     24.3      4.6
2011 02 04  0000   55596       0     240.8     24.2      4.6
2011 02 04  0100   55596    3600     240.8     24.2      4.6
2011 02 04  0200   55596    7200     240.9     24.1      4.5
2011 02 04  0300   55596   10800     240.9     24.1      4.5
2011 02 04  0400   55596   14400     240.9     24.0      4.5
2011 02 04  0500   55596   18000     240.9     24.0      4.4
2011 02 04  0600   55596   21600     240.9     23.9      4.4
2011 02 04  0700   55596   25200     240.9     23.9      4.4
2011 02 04  0800   55596   28800     240.9     23.9      4.4
2011 02 04  0900   55596   32400     241.0     23.8      4.3
2011 02 04  1000   55596   36000     241.0     23.8      4.3
2011 02 04  1100   55596   39600     241.0     23.7      4.3
2011 02 04  1200   55596   43200     241.0     23.7      4.2
2011 02 04  1300   55596   46800     241.0     23.6      4.2
2011 02 04  1400   55596   50400     241.0     23.6      4.2
2011 02 04  1500   55596   54000     241.0     23.6      4.1
2011 02 04  1600   55596   57600     241.0     23.5      4.1
2011 02 04  1700   55596   61200     241.1     23.5      4.1
2011 02 04  1800   55596   64800     241.1     23.4      4.0
2011 02 04  1900   55596   68400     241.1     23.4      4.0
2011 02 04  2000   55596   72000     241.1     23.3      4.0
2011 02 04  2100   55596   75600     241.1     23.3      3.9
2011 02 04  2200   55596   79200     241.1     23.2      3.9
2011 02 04  2300   55596   82800     241.1     23.2      3.9
2011 02 05  0000   55597       0     241.1     23.2      3.9
2011 02 05  0100   55597    3600     241.2     23.1      3.8
2011 02 05  0200   55597    7200     241.2     23.1      3.8
