:Product: 202205_ace_loc_1h.txt
:Issued: 2022 May 21 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2022 05 01  0000   59700       0     232.2    -39.2     12.6
2022 05 01  0100   59700    3600     232.2    -39.2     12.7
2022 05 01  0200   59700    7200     232.2    -39.1     12.7
2022 05 01  0300   59700   10800     232.2    -39.1     12.7
2022 05 01  0400   59700   14400     232.1    -39.1     12.8
2022 05 01  0500   59700   18000     232.1    -39.1     12.8
2022 05 01  0600   59700   21600     232.1    -39.1     12.8
2022 05 01  0700   59700   25200     232.1    -39.0     12.9
2022 05 01  0800   59700   28800     232.1    -39.0     12.9
2022 05 01  0900   59700   32400     232.1    -39.0     12.9
2022 05 01  1000   59700   36000     232.0    -39.0     12.9
2022 05 01  1100   59700   39600     232.0    -39.0     13.0
2022 05 01  1200   59700   43200     232.0    -39.0     13.0
2022 05 01  1300   59700   46800     232.0    -38.9     13.0
2022 05 01  1400   59700   50400     232.0    -38.9     13.1
2022 05 01  1500   59700   54000     232.0    -38.9     13.1
2022 05 01  1600   59700   57600     231.9    -38.9     13.1
2022 05 01  1700   59700   61200     231.9    -38.9     13.2
2022 05 01  1800   59700   64800     231.9    -38.8     13.2
2022 05 01  1900   59700   68400     231.9    -38.8     13.2
2022 05 01  2000   59700   72000     231.9    -38.8     13.2
2022 05 01  2100   59700   75600     231.9    -38.8     13.3
2022 05 01  2200   59700   79200     231.9    -38.8     13.3
2022 05 01  2300   59700   82800     231.8    -38.7     13.3
2022 05 02  0000   59701       0     231.8    -38.7     13.4
2022 05 02  0100   59701    3600     231.8    -38.7     13.4
2022 05 02  0200   59701    7200     231.8    -38.7     13.4
2022 05 02  0300   59701   10800     231.8    -38.7     13.5
2022 05 02  0400   59701   14400     231.8    -38.6     13.5
2022 05 02  0500   59701   18000     231.7    -38.6     13.5
2022 05 02  0600   59701   21600     231.7    -38.6     13.5
2022 05 02  0700   59701   25200     231.7    -38.6     13.6
2022 05 02  0800   59701   28800     231.7    -38.6     13.6
2022 05 02  0900   59701   32400     231.7    -38.5     13.6
2022 05 02  1000   59701   36000     231.7    -38.5     13.7
2022 05 02  1100   59701   39600     231.6    -38.5     13.7
2022 05 02  1200   59701   43200     231.6    -38.5     13.7
2022 05 02  1300   59701   46800     231.6    -38.5     13.7
2022 05 02  1400   59701   50400     231.6    -38.4     13.8
2022 05 02  1500   59701   54000     231.6    -38.4     13.8
2022 05 02  1600   59701   57600     231.6    -38.4     13.8
2022 05 02  1700   59701   61200     231.5    -38.4     13.9
2022 05 02  1800   59701   64800     231.5    -38.3     13.9
2022 05 02  1900   59701   68400     231.5    -38.3     13.9
2022 05 02  2000   59701   72000     231.5    -38.3     14.0
2022 05 02  2100   59701   75600     231.5    -38.3     14.0
2022 05 02  2200   59701   79200     231.5    -38.3     14.0
2022 05 02  2300   59701   82800     231.4    -38.2     14.0
2022 05 03  0000   59702       0     231.4    -38.2     14.1
2022 05 03  0100   59702    3600     231.4    -38.2     14.1
2022 05 03  0200   59702    7200     231.4    -38.2     14.1
2022 05 03  0300   59702   10800     231.4    -38.2     14.2
2022 05 03  0400   59702   14400     231.3    -38.1     14.2
2022 05 03  0500   59702   18000     231.3    -38.1     14.2
2022 05 03  0600   59702   21600     231.3    -38.1     14.2
2022 05 03  0700   59702   25200     231.3    -38.1     14.3
2022 05 03  0800   59702   28800     231.3    -38.0     14.3
2022 05 03  0900   59702   32400     231.3    -38.0     14.3
2022 05 03  1000   59702   36000     231.2    -38.0     14.4
2022 05 03  1100   59702   39600     231.2    -38.0     14.4
2022 05 03  1200   59702   43200     231.2    -38.0     14.4
2022 05 03  1300   59702   46800     231.2    -37.9     14.4
2022 05 03  1400   59702   50400     231.2    -37.9     14.5
2022 05 03  1500   59702   54000     231.2    -37.9     14.5
2022 05 03  1600   59702   57600     231.1    -37.9     14.5
2022 05 03  1700   59702   61200     231.1    -37.8     14.6
2022 05 03  1800   59702   64800     231.1    -37.8     14.6
2022 05 03  1900   59702   68400     231.1    -37.8     14.6
2022 05 03  2000   59702   72000     231.1    -37.8     14.6
2022 05 03  2100   59702   75600     231.0    -37.7     14.7
2022 05 03  2200   59702   79200     231.0    -37.7     14.7
2022 05 03  2300   59702   82800     231.0    -37.7     14.7
2022 05 04  0000   59703       0     231.0    -37.7     14.8
2022 05 04  0100   59703    3600     231.0    -37.7     14.8
2022 05 04  0200   59703    7200     231.0    -37.6     14.8
2022 05 04  0300   59703   10800     230.9    -37.6     14.8
2022 05 04  0400   59703   14400     230.9    -37.6     14.9
2022 05 04  0500   59703   18000     230.9    -37.6     14.9
2022 05 04  0600   59703   21600     230.9    -37.5     14.9
2022 05 04  0700   59703   25200     230.9    -37.5     14.9
2022 05 04  0800   59703   28800     230.8    -37.5     15.0
2022 05 04  0900   59703   32400     230.8    -37.5     15.0
2022 05 04  1000   59703   36000     230.8    -37.4     15.0
2022 05 04  1100   59703   39600     230.8    -37.4     15.1
2022 05 04  1200   59703   43200     230.8    -37.4     15.1
2022 05 04  1300   59703   46800     230.8    -37.4     15.1
2022 05 04  1400   59703   50400     230.7    -37.4     15.1
2022 05 04  1500   59703   54000     230.7    -37.3     15.2
2022 05 04  1600   59703   57600     230.7    -37.3     15.2
2022 05 04  1700   59703   61200     230.7    -37.3     15.2
2022 05 04  1800   59703   64800     230.7    -37.3     15.3
2022 05 04  1900   59703   68400     230.6    -37.2     15.3
2022 05 04  2000   59703   72000     230.6    -37.2     15.3
2022 05 04  2100   59703   75600     230.6    -37.2     15.3
2022 05 04  2200   59703   79200     230.6    -37.2     15.4
2022 05 04  2300   59703   82800     230.6    -37.1     15.4
2022 05 05  0000   59704       0     230.5    -37.1     15.4
2022 05 05  0100   59704    3600     230.5    -37.1     15.4
2022 05 05  0200   59704    7200     230.5    -37.1     15.5
2022 05 05  0300   59704   10800     230.5    -37.0     15.5
2022 05 05  0400   59704   14400     230.5    -37.0     15.5
2022 05 05  0500   59704   18000     230.5    -37.0     15.6
2022 05 05  0600   59704   21600     230.4    -37.0     15.6
2022 05 05  0700   59704   25200     230.4    -36.9     15.6
2022 05 05  0800   59704   28800     230.4    -36.9     15.6
2022 05 05  0900   59704   32400     230.4    -36.9     15.7
2022 05 05  1000   59704   36000     230.4    -36.9     15.7
2022 05 05  1100   59704   39600     230.3    -36.8     15.7
2022 05 05  1200   59704   43200     230.3    -36.8     15.7
2022 05 05  1300   59704   46800     230.3    -36.8     15.8
2022 05 05  1400   59704   50400     230.3    -36.8     15.8
2022 05 05  1500   59704   54000     230.3    -36.7     15.8
2022 05 05  1600   59704   57600     230.2    -36.7     15.9
2022 05 05  1700   59704   61200     230.2    -36.7     15.9
2022 05 05  1800   59704   64800     230.2    -36.7     15.9
2022 05 05  1900   59704   68400     230.2    -36.6     15.9
2022 05 05  2000   59704   72000     230.2    -36.6     16.0
2022 05 05  2100   59704   75600     230.2    -36.6     16.0
2022 05 05  2200   59704   79200     230.1    -36.6     16.0
2022 05 05  2300   59704   82800     230.1    -36.5     16.0
2022 05 06  0000   59705       0     230.1    -36.5     16.1
2022 05 06  0100   59705    3600     230.1    -36.5     16.1
2022 05 06  0200   59705    7200     230.1    -36.5     16.1
2022 05 06  0300   59705   10800     230.0    -36.4     16.1
2022 05 06  0400   59705   14400     230.0    -36.4     16.2
2022 05 06  0500   59705   18000     230.0    -36.4     16.2
2022 05 06  0600   59705   21600     230.0    -36.4     16.2
2022 05 06  0700   59705   25200     230.0    -36.3     16.2
2022 05 06  0800   59705   28800     229.9    -36.3     16.3
2022 05 06  0900   59705   32400     229.9    -36.3     16.3
2022 05 06  1000   59705   36000     229.9    -36.3     16.3
2022 05 06  1100   59705   39600     229.9    -36.2     16.4
2022 05 06  1200   59705   43200     229.9    -36.2     16.4
2022 05 06  1300   59705   46800     229.8    -36.2     16.4
2022 05 06  1400   59705   50400     229.8    -36.2     16.4
2022 05 06  1500   59705   54000     229.8    -36.1     16.5
2022 05 06  1600   59705   57600     229.8    -36.1     16.5
2022 05 06  1700   59705   61200     229.8    -36.1     16.5
2022 05 06  1800   59705   64800     229.7    -36.1     16.5
2022 05 06  1900   59705   68400     229.7    -36.0     16.6
2022 05 06  2000   59705   72000     229.7    -36.0     16.6
2022 05 06  2100   59705   75600     229.7    -36.0     16.6
2022 05 06  2200   59705   79200     229.7    -35.9     16.6
2022 05 06  2300   59705   82800     229.6    -35.9     16.7
2022 05 07  0000   59706       0     229.6    -35.9     16.7
2022 05 07  0100   59706    3600     229.6    -35.9     16.7
2022 05 07  0200   59706    7200     229.6    -35.8     16.7
2022 05 07  0300   59706   10800     229.6    -35.8     16.8
2022 05 07  0400   59706   14400     229.6    -35.8     16.8
2022 05 07  0500   59706   18000     229.5    -35.8     16.8
2022 05 07  0600   59706   21600     229.5    -35.7     16.8
2022 05 07  0700   59706   25200     229.5    -35.7     16.9
2022 05 07  0800   59706   28800     229.5    -35.7     16.9
2022 05 07  0900   59706   32400     229.5    -35.7     16.9
2022 05 07  1000   59706   36000     229.4    -35.6     16.9
2022 05 07  1100   59706   39600     229.4    -35.6     17.0
2022 05 07  1200   59706   43200     229.4    -35.6     17.0
2022 05 07  1300   59706   46800     229.4    -35.6     17.0
2022 05 07  1400   59706   50400     229.4    -35.5     17.0
2022 05 07  1500   59706   54000     229.3    -35.5     17.1
2022 05 07  1600   59706   57600     229.3    -35.5     17.1
2022 05 07  1700   59706   61200     229.3    -35.4     17.1
2022 05 07  1800   59706   64800     229.3    -35.4     17.1
2022 05 07  1900   59706   68400     229.3    -35.4     17.2
2022 05 07  2000   59706   72000     229.2    -35.4     17.2
2022 05 07  2100   59706   75600     229.2    -35.3     17.2
2022 05 07  2200   59706   79200     229.2    -35.3     17.2
2022 05 07  2300   59706   82800     229.2    -35.3     17.3
2022 05 08  0000   59707       0     229.2    -35.3     17.3
2022 05 08  0100   59707    3600     229.1    -35.2     17.3
2022 05 08  0200   59707    7200     229.1    -35.2     17.3
2022 05 08  0300   59707   10800     229.1    -35.2     17.4
2022 05 08  0400   59707   14400     229.1    -35.1     17.4
2022 05 08  0500   59707   18000     229.1    -35.1     17.4
2022 05 08  0600   59707   21600     229.0    -35.1     17.4
2022 05 08  0700   59707   25200     229.0    -35.1     17.5
2022 05 08  0800   59707   28800     229.0    -35.0     17.5
2022 05 08  0900   59707   32400     229.0    -35.0     17.5
2022 05 08  1000   59707   36000     229.0    -35.0     17.5
2022 05 08  1100   59707   39600     229.0    -35.0     17.6
2022 05 08  1200   59707   43200     228.9    -34.9     17.6
2022 05 08  1300   59707   46800     228.9    -34.9     17.6
2022 05 08  1400   59707   50400     228.9    -34.9     17.6
2022 05 08  1500   59707   54000     228.9    -34.8     17.7
2022 05 08  1600   59707   57600     228.9    -34.8     17.7
2022 05 08  1700   59707   61200     228.8    -34.8     17.7
2022 05 08  1800   59707   64800     228.8    -34.8     17.7
2022 05 08  1900   59707   68400     228.8    -34.7     17.8
2022 05 08  2000   59707   72000     228.8    -34.7     17.8
2022 05 08  2100   59707   75600     228.8    -34.7     17.8
2022 05 08  2200   59707   79200     228.7    -34.7     17.8
2022 05 08  2300   59707   82800     228.7    -34.6     17.8
2022 05 09  0000   59708       0     228.7    -34.6     17.9
2022 05 09  0100   59708    3600     228.7    -34.6     17.9
2022 05 09  0200   59708    7200     228.7    -34.5     17.9
2022 05 09  0300   59708   10800     228.6    -34.5     17.9
