:Product: 201310_ace_mag_1h.txt
:Issued: 2013 Nov 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2013 10 01  0000   56566       0    0     1.6    -2.9     3.2     4.6    43.5   299.4
2013 10 01  0100   56566    3600    0     1.1     1.7     5.2     5.6    68.9    55.9
2013 10 01  0200   56566    7200    0    -1.4     2.2     4.0     4.8    56.9   121.4
2013 10 01  0300   56566   10800    0     0.3    -2.6     3.9     4.7    55.3   277.1
2013 10 01  0400   56566   14400    0     1.6    -5.9     1.5     6.3    14.1   285.2
2013 10 01  0500   56566   18000    0     2.2    -5.3     3.3     6.6    30.0   292.5
2013 10 01  0600   56566   21600    0     1.9    -3.5     4.7     6.2    49.9   298.9
2013 10 01  0700   56566   25200    0     2.2    -5.0     4.2     6.9    37.4   293.6
2013 10 01  0800   56566   28800    0     2.5    -2.3     4.8     5.8    54.6   317.9
2013 10 01  0900   56566   32400    0     3.3    -5.7     3.9     7.7    30.6   300.0
2013 10 01  1000   56566   36000    0     2.9    -5.5     3.2     7.0    27.4   297.7
2013 10 01  1100   56566   39600    0     2.6    -6.5    -0.7     7.0    -5.6   292.0
2013 10 01  1200   56566   43200    0     3.4    -3.0     2.7     5.3    30.9   318.6
2013 10 01  1300   56566   46800    0     2.2    -3.5    -0.5     4.2    -7.5   301.9
2013 10 01  1400   56566   50400    2     3.9    -5.9     3.6     7.9    27.3   303.9
2013 10 01  1500   56566   54000    2     3.5    -1.6     4.1     5.6    46.5   335.3
2013 10 01  1600   56566   57600    2    -0.8     4.9     1.2     5.1    13.2    98.8
2013 10 01  1700   56566   61200    2     0.4     2.7    -0.7     2.9   -14.7    82.7
2013 10 01  1800   56566   64800    2     0.3    -3.0     2.7     4.0    41.4   274.9
2013 10 01  1900   56566   68400    0     0.6     0.9    -3.8     4.0   -73.2    55.9
2013 10 01  2000   56566   72000    0     2.1     1.1    -3.2     3.9   -53.3    28.7
2013 10 01  2100   56566   75600    0     3.1    -1.1    -3.1     4.5   -44.1   339.7
2013 10 01  2200   56566   79200    0     1.9    -3.2    -1.5     4.0   -21.9   300.2
2013 10 01  2300   56566   82800    0     1.8    -4.3     0.6     4.7     7.1   292.5
2013 10 02  0000   56567       0    0     3.3    -0.3    -1.6     3.7   -25.7   355.5
2013 10 02  0100   56567    3600    0     2.5    -4.7    -6.5     8.4   -51.0   298.4
2013 10 02  0200   56567    7200    0     1.0    -9.3    -7.0    11.9   -36.9   276.3
2013 10 02  0300   56567   10800    0    -2.1    -8.7    -1.3     9.1    -8.3   256.2
2013 10 02  0400   56567   14400    0    -3.9   -13.7   -13.9    20.0   -44.3   254.1
2013 10 02  0500   56567   18000    0     2.2   -17.6    -5.7    18.6   -17.9   277.1
2013 10 02  0600   56567   21600    0     1.6   -18.4    -0.4    18.5    -1.4   275.1
2013 10 02  0700   56567   25200    0    -1.1   -15.2     6.7    16.6    23.7   265.7
2013 10 02  0800   56567   28800    0    -3.8    -8.6     8.5    12.6    42.1   246.3
2013 10 02  0900   56567   32400    0    -2.9    -6.3     8.6    11.0    50.9   245.3
2013 10 02  1000   56567   36000    0    -7.3     1.2     3.7     8.2    26.6   171.0
2013 10 02  1100   56567   39600    0     2.2    -1.6     2.4     3.6    41.4   324.2
2013 10 02  1200   56567   43200    0     1.9    -2.3     3.9     4.9    52.2   308.8
2013 10 02  1300   56567   46800    0     1.7     0.0     0.5     1.8    16.3     1.3
2013 10 02  1400   56567   50400    0    -3.4    -2.5     0.3     4.2     4.5   216.1
2013 10 02  1500   56567   54000    0    -3.7    -4.5    -1.1     5.9   -11.0   230.5
2013 10 02  1600   56567   57600    0    -3.2    -3.3    -1.4     4.8   -16.4   226.4
2013 10 02  1700   56567   61200    0    -3.3    -4.2    -1.7     5.6   -17.8   232.1
2013 10 02  1800   56567   64800    0    -1.1     1.4    -3.1     3.5   -59.9   129.3
2013 10 02  1900   56567   68400    0    -4.6     1.3    -4.8     6.8   -45.0   164.0
2013 10 02  2000   56567   72000    0    -4.1     0.3    -4.6     6.2   -47.9   175.5
2013 10 02  2100   56567   75600    0    -3.4    -0.1    -2.8     4.4   -39.3   181.8
2013 10 02  2200   56567   79200    0    -3.3     1.4    -3.2     4.8   -41.9   157.4
2013 10 02  2300   56567   82800    0    -0.1     0.9    -1.0     1.3   -46.5    94.0
2013 10 03  0000   56568       0    0     6.2     4.0     0.7     7.5     5.7    33.0
2013 10 03  0100   56568    3600    0     6.7     3.4     1.9     7.8    13.9    26.7
2013 10 03  0200   56568    7200    0     6.7     3.0     2.5     7.8    18.9    24.2
2013 10 03  0300   56568   10800    0     6.9     2.1     2.9     7.8    21.6    16.5
2013 10 03  0400   56568   14400    0     7.2     2.1     2.6     7.9    19.4    16.6
2013 10 03  0500   56568   18000    0     7.4     1.9     2.6     8.1    18.6    14.5
2013 10 03  0600   56568   21600    0     7.4     2.0     3.0     8.3    21.0    15.3
2013 10 03  0700   56568   25200    0     7.2     2.5     3.0     8.2    21.5    19.5
2013 10 03  0800   56568   28800    0     7.0     3.1     2.7     8.2    19.3    23.9
2013 10 03  0900   56568   32400    0     7.0     3.4     2.3     8.1    16.6    26.1
2013 10 03  1000   56568   36000    0     6.3     2.6     4.1     7.9    31.3    22.2
2013 10 03  1100   56568   39600    0     5.4     1.4     5.5     7.8    44.7    14.4
2013 10 03  1200   56568   43200    0     4.9     0.6     5.7     7.6    48.9     7.3
2013 10 03  1300   56568   46800    0     4.5    -0.5     5.8     7.4    52.4   354.2
2013 10 03  1400   56568   50400    0     3.5    -1.2     5.9     7.0    58.3   341.2
2013 10 03  1500   56568   54000    0     2.9    -1.7     4.9     6.0    55.5   329.9
2013 10 03  1600   56568   57600    0     1.4    -3.1     3.0     4.5    41.7   294.2
2013 10 03  1700   56568   61200    0     0.8    -3.7     2.7     4.6    35.4   282.1
2013 10 03  1800   56568   64800    0    -0.2    -3.7     1.7     4.1    24.8   266.8
2013 10 03  1900   56568   68400    0     2.6    -1.6     4.9     5.8    58.4   328.9
2013 10 03  2000   56568   72000    0     2.5    -1.9     4.8     5.7    57.0   323.3
2013 10 03  2100   56568   75600    0     2.7    -1.2     4.3     5.2    55.7   336.7
2013 10 03  2200   56568   79200    0     1.8    -1.9     3.8     4.6    55.3   312.2
2013 10 03  2300   56568   82800    0     1.8    -1.0     3.9     4.4    62.1   332.0
2013 10 04  0000   56569       0    0     2.0    -1.3     3.5     4.2    55.8   327.6
2013 10 04  0100   56569    3600    0     1.9    -1.8     3.2     4.2    50.7   317.0
2013 10 04  0200   56569    7200    0     1.1    -0.3     3.7     3.8    73.0   345.3
2013 10 04  0300   56569   10800    0     1.3    -0.9     3.3     3.6    64.3   323.0
2013 10 04  0400   56569   14400    0     0.4    -1.5     2.7     3.1    59.8   283.2
2013 10 04  0500   56569   18000    0     0.4    -1.4     2.3     2.7    58.0   287.6
2013 10 04  0600   56569   21600    0     0.3    -0.9     2.5     2.7    69.2   289.6
2013 10 04  0700   56569   25200    0     0.7    -0.5     2.6     2.7    70.0   323.7
2013 10 04  0800   56569   28800    0    -0.5     0.4     2.3     2.4    75.8   140.3
2013 10 04  0900   56569   32400    0     0.3    -0.2     2.4     2.4    80.9   332.9
2013 10 04  1000   56569   36000    0     0.2     0.2     2.4     2.4    82.9    54.1
2013 10 04  1100   56569   39600    0    -0.5    -0.7     2.1     2.2    66.9   235.1
2013 10 04  1200   56569   43200    0     0.7    -0.3     2.1     2.3    70.3   338.5
2013 10 04  1300   56569   46800    0     0.8    -1.7     1.2     2.2    32.7   295.1
2013 10 04  1400   56569   50400    0     0.7    -1.8     0.6     2.0    17.4   290.8
2013 10 04  1500   56569   54000    0     0.8    -1.0     0.8     1.5    32.1   307.6
2013 10 04  1600   56569   57600    0     1.7    -0.4     1.3     2.2    36.6   347.4
2013 10 04  1700   56569   61200    0     1.2    -0.9     1.8     2.3    50.8   322.1
2013 10 04  1800   56569   64800    0     1.2    -0.2     1.5     2.0    50.9   349.1
2013 10 04  1900   56569   68400    0     0.9    -0.2     2.0     2.2    65.1   345.6
2013 10 04  2000   56569   72000    0     0.7    -0.8     1.8     2.1    60.8   310.4
2013 10 04  2100   56569   75600    0    -0.0    -1.2     1.4     1.8    48.4   269.4
2013 10 04  2200   56569   79200    0     0.1    -1.4     1.4     1.9    44.6   272.7
2013 10 04  2300   56569   82800    0     0.1    -1.4     1.7     2.2    50.2   272.7
2013 10 05  0000   56570       0    0     0.0    -0.7     2.0     2.2    70.4   272.8
2013 10 05  0100   56570    3600    0     0.3    -0.4     1.9     2.0    76.6   304.9
2013 10 05  0200   56570    7200    0    -0.1    -1.0     1.7     2.0    59.3   266.1
2013 10 05  0300   56570   10800    0    -0.6    -0.6     1.7     1.9    63.6   222.8
2013 10 05  0400   56570   14400    0     0.4    -0.6     2.0     2.1    70.3   301.8
2013 10 05  0500   56570   18000    0     0.8    -0.5     1.8     2.0    61.5   329.9
2013 10 05  0600   56570   21600    0     0.1    -0.4     2.0     2.1    77.6   285.2
2013 10 05  0700   56570   25200    0    -0.2    -0.6     2.2     2.3    74.3   248.2
2013 10 05  0800   56570   28800    0    -0.6    -0.4     2.1     2.3    71.1   216.1
2013 10 05  0900   56570   32400    0     0.1    -0.9     2.2     2.3    67.6   276.5
2013 10 05  1000   56570   36000    0     0.2    -0.9     2.3     2.5    68.5   281.0
2013 10 05  1100   56570   39600    0    -0.0    -1.1     2.3     2.6    64.3   268.4
2013 10 05  1200   56570   43200    0    -0.1    -1.2     2.1     2.4    60.1   264.0
2013 10 05  1300   56570   46800    0     0.2    -1.4     1.8     2.3    52.1   280.0
2013 10 05  1400   56570   50400    0     0.5    -1.2     1.4     1.9    47.4   295.0
2013 10 05  1500   56570   54000    0     1.1    -0.8     0.1     1.3     5.5   324.1
2013 10 05  1600   56570   57600    0     1.0    -0.7    -0.3     1.3   -15.5   323.7
2013 10 05  1700   56570   61200    0     1.0    -0.9    -0.2     1.3    -6.7   317.2
2013 10 05  1800   56570   64800    0     1.2    -0.8     0.0     1.4     0.0   326.6
2013 10 05  1900   56570   68400    0     0.6    -0.6     0.9     1.2    45.9   311.3
2013 10 05  2000   56570   72000    0     0.6    -0.7     0.5     1.1    28.6   309.9
2013 10 05  2100   56570   75600    0     0.6    -0.6     0.7     1.1    38.5   316.9
2013 10 05  2200   56570   79200    0     0.3    -0.8     0.8     1.2    42.2   293.4
2013 10 05  2300   56570   82800    0     0.1    -1.1     0.8     1.3    35.2   277.2
2013 10 06  0000   56571       0    0     0.1    -1.0     0.8     1.3    39.3   277.7
2013 10 06  0100   56571    3600    0     0.4    -1.3     0.7     1.6    28.4   288.6
2013 10 06  0200   56571    7200    0     0.9    -1.2     1.1     1.8    35.5   305.2
2013 10 06  0300   56571   10800    0     1.0    -1.0     1.0     1.8    36.1   313.3
2013 10 06  0400   56571   14400    0     1.7    -0.8     0.5     2.0    13.6   334.1
2013 10 06  0500   56571   18000    0     0.9    -1.3     1.2     2.0    39.0   304.2
2013 10 06  0600   56571   21600    0    -0.3     0.4    -0.3     0.6   -30.0   129.2
2013 10 06  0700   56571   25200    0    -0.1     0.3    -1.6     1.6   -79.6   114.5
2013 10 06  0800   56571   28800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 10 06  0900   56571   32400    0    -1.5     2.1     1.0     2.8    20.8   125.3
2013 10 06  1000   56571   36000    0    -1.1     2.3    -0.5     2.6   -10.1   115.3
2013 10 06  1100   56571   39600    0    -1.1     2.0    -0.7     2.4   -15.9   119.7
2013 10 06  1200   56571   43200    0    -1.4     2.0     0.1     2.5     2.0   125.0
2013 10 06  1300   56571   46800    0    -2.2     1.5    -1.1     2.8   -22.0   146.1
2013 10 06  1400   56571   50400    0    -3.1     1.0    -0.2     3.2    -3.3   161.6
2013 10 06  1500   56571   54000    0    -2.8     1.0    -0.8     3.1   -14.8   159.9
2013 10 06  1600   56571   57600    0    -2.0     1.7    -1.3     2.9   -27.6   139.5
2013 10 06  1700   56571   61200    0    -0.3     2.8    -0.2     2.8    -4.4    95.6
2013 10 06  1800   56571   64800    0    -0.4     2.9    -0.9     3.1   -16.7    97.2
2013 10 06  1900   56571   68400    0    -0.2     1.9    -2.1     2.9   -48.6    96.3
2013 10 06  2000   56571   72000    0     0.1     3.0    -0.2     3.0    -3.7    88.5
2013 10 06  2100   56571   75600    0    -1.9    -2.1     1.3     3.1    25.2   228.9
2013 10 06  2200   56571   79200    0    -1.6    -0.7     1.4     2.3    38.8   202.8
2013 10 06  2300   56571   82800    0    -1.7     1.1     1.7     2.6    39.1   146.5
2013 10 07  0000   56572       0    0    -2.5     2.8     0.9     3.9    13.6   132.5
2013 10 07  0100   56572    3600    0    -2.5     1.3    -4.0     4.9   -54.7   151.7
2013 10 07  0200   56572    7200    0    -2.3    -1.3    -3.6     4.5   -54.1   209.7
2013 10 07  0300   56572   10800    0    -2.4     0.7    -3.9     4.6   -57.5   162.7
2013 10 07  0400   56572   14400    0    -2.4     4.3    -0.6     5.0    -7.1   119.0
2013 10 07  0500   56572   18000    0    -1.8     5.1    -1.7     5.7   -17.6   109.5
2013 10 07  0600   56572   21600    0    -2.4     4.2    -2.5     5.4   -27.2   119.9
2013 10 07  0700   56572   25200    0    -2.1     2.9    -3.4     5.0   -43.7   125.8
2013 10 07  0800   56572   28800    0    -1.4     5.0    -1.2     5.3   -12.5   105.1
2013 10 07  0900   56572   32400    0    -0.4     5.3    -0.4     5.3    -4.0    94.8
2013 10 07  1000   56572   36000    0    -2.8     2.3    -2.4     4.3   -34.1   140.4
2013 10 07  1100   56572   39600    0    -3.4     2.7    -1.7     4.7   -20.9   141.4
2013 10 07  1200   56572   43200    0    -3.2     2.1    -2.1     4.4   -28.0   146.6
2013 10 07  1300   56572   46800    0    -3.8     2.6    -1.2     4.8   -14.0   145.3
2013 10 07  1400   56572   50400    0    -3.8    -0.1    -3.6     5.2   -43.4   180.8
2013 10 07  1500   56572   54000    0    -2.8     3.0    -3.4     5.3   -39.8   132.5
2013 10 07  1600   56572   57600    0    -4.5     1.4    -2.8     5.4   -31.0   162.5
2013 10 07  1700   56572   61200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 10 07  1800   56572   64800    0    -4.3    -0.1    -1.5     4.6   -18.7   181.6
2013 10 07  1900   56572   68400    0    -0.8     4.2    -0.6     4.3    -8.2   100.7
2013 10 07  2000   56572   72000    0    -1.4     3.5    -0.7     3.9   -10.8   110.9
2013 10 07  2100   56572   75600    0    -0.2     3.9    -0.7     4.0   -10.0    93.0
2013 10 07  2200   56572   79200    0    -0.1     3.7     0.4     3.7     5.8    90.9
2013 10 07  2300   56572   82800    0     1.3     2.1     3.0     3.9    50.8    59.2
2013 10 08  0000   56573       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 10 08  0100   56573    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 10 08  0200   56573    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 10 08  0300   56573   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 10 08  0400   56573   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2013 10 08  0500   56573   18000    0    -3.8     4.6    -0.2     5.9    -2.1   129.6
2013 10 08  0600   56573   21600    0    -2.9     5.0    -1.6     6.0   -15.2   119.5
2013 10 08  0700   56573   25200    0    -2.5     4.4    -2.9     5.9   -30.0   119.1
2013 10 08  0800   56573   28800    0    -0.8     4.5    -3.0     5.4   -33.3   100.1
2013 10 08  0900   56573   32400    0    -0.9     3.8    -3.5     5.2   -41.2   103.5
2013 10 08  1000   56573   36000    0    -0.7     3.1    -3.7     4.9   -49.4   102.8
