:Product: 200909_ace_swepam_1h.txt
:Issued: 2009 Oct 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 09 01  0000   55075       0    0        0.8      410.9     3.46e+04
2009 09 01  0100   55075    3600    0        1.0      405.5     2.18e+04
2009 09 01  0200   55075    7200    0        1.3      403.2     2.23e+04
2009 09 01  0300   55075   10800    0        1.2      402.7     2.15e+04
2009 09 01  0400   55075   14400    0        1.2      401.7     1.80e+04
2009 09 01  0500   55075   18000    0        1.3      397.3     1.62e+04
2009 09 01  0600   55075   21600    0        1.2      395.2     1.83e+04
2009 09 01  0700   55075   25200    0        1.2      400.4     1.92e+04
2009 09 01  0800   55075   28800    0        1.1      393.7     1.89e+04
2009 09 01  0900   55075   32400    0        1.0      386.8     1.89e+04
2009 09 01  1000   55075   36000    0        0.8      384.2     2.29e+04
2009 09 01  1100   55075   39600    0        0.5      378.6     4.83e+04
2009 09 01  1200   55075   43200    0        0.4      377.1     5.71e+04
2009 09 01  1300   55075   46800    0        0.4      376.9     5.46e+04
2009 09 01  1400   55075   50400    0        0.4      374.9     4.27e+04
2009 09 01  1500   55075   54000    0        0.5      370.2     3.08e+04
2009 09 01  1600   55075   57600    0        0.5      369.1     3.52e+04
2009 09 01  1700   55075   61200    0        0.9      384.1     1.69e+04
2009 09 01  1800   55075   64800    0        0.9      386.0     1.86e+04
2009 09 01  1900   55075   68400    0        1.0      385.7     2.16e+04
2009 09 01  2000   55075   72000    0        0.8      386.9     2.32e+04
2009 09 01  2100   55075   75600    0        1.0      381.0     2.46e+04
2009 09 01  2200   55075   79200    0        0.9      380.9     2.08e+04
2009 09 01  2300   55075   82800    0        0.8      378.1     2.36e+04
2009 09 02  0000   55076       0    0        0.5      374.4     3.45e+04
2009 09 02  0100   55076    3600    0        0.4      370.9     3.40e+04
2009 09 02  0200   55076    7200    0        0.6      370.5     2.66e+04
2009 09 02  0300   55076   10800    0        0.4      370.0     3.70e+04
2009 09 02  0400   55076   14400    0        0.7      380.0     2.51e+04
2009 09 02  0500   55076   18000    0        0.8      375.4     2.35e+04
2009 09 02  0600   55076   21600    0        0.7      371.7     2.49e+04
2009 09 02  0700   55076   25200    0        0.7      367.1     3.55e+04
2009 09 02  0800   55076   28800    0        0.7      361.9     3.76e+04
2009 09 02  0900   55076   32400    0        0.6      353.3     3.78e+04
2009 09 02  1000   55076   36000    0        0.6      349.2     3.43e+04
2009 09 02  1100   55076   39600    0        0.7      345.4     3.35e+04
2009 09 02  1200   55076   43200    0        0.6      348.7     3.33e+04
2009 09 02  1300   55076   46800    0        0.7      361.4     2.98e+04
2009 09 02  1400   55076   50400    0        0.6      372.1     2.68e+04
2009 09 02  1500   55076   54000    0        0.8      365.2     3.97e+04
