:Product: 201512_ace_mag_1h.txt
:Issued: 2015 Dec 30 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2015 12 01  0000   57357       0    0    -1.7     1.0    -0.3     2.0    -9.7   150.0
2015 12 01  0100   57357    3600    0     2.6     4.3     0.4     5.0     4.1    58.4
2015 12 01  0200   57357    7200    0     2.3     4.6     0.6     5.2     6.6    63.7
2015 12 01  0300   57357   10800    0     1.8     2.2     0.4     2.9     8.6    49.6
2015 12 01  0400   57357   14400    0     0.2     1.7    -0.0     1.7    -1.1    83.0
2015 12 01  0500   57357   18000    0    -0.7     2.3    -0.7     2.5   -16.2   107.9
2015 12 01  0600   57357   21600    0     1.1     2.4     0.2     2.6     4.8    65.3
2015 12 01  0700   57357   25200    0     0.4    -4.9     2.2     5.4    24.4   275.0
2015 12 01  0800   57357   28800    0    -1.8    -2.1     0.6     2.8    11.8   229.5
2015 12 01  0900   57357   32400    0    -3.6    -1.7    -1.8     4.3   -25.0   205.0
2015 12 01  1000   57357   36000    0    -2.2     4.6    -4.7     6.9   -42.5   116.2
2015 12 01  1100   57357   39600    0    -1.7     3.5    -4.8     6.1   -50.9   115.8
2015 12 01  1200   57357   43200    0    -5.3    -1.0     0.3     5.4     2.8   191.1
2015 12 01  1300   57357   46800    0    -1.0     0.6     0.0     1.1     0.7   147.0
2015 12 01  1400   57357   50400    0    -0.2     3.3    -2.7     4.3   -39.4    93.9
2015 12 01  1500   57357   54000    0    -1.7     3.6    -2.5     4.7   -32.1   115.8
2015 12 01  1600   57357   57600    0    -1.1     4.1    -2.9     5.1   -34.8   105.4
2015 12 01  1700   57357   61200    0     0.9     4.4    -1.7     4.8   -20.2    78.3
2015 12 01  1800   57357   64800    2    -3.1     1.9    -2.3     4.3   -32.1   148.4
2015 12 01  1900   57357   68400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2015 12 01  2000   57357   72000    0    -7.1     3.9    -1.7     8.3   -11.7   151.2
2015 12 01  2100   57357   75600    0    -6.4     4.1    -1.5     7.7   -11.3   147.3
2015 12 01  2200   57357   79200    0    -5.5     5.2    -0.6     7.7    -4.2   136.6
2015 12 01  2300   57357   82800    0    -4.8     5.6    -0.6     7.4    -4.7   130.8
2015 12 02  0000   57358       0    0    -2.9     5.7    -0.3     6.4    -2.4   116.7
2015 12 02  0100   57358    3600    0    -5.5     2.4    -0.1     6.1    -1.2   156.4
2015 12 02  0200   57358    7200    0    -5.5     2.1    -2.0     6.2   -18.9   158.8
2015 12 02  0300   57358   10800    0    -4.7     3.2    -0.5     5.7    -5.1   145.9
2015 12 02  0400   57358   14400    0    -4.8     2.2    -1.5     5.5   -16.4   155.3
2015 12 02  0500   57358   18000    0    -4.3     3.3    -1.9     5.7   -19.0   141.9
2015 12 02  0600   57358   21600    0    -3.6     3.5    -1.0     5.1   -10.9   136.3
2015 12 02  0700   57358   25200    0    -4.5     2.4    -1.9     5.5   -20.6   152.2
2015 12 02  0800   57358   28800    0    -4.3     2.4    -3.1     5.8   -32.1   150.4
2015 12 02  0900   57358   32400    0    -4.4     2.4    -3.4     6.0   -34.3   151.4
2015 12 02  1000   57358   36000    0    -3.7     2.8    -3.6     5.9   -37.9   143.1
2015 12 02  1100   57358   39600    0    -4.6     1.2    -3.1     5.7   -33.3   165.1
2015 12 02  1200   57358   43200    0    -3.6     2.6    -3.9     5.9   -41.5   144.8
2015 12 02  1300   57358   46800    0    -4.4     2.9    -2.6     5.9   -26.5   146.8
2015 12 02  1400   57358   50400    0    -3.3     2.8    -3.4     5.5   -38.4   139.3
2015 12 02  1500   57358   54000    0    -3.0     4.0    -2.3     5.6   -24.7   127.0
2015 12 02  1600   57358   57600    0    -3.6     3.1    -2.2     5.3   -25.1   139.0
2015 12 02  1700   57358   61200    0    -3.5     1.8    -2.0     4.4   -27.1   153.1
2015 12 02  1800   57358   64800    0    -3.8     1.9    -3.2     5.3   -36.8   153.0
2015 12 02  1900   57358   68400    0    -3.5     3.9    -0.2     5.3    -1.8   132.0
2015 12 02  2000   57358   72000    0    -3.3     3.7     2.1     5.4    22.9   131.2
2015 12 02  2100   57358   75600    0    -4.3     0.7     1.5     4.6    19.2   170.3
2015 12 02  2200   57358   79200    0    -4.3     1.7     1.3     4.9    15.7   158.3
2015 12 02  2300   57358   82800    0    -4.7     2.6    -0.2     5.3    -2.0   151.2
2015 12 03  0000   57359       0    0    -4.2     1.8     1.5     4.8    18.5   157.0
2015 12 03  0100   57359    3600    0    -3.5     2.6    -2.3     4.9   -27.8   143.0
2015 12 03  0200   57359    7200    0    -4.0     2.9    -1.2     5.1   -13.6   144.5
2015 12 03  0300   57359   10800    0    -3.8     2.9    -1.9     5.1   -21.3   143.3
2015 12 03  0400   57359   14400    0    -4.6     2.7    -0.3     5.4    -3.6   150.0
2015 12 03  0500   57359   18000    0    -5.3     1.4     0.7     5.5     6.7   165.0
2015 12 03  0600   57359   21600    0    -4.6     3.5    -0.6     5.8    -5.8   143.0
2015 12 03  0700   57359   25200    0    -3.9     4.1    -0.8     5.7    -8.4   133.5
2015 12 03  0800   57359   28800    0    -3.8     3.9    -0.5     5.5    -4.9   134.3
2015 12 03  0900   57359   32400    0    -4.5     3.4    -0.4     5.7    -4.0   142.9
2015 12 03  1000   57359   36000    0    -5.0     0.7     2.4     5.6    25.3   172.2
2015 12 03  1100   57359   39600    0    -5.4     2.6    -0.1     6.0    -1.1   154.1
2015 12 03  1200   57359   43200    0    -4.4     2.6    -1.8     5.4   -19.0   149.8
2015 12 03  1300   57359   46800    0    -5.0     2.1     0.1     5.4     1.3   157.2
2015 12 03  1400   57359   50400    0    -5.2     2.2    -1.0     5.7    -9.9   157.2
2015 12 03  1500   57359   54000    0    -5.5     0.6    -1.5     5.7   -15.3   173.2
2015 12 03  1600   57359   57600    0    -2.0     2.9     0.0     3.5     0.1   124.2
2015 12 03  1700   57359   61200    0    -4.8     1.6     1.5     5.2    16.8   161.9
2015 12 03  1800   57359   64800    0    -2.5     4.8    -0.4     5.5    -4.5   117.4
2015 12 03  1900   57359   68400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2015 12 03  2000   57359   72000    0    -3.5     3.0    -0.5     4.6    -6.5   139.0
2015 12 03  2100   57359   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2015 12 03  2200   57359   79200    0    -4.7     1.1     2.4     5.4    26.6   167.3
2015 12 03  2300   57359   82800    0    -4.6     1.1    -0.8     4.8    -9.6   166.1
2015 12 04  0000   57360       0    0    -4.4     2.3    -1.3     5.1   -14.5   153.0
2015 12 04  0100   57360    3600    0    -3.9     3.5    -1.7     5.5   -17.5   137.8
2015 12 04  0200   57360    7200    0    -4.5     3.2    -0.8     5.6    -8.4   144.2
2015 12 04  0300   57360   10800    0    -4.8     3.9    -0.1     6.2    -0.6   140.5
2015 12 04  0400   57360   14400    0    -4.0     5.0    -1.8     6.7   -16.1   128.7
2015 12 04  0500   57360   18000    0    -5.1     4.2    -1.4     6.7   -11.9   140.7
2015 12 04  0600   57360   21600    0    -4.4     4.3    -2.9     6.8   -25.3   135.9
2015 12 04  0700   57360   25200    0    -4.3     3.8    -0.6     5.8    -5.8   138.9
2015 12 04  0800   57360   28800    0    -4.9     4.5     1.1     6.8     9.4   137.6
2015 12 04  0900   57360   32400    0    -4.9     4.0     2.2     6.7    18.9   140.2
2015 12 04  1000   57360   36000    0    -4.3     4.7     0.2     6.4     2.2   132.2
2015 12 04  1100   57360   39600    0    -5.4     3.9     0.2     6.6     2.1   144.3
2015 12 04  1200   57360   43200    0    -4.1     4.0    -2.1     6.1   -20.0   135.9
2015 12 04  1300   57360   46800    0    -4.1     4.9    -0.7     6.4    -6.2   129.6
2015 12 04  1400   57360   50400    0    -3.1     4.8    -1.6     5.9   -15.2   122.8
2015 12 04  1500   57360   54000    0    -4.6     4.3     0.2     6.3     1.9   136.5
2015 12 04  1600   57360   57600    0    -6.2     2.7     1.5     6.9    12.3   156.8
2015 12 04  1700   57360   61200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2015 12 04  1800   57360   64800    0    -6.6     2.2    -1.3     7.1   -10.8   161.2
2015 12 04  1900   57360   68400    0    -5.4     0.6    -5.1     7.5   -43.3   173.8
2015 12 04  2000   57360   72000    0    -6.6    -1.4    -2.9     7.3   -23.4   192.0
2015 12 04  2100   57360   75600    0    -5.8    -1.7    -3.8     7.1   -32.1   196.6
2015 12 04  2200   57360   79200    0    -6.2    -2.9    -3.3     7.6   -25.7   205.4
2015 12 04  2300   57360   82800    0    -6.1     3.7     0.3     7.2     2.4   148.8
2015 12 05  0000   57361       0    0    -4.5     5.8     1.5     7.5    11.3   127.3
2015 12 05  0100   57361    3600    0    -3.5     7.0     1.4     7.9     9.9   116.6
2015 12 05  0200   57361    7200    0    -4.1     6.7     0.1     7.9     1.1   121.6
2015 12 05  0300   57361   10800    0    -4.6     5.9     1.1     7.5     8.6   127.7
2015 12 05  0400   57361   14400    0    -5.0     5.8     3.8     8.5    26.3   130.7
2015 12 05  0500   57361   18000    0    -6.3     4.3     5.1     9.2    34.0   145.7
2015 12 05  0600   57361   21600    0    -3.2     3.7    -5.9     7.7   -50.2   130.6
2015 12 05  0700   57361   25200    0    -1.9     1.4    -7.9     8.2   -73.5   143.6
2015 12 05  0800   57361   28800    0    -5.5     4.2    -0.6     6.9    -5.1   142.7
2015 12 05  0900   57361   32400    0    -4.5     4.9     1.9     6.9    16.1   132.8
