:Product: 201808_ace_loc_1h.txt
:Issued: 2018 Aug 22 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2018 08 01  0000   58331       0     224.3     -6.9     -5.8
2018 08 01  0100   58331    3600     224.3     -6.9     -5.9
2018 08 01  0200   58331    7200     224.3     -6.8     -5.9
2018 08 01  0300   58331   10800     224.3     -6.8     -5.9
2018 08 01  0400   58331   14400     224.3     -6.7     -6.0
2018 08 01  0500   58331   18000     224.3     -6.6     -6.0
2018 08 01  0600   58331   21600     224.3     -6.6     -6.0
2018 08 01  0700   58331   25200     224.3     -6.5     -6.1
2018 08 01  0800   58331   28800     224.3     -6.5     -6.1
2018 08 01  0900   58331   32400     224.3     -6.4     -6.1
2018 08 01  1000   58331   36000     224.3     -6.4     -6.2
2018 08 01  1100   58331   39600     224.3     -6.3     -6.2
2018 08 01  1200   58331   43200     224.3     -6.3     -6.2
2018 08 01  1300   58331   46800     224.3     -6.2     -6.3
2018 08 01  1400   58331   50400     224.3     -6.1     -6.3
2018 08 01  1500   58331   54000     224.3     -6.1     -6.3
2018 08 01  1600   58331   57600     224.3     -6.0     -6.4
2018 08 01  1700   58331   61200     224.3     -6.0     -6.4
2018 08 01  1800   58331   64800     224.3     -5.9     -6.4
2018 08 01  1900   58331   68400     224.3     -5.9     -6.5
2018 08 01  2000   58331   72000     224.3     -5.8     -6.5
2018 08 01  2100   58331   75600     224.3     -5.8     -6.5
2018 08 01  2200   58331   79200     224.3     -5.7     -6.6
2018 08 01  2300   58331   82800     224.3     -5.6     -6.6
2018 08 02  0000   58332       0     224.3     -5.6     -6.6
2018 08 02  0100   58332    3600     224.3     -5.5     -6.7
2018 08 02  0200   58332    7200     224.3     -5.5     -6.7
2018 08 02  0300   58332   10800     224.3     -5.4     -6.7
2018 08 02  0400   58332   14400     224.3     -5.4     -6.8
2018 08 02  0500   58332   18000     224.3     -5.3     -6.8
2018 08 02  0600   58332   21600     224.3     -5.2     -6.8
2018 08 02  0700   58332   25200     224.3     -5.2     -6.9
2018 08 02  0800   58332   28800     224.3     -5.1     -6.9
2018 08 02  0900   58332   32400     224.3     -5.1     -6.9
