:Product: 202008_ace_sis_1h.txt
:Issued: 2020 Sep 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2020 08 01  0000   59062       0      0    2.39e+00    0    1.67e+00
2020 08 01  0100   59062    3600      0    2.40e+00    0    1.68e+00
2020 08 01  0200   59062    7200      0    2.38e+00    0    1.67e+00
2020 08 01  0300   59062   10800      9   -1.00e+05    9   -1.00e+05
2020 08 01  0400   59062   14400      0    2.47e+00    0    1.73e+00
2020 08 01  0500   59062   18000      0    2.41e+00    0    1.69e+00
2020 08 01  0600   59062   21600      0    2.40e+00    0    1.68e+00
2020 08 01  0700   59062   25200      0    2.41e+00    0    1.68e+00
2020 08 01  0800   59062   28800      0    2.40e+00    0    1.68e+00
2020 08 01  0900   59062   32400      0    2.39e+00    0    1.68e+00
2020 08 01  1000   59062   36000      0    2.39e+00    0    1.67e+00
2020 08 01  1100   59062   39600      0    2.39e+00    0    1.67e+00
2020 08 01  1200   59062   43200      0    2.41e+00    0    1.69e+00
2020 08 01  1300   59062   46800      0    2.43e+00    0    1.70e+00
2020 08 01  1400   59062   50400      0    2.40e+00    0    1.68e+00
2020 08 01  1500   59062   54000      0    2.41e+00    0    1.68e+00
2020 08 01  1600   59062   57600      0    2.42e+00    0    1.69e+00
2020 08 01  1700   59062   61200      0    2.38e+00    0    1.66e+00
2020 08 01  1800   59062   64800      0    2.40e+00    0    1.68e+00
2020 08 01  1900   59062   68400      0    2.39e+00    0    1.67e+00
2020 08 01  2000   59062   72000      0    2.44e+00    0    1.71e+00
2020 08 01  2100   59062   75600      0    2.36e+00    0    1.65e+00
2020 08 01  2200   59062   79200      0    2.41e+00    0    1.69e+00
2020 08 01  2300   59062   82800      0    2.39e+00    0    1.67e+00
2020 08 02  0000   59063       0      0    2.41e+00    0    1.69e+00
2020 08 02  0100   59063    3600      0    2.39e+00    0    1.67e+00
2020 08 02  0200   59063    7200      0    2.39e+00    0    1.67e+00
2020 08 02  0300   59063   10800      9   -1.00e+05    9   -1.00e+05
2020 08 02  0400   59063   14400      0    2.35e+00    0    1.60e+00
2020 08 02  0500   59063   18000      0    2.40e+00    0    1.68e+00
2020 08 02  0600   59063   21600      0    2.43e+00    0    1.70e+00
2020 08 02  0700   59063   25200      0    2.39e+00    0    1.67e+00
2020 08 02  0800   59063   28800      0    2.39e+00    0    1.67e+00
2020 08 02  0900   59063   32400      0    2.38e+00    0    1.66e+00
2020 08 02  1000   59063   36000      0    2.40e+00    0    1.67e+00
2020 08 02  1100   59063   39600      0    2.38e+00    0    1.66e+00
2020 08 02  1200   59063   43200      0    2.42e+00    0    1.70e+00
2020 08 02  1300   59063   46800      0    2.41e+00    0    1.68e+00
2020 08 02  1400   59063   50400      0    2.41e+00    0    1.69e+00
2020 08 02  1500   59063   54000      0    2.42e+00    0    1.68e+00
2020 08 02  1600   59063   57600      0    2.39e+00    0    1.67e+00
2020 08 02  1700   59063   61200      0    2.37e+00    0    1.66e+00
2020 08 02  1800   59063   64800      0    2.41e+00    0    1.69e+00
2020 08 02  1900   59063   68400      0    2.40e+00    0    1.68e+00
2020 08 02  2000   59063   72000      0    2.40e+00    0    1.68e+00
2020 08 02  2100   59063   75600      0    2.38e+00    0    1.66e+00
2020 08 02  2200   59063   79200      0    2.38e+00    0    1.66e+00
2020 08 02  2300   59063   82800      0    2.37e+00    0    1.66e+00
2020 08 03  0000   59064       0      0    2.39e+00    0    1.67e+00
2020 08 03  0100   59064    3600      0    2.39e+00    0    1.68e+00
2020 08 03  0200   59064    7200      0    2.41e+00    0    1.69e+00
2020 08 03  0300   59064   10800      9   -1.00e+05    9   -1.00e+05
2020 08 03  0400   59064   14400      0    2.38e+00    0    1.70e+00
2020 08 03  0500   59064   18000      0    2.36e+00    0    1.66e+00
2020 08 03  0600   59064   21600      0    2.35e+00    0    1.65e+00
2020 08 03  0700   59064   25200      0    2.34e+00    0    1.64e+00
2020 08 03  0800   59064   28800      0    2.31e+00    0    1.62e+00
2020 08 03  0900   59064   32400      0    2.34e+00    0    1.64e+00
2020 08 03  1000   59064   36000      0    2.33e+00    0    1.63e+00
2020 08 03  1100   59064   39600      0    2.35e+00    0    1.65e+00
2020 08 03  1200   59064   43200      0    2.35e+00    0    1.65e+00
2020 08 03  1300   59064   46800      0    2.35e+00    0    1.65e+00
2020 08 03  1400   59064   50400      0    2.37e+00    0    1.66e+00
2020 08 03  1500   59064   54000      0    2.39e+00    0    1.67e+00
2020 08 03  1600   59064   57600      0    2.36e+00    0    1.66e+00
2020 08 03  1700   59064   61200      0    2.36e+00    0    1.65e+00
2020 08 03  1800   59064   64800      0    2.38e+00    0    1.67e+00
2020 08 03  1900   59064   68400      0    2.37e+00    0    1.66e+00
2020 08 03  2000   59064   72000      0    2.41e+00    0    1.68e+00
2020 08 03  2100   59064   75600      0    2.37e+00    0    1.66e+00
2020 08 03  2200   59064   79200      0    2.37e+00    0    1.66e+00
2020 08 03  2300   59064   82800      0    2.38e+00    0    1.67e+00
2020 08 04  0000   59065       0      0    2.38e+00    0    1.67e+00
2020 08 04  0100   59065    3600      0    2.35e+00    0    1.64e+00
2020 08 04  0200   59065    7200      0    2.36e+00    0    1.65e+00
2020 08 04  0300   59065   10800      9   -1.00e+05    9   -1.00e+05
2020 08 04  0400   59065   14400      0    2.43e+00    0    1.67e+00
2020 08 04  0500   59065   18000      0    2.36e+00    0    1.64e+00
2020 08 04  0600   59065   21600      0    2.35e+00    0    1.64e+00
2020 08 04  0700   59065   25200      0    2.35e+00    0    1.64e+00
2020 08 04  0800   59065   28800      0    2.33e+00    0    1.62e+00
2020 08 04  0900   59065   32400      0    2.34e+00    0    1.64e+00
2020 08 04  1000   59065   36000      0    2.36e+00    0    1.65e+00
2020 08 04  1100   59065   39600      9   -1.00e+05    9   -1.00e+05
2020 08 04  1200   59065   43200      9   -1.00e+05    9   -1.00e+05
2020 08 04  1300   59065   46800      9   -1.00e+05    9   -1.00e+05
2020 08 04  1400   59065   50400      0    2.35e+00    0    1.64e+00
2020 08 04  1500   59065   54000      0    2.33e+00    0    1.63e+00
2020 08 04  1600   59065   57600      0    2.35e+00    0    1.64e+00
2020 08 04  1700   59065   61200      0    2.33e+00    0    1.63e+00
2020 08 04  1800   59065   64800      0    2.30e+00    0    1.61e+00
2020 08 04  1900   59065   68400      0    2.36e+00    0    1.66e+00
2020 08 04  2000   59065   72000      0    2.37e+00    0    1.65e+00
2020 08 04  2100   59065   75600      0    2.39e+00    0    1.67e+00
2020 08 04  2200   59065   79200      0    2.37e+00    0    1.66e+00
2020 08 04  2300   59065   82800      0    2.38e+00    0    1.67e+00
2020 08 05  0000   59066       0      0    2.37e+00    0    1.66e+00
2020 08 05  0100   59066    3600      9   -1.00e+05    9   -1.00e+05
2020 08 05  0200   59066    7200      0    2.37e+00    0    1.66e+00
2020 08 05  0300   59066   10800      9   -1.00e+05    9   -1.00e+05
2020 08 05  0400   59066   14400      9   -1.00e+05    9   -1.00e+05
2020 08 05  0500   59066   18000      9   -1.00e+05    9   -1.00e+05
2020 08 05  0600   59066   21600      0    2.38e+00    0    1.67e+00
2020 08 05  0700   59066   25200      0    2.38e+00    0    1.67e+00
2020 08 05  0800   59066   28800      0    2.39e+00    0    1.67e+00
2020 08 05  0900   59066   32400      0    2.39e+00    0    1.68e+00
2020 08 05  1000   59066   36000      0    2.41e+00    0    1.69e+00
2020 08 05  1100   59066   39600      0    2.42e+00    0    1.69e+00
2020 08 05  1200   59066   43200      0    2.41e+00    0    1.69e+00
2020 08 05  1300   59066   46800      0    2.42e+00    0    1.69e+00
2020 08 05  1400   59066   50400      0    2.42e+00    0    1.69e+00
2020 08 05  1500   59066   54000      0    2.42e+00    0    1.69e+00
2020 08 05  1600   59066   57600      0    2.41e+00    0    1.70e+00
2020 08 05  1700   59066   61200      0    2.42e+00    0    1.70e+00
2020 08 05  1800   59066   64800      0    2.40e+00    0    1.68e+00
2020 08 05  1900   59066   68400      0    2.40e+00    0    1.68e+00
2020 08 05  2000   59066   72000      0    2.43e+00    0    1.70e+00
2020 08 05  2100   59066   75600      0    2.45e+00    0    1.72e+00
2020 08 05  2200   59066   79200      0    2.43e+00    0    1.70e+00
2020 08 05  2300   59066   82800      0    2.45e+00    0    1.72e+00
2020 08 06  0000   59067       0      0    2.44e+00    0    1.71e+00
2020 08 06  0100   59067    3600      0    2.44e+00    0    1.70e+00
2020 08 06  0200   59067    7200      0    2.43e+00    0    1.70e+00
2020 08 06  0300   59067   10800      9   -1.00e+05    9   -1.00e+05
2020 08 06  0400   59067   14400      9   -1.00e+05    9   -1.00e+05
2020 08 06  0500   59067   18000      9   -1.00e+05    9   -1.00e+05
2020 08 06  0600   59067   21600      0    2.47e+00    0    1.73e+00
2020 08 06  0700   59067   25200      0    2.45e+00    0    1.72e+00
2020 08 06  0800   59067   28800      0    2.48e+00    0    1.74e+00
2020 08 06  0900   59067   32400      0    2.45e+00    0    1.72e+00
2020 08 06  1000   59067   36000      0    2.50e+00    0    1.72e+00
2020 08 06  1100   59067   39600      0    2.43e+00    0    1.70e+00
2020 08 06  1200   59067   43200      0    2.45e+00    0    1.71e+00
2020 08 06  1300   59067   46800      0    2.45e+00    0    1.72e+00
2020 08 06  1400   59067   50400      0    2.47e+00    0    1.73e+00
2020 08 06  1500   59067   54000      0    2.44e+00    0    1.71e+00
2020 08 06  1600   59067   57600      0    2.45e+00    0    1.72e+00
2020 08 06  1700   59067   61200      0    2.46e+00    0    1.72e+00
2020 08 06  1800   59067   64800      0    2.46e+00    0    1.72e+00
2020 08 06  1900   59067   68400      0    2.44e+00    0    1.71e+00
2020 08 06  2000   59067   72000      0    2.45e+00    0    1.72e+00
2020 08 06  2100   59067   75600      0    2.43e+00    0    1.70e+00
2020 08 06  2200   59067   79200      0    2.43e+00    0    1.70e+00
2020 08 06  2300   59067   82800      0    2.43e+00    0    1.70e+00
2020 08 07  0000   59068       0      0    2.43e+00    0    1.70e+00
2020 08 07  0100   59068    3600      0    2.43e+00    0    1.71e+00
2020 08 07  0200   59068    7200      0    2.43e+00    0    1.71e+00
2020 08 07  0300   59068   10800      9   -1.00e+05    9   -1.00e+05
2020 08 07  0400   59068   14400      9   -1.00e+05    9   -1.00e+05
2020 08 07  0500   59068   18000      0    2.47e+00    0    1.74e+00
2020 08 07  0600   59068   21600      0    2.46e+00    0    1.72e+00
2020 08 07  0700   59068   25200      0    2.43e+00    0    1.70e+00
2020 08 07  0800   59068   28800      0    2.43e+00    0    1.70e+00
2020 08 07  0900   59068   32400      0    2.44e+00    0    1.70e+00
2020 08 07  1000   59068   36000      0    2.45e+00    0    1.71e+00
2020 08 07  1100   59068   39600      0    2.45e+00    0    1.72e+00
2020 08 07  1200   59068   43200      0    2.47e+00    0    1.73e+00
2020 08 07  1300   59068   46800      0    2.44e+00    0    1.71e+00
2020 08 07  1400   59068   50400      0    2.47e+00    0    1.73e+00
2020 08 07  1500   59068   54000      0    2.44e+00    0    1.71e+00
2020 08 07  1600   59068   57600      0    2.46e+00    0    1.72e+00
2020 08 07  1700   59068   61200      0    2.47e+00    0    1.72e+00
2020 08 07  1800   59068   64800      0    2.48e+00    0    1.73e+00
2020 08 07  1900   59068   68400      0    2.47e+00    0    1.72e+00
2020 08 07  2000   59068   72000      0    2.47e+00    0    1.74e+00
2020 08 07  2100   59068   75600      0    2.44e+00    0    1.70e+00
2020 08 07  2200   59068   79200      0    2.47e+00    0    1.73e+00
2020 08 07  2300   59068   82800      0    2.46e+00    0    1.72e+00
2020 08 08  0000   59069       0      0    2.46e+00    0    1.72e+00
2020 08 08  0100   59069    3600      0    2.47e+00    0    1.73e+00
2020 08 08  0200   59069    7200      0    2.47e+00    0    1.73e+00
2020 08 08  0300   59069   10800      9   -1.00e+05    9   -1.00e+05
2020 08 08  0400   59069   14400      9   -1.00e+05    9   -1.00e+05
2020 08 08  0500   59069   18000      0    2.46e+00    0    1.73e+00
2020 08 08  0600   59069   21600      0    2.48e+00    0    1.73e+00
2020 08 08  0700   59069   25200      0    2.48e+00    0    1.74e+00
2020 08 08  0800   59069   28800      0    2.46e+00    0    1.72e+00
2020 08 08  0900   59069   32400      0    2.46e+00    0    1.72e+00
2020 08 08  1000   59069   36000      0    2.49e+00    0    1.74e+00
2020 08 08  1100   59069   39600      0    2.48e+00    0    1.74e+00
2020 08 08  1200   59069   43200      0    2.49e+00    0    1.75e+00
2020 08 08  1300   59069   46800      0    2.47e+00    0    1.73e+00
2020 08 08  1400   59069   50400      0    2.49e+00    0    1.74e+00
2020 08 08  1500   59069   54000      0    2.52e+00    0    1.76e+00
2020 08 08  1600   59069   57600      0    2.51e+00    0    1.76e+00
2020 08 08  1700   59069   61200      0    2.50e+00    0    1.76e+00
2020 08 08  1800   59069   64800      0    2.51e+00    0    1.76e+00
2020 08 08  1900   59069   68400      0    2.46e+00    0    1.73e+00
2020 08 08  2000   59069   72000      0    2.52e+00    0    1.78e+00
2020 08 08  2100   59069   75600      0    2.47e+00    0    1.72e+00
2020 08 08  2200   59069   79200      0    2.50e+00    0    1.75e+00
2020 08 08  2300   59069   82800      0    2.50e+00    0    1.75e+00
2020 08 09  0000   59070       0      0    2.49e+00    0    1.74e+00
2020 08 09  0100   59070    3600      0    2.50e+00    0    1.75e+00
2020 08 09  0200   59070    7200      0    2.50e+00    0    1.75e+00
2020 08 09  0300   59070   10800      9   -1.00e+05    9   -1.00e+05
2020 08 09  0400   59070   14400      0    2.51e+00    0    1.79e+00
2020 08 09  0500   59070   18000      0    2.49e+00    0    1.74e+00
2020 08 09  0600   59070   21600      0    2.49e+00    0    1.74e+00
2020 08 09  0700   59070   25200      0    2.50e+00    0    1.75e+00
2020 08 09  0800   59070   28800      0    2.50e+00    0    1.75e+00
2020 08 09  0900   59070   32400      0    2.50e+00    0    1.76e+00
2020 08 09  1000   59070   36000      0    2.49e+00    0    1.74e+00
2020 08 09  1100   59070   39600      0    2.50e+00    0    1.75e+00
2020 08 09  1200   59070   43200      0    2.49e+00    0    1.74e+00
2020 08 09  1300   59070   46800      0    2.49e+00    0    1.74e+00
2020 08 09  1400   59070   50400      0    2.47e+00    0    1.73e+00
2020 08 09  1500   59070   54000      0    2.51e+00    0    1.75e+00
2020 08 09  1600   59070   57600      9   -1.00e+05    9   -1.00e+05
2020 08 09  1700   59070   61200      0    2.45e+00    0    1.71e+00
2020 08 09  1800   59070   64800      0    2.50e+00    0    1.75e+00
2020 08 09  1900   59070   68400      0    2.49e+00    0    1.75e+00
2020 08 09  2000   59070   72000      0    2.50e+00    0    1.74e+00
2020 08 09  2100   59070   75600      0    2.50e+00    0    1.75e+00
2020 08 09  2200   59070   79200      0    2.47e+00    0    1.73e+00
2020 08 09  2300   59070   82800      9   -1.00e+05    9   -1.00e+05
2020 08 10  0000   59071       0      0    2.50e+00    0    1.75e+00
2020 08 10  0100   59071    3600      0    2.47e+00    0    1.73e+00
2020 08 10  0200   59071    7200      0    2.50e+00    0    1.75e+00
2020 08 10  0300   59071   10800      9   -1.00e+05    9   -1.00e+05
2020 08 10  0400   59071   14400      9   -1.00e+05    9   -1.00e+05
2020 08 10  0500   59071   18000      0    2.50e+00    0    1.75e+00
2020 08 10  0600   59071   21600      0    2.52e+00    0    1.75e+00
2020 08 10  0700   59071   25200      0    2.52e+00    0    1.76e+00
2020 08 10  0800   59071   28800      0    2.52e+00    0    1.76e+00
2020 08 10  0900   59071   32400      0    2.51e+00    0    1.76e+00
2020 08 10  1000   59071   36000      0    2.51e+00    0    1.75e+00
2020 08 10  1100   59071   39600      0    2.51e+00    0    1.76e+00
2020 08 10  1200   59071   43200      0    2.51e+00    0    1.75e+00
2020 08 10  1300   59071   46800      0    2.52e+00    0    1.76e+00
2020 08 10  1400   59071   50400      0    2.52e+00    0    1.76e+00
2020 08 10  1500   59071   54000      0    2.52e+00    0    1.76e+00
2020 08 10  1600   59071   57600      0    2.54e+00    0    1.78e+00
2020 08 10  1700   59071   61200      0    2.51e+00    0    1.75e+00
2020 08 10  1800   59071   64800      0    2.51e+00    0    1.76e+00
2020 08 10  1900   59071   68400      0    2.52e+00    0    1.76e+00
2020 08 10  2000   59071   72000      0    2.57e+00    0    1.80e+00
2020 08 10  2100   59071   75600      0    2.54e+00    0    1.78e+00
2020 08 10  2200   59071   79200      0    2.52e+00    0    1.76e+00
2020 08 10  2300   59071   82800      0    2.53e+00    0    1.77e+00
2020 08 11  0000   59072       0      0    2.56e+00    0    1.79e+00
2020 08 11  0100   59072    3600      0    2.56e+00    0    1.80e+00
2020 08 11  0200   59072    7200      9   -1.00e+05    9   -1.00e+05
2020 08 11  0300   59072   10800      9   -1.00e+05    9   -1.00e+05
2020 08 11  0400   59072   14400      9   -1.00e+05    9   -1.00e+05
2020 08 11  0500   59072   18000      0    2.57e+00    0    1.80e+00
2020 08 11  0600   59072   21600      0    2.59e+00    0    1.81e+00
2020 08 11  0700   59072   25200      0    2.59e+00    0    1.81e+00
2020 08 11  0800   59072   28800      0    2.59e+00    0    1.82e+00
2020 08 11  0900   59072   32400      0    2.58e+00    0    1.81e+00
2020 08 11  1000   59072   36000      0    2.56e+00    0    1.79e+00
2020 08 11  1100   59072   39600      0    2.55e+00    0    1.78e+00
2020 08 11  1200   59072   43200      0    2.58e+00    0    1.81e+00
2020 08 11  1300   59072   46800      0    2.59e+00    0    1.81e+00
2020 08 11  1400   59072   50400      0    2.56e+00    0    1.79e+00
2020 08 11  1500   59072   54000      0    2.57e+00    0    1.80e+00
2020 08 11  1600   59072   57600      0    2.57e+00    0    1.80e+00
2020 08 11  1700   59072   61200      0    2.56e+00    0    1.79e+00
2020 08 11  1800   59072   64800      0    2.56e+00    0    1.79e+00
2020 08 11  1900   59072   68400      0    2.56e+00    0    1.79e+00
2020 08 11  2000   59072   72000      0    2.56e+00    0    1.79e+00
2020 08 11  2100   59072   75600      0    2.57e+00    0    1.79e+00
2020 08 11  2200   59072   79200      0    2.54e+00    0    1.77e+00
2020 08 11  2300   59072   82800      0    2.52e+00    0    1.76e+00
2020 08 12  0000   59073       0      0    2.52e+00    0    1.76e+00
2020 08 12  0100   59073    3600      9   -1.00e+05    9   -1.00e+05
2020 08 12  0200   59073    7200      9   -1.00e+05    9   -1.00e+05
2020 08 12  0300   59073   10800      9   -1.00e+05    9   -1.00e+05
2020 08 12  0400   59073   14400      9   -1.00e+05    9   -1.00e+05
2020 08 12  0500   59073   18000      0    2.50e+00    0    1.76e+00
2020 08 12  0600   59073   21600      0    2.55e+00    0    1.78e+00
2020 08 12  0700   59073   25200      0    2.50e+00    0    1.75e+00
2020 08 12  0800   59073   28800      0    2.52e+00    0    1.76e+00
2020 08 12  0900   59073   32400      0    2.50e+00    0    1.75e+00
2020 08 12  1000   59073   36000      0    2.51e+00    0    1.75e+00
2020 08 12  1100   59073   39600      0    2.52e+00    0    1.77e+00
2020 08 12  1200   59073   43200      0    2.49e+00    0    1.74e+00
2020 08 12  1300   59073   46800      0    2.49e+00    0    1.74e+00
2020 08 12  1400   59073   50400      0    2.48e+00    0    1.73e+00
2020 08 12  1500   59073   54000      0    2.46e+00    0    1.72e+00
2020 08 12  1600   59073   57600      0    2.47e+00    0    1.73e+00
2020 08 12  1700   59073   61200      0    2.47e+00    0    1.73e+00
2020 08 12  1800   59073   64800      0    2.48e+00    0    1.73e+00
2020 08 12  1900   59073   68400      0    2.47e+00    0    1.73e+00
2020 08 12  2000   59073   72000      0    2.44e+00    0    1.70e+00
2020 08 12  2100   59073   75600      0    2.44e+00    0    1.71e+00
2020 08 12  2200   59073   79200      0    2.54e+00    0    1.74e+00
2020 08 12  2300   59073   82800      0    2.27e+03    0    1.69e+03
2020 08 13  0000   59074       0      0    5.59e+03    0    3.85e+03
2020 08 13  0100   59074    3600      9   -1.00e+05    9   -1.00e+05
2020 08 13  0200   59074    7200      9   -1.00e+05    9   -1.00e+05
2020 08 13  0300   59074   10800      9   -1.00e+05    9   -1.00e+05
2020 08 13  0400   59074   14400      9   -1.00e+05    9   -1.00e+05
2020 08 13  0500   59074   18000      0    2.43e+00    0    1.70e+00
2020 08 13  0600   59074   21600      0    2.42e+00    0    1.70e+00
2020 08 13  0700   59074   25200      0    2.42e+00    0    1.70e+00
2020 08 13  0800   59074   28800      0    2.41e+00    0    1.68e+00
2020 08 13  0900   59074   32400      0    2.40e+00    0    1.68e+00
2020 08 13  1000   59074   36000      0    2.39e+00    0    1.67e+00
2020 08 13  1100   59074   39600      0    2.39e+00    0    1.68e+00
2020 08 13  1200   59074   43200      0    2.41e+00    0    1.68e+00
2020 08 13  1300   59074   46800      0    2.40e+00    0    1.68e+00
2020 08 13  1400   59074   50400      0    2.39e+00    0    1.67e+00
2020 08 13  1500   59074   54000      0    2.40e+00    0    1.68e+00
