:Product: 201307_ace_loc_1h.txt
:Issued: 2013 Jul 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2013 07 01  0000   56474       0     246.7     24.6     23.2
2013 07 01  0100   56474    3600     246.7     24.6     23.2
2013 07 01  0200   56474    7200     246.7     24.5     23.1
2013 07 01  0300   56474   10800     246.8     24.5     23.1
2013 07 01  0400   56474   14400     246.8     24.4     23.1
2013 07 01  0500   56474   18000     246.8     24.4     23.1
2013 07 01  0600   56474   21600     246.8     24.3     23.1
2013 07 01  0700   56474   25200     246.8     24.3     23.1
2013 07 01  0800   56474   28800     246.9     24.3     23.1
2013 07 01  0900   56474   32400     246.9     24.2     23.1
2013 07 01  1000   56474   36000     246.9     24.2     23.1
2013 07 01  1100   56474   39600     246.9     24.1     23.1
2013 07 01  1200   56474   43200     246.9     24.1     23.1
2013 07 01  1300   56474   46800     247.0     24.0     23.0
2013 07 01  1400   56474   50400     247.0     24.0     23.0
2013 07 01  1500   56474   54000     247.0     23.9     23.0
2013 07 01  1600   56474   57600     247.0     23.9     23.0
2013 07 01  1700   56474   61200     247.0     23.9     23.0
2013 07 01  1800   56474   64800     247.1     23.8     23.0
2013 07 01  1900   56474   68400     247.1     23.8     23.0
2013 07 01  2000   56474   72000     247.1     23.7     23.0
2013 07 01  2100   56474   75600     247.1     23.7     23.0
2013 07 01  2200   56474   79200     247.1     23.6     22.9
2013 07 01  2300   56474   82800     247.1     23.6     22.9
2013 07 02  0000   56475       0     247.2     23.5     22.9
2013 07 02  0100   56475    3600     247.2     23.5     22.9
2013 07 02  0200   56475    7200     247.2     23.4     22.9
2013 07 02  0300   56475   10800     247.2     23.4     22.9
2013 07 02  0400   56475   14400     247.2     23.4     22.9
2013 07 02  0500   56475   18000     247.3     23.3     22.9
2013 07 02  0600   56475   21600     247.3     23.3     22.9
2013 07 02  0700   56475   25200     247.3     23.2     22.9
2013 07 02  0800   56475   28800     247.3     23.2     22.8
2013 07 02  0900   56475   32400     247.3     23.1     22.8
2013 07 02  1000   56475   36000     247.4     23.1     22.8
2013 07 02  1100   56475   39600     247.4     23.0     22.8
2013 07 02  1200   56475   43200     247.4     23.0     22.8
2013 07 02  1300   56475   46800     247.4     23.0     22.8
2013 07 02  1400   56475   50400     247.4     22.9     22.8
2013 07 02  1500   56475   54000     247.4     22.9     22.8
2013 07 02  1600   56475   57600     247.5     22.8     22.8
2013 07 02  1700   56475   61200     247.5     22.8     22.7
2013 07 02  1800   56475   64800     247.5     22.7     22.7
2013 07 02  1900   56475   68400     247.5     22.7     22.7
2013 07 02  2000   56475   72000     247.5     22.6     22.7
2013 07 02  2100   56475   75600     247.6     22.6     22.7
2013 07 02  2200   56475   79200     247.6     22.5     22.7
2013 07 02  2300   56475   82800     247.6     22.5     22.7
2013 07 03  0000   56476       0     247.6     22.5     22.7
2013 07 03  0100   56476    3600     247.6     22.4     22.7
2013 07 03  0200   56476    7200     247.6     22.4     22.6
2013 07 03  0300   56476   10800     247.7     22.3     22.6
2013 07 03  0400   56476   14400     247.7     22.3     22.6
2013 07 03  0500   56476   18000     247.7     22.2     22.6
2013 07 03  0600   56476   21600     247.7     22.2     22.6
2013 07 03  0700   56476   25200     247.7     22.1     22.6
2013 07 03  0800   56476   28800     247.8     22.1     22.6
2013 07 03  0900   56476   32400     247.8     22.1     22.6
2013 07 03  1000   56476   36000     247.8     22.0     22.5
2013 07 03  1100   56476   39600     247.8     22.0     22.5
2013 07 03  1200   56476   43200     247.8     21.9     22.5
2013 07 03  1300   56476   46800     247.8     21.9     22.5
2013 07 03  1400   56476   50400     247.9     21.8     22.5
2013 07 03  1500   56476   54000     247.9     21.8     22.5
2013 07 03  1600   56476   57600     247.9     21.7     22.5
2013 07 03  1700   56476   61200     247.9     21.7     22.5
2013 07 03  1800   56476   64800     247.9     21.6     22.4
2013 07 03  1900   56476   68400     247.9     21.6     22.4
2013 07 03  2000   56476   72000     248.0     21.6     22.4
2013 07 03  2100   56476   75600     248.0     21.5     22.4
2013 07 03  2200   56476   79200     248.0     21.5     22.4
2013 07 03  2300   56476   82800     248.0     21.4     22.4
2013 07 04  0000   56477       0     248.0     21.4     22.4
2013 07 04  0100   56477    3600     248.0     21.3     22.4
2013 07 04  0200   56477    7200     248.1     21.3     22.3
2013 07 04  0300   56477   10800     248.1     21.2     22.3
2013 07 04  0400   56477   14400     248.1     21.2     22.3
2013 07 04  0500   56477   18000     248.1     21.2     22.3
2013 07 04  0600   56477   21600     248.1     21.1     22.3
2013 07 04  0700   56477   25200     248.1     21.1     22.3
2013 07 04  0800   56477   28800     248.2     21.0     22.3
2013 07 04  0900   56477   32400     248.2     21.0     22.3
2013 07 04  1000   56477   36000     248.2     20.9     22.2
2013 07 04  1100   56477   39600     248.2     20.9     22.2
2013 07 04  1200   56477   43200     248.2     20.8     22.2
2013 07 04  1300   56477   46800     248.2     20.8     22.2
2013 07 04  1400   56477   50400     248.3     20.7     22.2
2013 07 04  1500   56477   54000     248.3     20.7     22.2
2013 07 04  1600   56477   57600     248.3     20.7     22.2
2013 07 04  1700   56477   61200     248.3     20.6     22.2
2013 07 04  1800   56477   64800     248.3     20.6     22.1
2013 07 04  1900   56477   68400     248.3     20.5     22.1
2013 07 04  2000   56477   72000     248.3     20.5     22.1
2013 07 04  2100   56477   75600     248.4     20.4     22.1
2013 07 04  2200   56477   79200     248.4     20.4     22.1
2013 07 04  2300   56477   82800     248.4     20.3     22.1
2013 07 05  0000   56478       0     248.4     20.3     22.1
2013 07 05  0100   56478    3600     248.4     20.2     22.0
2013 07 05  0200   56478    7200     248.4     20.2     22.0
2013 07 05  0300   56478   10800     248.5     20.2     22.0
2013 07 05  0400   56478   14400     248.5     20.1     22.0
2013 07 05  0500   56478   18000     248.5     20.1     22.0
2013 07 05  0600   56478   21600     248.5     20.0     22.0
2013 07 05  0700   56478   25200     248.5     20.0     22.0
2013 07 05  0800   56478   28800     248.5     19.9     22.0
2013 07 05  0900   56478   32400     248.5     19.9     21.9
2013 07 05  1000   56478   36000     248.6     19.8     21.9
2013 07 05  1100   56478   39600     248.6     19.8     21.9
2013 07 05  1200   56478   43200     248.6     19.7     21.9
2013 07 05  1300   56478   46800     248.6     19.7     21.9
2013 07 05  1400   56478   50400     248.6     19.7     21.9
2013 07 05  1500   56478   54000     248.6     19.6     21.9
2013 07 05  1600   56478   57600     248.6     19.6     21.8
2013 07 05  1700   56478   61200     248.7     19.5     21.8
2013 07 05  1800   56478   64800     248.7     19.5     21.8
2013 07 05  1900   56478   68400     248.7     19.4     21.8
2013 07 05  2000   56478   72000     248.7     19.4     21.8
2013 07 05  2100   56478   75600     248.7     19.3     21.8
2013 07 05  2200   56478   79200     248.7     19.3     21.8
2013 07 05  2300   56478   82800     248.7     19.2     21.7
2013 07 06  0000   56479       0     248.7     19.2     21.7
2013 07 06  0100   56479    3600     248.8     19.2     21.7
2013 07 06  0200   56479    7200     248.8     19.1     21.7
2013 07 06  0300   56479   10800     248.8     19.1     21.7
2013 07 06  0400   56479   14400     248.8     19.0     21.7
2013 07 06  0500   56479   18000     248.8     19.0     21.7
2013 07 06  0600   56479   21600     248.8     18.9     21.6
2013 07 06  0700   56479   25200     248.8     18.9     21.6
2013 07 06  0800   56479   28800     248.9     18.8     21.6
2013 07 06  0900   56479   32400     248.9     18.8     21.6
2013 07 06  1000   56479   36000     248.9     18.7     21.6
2013 07 06  1100   56479   39600     248.9     18.7     21.6
2013 07 06  1200   56479   43200     248.9     18.6     21.6
2013 07 06  1300   56479   46800     248.9     18.6     21.5
2013 07 06  1400   56479   50400     248.9     18.6     21.5
2013 07 06  1500   56479   54000     248.9     18.5     21.5
2013 07 06  1600   56479   57600     249.0     18.5     21.5
2013 07 06  1700   56479   61200     249.0     18.4     21.5
2013 07 06  1800   56479   64800     249.0     18.4     21.5
2013 07 06  1900   56479   68400     249.0     18.3     21.5
2013 07 06  2000   56479   72000     249.0     18.3     21.4
2013 07 06  2100   56479   75600     249.0     18.2     21.4
2013 07 06  2200   56479   79200     249.0     18.2     21.4
2013 07 06  2300   56479   82800     249.0     18.1     21.4
2013 07 07  0000   56480       0     249.0     18.1     21.4
2013 07 07  0100   56480    3600     249.1     18.0     21.4
2013 07 07  0200   56480    7200     249.1     18.0     21.3
2013 07 07  0300   56480   10800     249.1     18.0     21.3
2013 07 07  0400   56480   14400     249.1     17.9     21.3
2013 07 07  0500   56480   18000     249.1     17.9     21.3
2013 07 07  0600   56480   21600     249.1     17.8     21.3
2013 07 07  0700   56480   25200     249.1     17.8     21.3
2013 07 07  0800   56480   28800     249.1     17.7     21.3
2013 07 07  0900   56480   32400     249.1     17.7     21.2
2013 07 07  1000   56480   36000     249.2     17.6     21.2
2013 07 07  1100   56480   39600     249.2     17.6     21.2
2013 07 07  1200   56480   43200     249.2     17.5     21.2
2013 07 07  1300   56480   46800     249.2     17.5     21.2
2013 07 07  1400   56480   50400     249.2     17.4     21.2
2013 07 07  1500   56480   54000     249.2     17.4     21.1
2013 07 07  1600   56480   57600     249.2     17.4     21.1
2013 07 07  1700   56480   61200     249.2     17.3     21.1
2013 07 07  1800   56480   64800     249.2     17.3     21.1
2013 07 07  1900   56480   68400     249.3     17.2     21.1
2013 07 07  2000   56480   72000     249.3     17.2     21.1
2013 07 07  2100   56480   75600     249.3     17.1     21.0
2013 07 07  2200   56480   79200     249.3     17.1     21.0
2013 07 07  2300   56480   82800     249.3     17.0     21.0
2013 07 08  0000   56481       0     249.3     17.0     21.0
2013 07 08  0100   56481    3600     249.3     16.9     21.0
2013 07 08  0200   56481    7200     249.3     16.9     21.0
2013 07 08  0300   56481   10800     249.3     16.8     21.0
2013 07 08  0400   56481   14400     249.3     16.8     20.9
2013 07 08  0500   56481   18000     249.3     16.7     20.9
2013 07 08  0600   56481   21600     249.4     16.7     20.9
2013 07 08  0700   56481   25200     249.4     16.6     20.9
2013 07 08  0800   56481   28800     249.4     16.6     20.9
2013 07 08  0900   56481   32400     249.4     16.6     20.9
2013 07 08  1000   56481   36000     249.4     16.5     20.8
2013 07 08  1100   56481   39600     249.4     16.5     20.8
2013 07 08  1200   56481   43200     249.4     16.4     20.8
2013 07 08  1300   56481   46800     249.4     16.4     20.8
2013 07 08  1400   56481   50400     249.4     16.3     20.8
2013 07 08  1500   56481   54000     249.4     16.3     20.8
2013 07 08  1600   56481   57600     249.4     16.2     20.7
2013 07 08  1700   56481   61200     249.5     16.2     20.7
2013 07 08  1800   56481   64800     249.5     16.1     20.7
2013 07 08  1900   56481   68400     249.5     16.1     20.7
2013 07 08  2000   56481   72000     249.5     16.0     20.7
2013 07 08  2100   56481   75600     249.5     16.0     20.7
2013 07 08  2200   56481   79200     249.5     15.9     20.6
2013 07 08  2300   56481   82800     249.5     15.9     20.6
2013 07 09  0000   56482       0     249.5     15.8     20.6
2013 07 09  0100   56482    3600     249.5     15.8     20.6
2013 07 09  0200   56482    7200     249.5     15.7     20.6
2013 07 09  0300   56482   10800     249.5     15.7     20.6
2013 07 09  0400   56482   14400     249.5     15.6     20.5
2013 07 09  0500   56482   18000     249.5     15.6     20.5
2013 07 09  0600   56482   21600     249.6     15.5     20.5
2013 07 09  0700   56482   25200     249.6     15.5     20.5
2013 07 09  0800   56482   28800     249.6     15.5     20.5
2013 07 09  0900   56482   32400     249.6     15.4     20.5
2013 07 09  1000   56482   36000     249.6     15.4     20.4
2013 07 09  1100   56482   39600     249.6     15.3     20.4
2013 07 09  1200   56482   43200     249.6     15.3     20.4
2013 07 09  1300   56482   46800     249.6     15.2     20.4
2013 07 09  1400   56482   50400     249.6     15.2     20.4
2013 07 09  1500   56482   54000     249.6     15.1     20.4
2013 07 09  1600   56482   57600     249.6     15.1     20.3
2013 07 09  1700   56482   61200     249.6     15.0     20.3
2013 07 09  1800   56482   64800     249.6     15.0     20.3
2013 07 09  1900   56482   68400     249.6     14.9     20.3
2013 07 09  2000   56482   72000     249.6     14.9     20.3
2013 07 09  2100   56482   75600     249.7     14.8     20.2
2013 07 09  2200   56482   79200     249.7     14.8     20.2
2013 07 09  2300   56482   82800     249.7     14.7     20.2
2013 07 10  0000   56483       0     249.7     14.7     20.2
2013 07 10  0100   56483    3600     249.7     14.6     20.2
2013 07 10  0200   56483    7200     249.7     14.6     20.2
2013 07 10  0300   56483   10800     249.7     14.5     20.1
2013 07 10  0400   56483   14400     249.7     14.5     20.1
2013 07 10  0500   56483   18000     249.7     14.4     20.1
2013 07 10  0600   56483   21600     249.7     14.4     20.1
2013 07 10  0700   56483   25200     249.7     14.3     20.1
2013 07 10  0800   56483   28800     249.7     14.3     20.1
2013 07 10  0900   56483   32400     249.7     14.2     20.0
2013 07 10  1000   56483   36000     249.7     14.2     20.0
2013 07 10  1100   56483   39600     249.7     14.1     20.0
2013 07 10  1200   56483   43200     249.7     14.1     20.0
2013 07 10  1300   56483   46800     249.7     14.0     20.0
2013 07 10  1400   56483   50400     249.7     14.0     19.9
2013 07 10  1500   56483   54000     249.7     13.9     19.9
2013 07 10  1600   56483   57600     249.8     13.9     19.9
2013 07 10  1700   56483   61200     249.8     13.8     19.9
2013 07 10  1800   56483   64800     249.8     13.8     19.9
2013 07 10  1900   56483   68400     249.8     13.7     19.9
2013 07 10  2000   56483   72000     249.8     13.7     19.8
2013 07 10  2100   56483   75600     249.8     13.6     19.8
2013 07 10  2200   56483   79200     249.8     13.6     19.8
2013 07 10  2300   56483   82800     249.8     13.5     19.8
2013 07 11  0000   56484       0     249.8     13.5     19.8
2013 07 11  0100   56484    3600     249.8     13.4     19.7
2013 07 11  0200   56484    7200     249.8     13.4     19.7
2013 07 11  0300   56484   10800     249.8     13.3     19.7
2013 07 11  0400   56484   14400     249.8     13.3     19.7
2013 07 11  0500   56484   18000     249.8     13.2     19.7
2013 07 11  0600   56484   21600     249.8     13.2     19.7
2013 07 11  0700   56484   25200     249.8     13.1     19.6
2013 07 11  0800   56484   28800     249.8     13.1     19.6
2013 07 11  0900   56484   32400     249.8     13.0     19.6
2013 07 11  1000   56484   36000     249.8     13.0     19.6
2013 07 11  1100   56484   39600     249.8     12.9     19.6
2013 07 11  1200   56484   43200     249.8     12.9     19.5
2013 07 11  1300   56484   46800     249.8     12.8     19.5
2013 07 11  1400   56484   50400     249.8     12.8     19.5
2013 07 11  1500   56484   54000     249.8     12.7     19.5
2013 07 11  1600   56484   57600     249.8     12.7     19.5
2013 07 11  1700   56484   61200     249.8     12.6     19.4
2013 07 11  1800   56484   64800     249.8     12.6     19.4
2013 07 11  1900   56484   68400     249.8     12.5     19.4
2013 07 11  2000   56484   72000     249.8     12.5     19.4
2013 07 11  2100   56484   75600     249.8     12.4     19.4
2013 07 11  2200   56484   79200     249.9     12.4     19.4
