:Product: 201105_ace_loc_1h.txt
:Issued: 2011 May 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2011 05 01  0000   55682       0     225.8    -26.7     -9.4
2011 05 01  0100   55682    3600     225.8    -26.6     -9.3
2011 05 01  0200   55682    7200     225.8    -26.6     -9.3
2011 05 01  0300   55682   10800     225.8    -26.5     -9.3
2011 05 01  0400   55682   14400     225.8    -26.5     -9.2
2011 05 01  0500   55682   18000     225.8    -26.4     -9.2
2011 05 01  0600   55682   21600     225.8    -26.4     -9.2
2011 05 01  0700   55682   25200     225.8    -26.3     -9.1
2011 05 01  0800   55682   28800     225.8    -26.3     -9.1
2011 05 01  0900   55682   32400     225.8    -26.2     -9.1
2011 05 01  1000   55682   36000     225.8    -26.2     -9.1
2011 05 01  1100   55682   39600     225.7    -26.1     -9.0
2011 05 01  1200   55682   43200     225.7    -26.1     -9.0
2011 05 01  1300   55682   46800     225.7    -26.0     -9.0
2011 05 01  1400   55682   50400     225.7    -26.0     -8.9
2011 05 01  1500   55682   54000     225.7    -25.9     -8.9
2011 05 01  1600   55682   57600     225.7    -25.8     -8.9
2011 05 01  1700   55682   61200     225.7    -25.8     -8.8
2011 05 01  1800   55682   64800     225.7    -25.7     -8.8
2011 05 01  1900   55682   68400     225.7    -25.7     -8.8
2011 05 01  2000   55682   72000     225.7    -25.6     -8.7
2011 05 01  2100   55682   75600     225.7    -25.6     -8.7
2011 05 01  2200   55682   79200     225.7    -25.5     -8.7
2011 05 01  2300   55682   82800     225.7    -25.5     -8.6
2011 05 02  0000   55683       0     225.7    -25.4     -8.6
2011 05 02  0100   55683    3600     225.7    -25.4     -8.6
2011 05 02  0200   55683    7200     225.7    -25.3     -8.6
2011 05 02  0300   55683   10800     225.7    -25.3     -8.5
2011 05 02  0400   55683   14400     225.7    -25.2     -8.5
2011 05 02  0500   55683   18000     225.7    -25.1     -8.5
2011 05 02  0600   55683   21600     225.7    -25.1     -8.4
2011 05 02  0700   55683   25200     225.6    -25.0     -8.4
2011 05 02  0800   55683   28800     225.6    -25.0     -8.4
2011 05 02  0900   55683   32400     225.6    -24.9     -8.3
2011 05 02  1000   55683   36000     225.6    -24.9     -8.3
2011 05 02  1100   55683   39600     225.6    -24.8     -8.3
2011 05 02  1200   55683   43200     225.6    -24.8     -8.2
2011 05 02  1300   55683   46800     225.6    -24.7     -8.2
2011 05 02  1400   55683   50400     225.6    -24.7     -8.2
2011 05 02  1500   55683   54000     225.6    -24.6     -8.2
2011 05 02  1600   55683   57600     225.6    -24.6     -8.1
2011 05 02  1700   55683   61200     225.6    -24.5     -8.1
2011 05 02  1800   55683   64800     225.6    -24.4     -8.1
2011 05 02  1900   55683   68400     225.6    -24.4     -8.0
2011 05 02  2000   55683   72000     225.6    -24.3     -8.0
2011 05 02  2100   55683   75600     225.6    -24.3     -8.0
2011 05 02  2200   55683   79200     225.6    -24.2     -7.9
2011 05 02  2300   55683   82800     225.6    -24.2     -7.9
2011 05 03  0000   55684       0     225.6    -24.1     -7.9
2011 05 03  0100   55684    3600     225.5    -24.1     -7.8
2011 05 03  0200   55684    7200     225.5    -24.0     -7.8
2011 05 03  0300   55684   10800     225.5    -23.9     -7.8
2011 05 03  0400   55684   14400     225.5    -23.9     -7.7
2011 05 03  0500   55684   18000     225.5    -23.8     -7.7
2011 05 03  0600   55684   21600     225.5    -23.8     -7.7
2011 05 03  0700   55684   25200     225.5    -23.7     -7.7
2011 05 03  0800   55684   28800     225.5    -23.7     -7.6
2011 05 03  0900   55684   32400     225.5    -23.6     -7.6
2011 05 03  1000   55684   36000     225.5    -23.6     -7.6
2011 05 03  1100   55684   39600     225.5    -23.5     -7.5
2011 05 03  1200   55684   43200     225.5    -23.4     -7.5
2011 05 03  1300   55684   46800     225.5    -23.4     -7.5
2011 05 03  1400   55684   50400     225.5    -23.3     -7.4
2011 05 03  1500   55684   54000     225.5    -23.3     -7.4
2011 05 03  1600   55684   57600     225.5    -23.2     -7.4
2011 05 03  1700   55684   61200     225.4    -23.2     -7.3
2011 05 03  1800   55684   64800     225.4    -23.1     -7.3
2011 05 03  1900   55684   68400     225.4    -23.1     -7.3
2011 05 03  2000   55684   72000     225.4    -23.0     -7.2
2011 05 03  2100   55684   75600     225.4    -22.9     -7.2
2011 05 03  2200   55684   79200     225.4    -22.9     -7.2
2011 05 03  2300   55684   82800     225.4    -22.8     -7.1
2011 05 04  0000   55685       0     225.4    -22.8     -7.1
2011 05 04  0100   55685    3600     225.4    -22.7     -7.1
2011 05 04  0200   55685    7200     225.4    -22.7     -7.1
2011 05 04  0300   55685   10800     225.4    -22.6     -7.0
2011 05 04  0400   55685   14400     225.4    -22.5     -7.0
2011 05 04  0500   55685   18000     225.4    -22.5     -7.0
2011 05 04  0600   55685   21600     225.4    -22.4     -6.9
2011 05 04  0700   55685   25200     225.4    -22.4     -6.9
2011 05 04  0800   55685   28800     225.3    -22.3     -6.9
2011 05 04  0900   55685   32400     225.3    -22.3     -6.8
2011 05 04  1000   55685   36000     225.3    -22.2     -6.8
2011 05 04  1100   55685   39600     225.3    -22.1     -6.8
2011 05 04  1200   55685   43200     225.3    -22.1     -6.7
2011 05 04  1300   55685   46800     225.3    -22.0     -6.7
2011 05 04  1400   55685   50400     225.3    -22.0     -6.7
2011 05 04  1500   55685   54000     225.3    -21.9     -6.6
2011 05 04  1600   55685   57600     225.3    -21.9     -6.6
2011 05 04  1700   55685   61200     225.3    -21.8     -6.6
2011 05 04  1800   55685   64800     225.3    -21.7     -6.5
2011 05 04  1900   55685   68400     225.3    -21.7     -6.5
2011 05 04  2000   55685   72000     225.3    -21.6     -6.5
2011 05 04  2100   55685   75600     225.2    -21.6     -6.4
2011 05 04  2200   55685   79200     225.2    -21.5     -6.4
2011 05 04  2300   55685   82800     225.2    -21.5     -6.4
2011 05 05  0000   55686       0     225.2    -21.4     -6.4
2011 05 05  0100   55686    3600     225.2    -21.3     -6.3
2011 05 05  0200   55686    7200     225.2    -21.3     -6.3
2011 05 05  0300   55686   10800     225.2    -21.2     -6.3
2011 05 05  0400   55686   14400     225.2    -21.2     -6.2
2011 05 05  0500   55686   18000     225.2    -21.1     -6.2
2011 05 05  0600   55686   21600     225.2    -21.1     -6.2
2011 05 05  0700   55686   25200     225.2    -21.0     -6.1
2011 05 05  0800   55686   28800     225.2    -20.9     -6.1
2011 05 05  0900   55686   32400     225.2    -20.9     -6.1
2011 05 05  1000   55686   36000     225.1    -20.8     -6.0
2011 05 05  1100   55686   39600     225.1    -20.8     -6.0
2011 05 05  1200   55686   43200     225.1    -20.7     -6.0
2011 05 05  1300   55686   46800     225.1    -20.7     -5.9
2011 05 05  1400   55686   50400     225.1    -20.6     -5.9
2011 05 05  1500   55686   54000     225.1    -20.5     -5.9
2011 05 05  1600   55686   57600     225.1    -20.5     -5.8
2011 05 05  1700   55686   61200     225.1    -20.4     -5.8
2011 05 05  1800   55686   64800     225.1    -20.4     -5.8
2011 05 05  1900   55686   68400     225.1    -20.3     -5.7
2011 05 05  2000   55686   72000     225.1    -20.3     -5.7
2011 05 05  2100   55686   75600     225.1    -20.2     -5.7
2011 05 05  2200   55686   79200     225.1    -20.1     -5.6
2011 05 05  2300   55686   82800     225.0    -20.1     -5.6
2011 05 06  0000   55687       0     225.0    -20.0     -5.6
2011 05 06  0100   55687    3600     225.0    -20.0     -5.5
2011 05 06  0200   55687    7200     225.0    -19.9     -5.5
2011 05 06  0300   55687   10800     225.0    -19.8     -5.5
2011 05 06  0400   55687   14400     225.0    -19.8     -5.5
2011 05 06  0500   55687   18000     225.0    -19.7     -5.4
2011 05 06  0600   55687   21600     225.0    -19.7     -5.4
2011 05 06  0700   55687   25200     225.0    -19.6     -5.4
2011 05 06  0800   55687   28800     225.0    -19.6     -5.3
2011 05 06  0900   55687   32400     225.0    -19.5     -5.3
2011 05 06  1000   55687   36000     225.0    -19.4     -5.3
2011 05 06  1100   55687   39600     224.9    -19.4     -5.2
2011 05 06  1200   55687   43200     224.9    -19.3     -5.2
2011 05 06  1300   55687   46800     224.9    -19.3     -5.2
2011 05 06  1400   55687   50400     224.9    -19.2     -5.1
2011 05 06  1500   55687   54000     224.9    -19.1     -5.1
2011 05 06  1600   55687   57600     224.9    -19.1     -5.1
2011 05 06  1700   55687   61200     224.9    -19.0     -5.0
2011 05 06  1800   55687   64800     224.9    -19.0     -5.0
2011 05 06  1900   55687   68400     224.9    -18.9     -5.0
2011 05 06  2000   55687   72000     224.9    -18.9     -4.9
2011 05 06  2100   55687   75600     224.9    -18.8     -4.9
2011 05 06  2200   55687   79200     224.8    -18.7     -4.9
2011 05 06  2300   55687   82800     224.8    -18.7     -4.8
2011 05 07  0000   55688       0     224.8    -18.6     -4.8
2011 05 07  0100   55688    3600     224.8    -18.6     -4.8
2011 05 07  0200   55688    7200     224.8    -18.5     -4.7
2011 05 07  0300   55688   10800     224.8    -18.4     -4.7
2011 05 07  0400   55688   14400     224.8    -18.4     -4.7
2011 05 07  0500   55688   18000     224.8    -18.3     -4.6
2011 05 07  0600   55688   21600     224.8    -18.3     -4.6
2011 05 07  0700   55688   25200     224.8    -18.2     -4.6
2011 05 07  0800   55688   28800     224.8    -18.2     -4.5
2011 05 07  0900   55688   32400     224.7    -18.1     -4.5
2011 05 07  1000   55688   36000     224.7    -18.0     -4.5
2011 05 07  1100   55688   39600     224.7    -18.0     -4.4
