:Product: 201706_ace_sis_1h.txt
:Issued: 2017 Jun 09 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2017 06 01  0000   57905       0      9   -1.00e+05    9   -1.00e+05
2017 06 01  0100   57905    3600      9   -1.00e+05    9   -1.00e+05
2017 06 01  0200   57905    7200      0    1.95e+00    0    1.37e+00
2017 06 01  0300   57905   10800      0    1.96e+00    0    1.37e+00
2017 06 01  0400   57905   14400      0    1.98e+00    0    1.38e+00
2017 06 01  0500   57905   18000      0    1.97e+00    0    1.38e+00
2017 06 01  0600   57905   21600      0    1.97e+00    0    1.38e+00
2017 06 01  0700   57905   25200      0    1.96e+00    0    1.38e+00
2017 06 01  0800   57905   28800      0    1.96e+00    0    1.37e+00
2017 06 01  0900   57905   32400      0    1.97e+00    0    1.38e+00
2017 06 01  1000   57905   36000      0    1.97e+00    0    1.38e+00
2017 06 01  1100   57905   39600      0    1.96e+00    0    1.37e+00
2017 06 01  1200   57905   43200      0    1.98e+00    0    1.38e+00
2017 06 01  1300   57905   46800      0    1.96e+00    0    1.38e+00
2017 06 01  1400   57905   50400      0    1.95e+00    0    1.37e+00
2017 06 01  1500   57905   54000      0    1.95e+00    0    1.36e+00
2017 06 01  1600   57905   57600      0    1.94e+00    0    1.36e+00
2017 06 01  1700   57905   61200      0    1.98e+00    0    1.39e+00
2017 06 01  1800   57905   64800      0    1.95e+00    0    1.36e+00
