:Product: 201311_ace_sis_1h.txt
:Issued: 2013 Dec 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2013 11 01  0000   56597       0      0    1.67e+00    0    8.80e-01
2013 11 01  0100   56597    3600      0    1.62e+00    0    8.72e-01
2013 11 01  0200   56597    7200      0    1.61e+00    0    8.75e-01
2013 11 01  0300   56597   10800      0    1.58e+00    0    8.58e-01
2013 11 01  0400   56597   14400      0    1.54e+00    0    8.58e-01
2013 11 01  0500   56597   18000      0    1.55e+00    0    8.57e-01
2013 11 01  0600   56597   21600      0    1.51e+00    0    8.46e-01
2013 11 01  0700   56597   25200      0    1.49e+00    0    8.37e-01
2013 11 01  0800   56597   28800      0    1.48e+00    0    8.40e-01
2013 11 01  0900   56597   32400      0    1.45e+00    0    8.31e-01
2013 11 01  1000   56597   36000      0    1.41e+00    0    8.23e-01
2013 11 01  1100   56597   39600      0    1.42e+00    0    8.26e-01
2013 11 01  1200   56597   43200      0    1.42e+00    0    8.30e-01
2013 11 01  1300   56597   46800      0    1.43e+00    0    8.24e-01
2013 11 01  1400   56597   50400      0    1.41e+00    0    8.28e-01
2013 11 01  1500   56597   54000      0    1.38e+00    0    8.19e-01
2013 11 01  1600   56597   57600      0    1.34e+00    0    8.10e-01
2013 11 01  1700   56597   61200      0    1.31e+00    0    8.07e-01
2013 11 01  1800   56597   64800      0    1.29e+00    0    7.94e-01
2013 11 01  1900   56597   68400      0    1.28e+00    0    7.94e-01
2013 11 01  2000   56597   72000      0    1.28e+00    0    7.98e-01
2013 11 01  2100   56597   75600      0    1.26e+00    0    7.85e-01
2013 11 01  2200   56597   79200      0    1.26e+00    0    7.92e-01
2013 11 01  2300   56597   82800      0    1.24e+00    0    7.84e-01
2013 11 02  0000   56598       0      0    1.24e+00    0    7.85e-01
