:Product: 201704_ace_loc_1h.txt
:Issued: 2017 Apr 27 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2017 04 01  0000   57844       0     229.8     39.6    -16.2
2017 04 01  0100   57844    3600     229.9     39.6    -16.2
2017 04 01  0200   57844    7200     229.9     39.6    -16.1
2017 04 01  0300   57844   10800     229.9     39.7    -16.1
2017 04 01  0400   57844   14400     229.9     39.7    -16.1
2017 04 01  0500   57844   18000     229.9     39.7    -16.1
2017 04 01  0600   57844   21600     229.9     39.7    -16.0
2017 04 01  0700   57844   25200     230.0     39.7    -16.0
2017 04 01  0800   57844   28800     230.0     39.7    -16.0
2017 04 01  0900   57844   32400     230.0     39.8    -16.0
2017 04 01  1000   57844   36000     230.0     39.8    -15.9
2017 04 01  1100   57844   39600     230.0     39.8    -15.9
2017 04 01  1200   57844   43200     230.0     39.8    -15.9
2017 04 01  1300   57844   46800     230.0     39.8    -15.9
2017 04 01  1400   57844   50400     230.1     39.8    -15.8
2017 04 01  1500   57844   54000     230.1     39.8    -15.8
2017 04 01  1600   57844   57600     230.1     39.9    -15.8
2017 04 01  1700   57844   61200     230.1     39.9    -15.8
2017 04 01  1800   57844   64800     230.1     39.9    -15.7
2017 04 01  1900   57844   68400     230.1     39.9    -15.7
2017 04 01  2000   57844   72000     230.2     39.9    -15.7
2017 04 01  2100   57844   75600     230.2     39.9    -15.7
2017 04 01  2200   57844   79200     230.2     39.9    -15.6
2017 04 01  2300   57844   82800     230.2     40.0    -15.6
2017 04 02  0000   57845       0     230.2     40.0    -15.6
2017 04 02  0100   57845    3600     230.2     40.0    -15.6
2017 04 02  0200   57845    7200     230.2     40.0    -15.5
2017 04 02  0300   57845   10800     230.3     40.0    -15.5
2017 04 02  0400   57845   14400     230.3     40.0    -15.5
2017 04 02  0500   57845   18000     230.3     40.0    -15.5
2017 04 02  0600   57845   21600     230.3     40.1    -15.4
2017 04 02  0700   57845   25200     230.3     40.1    -15.4
2017 04 02  0800   57845   28800     230.3     40.1    -15.4
2017 04 02  0900   57845   32400     230.3     40.1    -15.4
2017 04 02  1000   57845   36000     230.4     40.1    -15.3
2017 04 02  1100   57845   39600     230.4     40.1    -15.3
2017 04 02  1200   57845   43200     230.4     40.1    -15.3
2017 04 02  1300   57845   46800     230.4     40.1    -15.3
2017 04 02  1400   57845   50400     230.4     40.1    -15.2
2017 04 02  1500   57845   54000     230.4     40.2    -15.2
2017 04 02  1600   57845   57600     230.4     40.2    -15.2
2017 04 02  1700   57845   61200     230.5     40.2    -15.1
2017 04 02  1800   57845   64800     230.5     40.2    -15.1
2017 04 02  1900   57845   68400     230.5     40.2    -15.1
2017 04 02  2000   57845   72000     230.5     40.2    -15.1
