:Product: 201008_ace_mag_1h.txt
:Issued: 2010 Sep 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2010 08 01  0000   55409       0    0     0.3    -2.7     0.7     2.9    14.6   276.5
2010 08 01  0100   55409    3600    0     0.3    -2.6     0.5     2.6    11.3   275.7
2010 08 01  0200   55409    7200    0     0.2    -2.2     0.9     2.4    22.2   275.7
2010 08 01  0300   55409   10800    0     1.5    -1.1    -0.0     1.9    -0.4   324.4
2010 08 01  0400   55409   14400    0     1.8    -0.7     0.8     2.1    21.8   338.9
2010 08 01  0500   55409   18000    0     2.1     0.1     0.3     2.2     9.2     2.2
2010 08 01  0600   55409   21600    0     2.1    -0.3    -0.5     2.2   -12.0   352.5
2010 08 01  0700   55409   25200    0     1.8    -0.6    -0.4     1.9   -12.8   342.7
2010 08 01  0800   55409   28800    0     2.2    -0.7     0.3     2.3     7.5   342.3
2010 08 01  0900   55409   32400    0     2.1    -1.3     0.7     2.5    15.4   328.1
2010 08 01  1000   55409   36000    0     2.2     1.0     0.4     2.4     9.2    24.5
2010 08 01  1100   55409   39600    0     2.1     0.3     0.1     2.2     3.2     7.9
2010 08 01  1200   55409   43200    0     2.3    -0.2    -0.2     2.3    -5.9   354.6
2010 08 01  1300   55409   46800    0     2.3    -0.9    -0.2     2.4    -4.6   338.5
2010 08 01  1400   55409   50400    0     2.3    -1.0     0.0     2.5     0.1   336.7
2010 08 01  1500   55409   54000    0     2.3    -1.2     0.2     2.6     5.3   332.8
2010 08 01  1600   55409   57600    0     2.7    -0.2    -0.2     2.7    -3.9   356.8
2010 08 01  1700   55409   61200    0     2.2    -1.4     0.2     2.6     3.5   327.0
2010 08 01  1800   55409   64800    0     2.4    -0.8    -0.5     2.6   -11.1   340.5
2010 08 01  1900   55409   68400    0     2.3    -1.0     0.5     2.6    10.4   337.3
2010 08 01  2000   55409   72000    0     2.1    -1.3     0.0     2.5     0.5   328.2
2010 08 01  2100   55409   75600    0     0.7    -1.7     0.4     1.9    12.5   293.0
