:Product: 201105_ace_mag_1h.txt
:Issued: 2011 Jun 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2011 05 01  0000   55682       0    0     0.6    -1.2    -0.6     1.5   -24.1   296.8
2011 05 01  0100   55682    3600    0     1.2    -0.8    -1.3     2.0   -41.9   326.7
2011 05 01  0200   55682    7200    0     1.3    -0.9    -1.0     1.9   -31.3   324.8
2011 05 01  0300   55682   10800    0     2.0     0.8    -1.7     2.7   -38.3    21.1
2011 05 01  0400   55682   14400    0     2.3     0.2    -0.8     2.5   -18.7     4.6
2011 05 01  0500   55682   18000    0     1.1     0.0    -2.6     2.9   -67.4     2.0
2011 05 01  0600   55682   21600    0     0.9    -2.5    -0.4     2.7    -8.3   288.9
2011 05 01  0700   55682   25200    0     2.7     0.1    -1.7     3.2   -31.7     1.1
2011 05 01  0800   55682   28800    0     2.3    -0.7    -1.4     2.8   -30.3   343.4
2011 05 01  0900   55682   32400    0     2.8    -2.4    -0.3     3.7    -5.1   319.1
2011 05 01  1000   55682   36000    0     3.0    -0.4    -2.9     4.2   -43.6   353.2
2011 05 01  1100   55682   39600    0     2.2     0.8    -4.8     5.3   -63.8    18.9
2011 05 01  1200   55682   43200    0     2.5    -2.6    -2.6     4.4   -36.7   313.8
2011 05 01  1300   55682   46800    0     3.1    -2.9    -1.0     4.4   -13.5   317.5
2011 05 01  1400   55682   50400    0     1.0     1.0    -5.1     5.3   -74.0    45.9
2011 05 01  1500   55682   54000    0     2.4     1.2    -3.1     4.1   -49.4    25.5
2011 05 01  1600   55682   57600    0     1.9    -0.9    -2.3     3.1   -47.1   335.2
2011 05 01  1700   55682   61200    0     0.7    -5.0    -0.2     5.0    -2.6   278.4
2011 05 01  1800   55682   64800    0     3.2    -2.7    -0.9     4.3   -12.7   319.4
2011 05 01  1900   55682   68400    0     3.0    -3.5    -1.2     4.8   -15.1   310.4
2011 05 01  2000   55682   72000    0     2.6    -3.4    -1.4     4.5   -17.8   307.8
2011 05 01  2100   55682   75600    0     1.9    -2.4     0.0     3.1     0.3   308.4
2011 05 01  2200   55682   79200    0     4.0    -1.2     0.2     4.2     3.1   343.0
2011 05 01  2300   55682   82800    0     3.1    -0.1    -1.4     3.4   -24.6   357.5
2011 05 02  0000   55683       0    0     2.2     0.3    -1.8     2.9   -38.4     8.9
2011 05 02  0100   55683    3600    0     0.7    -4.5    -3.5     5.8   -37.9   279.5
2011 05 02  0200   55683    7200    0     0.7    -3.9    -3.6     5.4   -42.4   279.8
2011 05 02  0300   55683   10800    0     0.8    -2.1    -4.3     4.8   -62.4   292.0
2011 05 02  0400   55683   14400    0     1.8    -2.0    -3.7     4.6   -53.4   311.7
2011 05 02  0500   55683   18000    0     2.1     0.3    -2.5     3.3   -49.6     9.1
2011 05 02  0600   55683   21600    0     2.2     1.0    -2.1     3.2   -40.7    25.5
2011 05 02  0700   55683   25200    0     1.4    -1.3    -2.5     3.2   -51.7   317.3
2011 05 02  0800   55683   28800    0     1.7    -1.7    -0.4     2.4    -9.9   314.6
2011 05 02  0900   55683   32400    0     0.3    -2.1    -2.1     3.0   -45.0   278.2
2011 05 02  1000   55683   36000    0     1.2    -1.7    -1.6     2.6   -38.8   306.0
2011 05 02  1100   55683   39600    0     0.5    -2.3    -1.6     2.8   -33.9   281.4
2011 05 02  1200   55683   43200    0     2.6    -1.0     0.1     2.8     1.4   338.3
2011 05 02  1300   55683   46800    0     2.3    -1.2    -1.5     3.0   -30.4   332.9
2011 05 02  1400   55683   50400    0     2.9     0.6    -1.0     3.1   -19.2    12.0
2011 05 02  1500   55683   54000    0     1.3     1.6    -2.5     3.2   -51.2    50.5
2011 05 02  1600   55683   57600    0     1.6    -0.8    -1.4     2.3   -38.1   333.5
2011 05 02  1700   55683   61200    0    -0.3     1.2    -2.4     2.7   -62.8   104.1
2011 05 02  1800   55683   64800    0     0.6    -1.7     0.4     1.8    12.1   290.8
