:Product: 201606_ace_loc_1h.txt
:Issued: 2016 Jun 30 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2016 06 01  0000   57540       0     249.1      5.2     23.7
2016 06 01  0100   57540    3600     249.1      5.1     23.7
2016 06 01  0200   57540    7200     249.1      5.1     23.8
2016 06 01  0300   57540   10800     249.1      5.0     23.8
2016 06 01  0400   57540   14400     249.1      5.0     23.8
2016 06 01  0500   57540   18000     249.1      4.9     23.8
2016 06 01  0600   57540   21600     249.1      4.9     23.8
2016 06 01  0700   57540   25200     249.1      4.8     23.8
2016 06 01  0800   57540   28800     249.1      4.8     23.8
2016 06 01  0900   57540   32400     249.1      4.7     23.8
2016 06 01  1000   57540   36000     249.2      4.7     23.9
2016 06 01  1100   57540   39600     249.2      4.6     23.9
2016 06 01  1200   57540   43200     249.2      4.6     23.9
2016 06 01  1300   57540   46800     249.2      4.5     23.9
2016 06 01  1400   57540   50400     249.2      4.5     23.9
2016 06 01  1500   57540   54000     249.2      4.4     23.9
2016 06 01  1600   57540   57600     249.2      4.3     23.9
2016 06 01  1700   57540   61200     249.2      4.3     23.9
2016 06 01  1800   57540   64800     249.2      4.2     23.9
2016 06 01  1900   57540   68400     249.2      4.2     24.0
2016 06 01  2000   57540   72000     249.2      4.1     24.0
2016 06 01  2100   57540   75600     249.2      4.1     24.0
2016 06 01  2200   57540   79200     249.3      4.0     24.0
2016 06 01  2300   57540   82800     249.3      4.0     24.0
2016 06 02  0000   57541       0     249.3      3.9     24.0
2016 06 02  0100   57541    3600     249.3      3.9     24.0
2016 06 02  0200   57541    7200     249.3      3.8     24.0
2016 06 02  0300   57541   10800     249.3      3.8     24.1
2016 06 02  0400   57541   14400     249.3      3.7     24.1
2016 06 02  0500   57541   18000     249.3      3.7     24.1
2016 06 02  0600   57541   21600     249.3      3.6     24.1
2016 06 02  0700   57541   25200     249.3      3.6     24.1
2016 06 02  0800   57541   28800     249.3      3.5     24.1
2016 06 02  0900   57541   32400     249.3      3.5     24.1
2016 06 02  1000   57541   36000     249.3      3.4     24.1
2016 06 02  1100   57541   39600     249.3      3.4     24.1
2016 06 02  1200   57541   43200     249.4      3.3     24.2
2016 06 02  1300   57541   46800     249.4      3.3     24.2
2016 06 02  1400   57541   50400     249.4      3.2     24.2
2016 06 02  1500   57541   54000     249.4      3.2     24.2
2016 06 02  1600   57541   57600     249.4      3.1     24.2
2016 06 02  1700   57541   61200     249.4      3.1     24.2
2016 06 02  1800   57541   64800     249.4      3.0     24.2
2016 06 02  1900   57541   68400     249.4      3.0     24.2
2016 06 02  2000   57541   72000     249.4      2.9     24.2
2016 06 02  2100   57541   75600     249.4      2.9     24.3
2016 06 02  2200   57541   79200     249.4      2.8     24.3
2016 06 02  2300   57541   82800     249.4      2.8     24.3
2016 06 03  0000   57542       0     249.4      2.7     24.3
2016 06 03  0100   57542    3600     249.4      2.7     24.3
2016 06 03  0200   57542    7200     249.4      2.6     24.3
2016 06 03  0300   57542   10800     249.5      2.6     24.3
2016 06 03  0400   57542   14400     249.5      2.5     24.3
2016 06 03  0500   57542   18000     249.5      2.5     24.3
2016 06 03  0600   57542   21600     249.5      2.4     24.3
2016 06 03  0700   57542   25200     249.5      2.4     24.4
2016 06 03  0800   57542   28800     249.5      2.3     24.4
2016 06 03  0900   57542   32400     249.5      2.3     24.4
2016 06 03  1000   57542   36000     249.5      2.2     24.4
2016 06 03  1100   57542   39600     249.5      2.2     24.4
2016 06 03  1200   57542   43200     249.5      2.1     24.4
2016 06 03  1300   57542   46800     249.5      2.1     24.4
2016 06 03  1400   57542   50400     249.5      2.0     24.4
2016 06 03  1500   57542   54000     249.5      1.9     24.4
2016 06 03  1600   57542   57600     249.5      1.9     24.5
2016 06 03  1700   57542   61200     249.5      1.8     24.5
2016 06 03  1800   57542   64800     249.5      1.8     24.5
