:Product: 201204_ace_loc_1h.txt
:Issued: 2012 Apr 30 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2012 04 01  0000   56018       0     227.6    -37.9    -22.1
2012 04 01  0100   56018    3600     227.6    -37.9    -22.1
2012 04 01  0200   56018    7200     227.6    -37.9    -22.1
2012 04 01  0300   56018   10800     227.5    -37.9    -22.1
2012 04 01  0400   56018   14400     227.5    -37.9    -22.1
2012 04 01  0500   56018   18000     227.5    -37.9    -22.1
2012 04 01  0600   56018   21600     227.5    -37.8    -22.0
2012 04 01  0700   56018   25200     227.5    -37.8    -22.0
2012 04 01  0800   56018   28800     227.4    -37.8    -22.0
2012 04 01  0900   56018   32400     227.4    -37.8    -22.0
2012 04 01  1000   56018   36000     227.4    -37.8    -22.0
2012 04 01  1100   56018   39600     227.4    -37.7    -22.0
2012 04 01  1200   56018   43200     227.4    -37.7    -22.0
2012 04 01  1300   56018   46800     227.3    -37.7    -22.0
2012 04 01  1400   56018   50400     227.3    -37.7    -22.0
2012 04 01  1500   56018   54000     227.3    -37.7    -22.0
2012 04 01  1600   56018   57600     227.3    -37.7    -22.0
2012 04 01  1700   56018   61200     227.3    -37.6    -22.0
2012 04 01  1800   56018   64800     227.2    -37.6    -22.0
2012 04 01  1900   56018   68400     227.2    -37.6    -22.0
2012 04 01  2000   56018   72000     227.2    -37.6    -22.0
2012 04 01  2100   56018   75600     227.2    -37.6    -21.9
2012 04 01  2200   56018   79200     227.2    -37.5    -21.9
2012 04 01  2300   56018   82800     227.1    -37.5    -21.9
2012 04 02  0000   56019       0     227.1    -37.5    -21.9
2012 04 02  0100   56019    3600     227.1    -37.5    -21.9
2012 04 02  0200   56019    7200     227.1    -37.5    -21.9
2012 04 02  0300   56019   10800     227.1    -37.5    -21.9
2012 04 02  0400   56019   14400     227.1    -37.4    -21.9
2012 04 02  0500   56019   18000     227.0    -37.4    -21.9
2012 04 02  0600   56019   21600     227.0    -37.4    -21.9
2012 04 02  0700   56019   25200     227.0    -37.4    -21.9
2012 04 02  0800   56019   28800     227.0    -37.4    -21.9
2012 04 02  0900   56019   32400     227.0    -37.3    -21.9
2012 04 02  1000   56019   36000     226.9    -37.3    -21.8
2012 04 02  1100   56019   39600     226.9    -37.3    -21.8
2012 04 02  1200   56019   43200     226.9    -37.3    -21.8
2012 04 02  1300   56019   46800     226.9    -37.3    -21.8
2012 04 02  1400   56019   50400     226.9    -37.2    -21.8
2012 04 02  1500   56019   54000     226.8    -37.2    -21.8
2012 04 02  1600   56019   57600     226.8    -37.2    -21.8
2012 04 02  1700   56019   61200     226.8    -37.2    -21.8
2012 04 02  1800   56019   64800     226.8    -37.2    -21.8
2012 04 02  1900   56019   68400     226.8    -37.2    -21.8
2012 04 02  2000   56019   72000     226.8    -37.1    -21.8
2012 04 02  2100   56019   75600     226.7    -37.1    -21.8
2012 04 02  2200   56019   79200     226.7    -37.1    -21.7
2012 04 02  2300   56019   82800     226.7    -37.1    -21.7
2012 04 03  0000   56020       0     226.7    -37.1    -21.7
2012 04 03  0100   56020    3600     226.7    -37.0    -21.7
2012 04 03  0200   56020    7200     226.7    -37.0    -21.7
2012 04 03  0300   56020   10800     226.6    -37.0    -21.7
2012 04 03  0400   56020   14400     226.6    -37.0    -21.7
2012 04 03  0500   56020   18000     226.6    -37.0    -21.7
2012 04 03  0600   56020   21600     226.6    -36.9    -21.7
2012 04 03  0700   56020   25200     226.6    -36.9    -21.7
2012 04 03  0800   56020   28800     226.5    -36.9    -21.7
2012 04 03  0900   56020   32400     226.5    -36.9    -21.6
