:Product: 201111_ace_mag_1h.txt
:Issued: 2011 Dec 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2011 11 01  0000   55866       0    0    -5.7    -1.7    -3.9     7.2   -33.4   196.8
2011 11 01  0100   55866    3600    0    -4.8    -1.5    -4.2     6.6   -40.1   197.8
2011 11 01  0200   55866    7200    0    -4.8    -1.0    -4.2     6.4   -40.6   191.2
2011 11 01  0300   55866   10800    0    -4.6    -0.6    -3.9     6.1   -40.5   188.0
2011 11 01  0400   55866   14400    0    -4.4     1.2    -4.0     6.0   -41.0   165.2
2011 11 01  0500   55866   18000    0    -4.6     1.4    -3.6     6.0   -37.1   163.5
2011 11 01  0600   55866   21600    0    -4.0     2.1    -4.2     6.2   -42.7   152.8
2011 11 01  0700   55866   25200    0    -4.0     1.2    -4.0     5.8   -43.9   163.9
2011 11 01  0800   55866   28800    0    -3.1     1.1    -3.6     4.9   -47.8   161.5
2011 11 01  0900   55866   32400    0    -2.5    10.6    -5.1    12.0   -25.1   103.0
2011 11 01  1000   55866   36000    0    -2.1     8.0    -8.3    11.7   -45.1   104.5
2011 11 01  1100   55866   39600    0    -1.1     8.6    -6.7    10.9   -37.8    97.0
2011 11 01  1200   55866   43200    0     1.0     8.6    -6.9    11.1   -38.4    83.6
2011 11 01  1300   55866   46800    0     1.2     9.7    -2.3    10.1   -13.4    83.0
2011 11 01  1400   55866   50400    0     1.2    -0.8    -7.7     7.8   -79.0   326.0
2011 11 01  1500   55866   54000    0    -0.4    -3.5    -9.7    10.3   -69.8   263.2
2011 11 01  1600   55866   57600    0    -0.5    -1.8   -10.0    10.1   -79.6   253.7
2011 11 01  1700   55866   61200    0    -2.1     1.3    -7.0     7.5   -70.7   147.9
2011 11 01  1800   55866   64800    0    -0.6     6.6     4.1     7.8    31.7    95.2
2011 11 01  1900   55866   68400    0     0.7     8.8     0.6     8.9     3.8    85.6
2011 11 01  2000   55866   72000    0    -0.8     4.8     1.4     5.1    16.2    99.0
2011 11 01  2100   55866   75600    0     1.5     3.0    -1.4     3.7   -23.2    63.0
2011 11 01  2200   55866   79200    0    -0.6     3.3    -2.2     4.0   -33.8    99.8
2011 11 01  2300   55866   82800    0    -4.8     1.8    -0.7     5.2    -7.3   159.1
2011 11 02  0000   55867       0    0    -3.1     3.8    -0.0     4.9    -0.2   129.6
2011 11 02  0100   55867    3600    0    -4.7     0.9     2.7     5.5    29.7   168.6
2011 11 02  0200   55867    7200    0    -6.0    -0.8     1.0     6.1     9.1   187.6
2011 11 02  0300   55867   10800    0    -4.7     1.6    -3.8     6.3   -37.4   161.3
2011 11 02  0400   55867   14400    0    -4.1     1.7    -4.3     6.2   -44.2   157.4
2011 11 02  0500   55867   18000    0    -3.8     2.3    -4.2     6.1   -43.1   149.2
2011 11 02  0600   55867   21600    0    -4.1     2.1    -5.3     7.0   -49.1   153.3
2011 11 02  0700   55867   25200    0    -3.5     2.6    -5.1     6.7   -49.5   143.1
2011 11 02  0800   55867   28800    0    -3.1     3.1    -4.9     6.5   -48.2   135.6
2011 11 02  0900   55867   32400    0    -4.0     3.7    -4.1     6.9   -37.2   137.6
