:Product: 202204_ace_mag_1h.txt
:Issued: 2022 May 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2022 04 01  0000   59670       0    0   -12.9    12.1    14.4    22.8    39.2   136.8
2022 04 01  0100   59670    3600    0   -10.4    15.5    11.9    22.1    32.5   123.8
2022 04 01  0200   59670    7200    0    -9.2    17.7     7.4    21.3    20.3   117.4
2022 04 01  0300   59670   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 01  0400   59670   14400    0    -6.1    17.6     5.2    19.4    15.7   109.1
2022 04 01  0500   59670   18000    0    -0.7    18.8    -1.7    18.9    -5.3    92.1
2022 04 01  0600   59670   21600    0     0.2    17.6    -3.4    18.0   -10.8    89.4
2022 04 01  0700   59670   25200    0    -0.6    16.8    -5.0    17.5   -16.6    92.1
2022 04 01  0800   59670   28800    0    -3.5    16.4    -7.2    18.3   -23.4   102.2
2022 04 01  0900   59670   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 01  1000   59670   36000    0    -4.2    14.4    -5.3    15.9   -19.3   106.1
2022 04 01  1100   59670   39600    0    -4.1    12.9    -1.2    13.6    -5.2   107.4
2022 04 01  1200   59670   43200    0     3.9    -9.8    -0.1    10.6    -0.4   291.6
2022 04 01  1300   59670   46800    0     5.1   -11.0     0.9    12.2     4.2   294.9
2022 04 01  1400   59670   50400    0     1.1   -11.1    -2.1    11.4   -10.7   275.6
2022 04 01  1500   59670   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 01  1600   59670   57600    0     3.7    -9.9    -0.9    10.6    -4.6   290.7
2022 04 01  1700   59670   61200    0     3.4    -8.5    -1.3     9.3    -8.0   292.0
2022 04 01  1800   59670   64800    0     2.9    -8.2    -1.6     8.9   -10.4   289.1
2022 04 01  1900   59670   68400    0     2.9    -7.9    -2.1     8.7   -14.2   289.9
2022 04 01  2000   59670   72000    0     2.0    -7.4    -3.6     8.5   -25.4   285.5
2022 04 01  2100   59670   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 01  2200   59670   79200    0     3.9    -6.9    -2.1     8.2   -15.0   299.4
2022 04 01  2300   59670   82800    0     4.0    -5.4    -2.6     7.2   -20.9   306.5
2022 04 02  0000   59671       0    0     0.5    -2.8    -5.5     6.2   -62.7   280.0
2022 04 02  0100   59671    3600    0     0.7     1.4    -3.3     3.6   -64.8    64.9
2022 04 02  0200   59671    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 02  0300   59671   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 02  0400   59671   14400    0     0.5    -3.1    -5.0     5.9   -58.1   279.1
2022 04 02  0500   59671   18000    0     1.2    -1.6    -4.9     5.3   -67.7   306.1
2022 04 02  0600   59671   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 02  0700   59671   25200    0     1.8    -1.5    -0.7     2.4   -17.1   319.1
2022 04 02  0800   59671   28800    0     1.3    -1.9    -0.3     2.3    -7.6   304.4
2022 04 02  0900   59671   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 02  1000   59671   36000    0    -0.0    -4.4     0.7     4.4     9.5   269.5
2022 04 02  1100   59671   39600    0     1.0    -4.4     1.3     4.7    15.7   282.8
2022 04 02  1200   59671   43200    0     0.3    -4.7     1.8     5.0    21.5   273.9
2022 04 02  1300   59671   46800    0     0.9    -2.7     0.5     2.9    10.1   288.0
2022 04 02  1400   59671   50400    0    -0.5    -4.4     0.9     4.6    11.3   264.1
2022 04 02  1500   59671   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 02  1600   59671   57600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 02  1700   59671   61200    0     0.6    -1.8    -4.1     4.5   -65.1   289.8
2022 04 02  1800   59671   64800    0     1.4    -3.6    -0.7     3.9   -10.9   291.4
2022 04 02  1900   59671   68400    0     0.3    -4.7     0.3     4.7     3.8   273.8
2022 04 02  2000   59671   72000    0     0.8    -4.1    -0.5     4.2    -7.4   280.6
2022 04 02  2100   59671   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 02  2200   59671   79200    0     1.6     0.6    -3.5     3.9   -63.8    21.8
2022 04 02  2300   59671   82800    0     3.3    -1.4    -1.8     4.0   -27.0   337.5
2022 04 03  0000   59672       0    0     2.9    -2.9    -1.3     4.3   -17.2   314.3
2022 04 03  0100   59672    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 03  0200   59672    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 03  0300   59672   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 03  0400   59672   14400    0     2.2    -4.1    -1.2     4.8   -14.6   298.1
2022 04 03  0500   59672   18000    0     3.7    -3.4     0.4     5.0     4.7   317.5
2022 04 03  0600   59672   21600    0     4.3    -2.4     1.0     5.0    11.5   331.3
2022 04 03  0700   59672   25200    0     4.8    -3.5     2.1     6.3    19.4   323.3
2022 04 03  0800   59672   28800    0     4.5    -4.3     2.0     6.5    17.4   315.9
2022 04 03  0900   59672   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 03  1000   59672   36000    0     4.0    -3.9     2.0     6.0    19.3   315.6
2022 04 03  1100   59672   39600    0     5.2    -3.0    -0.4     6.1    -3.7   329.7
2022 04 03  1200   59672   43200    0     5.1    -2.1    -0.3     5.5    -2.6   337.4
2022 04 03  1300   59672   46800    0     5.7    -0.6    -0.3     5.7    -2.5   354.1
2022 04 03  1400   59672   50400    0    -2.8    -4.8     0.0     5.6     0.4   239.7
2022 04 03  1500   59672   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 03  1600   59672   57600    0    -3.5    -6.2    -1.7     7.3   -13.0   240.5
2022 04 03  1700   59672   61200    0    -4.0    -6.2    -0.4     7.4    -2.8   237.1
2022 04 03  1800   59672   64800    0    -2.8    -6.5    -0.5     7.1    -3.7   246.4
2022 04 03  1900   59672   68400    0    -3.4    -6.5     1.1     7.4     8.4   242.1
2022 04 03  2000   59672   72000    0    -4.1    -5.8     0.2     7.1     1.5   234.9
2022 04 03  2100   59672   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 03  2200   59672   79200    0    -0.1    -3.9    -2.8     4.8   -36.0   268.0
2022 04 03  2300   59672   82800    0    -0.4    -2.5    -3.2     4.1   -51.2   261.7
2022 04 04  0000   59673       0    0    -0.1    -4.9    -1.9     5.3   -20.8   268.9
2022 04 04  0100   59673    3600    0    -1.5    -0.2    -3.9     4.3   -69.1   186.2
2022 04 04  0200   59673    7200    0    -4.1    -4.7    -2.9     6.9   -24.9   228.7
2022 04 04  0300   59673   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 04  0400   59673   14400    0    -6.0    -1.6    -3.9     7.4   -31.9   195.1
2022 04 04  0500   59673   18000    0    -4.9    -2.9    -3.7     6.8   -33.2   210.4
2022 04 04  0600   59673   21600    0    -4.3    -3.9    -3.3     6.7   -29.3   222.3
2022 04 04  0700   59673   25200    0    -4.4    -4.3    -2.0     6.4   -18.3   224.1
2022 04 04  0800   59673   28800    0    -2.9    -2.9    -1.9     4.5   -24.3   225.5
2022 04 04  0900   59673   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 04  1000   59673   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 04  1100   59673   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 04  1200   59673   43200    0     3.5    -1.7    -1.5     4.2   -21.6   334.8
2022 04 04  1300   59673   46800    0     3.9     0.4    -1.8     4.3   -25.0     6.1
2022 04 04  1400   59673   50400    2     3.6     1.3    -1.9     4.3   -26.9    20.6
2022 04 04  1500   59673   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 04  1600   59673   57600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 04  1700   59673   61200    0     1.8    -2.0     0.6     2.7    12.6   312.1
2022 04 04  1800   59673   64800    0     3.6     0.7     2.2     4.3    31.7    11.5
2022 04 04  1900   59673   68400    0     3.3    -1.2     1.7     3.9    26.2   339.6
2022 04 04  2000   59673   72000    0     3.9    -0.2     1.6     4.3    22.2   357.0
2022 04 04  2100   59673   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 04  2200   59673   79200    0     3.9    -1.1    -0.2     4.1    -2.5   343.8
2022 04 04  2300   59673   82800    0     3.9    -2.0    -0.2     4.4    -2.3   333.3
2022 04 05  0000   59674       0    0     3.8    -0.8    -1.9     4.3   -25.3   348.2
2022 04 05  0100   59674    3600    0     4.2     0.5    -1.4     4.5   -18.5     7.2
2022 04 05  0200   59674    7200    0     3.7    -1.8    -0.9     4.3   -12.5   333.5
2022 04 05  0300   59674   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 05  0400   59674   14400    0    -3.3    -1.8    -1.2     3.9   -18.6   208.3
2022 04 05  0500   59674   18000    0     0.1    -2.7     1.2     3.0    23.2   271.9
2022 04 05  0600   59674   21600    0    -1.3    -4.6    -1.5     5.0   -17.3   254.4
2022 04 05  0700   59674   25200    0     4.1    -2.1     1.4     4.8    16.7   332.6
2022 04 05  0800   59674   28800    0    -2.1    -3.8     0.1     4.3     1.1   240.9
2022 04 05  0900   59674   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 05  1000   59674   36000    0    -2.9    -1.9     3.3     4.8    43.5   213.6
2022 04 05  1100   59674   39600    0    -5.8    -0.9     0.5     5.9     5.3   188.7
2022 04 05  1200   59674   43200    0    -3.4    -2.5     0.3     4.3     4.1   216.2
2022 04 05  1300   59674   46800    0     0.6    -0.9     0.3     1.1    14.8   302.8
2022 04 05  1400   59674   50400    0     2.1    -1.0    -0.2     2.3    -5.4   335.6
2022 04 05  1500   59674   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 05  1600   59674   57600    0    -1.8    -1.8    -0.7     2.7   -16.4   224.5
2022 04 05  1700   59674   61200    0    -1.9    -1.6    -2.2     3.3   -41.4   221.3
2022 04 05  1800   59674   64800    0    -2.4    -2.2    -0.8     3.3   -13.6   222.3
2022 04 05  1900   59674   68400    0    -2.2    -2.1    -1.2     3.3   -20.8   223.5
2022 04 05  2000   59674   72000    0    -2.3    -2.0    -1.7     3.4   -28.9   220.6
2022 04 05  2100   59674   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 05  2200   59674   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 05  2300   59674   82800    0    -2.6    -2.6    -1.5     4.0   -22.0   224.2
2022 04 06  0000   59675       0    0    -2.8    -2.1    -1.7     3.9   -25.6   217.3
2022 04 06  0100   59675    3600    0    -2.7    -2.3    -1.8     4.0   -26.6   219.7
2022 04 06  0200   59675    7200    0    -0.3    -2.3    -2.3     3.3   -45.3   261.3
2022 04 06  0300   59675   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 06  0400   59675   14400    0     0.4    -2.3    -2.5     3.4   -46.4   280.3
2022 04 06  0500   59675   18000    0    -1.7    -1.6    -2.5     3.4   -47.0   223.7
2022 04 06  0600   59675   21600    0    -0.6    -1.3     0.0     1.5     0.6   244.1
2022 04 06  0700   59675   25200    0    -0.2    -1.4     2.3     2.7    58.4   262.4
2022 04 06  0800   59675   28800    0    -1.7    -2.7     0.1     3.2     2.5   238.2
2022 04 06  0900   59675   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 06  1000   59675   36000    0    -1.1    -2.3    -0.7     2.6   -14.4   243.5
2022 04 06  1100   59675   39600    0    -1.8    -2.0    -1.4     3.0   -27.0   227.3
2022 04 06  1200   59675   43200    0     0.9     0.3     1.3     1.6    53.0    17.5
2022 04 06  1300   59675   46800    0    -0.0     0.3     3.1     3.1    84.7    90.0
2022 04 06  1400   59675   50400    0    -2.1    -2.0    -2.1     3.6   -36.5   224.0
2022 04 06  1500   59675   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 06  1600   59675   57600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 06  1700   59675   61200    0    -2.9    -2.3    -2.0     4.2   -28.8   218.7
2022 04 06  1800   59675   64800    0    -2.1    -2.6    -2.0     3.9   -30.5   230.7
2022 04 06  1900   59675   68400    0     0.0    -3.6     0.9     3.7    14.6   270.1
2022 04 06  2000   59675   72000    0     2.0     0.4     2.6     3.3    52.5    11.3
2022 04 06  2100   59675   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 06  2200   59675   79200    0     2.0     2.4     2.6     4.1    40.2    49.3
2022 04 06  2300   59675   82800    0    -0.8    -2.8    -0.3     2.9    -5.6   254.6
2022 04 07  0000   59676       0    0     0.0    -3.1     1.5     3.5    26.5   270.4
2022 04 07  0100   59676    3600    0     1.6    -2.6     0.3     3.0     4.9   301.6
2022 04 07  0200   59676    7200    0    -2.1    -4.1    -4.0     6.1   -41.0   242.5
2022 04 07  0300   59676   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 07  0400   59676   14400    0    -0.7    -2.9    -3.0     4.2   -45.8   256.9
2022 04 07  0500   59676   18000    0     0.1    -4.2    -2.3     4.8   -28.6   271.0
2022 04 07  0600   59676   21600    0     1.0    -5.1    -2.6     5.8   -26.8   280.6
2022 04 07  0700   59676   25200    0     1.7    -6.3    -0.2     6.5    -1.7   284.9
2022 04 07  0800   59676   28800    0     1.6    -6.0    -1.3     6.3   -11.5   284.8
2022 04 07  0900   59676   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 07  1000   59676   36000    0     0.1    -4.3    -2.9     5.1   -33.9   271.9
2022 04 07  1100   59676   39600    0     1.3    -2.1    -4.4     5.0   -60.6   303.0
2022 04 07  1200   59676   43200    0     0.8    -1.2    -4.2     4.4   -71.3   302.2
2022 04 07  1300   59676   46800    0    -4.0    -4.5    -1.2     6.1   -11.5   228.6
2022 04 07  1400   59676   50400    0    -4.4    -4.9    -1.2     6.7   -10.7   228.5
2022 04 07  1500   59676   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 07  1600   59676   57600    0    -4.2    -3.9    -3.0     6.5   -27.7   222.8
2022 04 07  1700   59676   61200    0    -5.2    -4.4    -2.4     7.2   -19.6   220.5
2022 04 07  1800   59676   64800    0    -5.4    -3.7    -3.1     7.3   -25.1   214.6
2022 04 07  1900   59676   68400    0    -4.8    -2.7    -4.4     7.0   -38.8   209.3
2022 04 07  2000   59676   72000    0    -3.7    -1.3    -5.4     6.7   -53.7   199.6
2022 04 07  2100   59676   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 07  2200   59676   79200    0    -2.1     2.2    -5.8     6.6   -62.6   133.2
2022 04 07  2300   59676   82800    0    -2.9    -2.2    -5.5     6.6   -56.7   217.1
2022 04 08  0000   59677       0    0    -2.5    -5.5    -1.8     6.3   -17.0   245.7
2022 04 08  0100   59677    3600    0    -2.4    -5.5    -0.7     6.1    -6.8   246.3
2022 04 08  0200   59677    7200    0    -2.6    -5.0    -0.1     5.7    -0.6   242.7
2022 04 08  0300   59677   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 08  0400   59677   14400    0    -2.3    -8.5     3.0     9.3    18.9   254.8
2022 04 08  0500   59677   18000    0    -3.9    -7.4     3.9     9.2    25.1   242.0
2022 04 08  0600   59677   21600    0    -4.0    -7.8     4.0     9.6    24.6   242.8
2022 04 08  0700   59677   25200    0    -4.0    -7.3     4.4     9.5    27.8   241.5
2022 04 08  0800   59677   28800    0    -3.4    -7.4     4.8     9.5    30.5   245.5
2022 04 08  0900   59677   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 04 08  1000   59677   36000    0    -3.0    -6.2     3.5     7.7    27.2   243.9
2022 04 08  1100   59677   39600    0    -3.4    -5.6     4.5     8.0    34.8   238.4
2022 04 08  1200   59677   43200    0    -2.6    -6.2     4.7     8.2    34.9   246.8
