:Product: 201807_ace_mag_1h.txt
:Issued: 2018 Jul 23 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2018 07 01  0000   58300       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 07 01  0100   58300    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 07 01  0200   58300    7200    0     2.6    -1.2    -0.3     2.9    -5.8   334.8
2018 07 01  0300   58300   10800    0     2.5    -1.0    -0.3     2.7    -6.8   338.5
2018 07 01  0400   58300   14400    0     2.4    -0.4    -0.3     2.5    -7.7   351.3
2018 07 01  0500   58300   18000    0     2.0    -0.5    -0.0     2.1    -0.6   346.2
2018 07 01  0600   58300   21600    0     2.1    -0.3     0.0     2.1     0.3   351.8
2018 07 01  0700   58300   25200    0     2.0    -0.3     0.1     2.0     4.2   351.9
2018 07 01  0800   58300   28800    0     2.1    -0.4     0.2     2.2     6.5   349.4
2018 07 01  0900   58300   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 07 01  1000   58300   36000    0     1.2    -1.3    -0.1     1.8    -4.6   312.4
2018 07 01  1100   58300   39600    0     1.2    -1.5     0.1     1.9     4.0   310.2
2018 07 01  1200   58300   43200    0     1.5    -0.8     0.4     1.8    12.9   332.6
2018 07 01  1300   58300   46800    0     1.6    -0.6     0.4     1.8    14.2   340.9
2018 07 01  1400   58300   50400    0     1.5    -0.9    -0.0     1.8    -0.2   329.6
2018 07 01  1500   58300   54000    0     1.7    -0.5    -0.5     1.8   -14.8   341.9
2018 07 01  1600   58300   57600    0     1.9    -0.5    -0.2     2.0    -6.7   345.9
2018 07 01  1700   58300   61200    0     2.1    -0.4     0.3     2.1     7.8   347.8
2018 07 01  1800   58300   64800    0     1.8    -0.5     0.2     1.9     7.5   343.6
2018 07 01  1900   58300   68400    0     1.8    -0.7     0.1     2.0     4.0   338.5
2018 07 01  2000   58300   72000    0     2.0    -0.7     0.1     2.1     3.9   340.5
2018 07 01  2100   58300   75600    0     1.7    -1.0     0.1     2.0     3.8   330.8
2018 07 01  2200   58300   79200    0     1.6    -1.4    -0.0     2.1    -0.8   320.2
2018 07 01  2300   58300   82800    0     1.4    -1.4    -0.1     2.0    -4.1   315.4
2018 07 02  0000   58301       0    0     1.7    -1.0     0.2     2.0     4.6   329.2
2018 07 02  0100   58301    3600    0     2.0    -0.3     0.4     2.1    10.8   351.7
2018 07 02  0200   58301    7200    0     1.9    -0.5     0.4     2.0    11.9   346.0
2018 07 02  0300   58301   10800    0     1.6    -0.8    -0.0     1.8    -0.4   332.0
2018 07 02  0400   58301   14400    0     1.4    -0.8    -0.1     1.6    -1.9   330.8
2018 07 02  0500   58301   18000    0     1.3    -1.0     0.0     1.7     0.7   320.8
2018 07 02  0600   58301   21600    0     1.5    -0.9     0.1     1.8     2.5   328.7
2018 07 02  0700   58301   25200    0     1.4    -0.6     0.3     1.6    10.9   336.2
2018 07 02  0800   58301   28800    0     2.1     0.6     0.2     2.1     4.6    14.9
2018 07 02  0900   58301   32400    0     2.0     0.2    -0.2     2.0    -4.8     5.2
2018 07 02  1000   58301   36000    0     1.6     0.3    -0.2     1.7    -6.5     9.7
2018 07 02  1100   58301   39600    0     1.9    -0.2    -0.1     1.9    -3.5   354.9
2018 07 02  1200   58301   43200    0     2.1    -0.2    -0.2     2.1    -6.6   354.4
2018 07 02  1300   58301   46800    0     2.2    -0.5    -0.2     2.3    -6.1   347.7
2018 07 02  1400   58301   50400    0     2.3    -0.8    -0.1     2.4    -2.3   339.6
2018 07 02  1500   58301   54000    0     2.2    -1.3    -0.3     2.6    -6.4   330.1
2018 07 02  1600   58301   57600    0     2.3    -1.5    -0.4     2.8    -9.2   326.3
2018 07 02  1700   58301   61200    0     2.7    -1.5    -0.5     3.1    -9.6   330.6
2018 07 02  1800   58301   64800    0     2.9    -1.3    -0.3     3.2    -6.3   336.6
2018 07 02  1900   58301   68400    0     3.2    -0.8    -0.1     3.3    -1.1   346.3
2018 07 02  2000   58301   72000    0     3.1    -1.3    -0.1     3.4    -2.1   337.6
2018 07 02  2100   58301   75600    0     2.8    -1.9    -0.2     3.3    -3.5   325.9
2018 07 02  2200   58301   79200    0     2.9    -1.6    -0.1     3.3    -0.9   331.0
2018 07 02  2300   58301   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 07 03  0000   58302       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 07 03  0100   58302    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2018 07 03  0200   58302    7200    0     2.4    -2.4     0.6     3.5    10.3   315.1
2018 07 03  0300   58302   10800    0     1.5    -2.5     0.5     3.0     9.1   301.3
2018 07 03  0400   58302   14400    0     1.4    -1.4     0.9     2.2    25.2   316.7
2018 07 03  0500   58302   18000    0     1.4     1.1     0.7     1.9    20.8    38.6
2018 07 03  0600   58302   21600    0     0.8     1.8     0.5     2.0    14.6    66.2
2018 07 03  0700   58302   25200    0     0.5     1.6     0.2     1.6     7.9    71.8
