:Product: 201804_ace_swepam_1h.txt
:Issued: 2018 Apr 24 0410 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2018 04 01  0000   58209       0    9    -9999.9    -9999.9    -1.00e+05
2018 04 01  0100   58209    3600    9    -9999.9    -9999.9    -1.00e+05
2018 04 01  0200   58209    7200    9    -9999.9    -9999.9    -1.00e+05
2018 04 01  0300   58209   10800    9    -9999.9    -9999.9    -1.00e+05
2018 04 01  0400   58209   14400    9    -9999.9    -9999.9    -1.00e+05
2018 04 01  0500   58209   18000    0        4.1      454.5     6.18e+04
2018 04 01  0600   58209   21600    0        4.2      444.9     7.59e+04
2018 04 01  0700   58209   25200    0        5.9      438.5     7.67e+04
2018 04 01  0800   58209   28800    0        4.1      449.6     9.63e+04
2018 04 01  0900   58209   32400    0        4.4      450.1     8.61e+04
2018 04 01  1000   58209   36000    0        4.3      455.1     8.98e+04
2018 04 01  1100   58209   39600    0        4.3      450.6     6.89e+04
2018 04 01  1200   58209   43200    0        4.0      445.5     6.16e+04
2018 04 01  1300   58209   46800    0        4.0      446.9     7.89e+04
2018 04 01  1400   58209   50400    0        4.3      440.1     8.78e+04
2018 04 01  1500   58209   54000    0        3.7      449.3     1.03e+05
2018 04 01  1600   58209   57600    0        3.8      451.0     9.59e+04
2018 04 01  1700   58209   61200    0        4.3      451.5     9.54e+04
2018 04 01  1800   58209   64800    0        4.6      453.1     7.13e+04
2018 04 01  1900   58209   68400    0        4.5      450.3     7.27e+04
2018 04 01  2000   58209   72000    0        4.3      441.3     8.40e+04
2018 04 01  2100   58209   75600    0        3.7      440.6     1.02e+05
2018 04 01  2200   58209   79200    0        4.2      446.7     9.07e+04
2018 04 01  2300   58209   82800    9    -9999.9    -9999.9    -1.00e+05
2018 04 02  0000   58210       0    9    -9999.9    -9999.9    -1.00e+05
2018 04 02  0100   58210    3600    9    -9999.9    -9999.9    -1.00e+05
2018 04 02  0200   58210    7200    9    -9999.9    -9999.9    -1.00e+05
2018 04 02  0300   58210   10800    9    -9999.9    -9999.9    -1.00e+05
2018 04 02  0400   58210   14400    9    -9999.9    -9999.9    -1.00e+05
2018 04 02  0500   58210   18000    0        4.4      448.5     5.34e+04
2018 04 02  0600   58210   21600    0        3.7      449.1     6.31e+04
2018 04 02  0700   58210   25200    0        3.9      434.9     5.84e+04
2018 04 02  0800   58210   28800    0        3.6      426.2     6.29e+04
2018 04 02  0900   58210   32400    0        3.6      429.2     6.43e+04
2018 04 02  1000   58210   36000    0        3.4      426.6     8.36e+04
2018 04 02  1100   58210   39600    0        3.3      419.7     9.44e+04
2018 04 02  1200   58210   43200    0        3.0      419.9     8.98e+04
2018 04 02  1300   58210   46800    0        4.1      444.7     7.61e+04
2018 04 02  1400   58210   50400    0        3.7      433.3     7.36e+04
2018 04 02  1500   58210   54000    0        3.6      428.8     6.29e+04
2018 04 02  1600   58210   57600    0        3.1      420.7     8.18e+04
2018 04 02  1700   58210   61200    0        3.0      410.8     1.05e+05
2018 04 02  1800   58210   64800    0        2.7      410.5     1.10e+05
2018 04 02  1900   58210   68400    0        2.7      413.1     9.32e+04
2018 04 02  2000   58210   72000    0        2.5      400.5     9.75e+04
2018 04 02  2100   58210   75600    0        2.4      395.4     8.93e+04
2018 04 02  2200   58210   79200    0        2.4      393.5     7.99e+04
2018 04 02  2300   58210   82800    0        2.4      398.6     8.20e+04
2018 04 03  0000   58211       0    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  0100   58211    3600    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  0200   58211    7200    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  0300   58211   10800    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  0400   58211   14400    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  0500   58211   18000    1        2.4      381.1     9.35e+04
2018 04 03  0600   58211   21600    0        2.1      385.4     7.92e+04
2018 04 03  0700   58211   25200    0        2.4      380.2     9.13e+04
2018 04 03  0800   58211   28800    0        2.8      377.5     7.05e+04
2018 04 03  0900   58211   32400    0        3.5      375.7     5.00e+04
2018 04 03  1000   58211   36000    0        2.7      364.1     5.48e+04
2018 04 03  1100   58211   39600    0        2.6      364.5     4.20e+04
2018 04 03  1200   58211   43200    0        2.4      361.6     4.18e+04
2018 04 03  1300   58211   46800    0        2.5      362.5     3.86e+04
2018 04 03  1400   58211   50400    0        2.1      356.4     4.35e+04
2018 04 03  1500   58211   54000    0        2.2      355.4     2.65e+04
2018 04 03  1600   58211   57600    0        2.2      351.9     2.92e+04
2018 04 03  1700   58211   61200    0        2.3      350.1     2.69e+04
2018 04 03  1800   58211   64800    0        2.4      350.8     3.27e+04
2018 04 03  1900   58211   68400    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  2000   58211   72000    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  2100   58211   75600    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  2200   58211   79200    9    -9999.9    -9999.9    -1.00e+05
2018 04 03  2300   58211   82800    9    -9999.9    -9999.9    -1.00e+05
2018 04 04  0000   58212       0    9    -9999.9    -9999.9    -1.00e+05
2018 04 04  0100   58212    3600    9    -9999.9    -9999.9    -1.00e+05
