:Product: 201608_ace_loc_1h.txt
:Issued: 2016 Aug 21 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2016 08 01  0000   57601       0     232.0    -37.3     -0.6
2016 08 01  0100   57601    3600     232.0    -37.2     -0.6
2016 08 01  0200   57601    7200     232.0    -37.2     -0.6
2016 08 01  0300   57601   10800     232.0    -37.2     -0.7
2016 08 01  0400   57601   14400     232.0    -37.1     -0.7
2016 08 01  0500   57601   18000     232.0    -37.1     -0.7
2016 08 01  0600   57601   21600     231.9    -37.1     -0.8
2016 08 01  0700   57601   25200     231.9    -37.1     -0.8
2016 08 01  0800   57601   28800     231.9    -37.0     -0.8
2016 08 01  0900   57601   32400     231.9    -37.0     -0.9
2016 08 01  1000   57601   36000     231.9    -37.0     -0.9
2016 08 01  1100   57601   39600     231.9    -36.9     -0.9
2016 08 01  1200   57601   43200     231.9    -36.9     -1.0
2016 08 01  1300   57601   46800     231.8    -36.9     -1.0
2016 08 01  1400   57601   50400     231.8    -36.9     -1.1
2016 08 01  1500   57601   54000     231.8    -36.8     -1.1
2016 08 01  1600   57601   57600     231.8    -36.8     -1.1
2016 08 01  1700   57601   61200     231.8    -36.8     -1.2
2016 08 01  1800   57601   64800     231.8    -36.7     -1.2
2016 08 01  1900   57601   68400     231.8    -36.7     -1.2
2016 08 01  2000   57601   72000     231.7    -36.7     -1.3
2016 08 01  2100   57601   75600     231.7    -36.6     -1.3
2016 08 01  2200   57601   79200     231.7    -36.6     -1.3
2016 08 01  2300   57601   82800     231.7    -36.6     -1.4
2016 08 02  0000   57602       0     231.7    -36.6     -1.4
2016 08 02  0100   57602    3600     231.7    -36.5     -1.4
2016 08 02  0200   57602    7200     231.7    -36.5     -1.5
2016 08 02  0300   57602   10800     231.6    -36.5     -1.5
2016 08 02  0400   57602   14400     231.6    -36.4     -1.5
2016 08 02  0500   57602   18000     231.6    -36.4     -1.6
2016 08 02  0600   57602   21600     231.6    -36.4     -1.6
2016 08 02  0700   57602   25200     231.6    -36.3     -1.6
2016 08 02  0800   57602   28800     231.6    -36.3     -1.7
2016 08 02  0900   57602   32400     231.6    -36.3     -1.7
2016 08 02  1000   57602   36000     231.5    -36.2     -1.7
2016 08 02  1100   57602   39600     231.5    -36.2     -1.8
2016 08 02  1200   57602   43200     231.5    -36.2     -1.8
2016 08 02  1300   57602   46800     231.5    -36.1     -1.9
2016 08 02  1400   57602   50400     231.5    -36.1     -1.9
2016 08 02  1500   57602   54000     231.5    -36.1     -1.9
2016 08 02  1600   57602   57600     231.4    -36.1     -2.0
2016 08 02  1700   57602   61200     231.4    -36.0     -2.0
2016 08 02  1800   57602   64800     231.4    -36.0     -2.0
2016 08 02  1900   57602   68400     231.4    -36.0     -2.1
2016 08 02  2000   57602   72000     231.4    -35.9     -2.1
2016 08 02  2100   57602   75600     231.4    -35.9     -2.1
2016 08 02  2200   57602   79200     231.4    -35.9     -2.2
2016 08 02  2300   57602   82800     231.3    -35.8     -2.2
2016 08 03  0000   57603       0     231.3    -35.8     -2.2
2016 08 03  0100   57603    3600     231.3    -35.8     -2.3
2016 08 03  0200   57603    7200     231.3    -35.7     -2.3
2016 08 03  0300   57603   10800     231.3    -35.7     -2.3
2016 08 03  0400   57603   14400     231.3    -35.7     -2.4
2016 08 03  0500   57603   18000     231.2    -35.6     -2.4
2016 08 03  0600   57603   21600     231.2    -35.6     -2.4
2016 08 03  0700   57603   25200     231.2    -35.6     -2.5
2016 08 03  0800   57603   28800     231.2    -35.5     -2.5
2016 08 03  0900   57603   32400     231.2    -35.5     -2.5
2016 08 03  1000   57603   36000     231.2    -35.5     -2.6
2016 08 03  1100   57603   39600     231.1    -35.4     -2.6
2016 08 03  1200   57603   43200     231.1    -35.4     -2.6
2016 08 03  1300   57603   46800     231.1    -35.4     -2.7
2016 08 03  1400   57603   50400     231.1    -35.3     -2.7
2016 08 03  1500   57603   54000     231.1    -35.3     -2.8
2016 08 03  1600   57603   57600     231.1    -35.3     -2.8
2016 08 03  1700   57603   61200     231.0    -35.2     -2.8
2016 08 03  1800   57603   64800     231.0    -35.2     -2.9
2016 08 03  1900   57603   68400     231.0    -35.2     -2.9
2016 08 03  2000   57603   72000     231.0    -35.1     -2.9
2016 08 03  2100   57603   75600     231.0    -35.1     -3.0
2016 08 03  2200   57603   79200     231.0    -35.1     -3.0
2016 08 03  2300   57603   82800     230.9    -35.0     -3.0
2016 08 04  0000   57604       0     230.9    -35.0     -3.1
2016 08 04  0100   57604    3600     230.9    -35.0     -3.1
2016 08 04  0200   57604    7200     230.9    -34.9     -3.1
2016 08 04  0300   57604   10800     230.9    -34.9     -3.2
2016 08 04  0400   57604   14400     230.9    -34.9     -3.2
2016 08 04  0500   57604   18000     230.8    -34.8     -3.2
2016 08 04  0600   57604   21600     230.8    -34.8     -3.3
2016 08 04  0700   57604   25200     230.8    -34.8     -3.3
2016 08 04  0800   57604   28800     230.8    -34.7     -3.3
2016 08 04  0900   57604   32400     230.8    -34.7     -3.4
2016 08 04  1000   57604   36000     230.8    -34.7     -3.4
2016 08 04  1100   57604   39600     230.7    -34.6     -3.4
2016 08 04  1200   57604   43200     230.7    -34.6     -3.5
2016 08 04  1300   57604   46800     230.7    -34.6     -3.5
2016 08 04  1400   57604   50400     230.7    -34.5     -3.5
2016 08 04  1500   57604   54000     230.7    -34.5     -3.6
2016 08 04  1600   57604   57600     230.6    -34.5     -3.6
2016 08 04  1700   57604   61200     230.6    -34.4     -3.6
2016 08 04  1800   57604   64800     230.6    -34.4     -3.7
2016 08 04  1900   57604   68400     230.6    -34.3     -3.7
2016 08 04  2000   57604   72000     230.6    -34.3     -3.7
2016 08 04  2100   57604   75600     230.6    -34.3     -3.8
2016 08 04  2200   57604   79200     230.5    -34.2     -3.8
2016 08 04  2300   57604   82800     230.5    -34.2     -3.9
2016 08 05  0000   57605       0     230.5    -34.2     -3.9
2016 08 05  0100   57605    3600     230.5    -34.1     -3.9
2016 08 05  0200   57605    7200     230.5    -34.1     -4.0
2016 08 05  0300   57605   10800     230.4    -34.1     -4.0
2016 08 05  0400   57605   14400     230.4    -34.0     -4.0
2016 08 05  0500   57605   18000     230.4    -34.0     -4.1
2016 08 05  0600   57605   21600     230.4    -34.0     -4.1
2016 08 05  0700   57605   25200     230.4    -33.9     -4.1
2016 08 05  0800   57605   28800     230.4    -33.9     -4.2
2016 08 05  0900   57605   32400     230.3    -33.8     -4.2
2016 08 05  1000   57605   36000     230.3    -33.8     -4.2
2016 08 05  1100   57605   39600     230.3    -33.8     -4.3
2016 08 05  1200   57605   43200     230.3    -33.7     -4.3
2016 08 05  1300   57605   46800     230.3    -33.7     -4.3
2016 08 05  1400   57605   50400     230.2    -33.7     -4.4
2016 08 05  1500   57605   54000     230.2    -33.6     -4.4
2016 08 05  1600   57605   57600     230.2    -33.6     -4.4
2016 08 05  1700   57605   61200     230.2    -33.6     -4.5
2016 08 05  1800   57605   64800     230.2    -33.5     -4.5
2016 08 05  1900   57605   68400     230.2    -33.5     -4.5
2016 08 05  2000   57605   72000     230.1    -33.5     -4.6
2016 08 05  2100   57605   75600     230.1    -33.4     -4.6
2016 08 05  2200   57605   79200     230.1    -33.4     -4.6
2016 08 05  2300   57605   82800     230.1    -33.3     -4.7
2016 08 06  0000   57606       0     230.1    -33.3     -4.7
2016 08 06  0100   57606    3600     230.0    -33.3     -4.7
2016 08 06  0200   57606    7200     230.0    -33.2     -4.8
