:Product: 201107_ace_loc_1h.txt
:Issued: 2011 Jul 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2011 07 01  0000   55743       0     235.1     41.2     22.5
2011 07 01  0100   55743    3600     235.1     41.2     22.5
2011 07 01  0200   55743    7200     235.1     41.2     22.5
2011 07 01  0300   55743   10800     235.2     41.2     22.5
2011 07 01  0400   55743   14400     235.2     41.2     22.5
2011 07 01  0500   55743   18000     235.2     41.2     22.5
2011 07 01  0600   55743   21600     235.2     41.2     22.5
2011 07 01  0700   55743   25200     235.2     41.2     22.5
2011 07 01  0800   55743   28800     235.2     41.2     22.5
2011 07 01  0900   55743   32400     235.2     41.3     22.5
2011 07 01  1000   55743   36000     235.2     41.3     22.5
2011 07 01  1100   55743   39600     235.2     41.3     22.5
2011 07 01  1200   55743   43200     235.2     41.3     22.5
2011 07 01  1300   55743   46800     235.2     41.3     22.5
2011 07 01  1400   55743   50400     235.2     41.3     22.5
2011 07 01  1500   55743   54000     235.3     41.3     22.5
2011 07 01  1600   55743   57600     235.3     41.3     22.5
2011 07 01  1700   55743   61200     235.3     41.3     22.5
2011 07 01  1800   55743   64800     235.3     41.3     22.5
2011 07 01  1900   55743   68400     235.3     41.3     22.5
2011 07 01  2000   55743   72000     235.3     41.3     22.5
2011 07 01  2100   55743   75600     235.3     41.3     22.5
2011 07 01  2200   55743   79200     235.3     41.3     22.5
2011 07 01  2300   55743   82800     235.3     41.3     22.5
2011 07 02  0000   55744       0     235.3     41.3     22.5
2011 07 02  0100   55744    3600     235.4     41.4     22.5
2011 07 02  0200   55744    7200     235.4     41.4     22.5
2011 07 02  0300   55744   10800     235.4     41.4     22.5
2011 07 02  0400   55744   14400     235.4     41.4     22.4
2011 07 02  0500   55744   18000     235.4     41.4     22.4
2011 07 02  0600   55744   21600     235.4     41.4     22.4
2011 07 02  0700   55744   25200     235.4     41.4     22.4
2011 07 02  0800   55744   28800     235.4     41.4     22.4
2011 07 02  0900   55744   32400     235.4     41.4     22.4
2011 07 02  1000   55744   36000     235.4     41.4     22.4
2011 07 02  1100   55744   39600     235.4     41.4     22.4
2011 07 02  1200   55744   43200     235.4     41.4     22.4
2011 07 02  1300   55744   46800     235.5     41.4     22.4
2011 07 02  1400   55744   50400     235.5     41.4     22.4
2011 07 02  1500   55744   54000     235.5     41.4     22.4
2011 07 02  1600   55744   57600     235.5     41.4     22.4
2011 07 02  1700   55744   61200     235.5     41.5     22.4
2011 07 02  1800   55744   64800     235.5     41.5     22.4
2011 07 02  1900   55744   68400     235.5     41.5     22.4
2011 07 02  2000   55744   72000     235.5     41.5     22.4
2011 07 02  2100   55744   75600     235.5     41.5     22.4
2011 07 02  2200   55744   79200     235.5     41.5     22.4
2011 07 02  2300   55744   82800     235.5     41.5     22.4
2011 07 03  0000   55745       0     235.5     41.5     22.4
2011 07 03  0100   55745    3600     235.6     41.5     22.4
2011 07 03  0200   55745    7200     235.6     41.5     22.4
2011 07 03  0300   55745   10800     235.6     41.5     22.4
2011 07 03  0400   55745   14400     235.6     41.5     22.4
2011 07 03  0500   55745   18000     235.6     41.5     22.4
2011 07 03  0600   55745   21600     235.6     41.5     22.4
2011 07 03  0700   55745   25200     235.6     41.5     22.4
2011 07 03  0800   55745   28800     235.6     41.5     22.4
2011 07 03  0900   55745   32400     235.6     41.5     22.4
2011 07 03  1000   55745   36000     235.6     41.5     22.4
2011 07 03  1100   55745   39600     235.7     41.6     22.4
2011 07 03  1200   55745   43200     235.7     41.6     22.3
2011 07 03  1300   55745   46800     235.7     41.6     22.3
2011 07 03  1400   55745   50400     235.7     41.6     22.3
2011 07 03  1500   55745   54000     235.7     41.6     22.3
2011 07 03  1600   55745   57600     235.7     41.6     22.3
2011 07 03  1700   55745   61200     235.7     41.6     22.3
2011 07 03  1800   55745   64800     235.7     41.6     22.3
2011 07 03  1900   55745   68400     235.7     41.6     22.3
2011 07 03  2000   55745   72000     235.7     41.6     22.3
2011 07 03  2100   55745   75600     235.7     41.6     22.3
2011 07 03  2200   55745   79200     235.7     41.6     22.3
2011 07 03  2300   55745   82800     235.8     41.6     22.3
2011 07 04  0000   55746       0     235.8     41.6     22.3
2011 07 04  0100   55746    3600     235.8     41.6     22.3
2011 07 04  0200   55746    7200     235.8     41.6     22.3
2011 07 04  0300   55746   10800     235.8     41.6     22.3
2011 07 04  0400   55746   14400     235.8     41.6     22.3
2011 07 04  0500   55746   18000     235.8     41.6     22.3
2011 07 04  0600   55746   21600     235.8     41.6     22.3
2011 07 04  0700   55746   25200     235.8     41.7     22.3
2011 07 04  0800   55746   28800     235.8     41.7     22.3
2011 07 04  0900   55746   32400     235.8     41.7     22.3
2011 07 04  1000   55746   36000     235.8     41.7     22.3
2011 07 04  1100   55746   39600     235.9     41.7     22.3
2011 07 04  1200   55746   43200     235.9     41.7     22.3
2011 07 04  1300   55746   46800     235.9     41.7     22.3
2011 07 04  1400   55746   50400     235.9     41.7     22.3
2011 07 04  1500   55746   54000     235.9     41.7     22.3
2011 07 04  1600   55746   57600     235.9     41.7     22.3
2011 07 04  1700   55746   61200     235.9     41.7     22.3
2011 07 04  1800   55746   64800     235.9     41.7     22.2
2011 07 04  1900   55746   68400     235.9     41.7     22.2
2011 07 04  2000   55746   72000     235.9     41.7     22.2
2011 07 04  2100   55746   75600     235.9     41.7     22.2
2011 07 04  2200   55746   79200     235.9     41.7     22.2
2011 07 04  2300   55746   82800     236.0     41.7     22.2
2011 07 05  0000   55747       0     236.0     41.7     22.2
2011 07 05  0100   55747    3600     236.0     41.7     22.2
2011 07 05  0200   55747    7200     236.0     41.7     22.2
2011 07 05  0300   55747   10800     236.0     41.7     22.2
2011 07 05  0400   55747   14400     236.0     41.8     22.2
2011 07 05  0500   55747   18000     236.0     41.8     22.2
2011 07 05  0600   55747   21600     236.0     41.8     22.2
2011 07 05  0700   55747   25200     236.0     41.8     22.2
2011 07 05  0800   55747   28800     236.0     41.8     22.2
2011 07 05  0900   55747   32400     236.0     41.8     22.2
2011 07 05  1000   55747   36000     236.0     41.8     22.2
2011 07 05  1100   55747   39600     236.0     41.8     22.2
2011 07 05  1200   55747   43200     236.0     41.8     22.2
2011 07 05  1300   55747   46800     236.1     41.8     22.2
2011 07 05  1400   55747   50400     236.1     41.8     22.2
2011 07 05  1500   55747   54000     236.1     41.8     22.2
2011 07 05  1600   55747   57600     236.1     41.8     22.2
2011 07 05  1700   55747   61200     236.1     41.8     22.2
2011 07 05  1800   55747   64800     236.1     41.8     22.2
2011 07 05  1900   55747   68400     236.1     41.8     22.2
2011 07 05  2000   55747   72000     236.1     41.8     22.1
2011 07 05  2100   55747   75600     236.1     41.8     22.1
2011 07 05  2200   55747   79200     236.1     41.8     22.1
2011 07 05  2300   55747   82800     236.1     41.8     22.1
2011 07 06  0000   55748       0     236.1     41.8     22.1
2011 07 06  0100   55748    3600     236.2     41.8     22.1
2011 07 06  0200   55748    7200     236.2     41.8     22.1
2011 07 06  0300   55748   10800     236.2     41.8     22.1
2011 07 06  0400   55748   14400     236.2     41.8     22.1
2011 07 06  0500   55748   18000     236.2     41.9     22.1
2011 07 06  0600   55748   21600     236.2     41.9     22.1
2011 07 06  0700   55748   25200     236.2     41.9     22.1
2011 07 06  0800   55748   28800     236.2     41.9     22.1
2011 07 06  0900   55748   32400     236.2     41.9     22.1
2011 07 06  1000   55748   36000     236.2     41.9     22.1
2011 07 06  1100   55748   39600     236.2     41.9     22.1
2011 07 06  1200   55748   43200     236.2     41.9     22.1
2011 07 06  1300   55748   46800     236.2     41.9     22.1
2011 07 06  1400   55748   50400     236.3     41.9     22.1
2011 07 06  1500   55748   54000     236.3     41.9     22.1
2011 07 06  1600   55748   57600     236.3     41.9     22.1
2011 07 06  1700   55748   61200     236.3     41.9     22.1
2011 07 06  1800   55748   64800     236.3     41.9     22.1
2011 07 06  1900   55748   68400     236.3     41.9     22.1
2011 07 06  2000   55748   72000     236.3     41.9     22.0
2011 07 06  2100   55748   75600     236.3     41.9     22.0
2011 07 06  2200   55748   79200     236.3     41.9     22.0
2011 07 06  2300   55748   82800     236.3     41.9     22.0
2011 07 07  0000   55749       0     236.3     41.9     22.0
2011 07 07  0100   55749    3600     236.3     41.9     22.0
2011 07 07  0200   55749    7200     236.3     41.9     22.0
2011 07 07  0300   55749   10800     236.4     41.9     22.0
2011 07 07  0400   55749   14400     236.4     41.9     22.0
2011 07 07  0500   55749   18000     236.4     41.9     22.0
2011 07 07  0600   55749   21600     236.4     41.9     22.0
2011 07 07  0700   55749   25200     236.4     41.9     22.0
2011 07 07  0800   55749   28800     236.4     41.9     22.0
2011 07 07  0900   55749   32400     236.4     41.9     22.0
2011 07 07  1000   55749   36000     236.4     41.9     22.0
2011 07 07  1100   55749   39600     236.4     41.9     22.0
2011 07 07  1200   55749   43200     236.4     41.9     22.0
2011 07 07  1300   55749   46800     236.4     41.9     22.0
2011 07 07  1400   55749   50400     236.4     42.0     22.0
2011 07 07  1500   55749   54000     236.4     42.0     22.0
2011 07 07  1600   55749   57600     236.4     42.0     22.0
2011 07 07  1700   55749   61200     236.5     42.0     22.0
2011 07 07  1800   55749   64800     236.5     42.0     22.0
