:Product: 201501_ace_sis_1h.txt
:Issued: 2015 Jan 29 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2015 01 01  0000   57023       0      0    1.28e+00    0    8.07e-01
2015 01 01  0100   57023    3600      0    1.24e+00    0    7.85e-01
2015 01 01  0200   57023    7200      0    1.29e+00    0    8.12e-01
2015 01 01  0300   57023   10800      0    1.26e+00    0    7.90e-01
2015 01 01  0400   57023   14400      0    1.30e+00    0    8.08e-01
2015 01 01  0500   57023   18000      0    1.29e+00    0    8.00e-01
2015 01 01  0600   57023   21600      0    1.28e+00    0    7.93e-01
2015 01 01  0700   57023   25200      0    1.30e+00    0    8.06e-01
2015 01 01  0800   57023   28800      0    1.29e+00    0    7.98e-01
2015 01 01  0900   57023   32400      0    1.34e+00    0    8.24e-01
2015 01 01  1000   57023   36000      0    1.30e+00    0    7.96e-01
2015 01 01  1100   57023   39600      0    1.36e+00    0    8.22e-01
2015 01 01  1200   57023   43200      0    1.32e+00    0    7.96e-01
2015 01 01  1300   57023   46800      0    1.35e+00    0    8.20e-01
2015 01 01  1400   57023   50400      0    1.36e+00    0    8.18e-01
2015 01 01  1500   57023   54000      0    1.37e+00    0    8.12e-01
2015 01 01  1600   57023   57600      0    1.39e+00    0    8.20e-01
2015 01 01  1700   57023   61200      0    1.34e+00    0    8.04e-01
2015 01 01  1800   57023   64800      0    1.36e+00    0    8.23e-01
2015 01 01  1900   57023   68400      0    1.32e+00    0    8.07e-01
2015 01 01  2000   57023   72000      0    1.32e+00    0    8.23e-01
2015 01 01  2100   57023   75600      0    1.34e+00    0    8.15e-01
2015 01 01  2200   57023   79200      0    1.37e+00    0    8.20e-01
2015 01 01  2300   57023   82800      0    1.33e+00    0    8.20e-01
2015 01 02  0000   57024       0      0    1.32e+00    0    8.12e-01
2015 01 02  0100   57024    3600      0    1.35e+00    0    8.21e-01
2015 01 02  0200   57024    7200      0    1.34e+00    0    8.00e-01
2015 01 02  0300   57024   10800      0    1.36e+00    0    8.16e-01
2015 01 02  0400   57024   14400      0    1.32e+00    0    8.08e-01
2015 01 02  0500   57024   18000      0    1.35e+00    0    8.33e-01
2015 01 02  0600   57024   21600      0    1.33e+00    0    8.13e-01
2015 01 02  0700   57024   25200      0    1.29e+00    0    8.04e-01
2015 01 02  0800   57024   28800      0    1.26e+00    0    8.02e-01
2015 01 02  0900   57024   32400      0    1.23e+00    0    7.87e-01
2015 01 02  1000   57024   36000      0    1.25e+00    0    8.05e-01
2015 01 02  1100   57024   39600      0    1.23e+00    0    7.87e-01
2015 01 02  1200   57024   43200      0    1.28e+00    0    8.09e-01
2015 01 02  1300   57024   46800      0    1.25e+00    0    7.97e-01
2015 01 02  1400   57024   50400      0    1.26e+00    0    8.06e-01
2015 01 02  1500   57024   54000      0    1.24e+00    0    8.03e-01
2015 01 02  1600   57024   57600      0    1.27e+00    0    8.14e-01
2015 01 02  1700   57024   61200      0    1.27e+00    0    8.12e-01
2015 01 02  1800   57024   64800      0    1.24e+00    0    7.94e-01
2015 01 02  1900   57024   68400      0    1.28e+00    0    8.20e-01
2015 01 02  2000   57024   72000      0    1.25e+00    0    8.00e-01
2015 01 02  2100   57024   75600      0    1.29e+00    0    8.27e-01
2015 01 02  2200   57024   79200      0    1.30e+00    0    8.20e-01
2015 01 02  2300   57024   82800      0    1.28e+00    0    8.15e-01
2015 01 03  0000   57025       0      0    1.27e+00    0    8.19e-01
2015 01 03  0100   57025    3600      0    1.27e+00    0    8.20e-01
2015 01 03  0200   57025    7200      0    1.28e+00    0    8.37e-01
2015 01 03  0300   57025   10800      0    1.26e+00    0    8.15e-01
2015 01 03  0400   57025   14400      0    1.29e+00    0    8.33e-01
2015 01 03  0500   57025   18000      0    1.26e+00    0    8.18e-01
2015 01 03  0600   57025   21600      0    1.27e+00    0    8.22e-01
2015 01 03  0700   57025   25200      0    1.26e+00    0    8.21e-01
2015 01 03  0800   57025   28800      0    1.26e+00    0    8.09e-01
2015 01 03  0900   57025   32400      0    1.33e+00    0    8.31e-01
2015 01 03  1000   57025   36000      0    1.31e+00    0    8.26e-01
2015 01 03  1100   57025   39600      0    1.32e+00    0    8.52e-01
2015 01 03  1200   57025   43200      0    1.26e+00    0    8.13e-01
2015 01 03  1300   57025   46800      0    1.30e+00    0    8.36e-01
2015 01 03  1400   57025   50400      0    1.27e+00    0    8.18e-01
2015 01 03  1500   57025   54000      0    1.29e+00    0    8.34e-01
2015 01 03  1600   57025   57600      0    1.30e+00    0    8.33e-01
2015 01 03  1700   57025   61200      0    1.28e+00    0    8.15e-01
2015 01 03  1800   57025   64800      0    1.26e+00    0    8.22e-01
2015 01 03  1900   57025   68400      0    1.21e+00    0    8.12e-01
2015 01 03  2000   57025   72000      0    1.22e+00    0    8.21e-01
2015 01 03  2100   57025   75600      0    1.21e+00    0    8.12e-01
2015 01 03  2200   57025   79200      0    1.21e+00    0    8.09e-01
2015 01 03  2300   57025   82800      0    1.22e+00    0    8.18e-01
2015 01 04  0000   57026       0      0    1.23e+00    0    8.21e-01
