:Product: 201205_ace_sis_1h.txt
:Issued: 2012 Jun 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2012 05 01  0000   56048       0      0    1.44e+00    0    1.01e+00
2012 05 01  0100   56048    3600      0    1.45e+00    0    1.01e+00
2012 05 01  0200   56048    7200      0    1.44e+00    0    1.01e+00
2012 05 01  0300   56048   10800      0    1.44e+00    0    1.01e+00
2012 05 01  0400   56048   14400      0    1.44e+00    0    1.01e+00
2012 05 01  0500   56048   18000      0    1.45e+00    0    1.02e+00
2012 05 01  0600   56048   21600      0    1.43e+00    0    1.00e+00
2012 05 01  0700   56048   25200      0    1.44e+00    0    1.01e+00
2012 05 01  0800   56048   28800      0    1.45e+00    0    1.02e+00
2012 05 01  0900   56048   32400      0    1.45e+00    0    1.01e+00
2012 05 01  1000   56048   36000      0    1.44e+00    0    1.01e+00
2012 05 01  1100   56048   39600      0    1.45e+00    0    1.02e+00
2012 05 01  1200   56048   43200      0    1.45e+00    0    1.02e+00
2012 05 01  1300   56048   46800      0    1.44e+00    0    1.01e+00
2012 05 01  1400   56048   50400      0    1.45e+00    0    1.02e+00
2012 05 01  1500   56048   54000      0    1.45e+00    0    1.01e+00
2012 05 01  1600   56048   57600      0    1.44e+00    0    1.01e+00
2012 05 01  1700   56048   61200      0    1.44e+00    0    1.01e+00
2012 05 01  1800   56048   64800      0    1.44e+00    0    1.01e+00
2012 05 01  1900   56048   68400      0    1.44e+00    0    1.01e+00
2012 05 01  2000   56048   72000      0    1.44e+00    0    1.01e+00
2012 05 01  2100   56048   75600      0    1.44e+00    0    1.01e+00
2012 05 01  2200   56048   79200      0    1.43e+00    0    1.01e+00
2012 05 01  2300   56048   82800      0    1.43e+00    0    1.01e+00
2012 05 02  0000   56049       0      0    1.44e+00    0    1.01e+00
2012 05 02  0100   56049    3600      0    1.44e+00    0    1.01e+00
2012 05 02  0200   56049    7200      0    1.44e+00    0    1.01e+00
2012 05 02  0300   56049   10800      0    1.43e+00    0    1.00e+00
2012 05 02  0400   56049   14400      0    1.43e+00    0    1.01e+00
2012 05 02  0500   56049   18000      0    1.44e+00    0    1.01e+00
2012 05 02  0600   56049   21600      0    1.45e+00    0    1.02e+00
2012 05 02  0700   56049   25200      0    1.44e+00    0    1.01e+00
2012 05 02  0800   56049   28800      0    1.44e+00    0    1.01e+00
2012 05 02  0900   56049   32400      0    1.44e+00    0    1.01e+00
2012 05 02  1000   56049   36000      0    1.44e+00    0    1.01e+00
2012 05 02  1100   56049   39600      0    1.45e+00    0    1.02e+00
2012 05 02  1200   56049   43200      0    1.45e+00    0    1.02e+00
2012 05 02  1300   56049   46800      0    1.46e+00    0    1.02e+00
2012 05 02  1400   56049   50400      0    1.45e+00    0    1.02e+00
2012 05 02  1500   56049   54000      0    1.44e+00    0    1.01e+00
2012 05 02  1600   56049   57600      0    1.46e+00    0    1.02e+00
2012 05 02  1700   56049   61200      0    1.45e+00    0    1.02e+00
2012 05 02  1800   56049   64800      0    1.45e+00    0    1.02e+00
2012 05 02  1900   56049   68400      0    1.45e+00    0    1.02e+00
