:Product: 201409_ace_sis_1h.txt
:Issued: 2014 Sep 28 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2014 09 01  0000   56901       0      0    1.16e+00    0    8.17e-01
2014 09 01  0100   56901    3600      0    1.18e+00    0    8.23e-01
2014 09 01  0200   56901    7200      0    1.17e+00    0    8.23e-01
2014 09 01  0300   56901   10800      0    1.17e+00    0    8.24e-01
2014 09 01  0400   56901   14400      0    1.17e+00    0    8.24e-01
2014 09 01  0500   56901   18000      0    1.16e+00    0    8.12e-01
2014 09 01  0600   56901   21600      0    1.16e+00    0    8.17e-01
2014 09 01  0700   56901   25200      0    1.16e+00    0    8.14e-01
2014 09 01  0800   56901   28800      0    1.18e+00    0    8.27e-01
2014 09 01  0900   56901   32400      0    1.18e+00    0    8.24e-01
2014 09 01  1000   56901   36000      0    1.16e+00    0    8.18e-01
2014 09 01  1100   56901   39600      0    1.17e+00    0    8.24e-01
2014 09 01  1200   56901   43200      0    1.18e+00    0    8.32e-01
2014 09 01  1300   56901   46800      0    1.18e+00    0    8.29e-01
2014 09 01  1400   56901   50400      0    1.19e+00    0    8.36e-01
2014 09 01  1500   56901   54000      0    1.19e+00    0    8.34e-01
2014 09 01  1600   56901   57600      0    1.21e+00    0    8.50e-01
2014 09 01  1700   56901   61200      0    1.20e+00    0    8.49e-01
2014 09 01  1800   56901   64800      0    1.26e+00    0    8.89e-01
2014 09 01  1900   56901   68400      0    1.29e+00    0    9.02e-01
2014 09 01  2000   56901   72000      0    1.34e+00    0    9.38e-01
2014 09 01  2100   56901   75600      0    1.43e+00    0    1.00e+00
2014 09 01  2200   56901   79200      0    1.55e+00    0    1.09e+00
2014 09 01  2300   56901   82800      0    1.68e+00    0    1.19e+00
2014 09 02  0000   56902       0      0    1.80e+00    0    1.26e+00
2014 09 02  0100   56902    3600      0    2.01e+00    0    1.40e+00
2014 09 02  0200   56902    7200      0    2.18e+00    0    1.54e+00
2014 09 02  0300   56902   10800      0    2.38e+00    0    1.68e+00
2014 09 02  0400   56902   14400      0    2.73e+00    0    1.92e+00
2014 09 02  0500   56902   18000      0    3.01e+00    0    2.11e+00
2014 09 02  0600   56902   21600      0    3.29e+00    0    2.31e+00
2014 09 02  0700   56902   25200      0    3.64e+00    0    2.55e+00
2014 09 02  0800   56902   28800      0    3.94e+00    0    2.76e+00
2014 09 02  0900   56902   32400      0    4.29e+00    0    3.01e+00
2014 09 02  1000   56902   36000      0    4.58e+00    0    3.20e+00
2014 09 02  1100   56902   39600      0    4.86e+00    0    3.39e+00
2014 09 02  1200   56902   43200      0    5.26e+00    0    3.67e+00
2014 09 02  1300   56902   46800      0    5.85e+00    0    4.08e+00
2014 09 02  1400   56902   50400      0    6.14e+00    0    4.26e+00
2014 09 02  1500   56902   54000      0    6.61e+00    0    4.57e+00
2014 09 02  1600   56902   57600      0    6.76e+00    0    4.66e+00
