:Product: 201302_ace_sis_1h.txt
:Issued: 2013 Mar 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2013 02 01  0000   56324       0      0    1.29e+00    0    9.06e-01
2013 02 01  0100   56324    3600      0    1.30e+00    0    9.20e-01
2013 02 01  0200   56324    7200      0    1.32e+00    0    9.29e-01
2013 02 01  0300   56324   10800      0    1.30e+00    0    9.17e-01
2013 02 01  0400   56324   14400      0    1.31e+00    0    9.21e-01
2013 02 01  0500   56324   18000      0    1.28e+00    0    9.08e-01
2013 02 01  0600   56324   21600      0    1.31e+00    0    9.25e-01
2013 02 01  0700   56324   25200      0    1.30e+00    0    9.18e-01
2013 02 01  0800   56324   28800      0    1.30e+00    0    9.13e-01
2013 02 01  0900   56324   32400      0    1.29e+00    0    9.12e-01
2013 02 01  1000   56324   36000      0    1.30e+00    0    9.15e-01
2013 02 01  1100   56324   39600      0    1.30e+00    0    9.16e-01
2013 02 01  1200   56324   43200      0    1.30e+00    0    9.12e-01
2013 02 01  1300   56324   46800      0    1.31e+00    0    9.23e-01
2013 02 01  1400   56324   50400      0    1.31e+00    0    9.22e-01
2013 02 01  1500   56324   54000      0    1.30e+00    0    9.17e-01
2013 02 01  1600   56324   57600      0    1.32e+00    0    9.22e-01
2013 02 01  1700   56324   61200      0    1.31e+00    0    9.17e-01
2013 02 01  1800   56324   64800      0    1.29e+00    0    9.09e-01
2013 02 01  1900   56324   68400      0    1.29e+00    0    9.12e-01
2013 02 01  2000   56324   72000      0    1.30e+00    0    9.14e-01
2013 02 01  2100   56324   75600      0    1.31e+00    0    9.21e-01
2013 02 01  2200   56324   79200      0    1.30e+00    0    9.19e-01
2013 02 01  2300   56324   82800      0    1.30e+00    0    9.12e-01
2013 02 02  0000   56325       0      0    1.31e+00    0    9.18e-01
2013 02 02  0100   56325    3600      0    1.29e+00    0    9.09e-01
2013 02 02  0200   56325    7200      0    1.29e+00    0    9.09e-01
2013 02 02  0300   56325   10800      0    1.30e+00    0    9.17e-01
