:Product: 201310_ace_loc_1h.txt
:Issued: 2013 Oct 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2013 10 01  0000   56566       0     223.2    -23.0    -22.3
2013 10 01  0100   56566    3600     223.2    -22.9    -22.3
2013 10 01  0200   56566    7200     223.2    -22.9    -22.3
2013 10 01  0300   56566   10800     223.2    -22.8    -22.3
2013 10 01  0400   56566   14400     223.2    -22.8    -22.3
2013 10 01  0500   56566   18000     223.2    -22.7    -22.3
2013 10 01  0600   56566   21600     223.2    -22.6    -22.2
2013 10 01  0700   56566   25200     223.2    -22.6    -22.2
2013 10 01  0800   56566   28800     223.2    -22.5    -22.2
2013 10 01  0900   56566   32400     223.2    -22.5    -22.2
2013 10 01  1000   56566   36000     223.2    -22.4    -22.2
2013 10 01  1100   56566   39600     223.2    -22.4    -22.2
2013 10 01  1200   56566   43200     223.2    -22.3    -22.2
2013 10 01  1300   56566   46800     223.2    -22.2    -22.2
2013 10 01  1400   56566   50400     223.1    -22.2    -22.2
2013 10 01  1500   56566   54000     223.1    -22.1    -22.2
2013 10 01  1600   56566   57600     223.1    -22.1    -22.2
2013 10 01  1700   56566   61200     223.1    -22.0    -22.1
2013 10 01  1800   56566   64800     223.1    -22.0    -22.1
2013 10 01  1900   56566   68400     223.1    -21.9    -22.1
2013 10 01  2000   56566   72000     223.1    -21.8    -22.1
2013 10 01  2100   56566   75600     223.1    -21.8    -22.1
2013 10 01  2200   56566   79200     223.1    -21.7    -22.1
2013 10 01  2300   56566   82800     223.1    -21.7    -22.1
2013 10 02  0000   56567       0     223.1    -21.6    -22.1
2013 10 02  0100   56567    3600     223.1    -21.6    -22.1
2013 10 02  0200   56567    7200     223.1    -21.5    -22.1
2013 10 02  0300   56567   10800     223.1    -21.4    -22.0
2013 10 02  0400   56567   14400     223.1    -21.4    -22.0
2013 10 02  0500   56567   18000     223.1    -21.3    -22.0
2013 10 02  0600   56567   21600     223.1    -21.3    -22.0
2013 10 02  0700   56567   25200     223.1    -21.2    -22.0
2013 10 02  0800   56567   28800     223.0    -21.2    -22.0
2013 10 02  0900   56567   32400     223.0    -21.1    -22.0
2013 10 02  1000   56567   36000     223.0    -21.0    -22.0
2013 10 02  1100   56567   39600     223.0    -21.0    -22.0
2013 10 02  1200   56567   43200     223.0    -20.9    -22.0
2013 10 02  1300   56567   46800     223.0    -20.9    -21.9
2013 10 02  1400   56567   50400     223.0    -20.8    -21.9
2013 10 02  1500   56567   54000     223.0    -20.7    -21.9
2013 10 02  1600   56567   57600     223.0    -20.7    -21.9
2013 10 02  1700   56567   61200     223.0    -20.6    -21.9
2013 10 02  1800   56567   64800     223.0    -20.6    -21.9
2013 10 02  1900   56567   68400     223.0    -20.5    -21.9
2013 10 02  2000   56567   72000     223.0    -20.5    -21.9
2013 10 02  2100   56567   75600     223.0    -20.4    -21.9
2013 10 02  2200   56567   79200     222.9    -20.3    -21.8
2013 10 02  2300   56567   82800     222.9    -20.3    -21.8
2013 10 03  0000   56568       0     222.9    -20.2    -21.8
2013 10 03  0100   56568    3600     222.9    -20.2    -21.8
2013 10 03  0200   56568    7200     222.9    -20.1    -21.8
2013 10 03  0300   56568   10800     222.9    -20.0    -21.8
2013 10 03  0400   56568   14400     222.9    -20.0    -21.8
2013 10 03  0500   56568   18000     222.9    -19.9    -21.8
2013 10 03  0600   56568   21600     222.9    -19.9    -21.8
2013 10 03  0700   56568   25200     222.9    -19.8    -21.7
2013 10 03  0800   56568   28800     222.9    -19.7    -21.7
2013 10 03  0900   56568   32400     222.9    -19.7    -21.7
2013 10 03  1000   56568   36000     222.9    -19.6    -21.7
2013 10 03  1100   56568   39600     222.8    -19.6    -21.7
2013 10 03  1200   56568   43200     222.8    -19.5    -21.7
2013 10 03  1300   56568   46800     222.8    -19.4    -21.7
2013 10 03  1400   56568   50400     222.8    -19.4    -21.7
2013 10 03  1500   56568   54000     222.8    -19.3    -21.7
2013 10 03  1600   56568   57600     222.8    -19.3    -21.6
