:Product: 201211_ace_mag_1h.txt
:Issued: 2012 Dec 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2012 11 01  0000   56232       0    0     4.8    13.0     6.9    15.4    26.5    69.8
2012 11 01  0100   56232    3600    0     5.6    10.3     9.4    15.0    39.0    61.4
2012 11 01  0200   56232    7200    0     7.6    12.1     1.4    14.4     5.7    58.1
2012 11 01  0300   56232   10800    0     6.6    11.8    -1.1    13.6    -4.4    60.9
2012 11 01  0400   56232   14400    0     5.6    10.7    -4.2    12.8   -19.2    62.1
2012 11 01  0500   56232   18000    0     5.3     7.8    -7.3    11.9   -37.5    56.1
2012 11 01  0600   56232   21600    0     5.5     5.7    -7.8    11.1   -44.7    46.2
2012 11 01  0700   56232   25200    0     4.4     2.5   -10.8    11.9   -65.0    29.2
2012 11 01  0800   56232   28800    0     4.7     3.5   -10.8    12.3   -61.6    37.0
2012 11 01  0900   56232   32400    0     4.0     1.4   -11.7    12.4   -70.2    19.1
2012 11 01  1000   56232   36000    0     4.4     0.5   -11.8    12.6   -69.4     6.2
2012 11 01  1100   56232   39600    0     4.5    -1.7   -11.7    12.6   -67.8   339.2
2012 11 01  1200   56232   43200    0     3.5    -3.2   -11.1    12.0   -67.1   317.6
2012 11 01  1300   56232   46800    0     3.4    -3.8    -9.4    10.7   -61.5   312.1
2012 11 01  1400   56232   50400    0     0.3    -8.1    -7.0    10.7   -40.8   271.9
2012 11 01  1500   56232   54000    0     0.9    -6.2    -7.9    10.1   -51.7   278.0
2012 11 01  1600   56232   57600    0     1.3    -4.6    -8.5     9.8   -60.8   285.9
2012 11 01  1700   56232   61200    0     0.1    -4.8    -8.8    10.0   -61.3   271.3
2012 11 01  1800   56232   64800    0     0.1    -5.3    -8.3     9.9   -57.7   271.1
2012 11 01  1900   56232   68400    0    -0.6    -8.5    -5.5    10.2   -33.0   266.0
2012 11 01  2000   56232   72000    0    -2.0    -8.5    -4.7     9.9   -28.3   257.0
2012 11 01  2100   56232   75600    0    -1.8    -8.4    -3.9     9.5   -24.1   257.7
2012 11 01  2200   56232   79200    0    -1.8    -8.3    -3.5     9.2   -22.5   257.5
2012 11 01  2300   56232   82800    0    -0.7    -8.3    -1.5     8.5    -9.9   264.9
2012 11 02  0000   56233       0    0    -1.8    -8.0    -2.0     8.4   -14.1   257.0
2012 11 02  0100   56233    3600    0    -1.9    -7.7    -1.7     8.1   -12.3   256.0
2012 11 02  0200   56233    7200    0    -1.4    -7.2    -1.3     7.4   -10.1   259.1
2012 11 02  0300   56233   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2012 11 02  0400   56233   14400    0    -1.8    -3.6     5.3     6.6    52.7   243.0
2012 11 02  0500   56233   18000    0    -1.6    -2.7     4.1     5.1    52.7   239.1
2012 11 02  0600   56233   21600    0    -1.0    -1.7     2.0     2.9    45.8   239.0
2012 11 02  0700   56233   25200    0    -1.1    -1.2     4.2     4.6    68.5   227.9
2012 11 02  0800   56233   28800    0    -1.0    -0.5     5.5     5.6    79.2   205.8
2012 11 02  0900   56233   32400    0    -1.0    -3.6     5.5     6.6    55.5   254.6
2012 11 02  1000   56233   36000    0    -0.7    -5.3     4.8     7.2    41.7   262.1
2012 11 02  1100   56233   39600    0    -0.6    -4.4     5.2     6.8    49.4   261.9
2012 11 02  1200   56233   43200    0    -0.7    -3.6     5.3     6.4    55.5   258.6
2012 11 02  1300   56233   46800    0    -2.0    -3.1     4.1     5.5    48.2   237.0
2012 11 02  1400   56233   50400    0    -2.7    -3.3     0.5     4.3     6.8   230.1
2012 11 02  1500   56233   54000    0    -3.4    -3.2    -1.6     4.9   -19.4   223.2
2012 11 02  1600   56233   57600    0    -3.1    -3.3     0.6     4.5     8.1   226.2
2012 11 02  1700   56233   61200    0    -2.3    -2.6     0.1     3.5     2.2   228.3
2012 11 02  1800   56233   64800    0    -3.0    -1.6    -2.5     4.2   -37.0   207.5
2012 11 02  1900   56233   68400    0    -2.2    -0.3    -2.9     3.6   -51.9   187.0
