:Product: 202408_ace_loc_1h.txt
:Issued: 2024 Aug 17 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2024 08 01  0000   60523       0     249.6      7.2    -19.6
2024 08 01  0100   60523    3600     249.6      7.1    -19.6
2024 08 01  0200   60523    7200     249.6      7.1    -19.6
2024 08 01  0300   60523   10800     249.7      7.0    -19.7
2024 08 01  0400   60523   14400     249.7      7.0    -19.7
2024 08 01  0500   60523   18000     249.7      6.9    -19.7
2024 08 01  0600   60523   21600     249.7      6.9    -19.7
2024 08 01  0700   60523   25200     249.7      6.8    -19.7
2024 08 01  0800   60523   28800     249.7      6.8    -19.8
2024 08 01  0900   60523   32400     249.7      6.7    -19.8
2024 08 01  1000   60523   36000     249.7      6.7    -19.8
2024 08 01  1100   60523   39600     249.7      6.6    -19.8
2024 08 01  1200   60523   43200     249.7      6.5    -19.8
2024 08 01  1300   60523   46800     249.7      6.5    -19.9
2024 08 01  1400   60523   50400     249.7      6.4    -19.9
2024 08 01  1500   60523   54000     249.7      6.4    -19.9
2024 08 01  1600   60523   57600     249.7      6.3    -19.9
2024 08 01  1700   60523   61200     249.7      6.3    -19.9
2024 08 01  1800   60523   64800     249.7      6.2    -20.0
2024 08 01  1900   60523   68400     249.7      6.2    -20.0
2024 08 01  2000   60523   72000     249.8      6.1    -20.0
2024 08 01  2100   60523   75600     249.8      6.1    -20.0
2024 08 01  2200   60523   79200     249.8      6.0    -20.1
2024 08 01  2300   60523   82800     249.8      6.0    -20.1
2024 08 02  0000   60524       0     249.8      5.9    -20.1
2024 08 02  0100   60524    3600     249.8      5.9    -20.1
2024 08 02  0200   60524    7200     249.8      5.8    -20.1
2024 08 02  0300   60524   10800     249.8      5.8    -20.2
2024 08 02  0400   60524   14400     249.8      5.7    -20.2
2024 08 02  0500   60524   18000     249.8      5.7    -20.2
2024 08 02  0600   60524   21600     249.8      5.6    -20.2
2024 08 02  0700   60524   25200     249.8      5.6    -20.2
2024 08 02  0800   60524   28800     249.8      5.5    -20.3
2024 08 02  0900   60524   32400     249.8      5.5    -20.3
2024 08 02  1000   60524   36000     249.8      5.4    -20.3
2024 08 02  1100   60524   39600     249.8      5.4    -20.3
2024 08 02  1200   60524   43200     249.8      5.3    -20.3
2024 08 02  1300   60524   46800     249.8      5.3    -20.4
2024 08 02  1400   60524   50400     249.8      5.2    -20.4
2024 08 02  1500   60524   54000     249.8      5.2    -20.4
2024 08 02  1600   60524   57600     249.8      5.1    -20.4
2024 08 02  1700   60524   61200     249.8      5.0    -20.4
2024 08 02  1800   60524   64800     249.8      5.0    -20.5
2024 08 02  1900   60524   68400     249.9      4.9    -20.5
2024 08 02  2000   60524   72000     249.9      4.9    -20.5
2024 08 02  2100   60524   75600     249.9      4.8    -20.5
2024 08 02  2200   60524   79200     249.9      4.8    -20.5
2024 08 02  2300   60524   82800     249.9      4.7    -20.6
2024 08 03  0000   60525       0     249.9      4.7    -20.6
2024 08 03  0100   60525    3600     249.9      4.6    -20.6
2024 08 03  0200   60525    7200     249.9      4.6    -20.6
2024 08 03  0300   60525   10800     249.9      4.5    -20.6
2024 08 03  0400   60525   14400     249.9      4.5    -20.7
2024 08 03  0500   60525   18000     249.9      4.4    -20.7
2024 08 03  0600   60525   21600     249.9      4.4    -20.7
2024 08 03  0700   60525   25200     249.9      4.3    -20.7
2024 08 03  0800   60525   28800     249.9      4.3    -20.7
2024 08 03  0900   60525   32400     249.9      4.2    -20.8
2024 08 03  1000   60525   36000     249.9      4.2    -20.8
2024 08 03  1100   60525   39600     249.9      4.1    -20.8
2024 08 03  1200   60525   43200     249.9      4.1    -20.8
2024 08 03  1300   60525   46800     249.9      4.0    -20.8
2024 08 03  1400   60525   50400     249.9      4.0    -20.9
2024 08 03  1500   60525   54000     249.9      3.9    -20.9
2024 08 03  1600   60525   57600     249.9      3.9    -20.9
2024 08 03  1700   60525   61200     249.9      3.8    -20.9
2024 08 03  1800   60525   64800     249.9      3.8    -20.9
2024 08 03  1900   60525   68400     249.9      3.7    -21.0
2024 08 03  2000   60525   72000     249.9      3.7    -21.0
2024 08 03  2100   60525   75600     249.9      3.6    -21.0
2024 08 03  2200   60525   79200     249.9      3.6    -21.0
2024 08 03  2300   60525   82800     249.9      3.5    -21.0
2024 08 04  0000   60526       0     249.9      3.5    -21.1
2024 08 04  0100   60526    3600     249.9      3.4    -21.1
2024 08 04  0200   60526    7200     249.9      3.4    -21.1
2024 08 04  0300   60526   10800     249.9      3.3    -21.1
2024 08 04  0400   60526   14400     249.9      3.2    -21.1
2024 08 04  0500   60526   18000     249.9      3.2    -21.2
2024 08 04  0600   60526   21600     249.9      3.1    -21.2
2024 08 04  0700   60526   25200     249.9      3.1    -21.2
2024 08 04  0800   60526   28800     249.9      3.0    -21.2
2024 08 04  0900   60526   32400     249.9      3.0    -21.2
2024 08 04  1000   60526   36000     249.9      2.9    -21.2
2024 08 04  1100   60526   39600     249.9      2.9    -21.3
2024 08 04  1200   60526   43200     249.9      2.8    -21.3
2024 08 04  1300   60526   46800     249.9      2.8    -21.3
2024 08 04  1400   60526   50400     249.9      2.7    -21.3
2024 08 04  1500   60526   54000     249.9      2.7    -21.3
2024 08 04  1600   60526   57600     249.9      2.6    -21.4
2024 08 04  1700   60526   61200     249.9      2.6    -21.4
2024 08 04  1800   60526   64800     249.9      2.5    -21.4
2024 08 04  1900   60526   68400     249.9      2.5    -21.4
2024 08 04  2000   60526   72000     249.9      2.4    -21.4
2024 08 04  2100   60526   75600     249.9      2.4    -21.5
2024 08 04  2200   60526   79200     249.9      2.3    -21.5
2024 08 04  2300   60526   82800     249.9      2.3    -21.5
2024 08 05  0000   60527       0     249.9      2.2    -21.5
2024 08 05  0100   60527    3600     249.9      2.2    -21.5
2024 08 05  0200   60527    7200     249.9      2.1    -21.5
2024 08 05  0300   60527   10800     249.9      2.1    -21.6
2024 08 05  0400   60527   14400     249.9      2.0    -21.6
2024 08 05  0500   60527   18000     249.9      2.0    -21.6
2024 08 05  0600   60527   21600     249.9      1.9    -21.6
