:Product: 201212_ace_loc_1h.txt
:Issued: 2012 Dec 31 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2012 12 01  0000   56262       0     223.2     36.2     16.3
2012 12 01  0100   56262    3600     223.2     36.2     16.3
2012 12 01  0200   56262    7200     223.2     36.2     16.3
2012 12 01  0300   56262   10800     223.2     36.2     16.4
2012 12 01  0400   56262   14400     223.3     36.2     16.4
2012 12 01  0500   56262   18000     223.3     36.3     16.4
2012 12 01  0600   56262   21600     223.3     36.3     16.4
2012 12 01  0700   56262   25200     223.3     36.3     16.5
2012 12 01  0800   56262   28800     223.3     36.3     16.5
2012 12 01  0900   56262   32400     223.3     36.3     16.5
2012 12 01  1000   56262   36000     223.4     36.4     16.5
2012 12 01  1100   56262   39600     223.4     36.4     16.5
2012 12 01  1200   56262   43200     223.4     36.4     16.6
2012 12 01  1300   56262   46800     223.4     36.4     16.6
2012 12 01  1400   56262   50400     223.4     36.4     16.6
2012 12 01  1500   56262   54000     223.4     36.5     16.6
2012 12 01  1600   56262   57600     223.5     36.5     16.7
2012 12 01  1700   56262   61200     223.5     36.5     16.7
2012 12 01  1800   56262   64800     223.5     36.5     16.7
2012 12 01  1900   56262   68400     223.5     36.5     16.7
2012 12 01  2000   56262   72000     223.5     36.5     16.8
2012 12 01  2100   56262   75600     223.5     36.6     16.8
2012 12 01  2200   56262   79200     223.6     36.6     16.8
2012 12 01  2300   56262   82800     223.6     36.6     16.8
2012 12 02  0000   56263       0     223.6     36.6     16.8
2012 12 02  0100   56263    3600     223.6     36.6     16.9
2012 12 02  0200   56263    7200     223.6     36.7     16.9
2012 12 02  0300   56263   10800     223.6     36.7     16.9
2012 12 02  0400   56263   14400     223.7     36.7     16.9
2012 12 02  0500   56263   18000     223.7     36.7     17.0
2012 12 02  0600   56263   21600     223.7     36.7     17.0
2012 12 02  0700   56263   25200     223.7     36.7     17.0
2012 12 02  0800   56263   28800     223.7     36.8     17.0
2012 12 02  0900   56263   32400     223.8     36.8     17.0
2012 12 02  1000   56263   36000     223.8     36.8     17.1
2012 12 02  1100   56263   39600     223.8     36.8     17.1
2012 12 02  1200   56263   43200     223.8     36.8     17.1
2012 12 02  1300   56263   46800     223.8     36.9     17.1
2012 12 02  1400   56263   50400     223.9     36.9     17.2
2012 12 02  1500   56263   54000     223.9     36.9     17.2
2012 12 02  1600   56263   57600     223.9     36.9     17.2
