:Product: 201411_ace_swepam_1h.txt
:Issued: 2014 Nov 18 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2014 11 01  0000   56962       0    1        4.1      422.1     2.03e+05
2014 11 01  0100   56962    3600    0        4.4      427.4     1.98e+05
2014 11 01  0200   56962    7200    1        4.6      430.0     2.00e+05
2014 11 01  0300   56962   10800    0        3.7      427.7     1.72e+05
2014 11 01  0400   56962   14400    0        3.6      433.0     1.70e+05
2014 11 01  0500   56962   18000    1        3.1      457.6     1.49e+05
2014 11 01  0600   56962   21600    0        3.0      446.0     1.35e+05
2014 11 01  0700   56962   25200    0        3.5      500.3     2.54e+05
2014 11 01  0800   56962   28800    0        2.2      508.1     3.27e+05
2014 11 01  0900   56962   32400    1        2.8      503.3     2.63e+05
2014 11 01  1000   56962   36000    0        3.4      514.9     3.09e+05
2014 11 01  1100   56962   39600    3    -9999.9    -9999.9    -1.00e+05
2014 11 01  1200   56962   43200    1        2.5      508.8     3.08e+05
2014 11 01  1300   56962   46800    1        2.6      489.3     2.76e+05
2014 11 01  1400   56962   50400    1        3.4      481.7     2.54e+05
2014 11 01  1500   56962   54000    0        2.0      492.9     2.66e+05
2014 11 01  1600   56962   57600    0        2.0      511.8     2.62e+05
2014 11 01  1700   56962   61200    0        1.8      496.3     2.06e+05
2014 11 01  1800   56962   64800    0        2.1      504.9     1.88e+05
2014 11 01  1900   56962   68400    0        2.9      505.8     1.80e+05
2014 11 01  2000   56962   72000    0        2.1      504.8     1.40e+05
2014 11 01  2100   56962   75600    0        2.3      495.4     1.81e+05
2014 11 01  2200   56962   79200    0        2.5      497.7     2.00e+05
2014 11 01  2300   56962   82800    0        2.4      490.1     1.91e+05
2014 11 02  0000   56963       0    0        3.1      488.2     8.34e+04
2014 11 02  0100   56963    3600    0        2.3      497.4     8.93e+04
2014 11 02  0200   56963    7200    0        2.7      500.8     1.13e+05
2014 11 02  0300   56963   10800    0        1.7      495.3     9.35e+04
2014 11 02  0400   56963   14400    0        2.5      485.0     8.63e+04
2014 11 02  0500   56963   18000    1        3.1      470.5     9.10e+04
2014 11 02  0600   56963   21600    0        2.6      476.0     8.46e+04
2014 11 02  0700   56963   25200    0        3.2      466.9     9.41e+04
2014 11 02  0800   56963   28800    0        3.0      456.0     6.81e+04
2014 11 02  0900   56963   32400    0        4.4      453.0     6.30e+04
2014 11 02  1000   56963   36000    0        4.8      446.0     8.09e+04
2014 11 02  1100   56963   39600    0        4.3      447.5     9.63e+04
2014 11 02  1200   56963   43200    0        3.3      452.4     8.37e+04
2014 11 02  1300   56963   46800    0        2.1      480.2     7.84e+04
2014 11 02  1400   56963   50400    0        5.7      477.0     8.86e+04
2014 11 02  1500   56963   54000    0        3.7      452.3     1.01e+05
2014 11 02  1600   56963   57600    1        7.1      466.5     1.00e+05
2014 11 02  1700   56963   61200    0        8.7      467.4     5.99e+04
2014 11 02  1800   56963   64800    0        8.0      477.9     7.90e+04
2014 11 02  1900   56963   68400    1       11.9      471.1     6.21e+04
2014 11 02  2000   56963   72000    0       11.0      472.5     6.65e+04
2014 11 02  2100   56963   75600    0        9.7      477.1     8.05e+04
2014 11 02  2200   56963   79200    0        7.8      475.3     9.02e+04
2014 11 02  2300   56963   82800    0        5.8      465.4     6.92e+04
2014 11 03  0000   56964       0    0        7.5      438.3     6.12e+04
2014 11 03  0100   56964    3600    0        6.8      444.9     5.86e+04
2014 11 03  0200   56964    7200    0        6.5      452.4     5.07e+04
2014 11 03  0300   56964   10800    0        9.3      450.4     3.72e+04
2014 11 03  0400   56964   14400    0        8.3      449.1     4.10e+04
2014 11 03  0500   56964   18000    0        6.1      450.2     4.44e+04
2014 11 03  0600   56964   21600    0        6.0      439.8     3.74e+04
2014 11 03  0700   56964   25200    0        6.1      437.7     4.29e+04
2014 11 03  0800   56964   28800    0        7.9      437.0     3.31e+04
2014 11 03  0900   56964   32400    0        6.8      434.8     3.52e+04
2014 11 03  1000   56964   36000    0        3.1      429.6     4.96e+04
2014 11 03  1100   56964   39600    0        3.7      423.6     4.49e+04
2014 11 03  1200   56964   43200    0        2.6      421.4     4.07e+04
2014 11 03  1300   56964   46800    0        3.4      406.3     6.04e+04
2014 11 03  1400   56964   50400    0        2.0      422.1     4.36e+04
2014 11 03  1500   56964   54000    0        2.1      413.1     6.25e+04
2014 11 03  1600   56964   57600    0        2.1      413.8     6.94e+04
2014 11 03  1700   56964   61200    0        2.0      411.0     6.91e+04
2014 11 03  1800   56964   64800    0        6.2      383.1     6.17e+04
2014 11 03  1900   56964   68400    0        5.2      383.6     7.23e+04
