:Product: 202410_ace_loc_1h.txt
:Issued: 2024 Oct 25 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2024 10 01  0000   60584       0     229.0    -37.5     -6.4
2024 10 01  0100   60584    3600     229.0    -37.5     -6.4
2024 10 01  0200   60584    7200     229.0    -37.5     -6.3
2024 10 01  0300   60584   10800     229.0    -37.5     -6.3
2024 10 01  0400   60584   14400     229.0    -37.4     -6.3
2024 10 01  0500   60584   18000     228.9    -37.4     -6.2
2024 10 01  0600   60584   21600     228.9    -37.4     -6.2
2024 10 01  0700   60584   25200     228.9    -37.4     -6.2
2024 10 01  0800   60584   28800     228.9    -37.3     -6.1
2024 10 01  0900   60584   32400     228.9    -37.3     -6.1
2024 10 01  1000   60584   36000     228.9    -37.3     -6.1
2024 10 01  1100   60584   39600     228.8    -37.2     -6.0
2024 10 01  1200   60584   43200     228.8    -37.2     -6.0
2024 10 01  1300   60584   46800     228.8    -37.2     -6.0
2024 10 01  1400   60584   50400     228.8    -37.2     -5.9
2024 10 01  1500   60584   54000     228.8    -37.1     -5.9
2024 10 01  1600   60584   57600     228.8    -37.1     -5.8
2024 10 01  1700   60584   61200     228.7    -37.1     -5.8
2024 10 01  1800   60584   64800     228.7    -37.0     -5.8
2024 10 01  1900   60584   68400     228.7    -37.0     -5.7
2024 10 01  2000   60584   72000     228.7    -37.0     -5.7
2024 10 01  2100   60584   75600     228.7    -37.0     -5.7
2024 10 01  2200   60584   79200     228.7    -36.9     -5.6
2024 10 01  2300   60584   82800     228.6    -36.9     -5.6
2024 10 02  0000   60585       0     228.6    -36.9     -5.6
2024 10 02  0100   60585    3600     228.6    -36.8     -5.5
2024 10 02  0200   60585    7200     228.6    -36.8     -5.5
2024 10 02  0300   60585   10800     228.6    -36.8     -5.5
2024 10 02  0400   60585   14400     228.6    -36.8     -5.4
2024 10 02  0500   60585   18000     228.5    -36.7     -5.4
2024 10 02  0600   60585   21600     228.5    -36.7     -5.4
2024 10 02  0700   60585   25200     228.5    -36.7     -5.3
2024 10 02  0800   60585   28800     228.5    -36.6     -5.3
2024 10 02  0900   60585   32400     228.5    -36.6     -5.3
2024 10 02  1000   60585   36000     228.5    -36.6     -5.2
2024 10 02  1100   60585   39600     228.4    -36.5     -5.2
2024 10 02  1200   60585   43200     228.4    -36.5     -5.2
2024 10 02  1300   60585   46800     228.4    -36.5     -5.1
2024 10 02  1400   60585   50400     228.4    -36.4     -5.1
2024 10 02  1500   60585   54000     228.4    -36.4     -5.1
2024 10 02  1600   60585   57600     228.3    -36.4     -5.0
2024 10 02  1700   60585   61200     228.3    -36.4     -5.0
2024 10 02  1800   60585   64800     228.3    -36.3     -5.0
2024 10 02  1900   60585   68400     228.3    -36.3     -4.9
2024 10 02  2000   60585   72000     228.3    -36.3     -4.9
2024 10 02  2100   60585   75600     228.3    -36.2     -4.9
2024 10 02  2200   60585   79200     228.2    -36.2     -4.8
2024 10 02  2300   60585   82800     228.2    -36.2     -4.8
2024 10 03  0000   60586       0     228.2    -36.1     -4.7
2024 10 03  0100   60586    3600     228.2    -36.1     -4.7
2024 10 03  0200   60586    7200     228.2    -36.1     -4.7
2024 10 03  0300   60586   10800     228.1    -36.0     -4.6
2024 10 03  0400   60586   14400     228.1    -36.0     -4.6
2024 10 03  0500   60586   18000     228.1    -36.0     -4.6
2024 10 03  0600   60586   21600     228.1    -35.9     -4.5
2024 10 03  0700   60586   25200     228.1    -35.9     -4.5
2024 10 03  0800   60586   28800     228.1    -35.9     -4.5
2024 10 03  0900   60586   32400     228.0    -35.9     -4.4
2024 10 03  1000   60586   36000     228.0    -35.8     -4.4
2024 10 03  1100   60586   39600     228.0    -35.8     -4.4
2024 10 03  1200   60586   43200     228.0    -35.8     -4.3
2024 10 03  1300   60586   46800     228.0    -35.7     -4.3
2024 10 03  1400   60586   50400     227.9    -35.7     -4.3
2024 10 03  1500   60586   54000     227.9    -35.7     -4.2
2024 10 03  1600   60586   57600     227.9    -35.6     -4.2
2024 10 03  1700   60586   61200     227.9    -35.6     -4.2
2024 10 03  1800   60586   64800     227.9    -35.6     -4.1
2024 10 03  1900   60586   68400     227.9    -35.5     -4.1
2024 10 03  2000   60586   72000     227.8    -35.5     -4.1
2024 10 03  2100   60586   75600     227.8    -35.5     -4.0
2024 10 03  2200   60586   79200     227.8    -35.4     -4.0
2024 10 03  2300   60586   82800     227.8    -35.4     -3.9
2024 10 04  0000   60587       0     227.8    -35.4     -3.9
2024 10 04  0100   60587    3600     227.7    -35.3     -3.9
2024 10 04  0200   60587    7200     227.7    -35.3     -3.8
2024 10 04  0300   60587   10800     227.7    -35.3     -3.8
2024 10 04  0400   60587   14400     227.7    -35.2     -3.8
2024 10 04  0500   60587   18000     227.7    -35.2     -3.7
2024 10 04  0600   60587   21600     227.6    -35.2     -3.7
2024 10 04  0700   60587   25200     227.6    -35.1     -3.7
2024 10 04  0800   60587   28800     227.6    -35.1     -3.6
2024 10 04  0900   60587   32400     227.6    -35.1     -3.6
2024 10 04  1000   60587   36000     227.6    -35.0     -3.6
2024 10 04  1100   60587   39600     227.5    -35.0     -3.5
