:Product: 201005_ace_mag_1h.txt
:Issued: 2010 Jun 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2010 05 01  0000   55317       0    2     2.0    -0.1    -1.6     2.6   -39.6   357.4
2010 05 01  0100   55317    3600    0     2.0    -0.1    -1.6     2.5   -37.6   358.4
2010 05 01  0200   55317    7200    0     2.0     0.4    -1.5     2.5   -36.0    10.6
2010 05 01  0300   55317   10800    0     2.4     0.2    -1.3     2.7   -29.2     5.2
2010 05 01  0400   55317   14400    0     2.7    -0.4    -1.1     2.9   -23.0   351.7
2010 05 01  0500   55317   18000    0     2.8    -0.5    -0.9     3.0   -18.1   349.3
2010 05 01  0600   55317   21600    0     2.9    -0.8    -0.9     3.1   -16.3   344.5
2010 05 01  0700   55317   25200    0     2.6    -0.4    -0.7     2.7   -16.0   350.8
2010 05 01  0800   55317   28800    0     2.7    -0.9    -1.0     3.0   -20.3   341.2
2010 05 01  0900   55317   32400    0     1.5     0.4    -1.1     1.9   -37.1    13.8
2010 05 01  1000   55317   36000    0     1.1     0.5    -1.0     1.6   -39.5    25.2
2010 05 01  1100   55317   39600    0     1.3    -0.1    -0.8     1.5   -31.3   353.3
2010 05 01  1200   55317   43200    0     1.6    -0.8    -1.1     2.1   -32.2   334.7
2010 05 01  1300   55317   46800    0     1.3    -0.6    -1.3     1.9   -42.3   335.1
2010 05 01  1400   55317   50400    0     1.9     0.1    -2.3     3.0   -50.4     2.2
2010 05 01  1500   55317   54000    0     1.8     1.3    -2.3     3.2   -45.2    36.3
2010 05 01  1600   55317   57600    0     2.0     2.0    -1.9     3.4   -33.0    44.7
2010 05 01  1700   55317   61200    0     1.9     2.6    -1.7     3.6   -27.2    54.3
2010 05 01  1800   55317   64800    0     1.4     3.4    -0.1     3.6    -1.1    68.1
2010 05 01  1900   55317   68400    0    -2.3    -0.1     3.2     3.9    53.4   182.3
2010 05 01  2000   55317   72000    0    -1.0     1.9     3.3     4.0    57.6   116.6
2010 05 01  2100   55317   75600    0    -1.5     4.0     0.3     4.2     3.8   111.0
2010 05 01  2200   55317   79200    0    -1.2     2.6     0.0     2.9     0.2   115.2
2010 05 01  2300   55317   82800    0    -0.4    -0.3     2.3     2.4    78.7   218.4
2010 05 02  0000   55318       0    0    -0.9     0.5     3.5     3.7    73.4   153.6
2010 05 02  0100   55318    3600    0    -2.0     1.3     3.4     4.2    55.3   146.1
2010 05 02  0200   55318    7200    0    -0.7    -0.8     4.4     4.5    76.6   229.9
2010 05 02  0300   55318   10800    0    -3.1     3.6    -0.8     4.8    -9.1   130.3
2010 05 02  0400   55318   14400    0    -3.4    -0.6    -3.0     4.6   -40.5   190.5
2010 05 02  0500   55318   18000    0    -2.0     1.2     6.3     6.7    69.6   149.3
2010 05 02  0600   55318   21600    0    -3.0    -2.0     9.0     9.7    68.2   213.4
2010 05 02  0700   55318   25200    0    -3.9     4.0     4.6     7.2    39.6   134.4
2010 05 02  0800   55318   28800    0    -0.1    -5.0     3.2     5.9    32.9   269.3
2010 05 02  0900   55318   32400    0     0.4     4.5   -12.2    13.0   -69.7    85.5
2010 05 02  1000   55318   36000    0     1.3     7.8    -6.3    10.1   -38.6    80.6
2010 05 02  1100   55318   39600    0     7.3    -1.4   -10.2    12.6   -54.1   349.2
2010 05 02  1200   55318   43200    0     4.3    -9.0    -8.1    12.9   -39.1   295.7
2010 05 02  1300   55318   46800    0     5.8   -10.8    -6.2    13.7   -27.0   298.1
2010 05 02  1400   55318   50400    0     6.1    -6.0     4.3     9.6    26.7   315.6
2010 05 02  1500   55318   54000    0     5.5    -7.5    -0.1     9.3    -0.6   306.5
2010 05 02  1600   55318   57600    0     6.0    -2.4    -0.1     6.4    -0.6   338.7
2010 05 02  1700   55318   61200    0     4.4    -2.0    -5.3     7.1   -47.6   335.8
2010 05 02  1800   55318   64800    0     4.4    -0.2    -5.9     7.4   -53.2   357.8
2010 05 02  1900   55318   68400    0     3.6    -3.1    -2.5     5.3   -27.4   319.6
2010 05 02  2000   55318   72000    0     3.0    -0.5    -4.5     5.4   -55.5   350.4
2010 05 02  2100   55318   75600    0     3.2    -1.1    -4.1     5.3   -50.6   341.0
2010 05 02  2200   55318   79200    0     4.7     0.2    -2.5     5.4   -27.9     2.8
2010 05 02  2300   55318   82800    0     3.1    -3.4    -3.2     5.6   -34.9   312.3
2010 05 03  0000   55319       0    0     4.8    -0.6    -3.2     5.8   -33.5   353.2
2010 05 03  0100   55319    3600    0     4.2    -3.9    -3.6     6.8   -32.2   317.0
2010 05 03  0200   55319    7200    0     5.8     1.2     0.2     5.9     1.8    11.3
2010 05 03  0300   55319   10800    0     5.2    -3.1     0.8     6.1     7.4   329.4
2010 05 03  0400   55319   14400    0     4.6    -3.4    -2.7     6.3   -25.0   323.5
2010 05 03  0500   55319   18000    0     4.8     0.9     0.1     4.9     1.6    10.5
2010 05 03  0600   55319   21600    0     1.2    -6.8     0.0     7.0     0.3   280.3
2010 05 03  0700   55319   25200    0     1.5    -5.1    -0.9     5.3    -9.9   286.4
2010 05 03  0800   55319   28800    0     2.2    -4.3    -1.6     5.0   -18.1   297.3
2010 05 03  0900   55319   32400    0     3.4    -2.8    -2.1     4.9   -25.1   320.3
2010 05 03  1000   55319   36000    0     3.5     0.6    -2.7     4.5   -37.4    10.3
2010 05 03  1100   55319   39600    0     2.4    -2.2    -0.3     3.3    -4.7   316.9
2010 05 03  1200   55319   43200    0     0.8    -3.5    -1.8     4.0   -27.0   283.1
2010 05 03  1300   55319   46800    0     0.8    -0.5     0.4     1.1    23.3   328.1
2010 05 03  1400   55319   50400    0     1.0    -3.1    -1.1     3.4   -18.4   287.7
2010 05 03  1500   55319   54000    0     1.4    -2.5    -2.0     3.5   -34.3   298.3
2010 05 03  1600   55319   57600    0     0.9    -2.9    -0.8     3.1   -15.2   287.5
2010 05 03  1700   55319   61200    0     2.5    -1.3    -0.8     2.9   -16.6   333.0
2010 05 03  1800   55319   64800    0     2.4    -1.9    -1.5     3.5   -26.1   321.5
2010 05 03  1900   55319   68400    0     2.6    -0.7    -2.3     3.6   -40.2   344.4
2010 05 03  2000   55319   72000    0     1.9    -2.1    -1.9     3.4   -34.5   311.6
2010 05 03  2100   55319   75600    0     2.6     0.4    -1.9     3.3   -35.9     8.9
2010 05 03  2200   55319   79200    0     2.0    -1.6    -1.6     3.0   -32.7   321.4
